"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
2490.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004003","Day",,,"Operational"
2491.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004004","Hour","GFGF",,"Operational"
2492.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","= 3 Minimum",,"Operational"
2493.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"012023","Temperature","TFTF - Celsius",,"Operational"
2494.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008039","Time significance (Aviation forecast)","= 4 Forecast time of minimum temperature",,"Operational"
2495.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004003","Day",,,"Operational"
2496.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004004","Hour","GFGF",,"Operational"
2497.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","= 2 Maximum",,"Operational"
2498.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"012023","Temperature","TFTF - Celsius",,"Operational"
2499.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","Set to missing (cancel)",,"Operational"
2500.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2501.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"033045","Probability of following event","C2C2",,"Operational"
2502.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008016","Change qualifier of a trend-type forecast or an aerodrome forecast","TTTTTT",,"Operational"
2503.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008039","Time significance (Aviation forecast)","= 5 Time of beginning of the forecast change",,"Operational"
2504.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"004003","Day",,,"Operational"
2505.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"301012","Hour, minute","GGgg",,"Operational"
2506.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008039","Time significance (Aviation forecast)","= 6 Time of ending of the forecast change",,"Operational"
2507.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"004003","Day",,,"Operational"
2508.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"301012","Hour, minute","GeGe",,"Operational"
2509.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"307053","Forecast weather at an aerodrome","During or after change",,"Operational"
2510.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307052","Aerodrome forecast identification and time interval",,,"Operational"
2511.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307053","Forecast weather at an aerodrome",,,"Operational"
2512.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307054","Forecast of extreme temperatures",,,"Operational"
2513.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2514.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"031001","Delayed descriptor replication factor",,,"Operational"
2515.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307055","Change indicator and forecast changes",,,"Operational"
2521.00,"07","Surface report sequences (land)","307060","(Soil temperature below land surface)",,"007061","Depth below land surface",,,"Operational"
2522.00,"07","Surface report sequences (land)","307060","(Soil temperature below land surface)",,"012030","Soil temperature",,,"Operational"
2523.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2524.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"101005","Replicate 1 descriptor 5 times",,,"Operational"
2525.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"307060","Soil temperature below land surface",,,"Operational"
2526.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"301032","Identification and type of station, date/time, location (coarse accuracy), height of station",,,"Operational"
2527.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"101005","Replicate 1 descriptor 5 times",,,"Operational"
2528.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"307060","Soil temperature below land surface",,,"Operational"
2529.00,"07","Surface report sequences (land)","307063","(Depth below land surface and soil temperature)",,"007061","Depth below land surface",,,"Operational"
2530.00,"07","Surface report sequences (land)","307063","(Depth below land surface and soil temperature)",,"012130","Soil temperature","Scale: 2",,"Operational"
2531.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"301090","Surface station identification; time, horizontal and vertical coordinates",,"(see Note 1)","Operational"
2532.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"004074","Short time period or displacement","= UTC - LT","(see Note 1)","Operational"
2533.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"004023","Time period or displacement","Number of days in the month",,"Operational"
2534.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008023","First-order statistics","= 4 Mean value",,"Operational"
2535.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010004","Pressure",,,"Operational"
2536.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010051","Pressure reduced to mean sea level",,,"Operational"
2537.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007004","Pressure","Standard level | Set to missing for lowland stations",,"Operational"
2538.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010009","Geopotential height","Standard level | Set to missing for lowland stations",,"Operational"
2539.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2540.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012101","Temperature/air temperature",,,"Operational"
2541.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","002051","Indicator to specify observing method for extreme temperatures",,,"Operational"
2542.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","004051","Principal time of daily reading of maximum temperature",,,"Operational"
2543.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2544.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","004052","Principal time of daily reading of minimum temperature",,,"Operational"
2545.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2546.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","013004","Vapour pressure",,,"Operational"
2547.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008023","First-order statistics","Set to missing",,"Operational"
2548.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012151","Standard deviation of daily mean temperature",,,"Operational"
2549.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2550.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","102005","Replicate 2 descriptors 5 times",,,"Operational"
2551.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008050","Qualifier for number of missing values in calculation of statistic","= 1 Pressure, = 2 Temperature, = 4 Vapour pressure, = 7 Maximum temperature, = 8 Minimum temperature",,"Operational"
2552.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2553.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Sunshine duration","014032","Total sunshine",,,"Operational"
2554.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Sunshine duration","014033","Total sunshine",,,"Operational"
2555.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Sunshine duration","008050","Qualifier for number of missing values in calculation of statistic","= 6 Sunshine duration",,"Operational"
2556.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Sunshine duration","008020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2557.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","102018","Replicate 2 descriptors 18 times",,,"Operational"
2558.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","008052","Condition for which number of days of occurrence follows",,,"Operational"
2559.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","008022","Total number (with respect to accumulation or average)","Days",,"Operational"
2560.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2561.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2562.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","004003","Day",,,"Operational"
2563.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","012152","Highest daily mean temperature",,,"Operational"
2564.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2565.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","004003","Day",,,"Operational"
2566.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","012153","Lowest daily mean temperature",,,"Operational"
2567.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2568.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","004003","Day",,,"Operational"
2569.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008023","First-order statistics","= 2 Maximum value",,"Operational"
2570.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","012101","Temperature/air temperature",,,"Operational"
2571.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2572.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","004003","Day",,,"Operational"
2573.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008023","First-order statistics","= 3 Minimum value",,"Operational"
2574.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","012101","Temperature/air temperature",,,"Operational"
2575.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008023","First-order statistics","Set to missing",,"Operational"
2576.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2577.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","002002","Type of instrumentation for wind measurement",,,"Operational"
2578.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2579.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","004003","Day",,,"Operational"
2580.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","011046","Maximum instantaneous wind speed",,,"Operational"
2581.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme values of temperature and wind speed","008053","Day of occurrence qualifier","Set to missing (cancel)",,"Operational"
2582.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","004003","Day","= 1","(see Note 2)","Operational"
2583.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","004004","Hour","= 6","(see Note 2)","Operational"
2584.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","004023","Time period or displacement","Number of days in the month","(see Note 2)","Operational"
2585.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2586.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","013060","Total accumulated precipitation",,,"Operational"
2587.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","013051","Frequency group, precipitation",,,"Operational"
2588.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","004053","Number of days with precipitation equal to or more than 1 mm",,,"Operational"
2589.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","008050","Qualifier for number of missing values in calculation of statistic","= 5 Precipitation",,"Operational"
2590.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Precipitation","008020","Total number of missing entities (with respect to accumulation or average)","Days",,"Operational"
2591.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","102006","Replicate 2 descriptors 6 times",,,"Operational"
2592.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","008052","Condition for which number of days of occurrence follows",,,"Operational"
2593.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Number of days of occurrence","008022","Total number (with respect to accumulation or average)","Days",,"Operational"
2594.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme precipitation","008053","Day of occurrence qualifier","= 0 On 1 day only, = 1 On 2 or more days",,"Operational"
2595.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme precipitation","004003","Day",,,"Operational"
2596.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme precipitation","013052","Highest daily amount of precipitation",,,"Operational"
2597.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Occurrence of extreme precipitation","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2598.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004001","Year","Beginning of the reference period",,"Operational"
2599.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004001","Year","Ending of the reference period",,"Operational"
2600.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004002","Month",,,"Operational"
2601.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004003","Day","= 1","(see Note 1)","Operational"
2602.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004004","Hour","= 0","(see Note 1)","Operational"
2603.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004074","Short time period or displacement","= UTC - LT","(see Note 1)","Operational"
2604.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)",,"004022","Time period or displacement","= 1",,"Operational"
2605.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","008023","First-order statistics","= 4 Mean value",,"Operational"
2606.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","010004","Pressure",,,"Operational"
2607.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","010051","Pressure reduced to mean sea level",,,"Operational"
2608.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","007004","Pressure","Standard level",,"Operational"
2609.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","010009","Geopotential height","Standard level",,"Operational"
2610.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2611.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","012101","Temperature/air temperature",,,"Operational"
2612.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","002051","Indicator to specify observing method for extreme temperatures","= 2",,"Operational"
2613.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","004051","Principal time of daily reading of maximum temperature",,,"Operational"
2614.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","012118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2615.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","004052","Principal time of daily reading of minimum temperature",,,"Operational"
2616.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","012119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2617.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","013004","Vapour pressure",,,"Operational"
2618.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","012151","Standard deviation of daily mean temperature",,,"Operational"
2619.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2620.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normal of sunshine duration","014032","Total sunshine",,,"Operational"
2621.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normal of sunshine duration","008023","First-order statistics","Set to missing",,"Operational"
2622.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004001","Year","Beginning of the reference period",,"Operational"
2623.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004001","Year","Ending of the reference period",,"Operational"
2624.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004002","Month",,,"Operational"
2625.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004003","Day","= 1","(see Note 2)","Operational"
2626.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004004","Hour","= 6","(see Note 2)","Operational"
2627.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004022","Time period or displacement","= 1",,"Operational"
2628.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2629.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","008023","First-order statistics","= 4 Mean value",,"Operational"
2630.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","013060","Total accumulated precipitation",,,"Operational"
2631.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","004053","Number of days with precipitation equal to or more than 1 mm",,,"Operational"
2632.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","008023","First-order statistics","Set to missing",,"Operational"
2633.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","102008","Replicate 2 descriptors 8 times",,,"Operational"
2634.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","008050","Qualifier for number of missing values in calculation of statistic","= 1 Pressure, = 2 Temperature, = 3 Extreme temperature, = 4 Vapour pressure, = 5 Precipitation, = 6 Sunshine duration, = 7 Maximum temperature, = 8 Minimum temperature","(see Note 4)","Operational"
2635.00,"07","Surface report sequences (land)","307072","(Monthly normals for a land station)","Normals of precipitation","008020","Total number of missing entities (with respect to accumulation or average)","Years","(see Note 4)","Operational"
2636.00,"07","Surface report sequences (land)","307073","(Representation of CLIMAT data of the actual month and for monthly normals)",,"307071","Monthly values of a land station",,,"Operational"
2637.00,"07","Surface report sequences (land)","307073","(Representation of CLIMAT data of the actual month and for monthly normals)",,"307072","Monthly normals for a land station",,,"Operational"
2638.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"301001","WMO block and station numbers",,,"Operational"
2639.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004001","Year",,,"Operational"
2640.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004002","Month",,,"Operational"
2641.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
2642.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"007030","Height of station ground above mean sea level",,,"Operational"
2643.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
2644.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"112000","Delayed replication of 12 descriptors",,,"Operational"
2645.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"031001","Delayed descriptor replication factor","Set to the number of days in the particular month for which data are being reported",,"Operational"
2646.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004003","Day",,,"Operational"
2647.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004004","Hour",,,"Operational"
2648.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004024","Time period or displacement","Typically set to -24 to denote the time period beginning 24 hours prior to and ending at the specified time",,"Operational"
2649.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"102003","Replicate 2 descriptors 3 times",,,"Operational"
2650.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"008023","First-order statistics","= 2 Daily maximum temperature, = 3 Daily minimum temperature, = 4 Daily mean temperature",,"Operational"
2651.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"012101","Temperature/air temperature",,,"Operational"
2652.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"008023","First-order statistics","Set to missing (cancel)",,"Operational"
2653.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004004","Hour",,,"Operational"
2654.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"004024","Time period or displacement",,,"Operational"
2655.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"013060","Total accumulated precipitation",,,"Operational"
2656.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"013012","Depth of fresh snow",,,"Operational"
2657.00,"07","Surface report sequences (land)","307074","(Supplemental daily temperature and precipitation values for monthly climate report)",,"013013","Total snow depth",,,"Operational"
2659.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"301090","Surface station identification; time, horizontal and vertical coordinates",,,"Operational"
2660.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"004074","Short time period or displacement",,,"Operational"
2661.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)",,"004023","Time period or displacement","Number of days in the month",,"Operational"
2662.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008023","First-order statistics","= 4 Mean value",,"Operational"
2663.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010004","Pressure",,,"Operational"
2664.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010051","Pressure reduced to mean sea level",,,"Operational"
2665.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007004","Pressure","Standard level | Set to missing for lowland stations",,"Operational"
2666.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010009","Geopotential height","Standard level | Set to missing for lowland stations",,"Operational"
2667.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
2668.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012101","Temperature/air temperature",,,"Operational"
2669.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","002051","Indicator to specify observing method for extreme temperatures",,,"Operational"
2670.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","004051","Principal time of daily reading of maximum temperature",,,"Operational"
2671.00,"07","Surface report sequences (land)","307076","(Monthly values from a land station in compliance with regional or national reporting practices)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012118","Maximum temperature at height specified, past 24 hours",,,"Operational"
