"﻿""Category""",CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,R03002,Replicate 3 descriptors 2 times,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B04025,Time period or displacement,"= -10 minutes in the first replication, = -60 minutes in the second replication",,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11043,Maximum wind gust direction,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11041,Maximum wind gust speed,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B04025,Time period or displacement,= -10 minutes,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11016,Extreme counterclockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11017,Extreme clockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02072,(Temperature and humidity data),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02072,(Temperature and humidity data),,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02072,(Temperature and humidity data),,B12101,Temperature/air temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02072,(Temperature and humidity data),,B12103,Dewpoint temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02072,(Temperature and humidity data),,B13003,Relative humidity,,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B20010,Cloud cover (total),,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,R05004,Replicate 5 descriptors 4 times,,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B08002,Vertical significance (surface observations),,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B20011,Cloud amount,,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B20012,Cloud type,,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B33041,Attribute of following value,,,Operational
02,Meteorological sequences common to surface data,D02073,(Cloud data),,B20013,Height of base of cloud,,,Operational
02,Meteorological sequences common to surface data,D02074,(Present and past weather),,B20003,Present weather,,,Operational
02,Meteorological sequences common to surface data,D02074,(Present and past weather),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02074,(Present and past weather),,B20004,Past weather (1),,,Operational
02,Meteorological sequences common to surface data,D02074,(Present and past weather),,B20005,Past weather (2),,,Operational
02,Meteorological sequences common to surface data,D02075,"(Intensity of precipitation, size of precipitation element)",,B08021,Time significance,= 2 Time averaged,,Operational
02,Meteorological sequences common to surface data,D02075,"(Intensity of precipitation, size of precipitation element)",,B04025,Time period or displacement,= -10 minutes,,Operational
02,Meteorological sequences common to surface data,D02075,"(Intensity of precipitation, size of precipitation element)",,B13055,Intensity of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02075,"(Intensity of precipitation, size of precipitation element)",,B13058,Size of precipitating element,,,Operational
02,Meteorological sequences common to surface data,D02075,"(Intensity of precipitation, size of precipitation element)",,B08021,Time significance,Set to missing,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20021,Type of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20022,Character of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B26020,Duration of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20023,Other weather phenomena,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20024,Intensity of phenomena,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20025,Obscuration,,,Operational
02,Meteorological sequences common to surface data,D02076,"(Precipitation, obscuration and other phenomena)",,B20026,Character of obscuration,,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B12111,"Maximum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B12112,"Minimum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B07032,Height of sensor above local ground (or deck of marine platform),Ground temperature,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02077,(Extreme temperature data),,B12112,"Minimum temperature, at height and over period specified",Scale: 2 | Ground temperature,,Operational
02,Meteorological sequences common to surface data,D02078,(State of ground and snow depth measurement),,B02176,Method of state of ground measurement,,,Operational
02,Meteorological sequences common to surface data,D02078,(State of ground and snow depth measurement)),,B20062,State of the ground (with or without snow),,,Operational
02,Meteorological sequences common to surface data,D02078,(State of ground and snow depth measurement),,B02177,Method of snow depth measurement,,,Operational
02,Meteorological sequences common to surface data,D02078,(State of ground and snow depth measurement),,B13013,Total snow depth,,,Operational
02,Meteorological sequences common to surface data,D02079,(Precipitation measurement),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02079,(Precipitation measurement),,B02175,Method of precipitation measurement,,,Operational
02,Meteorological sequences common to surface data,D02079,(Precipitation measurement),,B02178,Method of liquid content measurement of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02079,(Precipitation measurement),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02079,(Precipitation measurement),,B13011,Total precipitation/total water equivalent,,,Operational
02,Meteorological sequences common to surface data,D02080,(Evaporation measurement),,B02185,Method of evaporation measurement,,,Operational
02,Meteorological sequences common to surface data,D02080,(Evaporation measurement),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02080,(Evaporation measurement),,B13033,Evaporation/evapotranspiration,,,Operational
02,Meteorological sequences common to surface data,D02081,(Total sunshine data),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02081,(Total sunshine data),,B14031,Total sunshine,,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14002,"Long-wave radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14004,"Short-wave radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14016,"Net radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14028,"Global solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14029,"Diffuse solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02082,(Radiation data),,B14030,"Direct solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B08023,First-order statistics,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B10004,Pressure,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B12101,Temperature/air temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B13003,Relative humidity,,,Operational
02,Meteorological sequences common to surface data,D02083,"(First-order statistics of P, W, T, U data)",,B08023,First-order statistics,Set to missing,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,D02031,Pressure information,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,D02072,Temperature and humidity data,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,R03000,Delayed replication of 3 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,R01005,Replicate 1 descriptor 5 times,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,D07063,Depth below land surface and soil temperature,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",,B07061,Depth below land surface,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Visibility data,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Visibility data,D02069,Visibility data,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Visibility data,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Visibility data,B07033,Height of sensor above water surface,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,R05000,Delayed replication of 5 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,B20031,Ice deposit (thickness),,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,B20032,Rate of ice accretion (estimated),,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,B02038,Method of water temperature and/or salinity measurement,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,B22043,Sea/water temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Marine data,D02021,Waves,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",State of ground and snow depth measurement,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",State of ground and snow depth measurement,D02078,State of ground and snow depth measurement,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",State of ground and snow depth measurement,B12113,"Ground minimum temperature, past 12 hours",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,D02004,General cloud information,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,R05000,Delayed replication of 5 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,B08002,Vertical significance (surface observations),,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,B20011,Cloud amount,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,B20012,Cloud type,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,B33041,Attribute of following value,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,B20013,Height of base of cloud,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Cloud data,D02036,Clouds with bases below station level,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Direction of cloud drift 6DLDMDH,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Direction of cloud drift 6DLDMDH,D02047,Direction of cloud drift,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Direction of cloud drift 6DLDMDH,B08002,Vertical significance (surface observations),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Direction and elevation of cloud 57CDaec,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02084,"(""Instantaneous"" data of sequence D 07 096)",Direction and elevation of cloud 57CDaec,D02048,Direction and elevation of cloud,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,R05000,Delayed replication of 5 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,B20003,Present weather,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,R03002,Replicate 3 descriptors 2 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,B04024,Time period or displacement,"= -1 hour in the first replication, = -x hours in the second replication, x corresponding to the time period of W1W2 in the SYNOP report",,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,B20004,Past weather (1),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Present and past weather data,B20005,Past weather (2),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","Intensity of precipitation, size of precipitation element",R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","Intensity of precipitation, size of precipitation element",D02175,"Intensity of precipitation, size of precipitation element",,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena",R02000,Delayed replication of 2 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena",B04025,Time period or displacement,= -10 minutes,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena",D02076,"Precipitation, obscuration and other phenomena",,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Lightning data,R02000,Delayed replication of 2 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Lightning data,B04025,Time period or displacement,= -10 minutes,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Lightning data,B13059,Number of flashes (thunderstorm),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B08021,Time significance,= 2 Time averaged,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B04025,Time period or displacement,"= -10 minutes, or number of minutes after a significant change of wind",,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B08021,Time significance,Set to missing,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,R03003,Replicate 3 descriptors 3 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B04025,Time period or displacement,"= -10 minutes in the first replication, = -60 minutes in the second replication, = -60x3 or 60x6 minutes in the third replication",,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11043,Maximum wind gust direction,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11041,Maximum wind gust speed,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B04025,Time period or displacement,= -10 minutes,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11016,Extreme counterclockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Wind data,B11017,Extreme clockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Extreme temperature data,D02077,Extreme temperature data,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Extreme temperature data,B07033,Height of sensor above water surface,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Extreme temperature data,D02041,Extreme temperature data,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,R06000,Delayed replication of 6 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B02175,Method of precipitation measurement,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B02178,Method of liquid content measurement of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,R02005,Replicate 2 descriptors 5 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B04024,Time period or displacement,"= -1 hour in the first replication, = -3, -6, -12 and -24 hours in the other replications",,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B13011,Total precipitation/total water equivalent,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Precipitation measurement,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Evaporation data,R03000,Delayed replication of 3 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Evaporation data,B02185,Method of evaporation measurement,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Evaporation data,R01002,Replicate 1 descriptor 2 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Evaporation data,D02044,Evaporation data,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Total sunshine data,R02000,Delayed replication of 2 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Total sunshine data,R01002,Replicate 1 descriptor 2 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Total sunshine data,D02039,Sunshine data (from 1 hour and 24-hour period),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Radiation data,R02000,Delayed replication of 2 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Radiation data,R01002,Replicate 1 descriptor 2 times,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Radiation data,D02045,Radiation data (from 1 hour and 24-hour period),,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Temperature change group 54g0sndT,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)",Temperature change group 54g0sndT,D02046,Temperature change,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","First-order statistics of P, W, T, U data",R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02085,"(""Period"" data of sequence D 07 096)","First-order statistics of P, W, T, U data",D02083,"First-order statistics of P, W, T, U data",,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20101,Locust (acridian) name,Ln,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20102,Locust (maturity) colour,Lc,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20103,Stage of development of locusts,Ld,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20104,Organization state of swarm or band of locusts,Lg,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20105,Size of swarm or band of locusts and duration of passage of swarm,sL,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20106,Locust population density,dL,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20107,Direction of movements of locust swarm,DL,,Operational
02,Meteorological sequences common to surface data,D02089,(Locust information),,B20108,Extent of vegetation,ve,,Operational
02,Meteorological sequences common to surface data,D02090,(Sea/water temperature high precision),,B02038,Method of water temperature and/or salinity measurement,,,Operational
02,Meteorological sequences common to surface data,D02090,(Sea/water temperature high precision),,B07063,Depth below sea/water surface (cm),Sea-surface temperature measurement,,Operational
02,Meteorological sequences common to surface data,D02090,(Sea/water temperature high precision),,B22045,Sea/water temperature,,,Operational
02,Meteorological sequences common to surface data,D02091,(Sequence for representation of ancillary meteorological observations),,B20001,Horizontal visibility,,,Operational
02,Meteorological sequences common to surface data,D02091,(Sequence for representation of ancillary meteorological observations),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02091,(Sequence for representation of ancillary meteorological observations),,B13011,Total precipitation/total water equivalent,,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B11104,"True heading of aircraft, ship or other mobile platform",Ship’s true heading,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B01012,Direction of motion of moving observing platform,Ship’s course over ground,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B01013,Speed of motion of moving observing platform,Ship’s speed over ground,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B10038,Maximum height of deck cargo above summer load line,,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B10039,Departure of reference level (summer maximum load line) from actual sea level,,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B11007,Relative wind direction (in degrees off bow),,,Operational
02,Meteorological sequences common to surface data,D02092,(VOSClim data elements),,B11008,Relative wind speed,,,Operational
02,Meteorological sequences common to surface data,D02175,"(Intensity of precipitation, size of precipitation element)",,B08021,Time significance,,,Operational
02,Meteorological sequences common to surface data,D02175,"(Intensity of precipitation, size of precipitation element)",,B04025,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02175,"(Intensity of precipitation, size of precipitation element)",,B13155,Intensity of precipitation (high accuracy),,,Operational
02,Meteorological sequences common to surface data,D02175,"(Intensity of precipitation, size of precipitation element)",,B13058,Size of precipitating element,,,Operational
02,Meteorological sequences common to surface data,D02175,"(Intensity of precipitation, size of precipitation element)",,B08021,Time significance,,,Operational
