Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B11041,Maximum wind gust speed,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B04025,Time period or displacement,Set to missing (cancel),,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B07033,Height of sensor above water surface ,Set to missing (cancel),,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B02005,Precision of temperature observation,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B07063,Depth below sea/water surface (cm),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B22049,Sea-surface temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22078,Duration of wave record,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22070,Significant wave height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22073,Maximum wave height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22074,Average wave period,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22071,Spectral peak wave period,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22076,Direction from which dominant waves are coming,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06039,(Sequence for representation of basic wave measurements),,B22077,Directional spread of dominant wave,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22078,Duration of wave record,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22082,Maximum non-directional spectral wave density,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,R06000,Delayed replication of 6 descriptors,Number of frequency bins,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22080,Waveband central frequency,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22069,Spectral wave density,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22086,Mean direction from which waves are coming,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22087,Principal direction from which waves are coming,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22088,First normalized polar coordinate from Fourier coefficients,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06040,(Sequence for representation of detailed spectral wave measurements),,B22089,Second normalized polar coordinate from Fourier coefficients,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06041,(Depth and temperature profile (high accuracy/precision)),,B02032,Indicator for digitization,= 0 Fixed sensor depths,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06041,(Depth and temperature profile (high accuracy/precision)),,R02000,Delayed replication of 2 descriptors,Number of depths,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06041,(Depth and temperature profile (high accuracy/precision)),,B07062,Depth below sea/water surface,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06041,(Depth and temperature profile (high accuracy/precision)),,B22043,Sea/water temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B02169,Anemometer type,"E.g. = 2 WOTAN, = 3 Sonic anemometer",,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B07033,Height of sensor above water surface,Height of anemometer above water surface or effective height for WOTAN,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B08021,Time significance,= 2 Time averaged,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B04025,Time period or displacement,Averaging period in minutes,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B11001,Wind direction,At measurement height,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06042,(Wind measurement from drifting buoy),,B11002,Wind speed,At measurement height,,Operational
