Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
08,Surface report sequences (sea),308015,(Template for WAVEOB data expressed as frequency (Ia = 0 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,x - Scale to be applied to following element descriptors,,Operational
08,Surface report sequences (sea),308015,(Template for WAVEOB data expressed as frequency (Ia = 0 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022106,Scaled directional spectral wave density by frequency,1A1A1A1x ... - Section 5,,Operational
08,Surface report sequences (sea),308015,(Template for WAVEOB data expressed as frequency (Ia = 0 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,Set to missing,,Operational
08,Surface report sequences (sea),308015,(Template for WAVEOB data expressed as frequency (Ia = 0 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022186,Direction from which waves are coming,1d1d1 - Section 5,,Operational
08,Surface report sequences (sea),308015,(Template for WAVEOB data expressed as frequency (Ia = 0 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022187,Directional spread of wave,dsds - Section 5,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001003,WMO Region number/geographical area,A1 - First digit of WMO number (e.g. 62024 => 6),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001020,WMO Region sub-area,bw - Second digit of WMO number (e.g. 62024 => 2),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001005,Buoy/platform identifier,nbnbnb - Last 3 digits of WMO number (e.g. 62024 => 024),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001011,Ship or mobile land station identifier,D....D,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001007,Satellite identifier,I6I6I6,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001001,WMO block number,II,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),001002,WMO station number,iii - IIiii only apply to fixed sea stations,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),002044,Indicator for method of calculating spectral wave data,"Im - Code table 1744 (WAVEOB), 0 02 044 (BUFR)",,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),002045,Indicator for type of platform,"Ip - Code table 1747 (WAVEOB), 0 02 045 (BUFR)",,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),301011,"Year, month, day",YYMMJ - Date of observation,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),301012,"Hour, minute",GGgg - Time of observation,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Identification (WAVEOB Section 0),301021,Latitude/longitude (high accuracy),QcLaLaLaLa LoLoLoLoLo,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022063,Total water depth,1hhhh,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022076,Direction from which dominant waves are coming,9dddd - Section 0,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022077,Directional spread of dominant wave,dsds - Section 0,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022094,Total number of wave bands,111BTBT - Section 1,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),025044,Wave sampling interval (space),SSSS - Section 1,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022079,Length of wave record,D’D’D’D’ - Section 1,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),105002,Replicate 5 descriptors 2 times,Replication over sensor type,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),002046,Wave measurement instrumentation,"= 1 Heave sensor, = 2 Slope sensor",,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022070,Significant wave height,2HsHsHsHs or 6HseHseHseHse - Section 0,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022072,Spectral peak wavelength,3PpPpPpPp - Section 0,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022073,Maximum wave height,4HmHmHmHm,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Basic data (WAVEOB Section 0),022075,Average wavelength,5PaPaPaPa - Section 0,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),127000,Delayed replication of 27 descriptors,Replication over sensor type,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),031001,Delayed descriptor replication factor,"(0,1,2) normally 1",(see Note 5),Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),002046,Wave measurement instrumentation,"= 1 Heave sensor, = 2 Slope sensor",,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,x - Scale to be applied to following element descriptors,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022103,Scaled maximum non-directional spectral wave density by wave number,CmCmCm - Section 2 or CsmCsmCsm - Section 3,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,Set to missing,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022084,Band containing maximum non-directional spectral wave density,nmnm - Section 2 or nsmnsm - Section 3,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),120000,Delayed replication of 20 descriptors,Replication over band,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),031001,Delayed descriptor replication factor,111BTBT - Section 1 (number of band),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022081,Waveband central wave number,1f1f1f1f1x ... - Section 1,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022108,Spectral wave density ratio,1c1c1c2c2 ... - Section 2 or 1cs1cs1cs2cs2 ... - Section 3,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022086,Mean direction from which waves are coming,1da1da1 - Section 4,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022087,Principal direction from which waves are coming,da2da2 - Section 4,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022088,First normalized polar coordinate from Fourier coefficients,r1r1 - Section 4,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022089,Second normalized polar coordinate from Fourier coefficients,r2r2 - Section 4,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),105000,Delayed replication of 5 descriptors,,(see Note 6),Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),031001,Delayed descriptor replication factor,n - Section 5 (number of directions counted); = 0 if Ib = 1 (directional),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,x - Scale to be applied to following element descriptors,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022105,Scaled non-directional spectral wave density by wave number,1A1A1A1x ... - Section 5,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,Set to missing,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022186,Direction from which waves are coming,1d1d1 - Section 5,(see Note 7),Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022187,Directional spread of wave,dsds - Section 5,(see Note 7),Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),105000,Delayed replication of 5 descriptors,,(see Note 8),Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),031001,Delayed descriptor replication factor,n - Section 5 (number of directions counted); = 0 if Ib = 0 (non-directional),,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,x - Scale to be applied to following element descriptors,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022107,Scaled directional spectral wave density by wave number,1A1A1A1x ... - Section 5,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),008090,Decimal scale of following significands,Set to missing,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022186,Direction from which waves are coming,1d1d1 - Section 5,,Operational
08,Surface report sequences (sea),308016,(Template for WAVEOB data expressed as the wave number (Ia = 1 in FM-65 WAVEOB),Spectral data (WAVEOB Sections 1-5),022187,Directional spread of wave,dsds - Section 5,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,301056,"Sequence for platform identification, type, time and location of the observation report",,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302001,Pressure and 3-hour pressure change,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302052,Ship temperature and humidity data,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,101000,Delayed replication of 1 descriptor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,031000,Short delayed descriptor replication factor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302056,Sea/water temperature,Optional,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302064,Ship or other marine platform wind data,,(see Note),Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302053,Ship visibility data,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,101000,Delayed replication of 1 descriptor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,031000,Short delayed descriptor replication factor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302004,General cloud information,Optional,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,101000,Delayed replication of 1 descriptor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,031000,Short delayed descriptor replication factor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302005,Cloud layer,Optional,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,101000,Delayed replication of 1 descriptor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,031000,Short delayed descriptor replication factor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,302038,Present and past weather,Optional,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,101000,Delayed replication of 1 descriptor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,031000,Short delayed descriptor replication factor,,,Operational
08,Surface report sequences (sea),308017,(Sequence for reporting observations from offshore platforms),,306039,Sequence for representation of basic wave measurements,Optional,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",001011,Ship or mobile land station identifier,Ship’s call sign,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",002001,Type of station,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",301011,"Year, month, day",,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",301012,"Hour, minute",,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",301023,Latitude/longitude (coarse accuracy),,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",007030,Height of station ground above mean sea level,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Station identification, date/time, horizontal and vertical coordinates",007031,Height of barometer above mean sea level,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",004074,Short time period or displacement,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",004023,Time period or displacement,Number of days in the month,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",008023,First-order statistics,= 4 Mean value,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",010051,Pressure reduced to mean sea level,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",007032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",007033,Height of sensor above water surface,Temperature measurement,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",012101,Temperature/air temperature,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",013004,Vapour pressure,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",007032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",007033,Height of sensor above water surface,Set to missing (cancel),,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",302056,Sea/water temperature,"Sea-surface temperature, method of measurement and depth below sea surface",,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature",008023,First-order statistics,Set to missing (cancel),,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,004003,Day,= 1,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,004004,Hour,= 0,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,004074,Short time period or displacement,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,004023,Time period or displacement,Number of days in the month,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,007032,Height of sensor above local ground (or deck of marine platform),,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,013060,Total accumulated precipitation,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,013051,"Frequency group, precipitation",,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,004053,Number of days with precipitation equal to or more than 1 mm,,,Operational
08,Surface report sequences (sea),308021,(Monthly values from an ocean weather station in compliance with regional or national reporting practices),Precipitation,007032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004001,Year,Beginning of the reference period,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004001,Year,Ending of the reference period,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004002,Month,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004003,Day,= 1,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004004,Hour,= 0,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004074,Short time period or displacement,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",004022,Time period or displacement,= 1,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",008023,First-order statistics,= 4 Mean value,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",010051,Pressure reduced to mean sea level,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",007032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",007033,Height of sensor above water surface,Temperature measurement,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",012101,Temperature/air temperature,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",013004,Vapour pressure,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",007032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",007033,Height of sensor above water surface,Set to missing (cancel),,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",302056,Sea/water temperature,"Sea-surface temperature, method of measurement and depth below sea surface",,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),"Normals of pressure, temperature, vapour pressure and sea/water temperature",008023,First-order statistics,Set to missing (cancel),,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004001,Year,Beginning of the reference period,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004001,Year,Ending of the reference period,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004002,Month,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004003,Day,= 1,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004004,Hour,= 0,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004074,Short time period or displacement,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004022,Time period or displacement,= 1,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,007032,Height of sensor above local ground (or deck of marine platform),Precipitation measurement,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,008023,First-order statistics,= 4 Mean value,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,013060,Total accumulated precipitation,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,004053,Number of days with precipitation equal to or more than 1 mm,,,Operational
08,Surface report sequences (sea),308022,(Monthly normals for an ocean weather station in compliance with regional or national reporting practices),Normals of precipitation,008023,First-order statistics,Set to missing (cancel),,Operational
08,Surface report sequences (sea),308023,(Sequence for representation of monthly values suitable for CLIMAT SHIP data in compliance with regional or national reporting practices),,308021,Monthly values from an ocean weather station in compliance with regional or national reporting practices,,,Operational
08,Surface report sequences (sea),308023,(Sequence for representation of monthly values suitable for CLIMAT SHIP data in compliance with regional or national reporting practices),,308022,Monthly normals for an ocean weather station in compliance with regional or national reporting practices,,,Operational
