Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,B08079,Product status,COR CNL AMD NIL,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,B08039,Time significance (aviation forecast),= 1 Time of commencement of period of the forecast,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,D01011,"Year, month, day",Y1Y1,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,D01012,"Hour, minute",G1G1,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,B08039,Time significance (aviation forecast),= 2 Time of ending of period of the forecast,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,D01011,"Year, month, day",Y2Y2,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,D01012,"Hour, minute",G2G2,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,D01023,Latitude/longitude (coarse accuracy),,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,B07030,Height of station ground above mean sea level,,,,Operational
07,Surface report sequences (land),D07052,(Aerodrome forecast identification and time interval),,B07031,Height of barometer above mean sea level,,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B07032,Height of sensor above local ground (or deck of marine platform),= 10 m (if the actual value is not available),,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11001,Wind direction,ddd,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B08054,Qualifier for wind speed or wind gusts,P,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11083,Wind speed,ff - km/h,(see Note 1),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11084,Wind speed,ff - kt,(see Note 1),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11002,Wind speed,ff - m/s,(see Note 1),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B08054,Qualifier for wind speed or wind gusts,P,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11085,Maximum wind gust speed,fmfm - km/h,(see Note 2),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11086,Maximum wind gust speed,fmfm - kt,(see Note 2),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B11041,Maximum wind gust speed,fmfm - m/s,(see Note 2),,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B08054,Qualifier for wind speed or wind gusts,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B20009,General weather indicator (TAF/METAR),CAVOK NSW NSC,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,B20060,Prevailing horizontal visibility,VVVV,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,D07014,Significant present and forecast weather,w´w´,,,Operational
07,Surface report sequences (land),D07053,(Forecast weather at an aerodrome),,D07047,"METAR/SPECI/TAF clouds, replacing 3 07 015",NsNsNshshshs,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B07032,Height of sensor above local ground (or deck of marine platform),= 2 m (if the actual value is not available),,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B08039,Time significance (aviation forecast),= 3 Forecast time of maximum temperature,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B04003,Day,,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B04004,Hour,GFGF,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B08023,First-order statistics,= 3 Minimum,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B12023,Temperature,TFTF - Celsius,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B08039,Time significance (aviation forecast),= 4 Forecast time of minimum temperature,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B04003,Day,,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B04004,Hour,GFGF,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B08023,First-order statistics,= 2 Maximum,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B12023,Temperature,TFTF - Celsius,,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B08023,First-order statistics,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07054,(Forecast of extreme temperatures),,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B33045,Probability of following event,C2C2,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B08016,Change qualifier of a trend-type forecast or an aerodrome forecast,TTTTTT,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B08039,Time significance (aviation forecast),= 5 Time of beginning of the forecast change,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B04003,Day,,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,D01012,"Hour, minute",GGgg,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B08039,Time significance (aviation forecast),= 6 Time of ending of the forecast change,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,B04003,Day,,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,D01012,"Hour, minute",GeGe,,,Operational
07,Surface report sequences (land),D07055,(Change indicator and forecast changes),,D07053,Forecast weather at an aerodrome,During or after change,,,Operational
07,Surface report sequences (land),D07056,(Aerodrome forecast - full TAF),,D07052,Aerodrome forecast identification and time interval,,,,Operational
07,Surface report sequences (land),D07056,(Aerodrome forecast - full TAF),,D07053,Forecast weather at an aerodrome,,,,Operational
07,Surface report sequences (land),D07056,(Aerodrome forecast - full TAF),,D07054,Forecast of extreme temperatures,,,,Operational
07,Surface report sequences (land),D07056,(Aerodrome forecast - full TAF),,R01000,Delayed replication of 1 descriptor,,,,Operational
07,Surface report sequences (land),D07056,(Aerodrome forecast - full TAF),,D07055,Change indicator and forecast changes,,,,Operational
07,Surface report sequences (land),D07060,(Soil temperature below land surface),,B07061,Depth below land surface,,,,Operational
07,Surface report sequences (land),D07060,(Soil temperature below land surface),,B12030,Soil temperature,,,,Operational
07,Surface report sequences (land),D07061,(Soil temperature data at number of depths not exceeding five - high accuracy position),,D01031,"Identification and type of station, date/time, location (high accuracy), height of station",,,,Operational
07,Surface report sequences (land),D07061,(Soil temperature data at number of depths not exceeding five - high accuracy position),,R01005,Replicate 1 descriptor 5 times,,,,Operational
07,Surface report sequences (land),D07061,(Soil temperature data at number of depths not exceeding five - high accuracy position),,D07060,Soil temperature below land surface,,,,Operational
07,Surface report sequences (land),D07062,(Soil temperature data at number of depths not exceeding five - coarse accuracy position),,D01032,"Identification and type of station, date/time, location (coarse accuracy), height of station",,,,Operational
07,Surface report sequences (land),D07062,(Soil temperature data at number of depths not exceeding five - coarse accuracy position),,R01005,Replicate 1 descriptor 5 times,,,,Operational
07,Surface report sequences (land),D07062,(Soil temperature data at number of depths not exceeding five - coarse accuracy position),,D07060,Soil temperature below land surface,,,,Operational
07,Surface report sequences (land),D07063,(Depth below land surface and soil temperature),,B07061,Depth below land surface,,,,Operational
07,Surface report sequences (land),D07063,(Depth below land surface and soil temperature),,B12130,Soil temperature,Scale: 2,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,(see Note 3),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),,B04074,Short time period or displacement,= UTC - LT,(see Note 3),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),,B04023,Time period or displacement,Number of days in the month,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10004,Pressure,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10051,Pressure reduced to mean sea level,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07004,Pressure,Standard level | Set to missing for lowland stations,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10009,Geopotential height,Standard level | Set to missing for lowland stations,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B02051,Indicator to specify observing method for extreme temperatures,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B04051,Principal time of daily reading of maximum temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12118,"Maximum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B04052,Principal time of daily reading of minimum temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12119,"Minimum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B13004,Vapour pressure,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08023,First-order statistics,Set to missing,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12151,Standard deviation of daily mean temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",R02005,Replicate 2 descriptors 5 times,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08050,Qualifier for number of missing values in calculation of statistic,"= 1 Pressure, = 2 Temperature, = 4 Vapour pressure, = 7 Maximum temperature, = 8 Minimum temperature",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Sunshine duration,B14032,Total sunshine,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Sunshine duration,B14033,Total sunshine,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Sunshine duration,B08050,Qualifier for number of missing values in calculation of statistic,= 6 Sunshine duration,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Sunshine duration,B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,R02018,Replicate 2 descriptors 18 times,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,B08052,Condition for which number of days of occurrence follows,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,B08022,Total number (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B12152,Highest daily mean temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B12153,Lowest daily mean temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,= 2 Maximum value,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,= 3 Minimum value,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08023,First-order statistics,Set to missing,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B02002,Type of instrumentation for wind measurement,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B11046,Maximum instantaneous wind speed,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme values of temperature and wind speed,B08053,Day of occurrence qualifier,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B04003,Day,= 1,(see Note 5),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B04004,Hour,= 6,(see Note 5),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B04023,Time period or displacement,Number of days in the month,(see Note 5),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B13060,Total accumulated precipitation,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B13051,"Frequency group, precipitation",,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B04053,Number of days with precipitation equal to or more than 1 mm,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B08050,Qualifier for number of missing values in calculation of statistic,= 5 Precipitation,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Precipitation,B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,R02006,Replicate 2 descriptors 6 times,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,B08052,Condition for which number of days of occurrence follows,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Number of days of occurrence,B08022,Total number (with respect to accumulation or average),Days,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme precipitation,B08053,Day of occurrence qualifier,"= 0 On 1 day only, = 1 On 2 or more days",,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme precipitation,B04003,Day,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme precipitation,B13052,Highest daily amount of precipitation,,,,Operational
07,Surface report sequences (land),D07071,(Monthly values of a land station),Occurrence of extreme precipitation,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04001,Year,Beginning of the reference period,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04001,Year,Ending of the reference period,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04002,Month,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04003,Day,= 1,(see Note 3),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04004,Hour,= 0,(see Note 3),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04074,Short time period or displacement,= UTC - LT,(see Note 3),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),,B04022,Time period or displacement,= 1,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B10004,Pressure,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B10051,Pressure reduced to mean sea level,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B07004,Pressure,Standard level,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B10009,Geopotential height,Standard level,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B02051,Indicator to specify observing method for extreme temperatures,= 2,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B04051,Principal time of daily reading of maximum temperature,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B12118,"Maximum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B04052,Principal time of daily reading of minimum temperature,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B12119,"Minimum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B13004,Vapour pressure,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B12151,Standard deviation of daily mean temperature,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),"Normals of monthly mean pressure, temperature, vapour pressure and of standard deviation",B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normal of sunshine duration,B14032,Total sunshine,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normal of sunshine duration,B08023,First-order statistics,Set to missing,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04001,Year,Beginning of the reference period,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04001,Year,Ending of the reference period,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04002,Month,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04003,Day,= 1,(see Note 5),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04004,Hour,= 6,(see Note 5),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04022,Time period or displacement,= 1,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B07032,Height of sensor above local ground (or deck of marine platform),,(see Note 4),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B13060,Total accumulated precipitation,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B04053,Number of days with precipitation equal to or more than 1 mm,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B08023,First-order statistics,Set to missing,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,R02008,Replicate 2 descriptors 8 times,,,,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B08050,Qualifier for number of missing values in calculation of statistic,"= 1 Pressure, = 2 Temperature, = 3 Extreme temperature, = 4 Vapour pressure, = 5 Precipitation, = 6 Sunshine duration, = 7 Maximum temperature, = 8 Minimum temperature",(see Note 6),,Operational
07,Surface report sequences (land),D07072,(Monthly normals for a land station),Normals of precipitation,B08020,Total number of missing entities (with respect to accumulation or average),Years,(see Note 6),,Operational
07,Surface report sequences (land),D07073,(Representation of CLIMAT data of the actual month and for monthly normals),,D07071,Monthly values of a land station,,,,Operational
07,Surface report sequences (land),D07073,(Representation of CLIMAT data of the actual month and for monthly normals),,D07072,Monthly normals for a land station,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),,D01090,"Surface station identification; time, horizontal and vertical coordinates",,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),,B04074,Short time period or displacement,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),,B04023,Time period or displacement,Number of days in the month,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08023,First-order statistics,= 4 Mean value,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10004,Pressure,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10051,Pressure reduced to mean sea level,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07004,Pressure,Standard level | Set to missing for lowland stations,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B10009,Geopotential height,Standard level | Set to missing for lowland stations,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07032,Height of sensor above local ground (or deck of marine platform),,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12101,Temperature/air temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B02051,Indicator to specify observing method for extreme temperatures,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B04051,Principal time of daily reading of maximum temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12118,"Maximum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B04052,Principal time of daily reading of minimum temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12119,"Minimum temperature at height specified, past 24 hours",,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B13004,Vapour pressure,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B08023,First-order statistics,Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B12151,Standard deviation of daily mean temperature,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),"Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure",B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days for which values are missing,R02005,Replicate 2 descriptors 5 times,,,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days for which values are missing,B08050,Qualifier for number of missing values in calculation of statistic,"= 1 Pressure, = 2 Temperature, = 4 Vapour pressure, = 7 Maximum temperature, = 8 Minimum temperature",,,Operational
07,Surface report sequences (land),D07076,(Monthly values from a land station in compliance with regional or national reporting practices),Number of days for which values are missing,B08020,Total number of missing entities (with respect to accumulation or average),Days,,,Operational
