Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,301013,"Hour, minute, second",,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,301011,"Year, month, day",Reference date/time for the time series,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,301013,"Hour, minute, second",,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,022185,BPR transmission count,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,022182,Water column height,Determination of actual value reported in the time series,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,004016,Time increment,Added to reset the reference time,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,004066,Short time increment,Added to each data value in the time series,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,101000,Delayed replication of 1 descriptor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,031001,Delayed descriptor replication factor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,022184,Water column height deviation from the reference value,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306033,(Surface salinity),,002033,Method of salinity/depth measurement,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306033,(Surface salinity),,007063,Depth below sea/water surface (cm),,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306033,(Surface salinity),,022064,Salinity,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306034,(Surface current),,002031,Duration and time of current measurement,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306034,(Surface current),,003010,Method of sea/water current measurement,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306034,(Surface current),,002040,Method of removing velocity and motion of platform from current,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306034,(Surface current),,022005,Direction of sea-surface current,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306034,(Surface current),,022032,Speed of sea-surface current,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,112000,Delayed replication of 12 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,031002,Extended delayed descriptor replication factor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,007062,Depth below sea/water surface,In metres,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,008080,Qualifier for GTSPP quality flag,= 13 Depth at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,008080,Qualifier for GTSPP quality flag,= 10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,022043,Sea/water temperature,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,008080,Qualifier for GTSPP quality flag,= 11 Temperature at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,022064,Salinity,= 12 Salinity at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,008080,Qualifier for GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306035,(Temperature and salinity profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,112000,Delayed replication of 12 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,031002,Extended delayed descriptor replication factor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,007062,Depth below sea/water surface,In metres,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,008080,Qualifier for GTSPP quality flag,= 13 Depth at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,008080,Qualifier for GTSPP quality flag,= 10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,022031,Speed of current,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,008080,Qualifier for GTSPP quality flag,= 14 Current speed at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,022004,Direction of current,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,008080,Qualifier for GTSPP quality flag,= 15 Current direction at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306036,(Current profile),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,109000,Delayed replication of 9 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,031002,Extended delayed descriptor replication factor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,007062,Depth below sea / water surface,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,008080,Qualifier for GTSPP quality flag,= 13 Depth at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,008080,Qualifier for GTSPP quality flag,= 10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,022188,Dissolved oxygen,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,008080,Qualifier for GTSPP quality flag,= 16 Dissolved oxygen at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306037,(Dissolved oxygen profile data),,033050,Global GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,010004,Pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,010051,Pressure reduced to mean sea level,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,007033,Height of sensor above water surface,Height of air temperature/humidity sensor,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,012101,Temperature/air temperature,At observation height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,012103,Dewpoint temperature,At observation height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,013003,Relative humidity,With respect to water at all temperatures,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,007033,Height of sensor above water surface,Height of wind speed sensor,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,008021,Time significance,=2 Time averaged,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,004025,Time period or displacement,Period over which winds are averaged,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,011001,Wind direction,At observation height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,011002,Wind speed,At observation height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,008021,Time significance,Set to missing (cancel),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,004025,Time period or displacement,Time period over which maximum gust observed,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,011041,Maximum wind gust speed,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,004025,Time period or displacement,Set to missing (cancel),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,007033,Height of sensor above water surface ,Set to missing (cancel),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,002005,Precision of temperature observation,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,007063,Depth below sea/water surface (cm),,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,022049,Sea-surface temperature,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022078,Duration of wave record,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022070,Significant wave height,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022073,Maximum wave height,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022074,Average wave period,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022071,Spectral peak wave period,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022076,Direction from which dominant waves are coming,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306039,(Sequence for representation of basic wave measurements),,022077,Directional spread of dominant wave,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022078,Duration of wave record,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022082,Maximum non-directional spectral wave density,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,031001,Delayed descriptor replication factor,Number of frequency bins,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022080,Waveband central frequency,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022069,Spectral wave density,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022086,Mean direction from which waves are coming,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022087,Principal direction from which waves are coming,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022088,First normalized polar coordinate from Fourier coefficients,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306040,(Sequence for representation of detailed spectral wave measurements),,022089,Second normalized polar coordinate from Fourier coefficients,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306041,(Depth and temperature profile (high accuracy/precision)),,002032,Indicator for digitization,= 0 Fixed sensor depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306041,(Depth and temperature profile (high accuracy/precision)),,102000,Delayed replication of 2 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306041,(Depth and temperature profile (high accuracy/precision)),,031001,Delayed descriptor replication factor,Number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306041,(Depth and temperature profile (high accuracy/precision)),,007062,Depth below sea/water surface,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306041,(Depth and temperature profile (high accuracy/precision)),,022043,Sea/water temperature,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,002169,Anemometer type,"E.g. = 2 WOTAN, = 3 Sonic anemometer",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,007033,Height of sensor above water surface,Height of anemometer above water surface or effective height for WOTAN,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,008021,Time significance,= 2 Time averaged,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,004025,Time period or displacement,Averaging period in minutes,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,011001,Wind direction,At measurement height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306042,(Wind measurement from drifting buoy),,011002,Wind speed,At measurement height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,041001,pCO2,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,008043,Atmospheric chemical or physical constituent type,Set to 3 (carbon dioxide),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,015028,Mole fraction of atmospheric constituent/pollutant in dry air,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,008043,Atmospheric chemical or physical constituent type,Cancel,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,013080,Water pH,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,041005,Turbidity,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,041003,Dissolved nitrates,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,022188,Dissolved oxygen,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,041002,Fluorescence,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,031000,Short delayed replication factor,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,004024,Time period or displacement (hours),Set to -1 (preceding hour),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,014002,"Long-wave radiation, integrated over period specified",Downwelling long-wave radiation,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,014002,"Long-wave radiation, integrated over period specified",Upwelling long-wave radiation,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,014012,"Net long-wave radiation, integrated over period specified",,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,014004,"Short-wave radiation, integrated over period specified",,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306043,(Marine biogeochemical and radiation observations),,004024,Time period or displacement (hours),Cancel,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,203014,Change reference value,New reference value in 14 bits,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,022188,Change oxygen reference value to -5000,Given by 11001110001000,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,203255,Change reference value,Terminate reference value change,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,109000,Delayed replication of 8 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,031002,Extended delayed descriptor replication factor,Gives number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,008080,Qualifier for quality flag,=10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,201129,Change data width,Add 1 bit to oxygen data width,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,022188,Dissolved oxygen,μmol kg-1,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,201000,Change data width, Cancel change in oxygen data width,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,008080,"Qualifier for quality flag,=16 Dissolved oxygen at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306044,(Dissolved oxygen profile from floats),,203000,Change reference value,Reset oxygen reference value to Table B value,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,203011,Change reference value,New reference value in 11 bits,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,041004,Chlorophyll-A reference value of -1000,Given by 11111101000,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,203255,Change reference value,Terminate reference value change,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,031002,Extended delayed descriptor replication factor,Gives number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,008080,"Qualifier for quality flag,=10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,041004,Chlorophyll-A,mg m-3,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,008080,"Qualifier for quality flag,= 21 Chlorophyll-A at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306045,(Chlorophyll-A profile from floats),,203000,Change reference value,Reset chlorophyll-A reference value to Table B default,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,203015,Change reference valuex,New reference value in 15 bits,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,041003,Nitrate reference value of -15000,Given by 111101010011000,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,203255,Change reference value,Terminate reference value change,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,031002,Extended delayed descriptor replication factor,Gives number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,008080,"Qualifier for quality flag,=10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,041003,Dissolved nitrate,μmol kg-1,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,008080,"Qualifier for quality flag,=22 Nitrate at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306046,(Dissolved nitrate profile data from floats),,203000,Change reference value,Reset nitrate reference value to Table B default,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,031002,Extended delayed descriptor replication factor,Gives number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,008080,Qualifier for quality flag,=10 Pressure at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,041006,Sea water pH,dimensionless,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,008080,"Qualifier for quality flag,=23 pH at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306047,(Sea water pH profile data from floats),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,203009,Change reference value,New reference value in 9 bits,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,041007,bbp reference value of -250,Given by 111111010,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,203255,Change reference value,Terminate reference value change,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,106000,Delayed replication of 6 descriptors,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,031002,Extended delayed descriptor replication factor,Gives number of depths,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,007065,Water pressure,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,008080,"Qualifier for quality flag,=10 Pressure at a level,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,041007,bbp In parts per billion,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,008080,"Qualifier for quality flag,=24 bbp at a level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,033050,GTSPP quality flag,,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,306048,(bbp700 profile data),,203000,Change reference value,Reset bbp reference value to Table B default,,,Operational
