"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
853.00,"02","Meteorological sequences common to surface data","302069","(Visibility data)",,"020001","Horizontal visibility",,,"Operational"
854.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
855.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"007033","Height of sensor above water surface",,,"Operational"
856.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011001","Wind direction",,,"Operational"
857.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011002","Wind speed",,,"Operational"
858.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011043","Maximum wind gust direction",,,"Operational"
859.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011041","Maximum wind gust speed",,,"Operational"
860.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
861.00,"02","Meteorological sequences common to surface data","302070","(Wind data)",,"011017","Extreme clockwise wind direction of a variable wind",,,"Operational"
862.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
863.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"007033","Height of sensor above water surface",,,"Operational"
864.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"008021","Time significance","= 2 Time averaged",,"Operational"
865.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"004025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind, if any",,"Operational"
866.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011001","Wind direction",,,"Operational"
867.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011002","Wind speed",,,"Operational"
868.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"008021","Time significance","Set to missing",,"Operational"
869.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"103002","Replicate 3 descriptors 2 times",,,"Operational"
870.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"004025","Time period or displacement","= -10 minutes in the first replication, = -60 minutes in the second replication",,"Operational"
871.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011043","Maximum wind gust direction",,,"Operational"
872.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011041","Maximum wind gust speed",,,"Operational"
873.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"004025","Time period or displacement","= -10 minutes",,"Operational"
874.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
875.00,"02","Meteorological sequences common to surface data","302071","(Wind data from one-hour period)",,"011017","Extreme clockwise wind direction of a variable wind",,,"Operational"
876.00,"02","Meteorological sequences common to surface data","302072","(Temperature and humidity data)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
877.00,"02","Meteorological sequences common to surface data","302072","(Temperature and humidity data)",,"007033","Height of sensor above water surface",,,"Operational"
878.00,"02","Meteorological sequences common to surface data","302072","(Temperature and humidity data)",,"012101","Temperature/air temperature","Scale: 2",,"Operational"
879.00,"02","Meteorological sequences common to surface data","302072","(Temperature and humidity data)",,"012103","Dewpoint temperature","Scale: 2",,"Operational"
880.00,"02","Meteorological sequences common to surface data","302072","(Temperature and humidity data)",,"013003","Relative humidity",,,"Operational"
881.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"020010","Cloud cover (total)",,,"Operational"
882.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"105004","Replicate 5 descriptors 4 times",,,"Operational"
883.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"008002","Vertical significance (surface observations)",,,"Operational"
884.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"020011","Cloud amount",,,"Operational"
885.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"020012","Cloud type",,,"Operational"
886.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"033041","Attribute of following value",,,"Operational"
887.00,"02","Meteorological sequences common to surface data","302073","(Cloud data)",,"020013","Height of base of cloud",,,"Operational"
888.00,"02","Meteorological sequences common to surface data","302074","(Present and past weather)",,"020003","Present weather",,,"Operational"
889.00,"02","Meteorological sequences common to surface data","302074","(Present and past weather)",,"004025","Time period or displacement",,,"Operational"
890.00,"02","Meteorological sequences common to surface data","302074","(Present and past weather)",,"020004","Past weather (1)",,,"Operational"
891.00,"02","Meteorological sequences common to surface data","302074","(Present and past weather)",,"020005","Past weather (2)",,,"Operational"
892.00,"02","Meteorological sequences common to surface data","302075","(Intensity of precipitation, size of precipitation element)",,"008021","Time significance","= 2 Time averaged",,"Operational"
893.00,"02","Meteorological sequences common to surface data","302075","(Intensity of precipitation, size of precipitation element)",,"004025","Time period or displacement","= -10 minutes",,"Operational"
894.00,"02","Meteorological sequences common to surface data","302075","(Intensity of precipitation, size of precipitation element)",,"013055","Intensity of precipitation",,,"Operational"
895.00,"02","Meteorological sequences common to surface data","302075","(Intensity of precipitation, size of precipitation element)",,"013058","Size of precipitating element",,,"Operational"
896.00,"02","Meteorological sequences common to surface data","302075","(Intensity of precipitation, size of precipitation element)",,"008021","Time significance","Set to missing",,"Operational"
897.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020021","Type of precipitation",,,"Operational"
898.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020022","Character of precipitation",,,"Operational"
899.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"026020","Duration of precipitation",,,"Operational"
900.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020023","Other weather phenomena",,,"Operational"
901.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020024","Intensity of phenomena",,,"Operational"
902.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020025","Obscuration",,,"Operational"
903.00,"02","Meteorological sequences common to surface data","302076","(Precipitation, obscuration and other phenomena)",,"020026","Character of obscuration",,,"Operational"
904.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
905.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"007033","Height of sensor above water surface",,,"Operational"
906.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"004025","Time period or displacement",,,"Operational"
907.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"012111","Maximum temperature, at height and over period specified","Scale: 2",,"Operational"
908.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"012112","Minimum temperature, at height and over period specified","Scale: 2",,"Operational"
909.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"007032","Height of sensor above local ground (or deck of marine platform)","Ground temperature",,"Operational"
910.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"004025","Time period or displacement",,,"Operational"
911.00,"02","Meteorological sequences common to surface data","302077","(Extreme temperature data)",,"012112","Minimum temperature, at height and over period specified","Scale: 2 | Ground temperature",,"Operational"
912.00,"02","Meteorological sequences common to surface data","302078","(State of ground and snow depth measurement)",,"002176","Method of state of ground measurement",,,"Operational"
913.00,"02","Meteorological sequences common to surface data","302078","(State of ground and snow depth measurement))",,"020062","State of the ground (with or without snow)",,,"Operational"
914.00,"02","Meteorological sequences common to surface data","302078","(State of ground and snow depth measurement)",,"002177","Method of snow depth measurement",,,"Operational"
915.00,"02","Meteorological sequences common to surface data","302078","(State of ground and snow depth measurement)",,"013013","Total snow depth",,,"Operational"
916.00,"02","Meteorological sequences common to surface data","302079","(Precipitation measurement)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
917.00,"02","Meteorological sequences common to surface data","302079","(Precipitation measurement)",,"002175","Method of precipitation measurement",,,"Operational"
918.00,"02","Meteorological sequences common to surface data","302079","(Precipitation measurement)",,"002178","Method of liquid content measurement of precipitation",,,"Operational"
919.00,"02","Meteorological sequences common to surface data","302079","(Precipitation measurement)",,"004025","Time period or displacement",,,"Operational"
920.00,"02","Meteorological sequences common to surface data","302079","(Precipitation measurement)",,"013011","Total precipitation/total water equivalent",,,"Operational"
921.00,"02","Meteorological sequences common to surface data","302080","(Evaporation measurement)",,"002185","Method of evaporation measurement",,,"Operational"
922.00,"02","Meteorological sequences common to surface data","302080","(Evaporation measurement)",,"004025","Time period or displacement",,,"Operational"
923.00,"02","Meteorological sequences common to surface data","302080","(Evaporation measurement)",,"013033","Evaporation/evapotranspiration",,,"Operational"
924.00,"02","Meteorological sequences common to surface data","302081","(Total sunshine data)",,"004025","Time period or displacement",,,"Operational"
925.00,"02","Meteorological sequences common to surface data","302081","(Total sunshine data)",,"014031","Total sunshine",,,"Operational"
926.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"004025","Time period or displacement",,,"Operational"
927.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014002","Long-wave radiation, integrated over period specified",,,"Operational"
928.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014004","Short-wave radiation, integrated over period specified",,,"Operational"
929.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014016","Net radiation, integrated over period specified",,,"Operational"
930.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014028","Global solar radiation (high accuracy), integrated over period specified",,,"Operational"
931.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014029","Diffuse solar radiation (high accuracy), integrated over period specified",,,"Operational"
932.00,"02","Meteorological sequences common to surface data","302082","(Radiation data)",,"014030","Direct solar radiation (high accuracy), integrated over period specified",,,"Operational"
933.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"004025","Time period or displacement",,,"Operational"
934.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"008023","First-order statistics",,,"Operational"
935.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"010004","Pressure",,,"Operational"
936.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"011001","Wind direction",,,"Operational"
937.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"011002","Wind speed",,,"Operational"
938.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"012101","Temperature/air temperature","Scale: 2",,"Operational"
939.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"013003","Relative humidity",,,"Operational"
940.00,"02","Meteorological sequences common to surface data","302083","(First-order statistics of P, W, T, U data)",,"008023","First-order statistics","Set to missing",,"Operational"
941.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"302031","Pressure information",,,"Operational"
942.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"302072","Temperature and humidity data",,,"Operational"
943.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"103000","Delayed replication of 3 descriptors",,,"Operational"
944.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"031000","Short delayed descriptor replication factor",,,"Operational"
945.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"101005","Replicate 1 descriptor 5 times",,,"Operational"
946.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"307063","Depth below land surface and soil temperature",,,"Operational"
947.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)",,"007061","Depth below land surface","Set to missing (cancel)",,"Operational"
948.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Visibility data","101000","Delayed replication of 1 descriptor",,,"Operational"
949.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Visibility data","031000","Short delayed descriptor replication factor",,,"Operational"
950.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Visibility data","302069","Visibility data",,,"Operational"
951.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Visibility data","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
952.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Visibility data","007033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
953.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","105000","Delayed replication of 5 descriptors",,,"Operational"
954.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","031000","Short delayed descriptor replication factor",,,"Operational"
955.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","020031","Ice deposit (thickness)",,,"Operational"
956.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","020032","Rate of ice accretion (estimated)",,,"Operational"
957.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","002038","Method of water temperature and/or salinity measurement",,,"Operational"
958.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","022043","Sea/water temperature","Scale: 2",,"Operational"
959.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Marine data","302021","Waves",,,"Operational"
960.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","State of ground and snow depth measurement","101000","Delayed replication of 1 descriptor",,,"Operational"
961.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","State of ground and snow depth measurement","031000","Short delayed descriptor replication factor",,,"Operational"
962.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","State of ground and snow depth measurement","302078","State of ground and snow depth measurement",,,"Operational"
963.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","State of ground and snow depth measurement","012113","Ground minimum temperature, past 12 hours","Scale: 2",,"Operational"
964.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","101000","Delayed replication of 1 descriptor",,,"Operational"
965.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","031000","Short delayed descriptor replication factor",,,"Operational"
966.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","302004","General cloud information",,,"Operational"
967.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","105000","Delayed replication of 5 descriptors",,,"Operational"
968.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","031001","Delayed descriptor replication factor",,,"Operational"
969.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","008002","Vertical significance (surface observations)",,,"Operational"
970.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","020011","Cloud amount",,,"Operational"
971.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","020012","Cloud type",,,"Operational"
972.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","033041","Attribute of following value",,,"Operational"
973.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","020013","Height of base of cloud",,,"Operational"
974.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Cloud data","302036","Clouds with bases below station level",,,"Operational"
975.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction of cloud drift 6DLDMDH","101000","Delayed replication of 1 descriptor",,,"Operational"
976.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction of cloud drift 6DLDMDH","031000","Short delayed descriptor replication factor",,,"Operational"
977.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction of cloud drift 6DLDMDH","302047","Direction of cloud drift",,,"Operational"
978.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction of cloud drift 6DLDMDH","008002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
979.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction and elevation of cloud 57CDaec","101000","Delayed replication of 1 descriptor",,,"Operational"
980.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction and elevation of cloud 57CDaec","031000","Short delayed descriptor replication factor",,,"Operational"
981.00,"02","Meteorological sequences common to surface data","302084","(""Instantaneous"" data of sequence 3 07 096)","Direction and elevation of cloud 57CDaec","302048","Direction and elevation of cloud",,,"Operational"
983.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","105000","Delayed replication of 5 descriptors",,,"Operational"
984.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","031000","Short delayed descriptor replication factor",,,"Operational"
985.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","020003","Present weather",,,"Operational"
986.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","103002","Replicate 3 descriptors 2 times",,,"Operational"
987.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","004024","Time period or displacement","= -1 hour in the first replication, = -x hours in the second replication, x corresponding to the time period of W1W2 in the SYNOP report",,"Operational"
988.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","020004","Past weather (1)",,,"Operational"
989.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Present and past weather data","020005","Past weather (2)",,,"Operational"
990.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Intensity of precipitation, size of precipitation element","101000","Delayed replication of 1 descriptor",,,"Operational"
991.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Intensity of precipitation, size of precipitation element","031000","Short delayed descriptor replication factor",,,"Operational"
992.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Intensity of precipitation, size of precipitation element","302175","Intensity of precipitation, size of precipitation element",,,"Operational"
993.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation, obscuration and other phenomena","102000","Delayed replication of 2 descriptors",,,"Operational"
994.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation, obscuration and other phenomena","031000","Short delayed descriptor replication factor",,,"Operational"
995.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation, obscuration and other phenomena","004025","Time period or displacement","= -10 minutes",,"Operational"
996.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation, obscuration and other phenomena","302076","Precipitation, obscuration and other phenomena",,,"Operational"
997.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Lightning data","102000","Delayed replication of 2 descriptors",,,"Operational"
998.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Lightning data","031000","Short delayed descriptor replication factor",,,"Operational"
999.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Lightning data","004025","Time period or displacement","= -10 minutes",,"Operational"
1000.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Lightning data","013059","Number of flashes (thunderstorm)",,,"Operational"
1001.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1002.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","007033","Height of sensor above water surface",,,"Operational"
1003.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","008021","Time significance","= 2 Time averaged",,"Operational"
1004.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","004025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind",,"Operational"
1005.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011001","Wind direction",,,"Operational"
1006.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011002","Wind speed",,,"Operational"
1007.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","008021","Time significance","Set to missing",,"Operational"
1008.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","103003","Replicate 3 descriptors 3 times",,,"Operational"
1009.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","004025","Time period or displacement","= -10 minutes in the first replication, = -60 minutes in the second replication, = -60x3 or 60x6 minutes in the third replication",,"Operational"
1010.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011043","Maximum wind gust direction",,,"Operational"
1011.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011041","Maximum wind gust speed",,,"Operational"
1012.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","004025","Time period or displacement","= -10 minutes",,"Operational"
1013.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
1014.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Wind data","011017","Extreme clockwise wind direction of a variable wind",,,"Operational"
1015.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","302077","Extreme temperature data",,,"Operational"
1016.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","007033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
1017.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","302041","Extreme temperature data",,,"Operational"
1018.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","106000","Delayed replication of 6 descriptors",,,"Operational"
1019.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","031000","Short delayed descriptor replication factor",,,"Operational"
1020.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1021.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","002175","Method of precipitation measurement",,,"Operational"
1022.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","002178","Method of liquid content measurement of precipitation",,,"Operational"
1023.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","102005","Replicate 2 descriptors 5 times",,,"Operational"
1024.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","004024","Time period or displacement","= -1 hour in the first replication, = -3, -6, -12 and -24 hours in the other replications",,"Operational"
1025.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","013011","Total precipitation/total water equivalent",,,"Operational"
1026.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
1027.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","103000","Delayed replication of 3 descriptors",,,"Operational"
1028.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","031000","Short delayed descriptor replication factor",,,"Operational"
1029.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","002185","Method of evaporation measurement",,,"Operational"
1030.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1031.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","302044","Evaporation data",,,"Operational"
1032.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","102000","Delayed replication of 2 descriptors",,,"Operational"
1033.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","031000","Short delayed descriptor replication factor",,,"Operational"
1034.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1035.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","302039","Sunshine data (from 1 hour and 24 hour period)",,,"Operational"
1036.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","102000","Delayed replication of 2 descriptors",,,"Operational"
1037.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","031000","Short delayed descriptor replication factor",,,"Operational"
1038.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1039.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","302045","Radiation data (from 1 hour and 24 hour period)",,,"Operational"
1040.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change gr. 54g0sndT","101000","Delayed replication of 1 descriptor",,,"Operational"
1041.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change gr. 54g0sndT","031000","Short delayed descriptor replication factor",,,"Operational"
1042.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change gr. 54g0sndT","302046","Temperature change",,,"Operational"
1043.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First order statistics of P, W, T, U data","101000","Delayed replication of 1 descriptor",,,"Operational"
1044.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First order statistics of P, W, T, U data","031000","Short delayed descriptor replication factor",,,"Operational"
1045.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First order statistics of P, W, T, U data","302083","First-order statistics of P, W, T, U data",,,"Operational"
1047.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020101","Locust (acridian) name","Ln",,"Operational"
1048.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020102","Locust (maturity) colour","Lc",,"Operational"
