"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
1362.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"007004","Pressure",,,"Operational"
1363.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"010009","Geopotential height",,,"Operational"
1364.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"005015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1365.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"006015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1366.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"012101","Temperature/air temperature","Scale: 2",,"Operational"
1367.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"012103","Dewpoint temperature","Scale: 2",,"Operational"
1368.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"011001","Wind direction",,,"Operational"
1369.00,"03","Meteorological sequences common to vertical soundings data","303054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"011002","Wind speed",,,"Operational"
1370.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"004086","Long time period or displacement","Since launch time",,"Operational"
1371.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"008042","Extended vertical sounding significance",,,"Operational"
1372.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"007009","Geopotential height",,,"Operational"
1373.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"005015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1374.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"006015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1375.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"012101","Temperature/air temperature","Scale: 2",,"Operational"
1376.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"013009","Relative humidity",,,"Operational"
1377.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"012103","Dewpoint temperature","Scale: 2",,"Operational"
1378.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"011001","Wind direction",,,"Operational"
1379.00,"03","Meteorological sequences common to vertical soundings data","303055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"011002","Wind speed",,,"Operational"
1380.00,"04","Meteorological sequences common to satellite observations","304001","(Cloud top pressure, temperature, wind)",,"008003","Vertical significance (satellite observations)",,,"Operational"
1381.00,"04","Meteorological sequences common to satellite observations","304001","(Cloud top pressure, temperature, wind)",,"010004","Pressure",,,"Operational"
1382.00,"04","Meteorological sequences common to satellite observations","304001","(Cloud top pressure, temperature, wind)",,"012001","Temperature/air temperature",,,"Operational"
1383.00,"04","Meteorological sequences common to satellite observations","304001","(Cloud top pressure, temperature, wind)",,"011001","Wind direction",,,"Operational"
1384.00,"04","Meteorological sequences common to satellite observations","304001","(Cloud top pressure, temperature, wind)",,"011002","Wind speed",,,"Operational"
1385.00,"04","Meteorological sequences common to satellite observations","304002","(Cloud top pressure, wind)",,"008003","Vertical significance (satellite observations)",,,"Operational"
1386.00,"04","Meteorological sequences common to satellite observations","304002","(Cloud top pressure, wind)",,"010004","Pressure",,,"Operational"
1387.00,"04","Meteorological sequences common to satellite observations","304002","(Cloud top pressure, wind)",,"011001","Wind direction",,,"Operational"
1388.00,"04","Meteorological sequences common to satellite observations","304002","(Cloud top pressure, wind)",,"011002","Wind speed",,,"Operational"
1389.00,"04","Meteorological sequences common to satellite observations","304003","(Surface temperature)",,"008003","Vertical significance (satellite observations)",,,"Operational"
1390.00,"04","Meteorological sequences common to satellite observations","304003","(Surface temperature)",,"012001","Temperature/air temperature",,,"Operational"
1391.00,"04","Meteorological sequences common to satellite observations","304004","(Cloud top pressure, cloud cover, temperature)",,"008003","Vertical significance (satellite observations)",,,"Operational"
1392.00,"04","Meteorological sequences common to satellite observations","304004","(Cloud top pressure, cloud cover, temperature)",,"010004","Pressure",,,"Operational"
1393.00,"04","Meteorological sequences common to satellite observations","304004","(Cloud top pressure, cloud cover, temperature)",,"020010","Cloud cover (total)",,,"Operational"
1394.00,"04","Meteorological sequences common to satellite observations","304004","(Cloud top pressure, cloud cover, temperature)",,"012001","Temperature/air temperature",,,"Operational"
1395.00,"04","Meteorological sequences common to satellite observations","304005","(Layer mean relative humidity)",,"002024","Integrated mean humidity computational method",,,"Operational"
1396.00,"04","Meteorological sequences common to satellite observations","304005","(Layer mean relative humidity)",,"007004","Pressure","Define layer",,"Operational"
1397.00,"04","Meteorological sequences common to satellite observations","304005","(Layer mean relative humidity)",,"007004","Pressure",,,"Operational"
1398.00,"04","Meteorological sequences common to satellite observations","304005","(Layer mean relative humidity)",,"013003","Relative humidity",,,"Operational"
1399.00,"04","Meteorological sequences common to satellite observations","304006","(Radiation)",,"014001","Long-wave radiation, integrated over 24 hours","Outgoing long-wave radiation",,"Operational"
1400.00,"04","Meteorological sequences common to satellite observations","304006","(Radiation)",,"014001","Long-wave radiation, integrated over 24 hours","Incoming long-wave radiation",,"Operational"
1401.00,"04","Meteorological sequences common to satellite observations","304006","(Radiation)",,"014003","Short-wave radiation, integrated over 24 hours","Outgoing short-wave radiation",,"Operational"
1402.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"002163","Height assignment method",,,"Operational"
1403.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"002164","Tracer correlation method",,,"Operational"
1404.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"008012","Land/sea qualifier",,,"Operational"
1405.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"007024","Satellite zenith angle",,,"Operational"
1406.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"002057","Origin of first-guess information for GOES-I/M soundings",,,"Operational"
1407.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"008021","Time significance",,,"Operational"
1408.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004001","Year",,,"Operational"
1409.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004002","Month",,,"Operational"
1410.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004003","Day",,,"Operational"
1411.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004004","Hour",,,"Operational"
1412.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"008021","Time significance",,,"Operational"
1413.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004024","Time period or displacement",,,"Operational"
1414.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"110004","Replicate 10 descriptors 4 times",,,"Operational"
1415.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"008021","Time significance",,,"Operational"
1416.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004004","Hour",,,"Operational"
1417.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004005","Minute",,,"Operational"
1418.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004006","Second",,,"Operational"
1419.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"008021","Time significance",,,"Operational"
1420.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004004","Hour",,,"Operational"
1421.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004005","Minute",,,"Operational"
1422.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"004006","Second",,,"Operational"
1423.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"011001","Wind direction",,,"Operational"
1424.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"011002","Wind speed",,,"Operational"
1425.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"103010","Replicate 3 descriptors 10 times",,,"Operational"
1426.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"002163","Height assignment method",,,"Operational"
1427.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"007004","Pressure",,,"Operational"
1428.00,"04","Meteorological sequences common to satellite observations","304011","(GOES-I/M info)",,"012001","Temperature/air temperature",,,"Operational"
1429.00,"04","Meteorological sequences common to satellite observations","304030","(Location of platform)",,"027031","In direction of 0 degrees longitude, distance from the Earth's centre",,,"Operational"
1430.00,"04","Meteorological sequences common to satellite observations","304030","(Location of platform)",,"028031","In direction 90 degrees East, distance from the Earth's centre",,,"Operational"
1431.00,"04","Meteorological sequences common to satellite observations","304030","(Location of platform)",,"010031","In direction of the North Pole, distance from the Earth's centre",,,"Operational"
1432.00,"04","Meteorological sequences common to satellite observations","304031","(Speed of platform)",,"001041","Absolute platform velocity - first component",,,"Operational"
1433.00,"04","Meteorological sequences common to satellite observations","304031","(Speed of platform)",,"001042","Absolute platform velocity - second component",,,"Operational"
1434.00,"04","Meteorological sequences common to satellite observations","304031","(Speed of platform)",,"001043","Absolute platform velocity - third component",,,"Operational"
1435.00,"04","Meteorological sequences common to satellite observations","304032","(Cloud fraction)",,"002153","Satellite channel centre frequency",,,"Operational"
1436.00,"04","Meteorological sequences common to satellite observations","304032","(Cloud fraction)",,"002154","Satellite channel band width",,,"Operational"
1437.00,"04","Meteorological sequences common to satellite observations","304032","(Cloud fraction)",,"020081","Cloud amount in segment",,,"Operational"
1438.00,"04","Meteorological sequences common to satellite observations","304032","(Cloud fraction)",,"020082","Amount segment cloud free",,,"Operational"
1439.00,"04","Meteorological sequences common to satellite observations","304032","(Cloud fraction)",,"020012","Cloud type",,,"Operational"
1440.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"002152","Satellite instrument used in data processing",,,"Operational"
1441.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"002166","Radiance type",,,"Operational"
1442.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"002167","Radiance computational method",,,"Operational"
1443.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"002153","Satellite channel centre frequency",,,"Operational"
1444.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"002154","Satellite channel band width",,,"Operational"
1445.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"012075","Spectral radiance",,,"Operational"
1446.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"012076","Radiance",,,"Operational"
1447.00,"04","Meteorological sequences common to satellite observations","304033","(Clear sky radiance)",,"012063","Brightness temperature",,,"Operational"
1448.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"102004","Replicate 2 descriptors 4 times",,,"Operational"
1449.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"027001","Latitude (high accuracy)",,,"Operational"
1450.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"028001","Longitude (high accuracy)",,,"Operational"
1451.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"007022","Solar elevation",,,"Operational"
1452.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"005043","Field of view number",,,"Operational"
1453.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"020010","Cloud cover (total)",,,"Operational"
1454.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"020016","Pressure at top of cloud",,,"Operational"
1455.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"033003","Quality information",,,"Operational"
1456.00,"04","Meteorological sequences common to satellite observations","304034","(Latitude/longitude, solar elevation, number of layers)",,"010040","Number of retrieved layers",,,"Operational"
1457.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"002153","Satellite channel centre frequency",,,"Deprecated"
1458.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"002154","Satellite channel band width",,,"Deprecated"
1459.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature",,,"Deprecated"
1460.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008001","Meteorological feature","Pixel type: clear",,"Deprecated"
1461.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature","Clear",,"Deprecated"
1462.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008001","Meteorological feature","Pixel type: cloudy",,"Deprecated"
1463.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature","Cloudy",,"Deprecated"
1464.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008001","Meteorological feature","Cancel",,"Deprecated"
1465.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","Low cloud",,"Deprecated"
1466.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature","Low cloud",,"Deprecated"
1467.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","Mid cloud",,"Deprecated"
1468.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature","Mid cloud",,"Deprecated"
1469.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","High cloud",,"Deprecated"
1470.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"012063","Brightness temperature","High cloud",,"Deprecated"
1471.00,"04","Meteorological sequences common to satellite observations","304035","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","Cancel",,"Deprecated"
1472.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020082","Amount segment cloud free",,,"Operational"
1473.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008012","Land/sea qualifier","Sea",,"Operational"
1474.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020082","Amount segment cloud free","Sea",,"Operational"
1475.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008012","Land/sea qualifier","Cancel",,"Operational"
1476.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020081","Cloud amount in segment",,,"Operational"
1477.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008003","Vertical significance (satellite observations)","Low cloud",,"Operational"
1478.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020081","Cloud amount in segment","Low cloud",,"Operational"
1479.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008003","Vertical significance (satellite observations)","Mid cloud",,"Operational"
1480.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020081","Cloud amount in segment","Mid cloud",,"Operational"
1481.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008003","Vertical significance (satellite observations)","High cloud",,"Operational"
1482.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"020081","Cloud amount in segment","High cloud",,"Operational"
1483.00,"04","Meteorological sequences common to satellite observations","304036","(Cloud coverage)",,"008003","Vertical significance (satellite observations)","Cancel",,"Operational"
1484.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"002153","Satellite channel centre frequency",,,"Operational"
1485.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"002154","Satellite channel band width",,,"Operational"
1486.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature",,,"Operational"
1487.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008011","Meteorological feature","Pixel type: clear",,"Operational"
1488.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature","Clear",,"Operational"
1489.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008011","Meteorological feature","Pixel type: cloudy",,"Operational"
1490.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature","Cloudy",,"Operational"
1491.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008011","Meteorological feature","Cancel",,"Operational"
1492.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","Low cloud",,"Operational"
1493.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature","Low cloud",,"Operational"
1494.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","Mid cloud",,"Operational"
1495.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature","Mid cloud",,"Operational"
1496.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"008003","Vertical significance (satellite observations)","High cloud",,"Operational"
1497.00,"04","Meteorological sequences common to satellite observations","304037","(All sky radiance data)",,"012063","Brightness temperature","High cloud",,"Operational"
1498.00,"05","Meteorological or hydrological sequences common to hydrological observations","305001","(SADC-HYCOS single measurement)",,"011001","Wind direction",,,"Operational"
1499.00,"05","Meteorological or hydrological sequences common to hydrological observations","305001","(SADC-HYCOS single measurement)",,"011002","Wind speed",,,"Operational"
1500.00,"05","Meteorological or hydrological sequences common to hydrological observations","305001","(SADC-HYCOS single measurement)",,"013060","Total accumulated precipitation",,,"Operational"
1501.00,"05","Meteorological or hydrological sequences common to hydrological observations","305001","(SADC-HYCOS single measurement)",,"013071","Upstream water level",,,"Operational"
1502.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"301012","Hour, minute",,,"Operational"
1503.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"012001","Temperature/air temperature",,,"Operational"
1504.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013003","Relative humidity",,,"Operational"
1505.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"014051","Direct solar radiation integrated over last hour",,,"Operational"
1506.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013060","Total accumulated precipitation",,,"Operational"
1507.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013072","Downstream water level",,,"Operational"
1508.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013080","Water pH",,,"Operational"
1509.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013081","Water conductivity",,,"Operational"
1510.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013082","Water temperature",,,"Operational"
1511.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013083","Dissolved oxygen",,,"Operational"
1512.00,"05","Meteorological or hydrological sequences common to hydrological observations","305002","(SADC-HYCOS environmental measurement)",,"013084","Turbidity",,,"Operational"
1513.00,"05","Meteorological or hydrological sequences common to hydrological observations","305003","(SADC-HYCOS measurement array definition)",,"301012","Hour, minute","First single measurement minus increment",,"Operational"
1514.00,"05","Meteorological or hydrological sequences common to hydrological observations","305003","(SADC-HYCOS measurement array definition)",,"004065","Short time increment","Time interval between measurements",,"Operational"
1515.00,"05","Meteorological or hydrological sequences common to hydrological observations","305003","(SADC-HYCOS measurement array definition)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
1516.00,"05","Meteorological or hydrological sequences common to hydrological observations","305003","(SADC-HYCOS measurement array definition)",,"031001","Delayed descriptor replication factor",,,"Operational"
1517.00,"05","Meteorological or hydrological sequences common to hydrological observations","305003","(SADC-HYCOS measurement array definition)",,"305001","SADC-HYCOS single measurement",,,"Operational"
1522.00,"05","Meteorological or hydrological sequences common to hydrological observations","305004","(SADC-HYCOS report)",,"301030","Identification - with physical location",,,"Operational"
1523.00,"05","Meteorological or hydrological sequences common to hydrological observations","305004","(SADC-HYCOS report)",,"305002","SADC-HYCOS environmental measurement",,,"Operational"
1524.00,"05","Meteorological or hydrological sequences common to hydrological observations","305004","(SADC-HYCOS report)",,"305003","SADC-HYCOS measurement array definition",,,"Operational"
1525.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"013072","Downstream water level",,,"Operational"
1526.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"013082","Water temperature",,,"Operational"
1527.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"013019","Total precipitation past 1 hour",,,"Operational"
1528.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"012001","Temperature/air temperature",,,"Operational"
1529.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"013073","Maximum water level",,,"Operational"
1530.00,"05","Meteorological or hydrological sequences common to hydrological observations","305006","(MEDHYCOS measurement)",,"013060","Total accumulated precipitation",,,"Operational"
1539.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"301029","Identification",,,"Operational"
1540.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"301012","Hour, minute","Time of first measurement",,"Operational"
1541.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"004065","Short time increment","Time interval between measurements",,"Operational"
1542.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
1543.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"031001","Delayed descriptor replication factor",,,"Operational"
1544.00,"05","Meteorological or hydrological sequences common to hydrological observations","305007","(MEDHYCOS report)",,"305006","MEDHYCOS measurement","Single measurement",,"Operational"
1550.00,"05","Meteorological or hydrological sequences common to hydrological observations","305008","(AOCHYCOS - Chad measurement)",,"305006","MEDHYCOS measurement","Same as MEDHYCOS type measurement",,"Operational"
1551.00,"05","Meteorological or hydrological sequences common to hydrological observations","305008","(AOCHYCOS - Chad measurement)",,"012030","Soil temperature","At -50 cm",,"Operational"
1556.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"301029","Identification",,,"Operational"
1557.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"301012","Hour, minute","Time of first measurement",,"Operational"
1558.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"004065","Short time increment","Time interval between measurements",,"Operational"
1559.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
1560.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"031001","Delayed descriptor replication factor",,,"Operational"
1561.00,"05","Meteorological or hydrological sequences common to hydrological observations","305009","(AOCHYCOS - Chad report)",,"305008","AOCHYCOS - Chad measurement","Single measurement",,"Operational"
1567.00,"05","Meteorological or hydrological sequences common to hydrological observations","305010","(MEDHYCOS - Measurement type 2)",,"305008","AOCHYCOS - Chad measurement","Same as AOCHYCOS type measurement",,"Operational"
1568.00,"05","Meteorological or hydrological sequences common to hydrological observations","305010","(MEDHYCOS - Measurement type 2)",,"002091","Entry sensor 4/20 mA","No. 1",,"Operational"
1569.00,"05","Meteorological or hydrological sequences common to hydrological observations","305010","(MEDHYCOS - Measurement type 2)",,"002091","Entry sensor 4/20 mA","No. 2",,"Operational"
1570.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"301029","Identification",,,"Operational"
1571.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"301012","Hour, minute","Time of first measurement",,"Operational"
1572.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"004065","Short time increment","Time interval between measurements",,"Operational"
1573.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
1574.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"031001","Delayed descriptor replication factor",,,"Operational"
1575.00,"05","Meteorological or hydrological sequences common to hydrological observations","305011","(MEDHYCOS report type 2)",,"305010","MEDHYCOS - Measurement type 2","Single measurement",,"Operational"
1581.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"014021","Global solar radiation, integrated over period specified",,,"Operational"
1582.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"007004","Pressure","Atmospheric pressure",,"Operational"
1583.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"013003","Relative humidity",,,"Operational"
1584.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"011002","Wind speed",,,"Operational"
1585.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"011001","Wind direction",,,"Operational"
1586.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"011041","Maximum wind gust speed",,,"Operational"
1587.00,"05","Meteorological or hydrological sequences common to hydrological observations","305016","(Meteorological parameters associated with hydrological data)",,"011043","Maximum wind gust direction",,,"Operational"
1588.00,"05","Meteorological or hydrological sequences common to hydrological observations","305017","(Water quality measurement)",,"013080","Water pH",,,"Operational"
1589.00,"05","Meteorological or hydrological sequences common to hydrological observations","305017","(Water quality measurement)",,"013081","Water conductivity",,,"Operational"
1590.00,"05","Meteorological or hydrological sequences common to hydrological observations","305017","(Water quality measurement)",,"013083","Dissolved oxygen",,,"Operational"
1591.00,"05","Meteorological or hydrological sequences common to hydrological observations","305017","(Water quality measurement)",,"013085","Oxydation Reduction Potential (ORP)",,,"Operational"
1592.00,"05","Meteorological or hydrological sequences common to hydrological observations","305017","(Water quality measurement)",,"013084","Turbidity",,,"Operational"
1593.00,"05","Meteorological or hydrological sequences common to hydrological observations","305018","(MEDHYCOS report with meteorology and water quality data)",,"301029","Identification",,,"Operational"
1594.00,"05","Meteorological or hydrological sequences common to hydrological observations","305018","(MEDHYCOS report with meteorology and water quality data)",,"301012","Hour, minute","Time of first measurement",,"Operational"
