"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
501.00,"02","Meteorological sequences common to surface data","D02005","(Cloud layer)",,"B20012","Cloud type",,,"Operational"
502.00,"02","Meteorological sequences common to surface data","D02005","(Cloud layer)",,"B20013","Height of base of cloud",,,"Operational"
503.00,"02","Meteorological sequences common to surface data","D02006","(Pressure and 24-hour pressure change)",,"B10004","Pressure","Station level",,"Operational"
504.00,"02","Meteorological sequences common to surface data","D02006","(Pressure and 24-hour pressure change)",,"B10051","Pressure reduced to mean sea level",,,"Operational"
505.00,"02","Meteorological sequences common to surface data","D02006","(Pressure and 24-hour pressure change)",,"B10062","24-hour pressure change",,,"Operational"
506.00,"02","Meteorological sequences common to surface data","D02006","(Pressure and 24-hour pressure change)",,"B10063","Characteristic of pressure tendency",,,"Operational"
507.00,"02","Meteorological sequences common to surface data","D02011","(Low altitude station)",,"D02001","Pressure and 3-hour pressure change",,,"Operational"
508.00,"02","Meteorological sequences common to surface data","D02011","(Low altitude station)",,"D02003","Wind, temperature, humidity, visibility, weather",,,"Operational"
509.00,"02","Meteorological sequences common to surface data","D02011","(Low altitude station)",,"D02004","General cloud information","Significant cloud layer",,"Operational"
510.00,"02","Meteorological sequences common to surface data","D02012","(High altitude station)",,"D02002","High altitude station","Pressure and pressure change",,"Operational"
511.00,"02","Meteorological sequences common to surface data","D02012","(High altitude station)",,"D02003","Wind, temperature, humidity, visibility, weather",,,"Operational"
512.00,"02","Meteorological sequences common to surface data","D02012","(High altitude station)",,"D02004","General cloud information","Significant cloud layer",,"Operational"
518.00,"02","Meteorological sequences common to surface data","D02013","(Basic surface report)",,"D02006","Pressure and 24-hour pressure change",,,"Operational"
519.00,"02","Meteorological sequences common to surface data","D02013","(Basic surface report)",,"D02003","Wind, temperature, humidity, visibility, weather",,,"Operational"
520.00,"02","Meteorological sequences common to surface data","D02013","(Basic surface report)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
521.00,"02","Meteorological sequences common to surface data","D02013","(Basic surface report)",,"D02005","Cloud layer",,,"Operational"
522.00,"02","Meteorological sequences common to surface data","D02021","(Waves)",,"B22001","Direction of waves",,,"Operational"
523.00,"02","Meteorological sequences common to surface data","D02021","(Waves)",,"B22011","Period of waves",,,"Operational"
524.00,"02","Meteorological sequences common to surface data","D02021","(Waves)",,"B22021","Height of waves",,,"Operational"
525.00,"02","Meteorological sequences common to surface data","D02022","(Wind waves)",,"B22002","Direction of wind waves",,,"Operational"
526.00,"02","Meteorological sequences common to surface data","D02022","(Wind waves)",,"B22012","Period of wind waves",,,"Operational"
527.00,"02","Meteorological sequences common to surface data","D02022","(Wind waves)",,"B22022","Height of wind waves",,,"Operational"
528.00,"02","Meteorological sequences common to surface data","D02023","(Swell waves)",,"B22003","Direction of swell waves",,,"Operational"
529.00,"02","Meteorological sequences common to surface data","D02023","(Swell waves)",,"B22013","Period of swell waves",,,"Operational"
530.00,"02","Meteorological sequences common to surface data","D02023","(Swell waves)",,"B22023","Height of swell waves",,,"Operational"
531.00,"02","Meteorological sequences common to surface data","D02024","(Wind and swell waves)",,"D02022","Wind waves",,,"Operational"
532.00,"02","Meteorological sequences common to surface data","D02024","(Wind and swell waves)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
533.00,"02","Meteorological sequences common to surface data","D02024","(Wind and swell waves)",,"D02023","Swell waves","2 systems of swell",,"Operational"
534.00,"02","Meteorological sequences common to surface data","D02031","(Pressure information)",,"D02001","Pressure and 3-hour pressure change",,,"Operational"
535.00,"02","Meteorological sequences common to surface data","D02031","(Pressure information)",,"B10062","24-hour pressure change",,,"Operational"
536.00,"02","Meteorological sequences common to surface data","D02031","(Pressure information)",,"B07004","Pressure","Standard level",,"Operational"
537.00,"02","Meteorological sequences common to surface data","D02031","(Pressure information)",,"B10009","Geopotential height",,,"Operational"
538.00,"02","Meteorological sequences common to surface data","D02032","(Temperature and humidity data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Temperature and humidity measurement",,"Operational"
539.00,"02","Meteorological sequences common to surface data","D02032","(Temperature and humidity data)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
540.00,"02","Meteorological sequences common to surface data","D02032","(Temperature and humidity data)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
541.00,"02","Meteorological sequences common to surface data","D02032","(Temperature and humidity data)",,"B13003","Relative humidity",,,"Operational"
542.00,"02","Meteorological sequences common to surface data","D02033","(Visibility data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Visibility measurement",,"Operational"
543.00,"02","Meteorological sequences common to surface data","D02033","(Visibility data)",,"B20001","Horizontal visibility",,,"Operational"
544.00,"02","Meteorological sequences common to surface data","D02034","(Precipitation past 24 hours)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Precipitation measurement",,"Operational"
545.00,"02","Meteorological sequences common to surface data","D02034","(Precipitation past 24 hours)",,"B13023","Total precipitation past 24 hours",,,"Operational"
554.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"D02032","Temperature and humidity data",,,"Operational"
555.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"D02033","Visibility data",,,"Operational"
556.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"D02034","Precipitation past 24 hours",,,"Operational"
557.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
558.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"D02004","General cloud information",,,"Operational"
559.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
560.00,"02","Meteorological sequences common to surface data","D02035","(Basic synoptic ""instantaneous"" data)",,"D02005","Cloud layer","Individual cloud layer or mass",,"Operational"
568.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"R05000","Delayed replication of 5 descriptors",,,"Operational"
569.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"B08002","Vertical significance (surface observations)",,,"Operational"
570.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"B20011","Cloud amount",,,"Operational"
571.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"B20012","Cloud type",,,"Operational"
572.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"B20014","Height of top of cloud",,,"Operational"
573.00,"02","Meteorological sequences common to surface data","D02036","(Clouds with bases below station level)",,"B20017","Cloud top description",,,"Operational"
574.00,"02","Meteorological sequences common to surface data","D02037","(State of ground, snow depth, ground minimum temperature)",,"B20062","State of the ground (with or without snow)",,,"Operational"
575.00,"02","Meteorological sequences common to surface data","D02037","(State of ground, snow depth, ground minimum temperature)",,"B13013","Total snow depth",,,"Operational"
576.00,"02","Meteorological sequences common to surface data","D02037","(State of ground, snow depth, ground minimum temperature)",,"B12113","Ground minimum temperature, past 12 hours","Scale: 2",,"Operational"
577.00,"02","Meteorological sequences common to surface data","D02038","(Present and past weather)",,"B20003","Present weather",,,"Operational"
578.00,"02","Meteorological sequences common to surface data","D02038","(Present and past weather)",,"B04024","Time period or displacement","Hours",,"Operational"
579.00,"02","Meteorological sequences common to surface data","D02038","(Present and past weather)",,"B20004","Past weather (1)",,,"Operational"
580.00,"02","Meteorological sequences common to surface data","D02038","(Present and past weather)",,"B20005","Past weather (2)",,,"Operational"
581.00,"02","Meteorological sequences common to surface data","D02039","(Sunshine data (from 1 hour and 24 hour period))",,"B04024","Time period or displacement","Hours",,"Operational"
582.00,"02","Meteorological sequences common to surface data","D02039","(Sunshine data (from 1 hour and 24 hour period))",,"B14031","Total sunshine",,,"Operational"
583.00,"02","Meteorological sequences common to surface data","D02040","(Precipitation measurement)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Precipitation measurement",,"Operational"
584.00,"02","Meteorological sequences common to surface data","D02040","(Precipitation measurement)",,"R02002","Replicate 2 descriptors 2 times",,,"Operational"
585.00,"02","Meteorological sequences common to surface data","D02040","(Precipitation measurement)",,"B04024","Time period or displacement","Hours",,"Operational"
586.00,"02","Meteorological sequences common to surface data","D02040","(Precipitation measurement)",,"B13011","Total precipitation/total water equivalent",,,"Operational"
587.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Temperature measurement",,"Operational"
588.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
589.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B04024","Time period or displacement",,"(see Notes 1 and 2)","Operational"
590.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B12111","Maximum temperature, at height and over period specified","Scale: 2",,"Operational"
591.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
592.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B04024","Time period or displacement",,"(see Note 2)","Operational"
593.00,"02","Meteorological sequences common to surface data","D02041","(Extreme temperature data)",,"B12112","Minimum temperature, at height and over period specified","Scale: 2",,"Operational"
594.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Wind measurement",,"Operational"
595.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B02002","Type of instrumentation for wind measurement",,,"Operational"
596.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
597.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B04025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind",,"Operational"
598.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B11001","Wind direction",,,"Operational"
599.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B11002","Wind speed",,,"Operational"
600.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B08021","Time significance","Set to missing",,"Operational"
601.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"R03002","Replicate 3 descriptors 2 times",,,"Operational"
602.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B04025","Time period or displacement","Minutes",,"Operational"
603.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B11043","Maximum wind gust direction",,,"Operational"
604.00,"02","Meteorological sequences common to surface data","D02042","(Wind data)",,"B11041","Maximum wind gust speed",,,"Operational"
605.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"D02038","Present and past weather",,,"Operational"
606.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"R01002","Replicate 1 descriptor 2 times",,,"Operational"
607.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"D02039","Sunshine data (from 1 hour and 24 hour period)",,,"Operational"
608.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"D02040","Precipitation measurement",,,"Operational"
609.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"D02041","Extreme temperature data",,,"Operational"
610.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"D02042","Wind data",,,"Operational"
611.00,"02","Meteorological sequences common to surface data","D02043","(Basic synoptic ""period"" data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
612.00,"02","Meteorological sequences common to surface data","D02044","(Evaporation data)",,"B04024","Time period or displacement","Hours",,"Operational"
613.00,"02","Meteorological sequences common to surface data","D02044","(Evaporation data)",,"B02004","Type of instrumentation for evaporation measurement or type of crop for which evapotranspiration is reported",,,"Operational"
614.00,"02","Meteorological sequences common to surface data","D02044","(Evaporation data)",,"B13033","Evaporation/evapotranspiration",,,"Operational"
615.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B04024","Time period or displacement","Hours",,"Operational"
616.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14002","Long-wave radiation, integrated over period specified",,,"Operational"
617.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14004","Short-wave radiation, integrated over period specified",,,"Operational"
618.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14016","Net radiation, integrated over period specified",,,"Operational"
619.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14028","Global solar radiation (high accuracy), integrated over period specified",,,"Operational"
620.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14029","Diffuse solar radiation (high accuracy), integrated over period specified",,,"Operational"
621.00,"02","Meteorological sequences common to surface data","D02045","(Radiation data (from 1 hour and 24 hour period))",,"B14030","Direct solar radiation (high accuracy), integrated over period specified",,,"Operational"
622.00,"02","Meteorological sequences common to surface data","D02046","(Temperature change)",,"B04024","Time period or displacement",,,"Operational"
623.00,"02","Meteorological sequences common to surface data","D02046","(Temperature change)",,"B04024","Time period or displacement",,"(see Note 3)","Operational"
624.00,"02","Meteorological sequences common to surface data","D02046","(Temperature change)",,"B12049","Temperature change over specified period",,,"Operational"
625.00,"02","Meteorological sequences common to surface data","D02047","(Direction of cloud drift)",,"R02003","Replicate 2 descriptors 3 times",,,"Operational"
626.00,"02","Meteorological sequences common to surface data","D02047","(Direction of cloud drift)",,"B08002","Vertical significance (surface observations)",,,"Operational"
627.00,"02","Meteorological sequences common to surface data","D02047","(Direction of cloud drift)",,"B20054","True direction from which a phenomenon or clouds are moving",,,"Operational"
628.00,"02","Meteorological sequences common to surface data","D02048","(Direction and elevation of cloud)",,"B05021","Bearing or azimuth",,,"Operational"
629.00,"02","Meteorological sequences common to surface data","D02048","(Direction and elevation of cloud)",,"B07021","Elevation","Elevation angle",,"Operational"
630.00,"02","Meteorological sequences common to surface data","D02048","(Direction and elevation of cloud)",,"B20012","Cloud type",,,"Operational"
631.00,"02","Meteorological sequences common to surface data","D02048","(Direction and elevation of cloud)",,"B05021","Bearing or azimuth","Set to missing (cancel)",,"Operational"
632.00,"02","Meteorological sequences common to surface data","D02048","(Direction and elevation of cloud)",,"B07021","Elevation","Set to missing (cancel)",,"Operational"
633.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B08002","Vertical significance (surface observations)",,,"Operational"
634.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B20011","Cloud amount","Low or middle clouds Nh",,"Operational"
635.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B20013","Height of base of cloud","h",,"Operational"
636.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B20012","Cloud type","Low clouds CL",,"Operational"
637.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B20012","Cloud type","Middle clouds CM",,"Operational"
638.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B20012","Cloud type","High clouds CH",,"Operational"
639.00,"02","Meteorological sequences common to surface data","D02049","(Cloud information reported with vertical soundings)",,"B08002","Vertical significance (surface observations)","Set to missing",,"Operational"
672.00,"02","Meteorological sequences common to surface data","D02051",,,"B10004","Pressure",,,"Operational"
673.00,"02","Meteorological sequences common to surface data","D02051",,,"B10051","Pressure reduced to mean sea level",,,"Operational"
674.00,"02","Meteorological sequences common to surface data","D02051",,,"B07004","Pressure","Vertical location",,"Operational"
675.00,"02","Meteorological sequences common to surface data","D02051",,,"B10003","Geopotential",,,"Operational"
676.00,"02","Meteorological sequences common to surface data","D02051",,,"B12004","Air temperature at 2 m",,,"Operational"
677.00,"02","Meteorological sequences common to surface data","D02051",,,"B12051","Standard deviation temperature",,,"Operational"
678.00,"02","Meteorological sequences common to surface data","D02051",,,"B12016","Maximum temperature at 2 m, past 24 hours",,,"Operational"
679.00,"02","Meteorological sequences common to surface data","D02051",,,"B12017","Minimum temperature at 2 m, past 24 hours",,,"Operational"
680.00,"02","Meteorological sequences common to surface data","D02051",,,"B13004","Vapour pressure",,,"Operational"
681.00,"02","Meteorological sequences common to surface data","D02051",,,"R02004","Replicate 2 descriptors 4 times",,,"Operational"
682.00,"02","Meteorological sequences common to surface data","D02051",,,"B08051","Qualifier for number of missing values in calculation of statistic",,,"Operational"
683.00,"02","Meteorological sequences common to surface data","D02051",,,"B08020","Total number of missing entities (with respect to accumulation or average)",,,"Operational"
684.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Temperature and humidity measurement",,"Operational"
685.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B07033","Height of sensor above water surface","Temperature and humidity measurement",,"Operational"
686.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
687.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B02039","Method of wet-bulb temperature measurement",,,"Operational"
688.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B12102","Wet-bulb temperature","Scale: 2",,"Operational"
689.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
690.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B13003","Relative humidity",,,"Operational"
691.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Visibility measurement",,"Operational"
692.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B07033","Height of sensor above water surface","Visibility measurement",,"Operational"
693.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B20001","Horizontal visibility",,,"Operational"
703.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02052","Ship temperature and humidity data",,,"Operational"
704.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02053","Ship visibility data",,,"Operational"
705.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"B07033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
706.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02034","Precipitation past 24 hours",,,"Operational"
707.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
708.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02004","General cloud information",,,"Operational"
709.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
710.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02005","Cloud layer",,,"Operational"
711.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20031","Ice deposit (thickness)",,,"Operational"
712.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20032","Rate of ice accretion (estimated)",,,"Operational"
713.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20033","Cause of ice accretion",,,"Operational"
714.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20034","Sea ice concentration",,,"Operational"
715.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20035","Amount and type of ice",,,"Operational"
716.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20036","Ice situation",,,"Operational"
717.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20037","Ice development",,,"Operational"
718.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20038","Bearing of ice edge",,,"Operational"
719.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B02038","Method of water temperature and/or salinity measurement",,,"Operational"
720.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B07063","Depth below sea/water surface (cm)","Sea-surface temperature measurement",,"Operational"
721.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B22043","Sea/water temperature",,,"Operational"
722.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B07063","Depth below sea/water surface (cm)","Set to missing (cancel)",,"Operational"
723.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02056","Sea/water temperature","Sea-surface temperature, method of measurement, and depth below sea surface",,"Operational"
724.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02021","Waves",,,"Operational"
725.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02024","Wind and swell waves",,,"Operational"
726.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Temperature measurement",,"Operational"
727.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B07033","Height of sensor above water surface","Temperature measurement",,"Operational"
728.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
729.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,"(see Notes 1 and 2)","Operational"
730.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B12111","Maximum temperature, at height and over period specified","Scale: 2",,"Operational"
731.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
732.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,"(see Note 2)","Operational"
733.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B12112","Minimum temperature, at height and over period specified","Scale: 2",,"Operational"
734.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Wind measurement",,"Operational"
735.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B07033","Height of sensor above water surface","Wind measurement",,"Operational"
736.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B02002","Type of instrumentation for wind measurement",,,"Operational"
737.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
738.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B04025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind",,"Operational"
739.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11001","Wind direction",,,"Operational"
740.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11002","Wind speed",,,"Operational"
741.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B08021","Time significance","Set to missing",,"Operational"
742.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"R03002","Replicate 3 descriptors 2 times",,,"Operational"
743.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B04025","Time period or displacement","Minutes",,"Operational"
744.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11043","Maximum wind gust direction",,,"Operational"
745.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11041","Maximum wind gust speed",,,"Operational"
746.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02038","Present and past weather",,,"Operational"
747.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02040","Precipitation measurement",,,"Operational"
748.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02058","Ship extreme temperature data",,,"Operational"
749.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02059","Ship wind data",,,"Operational"
803.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20023","Other weather phenomena",,,"Operational"
804.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20024","Intensity of phenomena",,,"Operational"
805.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
806.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20054","True direction from which a phenomenon or clouds are moving",,,"Operational"
807.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20023","Other weather phenomena",,,"Operational"
808.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
809.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20054","True direction from which a phenomenon or clouds are moving",,,"Operational"
810.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20025","Obscuration",,,"Operational"
811.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20026","Character of obscuration",,,"Operational"
812.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
813.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20040","Evolution of drift snow",,,"Operational"
814.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20066","Maximum diameter of hailstones",,,"Operational"
815.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
816.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20021","Type of precipitation",,,"Operational"
817.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20067","Diameter of deposit",,,"Operational"
818.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
900.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
901.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B07033","Height of sensor above water surface",,,"Operational"
902.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B33041","Attribute of following value",,,"Operational"
903.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B20001","Horizontal visibility",,,"Operational"
904.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
905.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B07033","Height of sensor above water surface",,,"Operational"
906.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11001","Wind direction",,,"Operational"
907.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11002","Wind speed",,,"Operational"
908.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11043","Maximum wind gust direction",,,"Operational"
909.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11041","Maximum wind gust speed",,,"Operational"
910.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
911.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11017","Extreme clockwise wind direction of a variable wind",,,"Operational"
