Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/33/043/3,033043,Уверенность AST,3,Вид с нижней точки содержит данные дневного времени.,,,,,Operational
bufr4/0/33/043/4,033043,Уверенность AST,4,Вид вперёд содержит данные дневного времени,,,,,Operational
bufr4/0/33/043/5-7,033043,Уверенность AST,5-7,Зарезервировано,,,,,Operational
bufr4/0/33/043/All-8,033043,Уверенность AST,All 8,Отсутствующее значение,,,,,Operational
bufr4/0/33/044/1,033044,Информация о качестве ASAR,1,Флаг данных ввода вне номинального диапазона.,,,,,Operational
bufr4/0/33/044/2,033044,Информация о качестве ASAR,2,Флаг данных ввода вне номинального диапазона.,,,,,Operational
bufr4/0/33/044/3,033044,Информация о качестве ASAR,3,Количество пропусков входных данных,,,,,Operational
bufr4/0/33/044/4,033044,Информация о качестве ASAR,4,Процент отсутствующих строк > порогового значения,,,,,Operational
bufr4/0/33/044/5,033044,Информация о качестве ASAR,5,Центроид Доплера неопределён. Мера уверенности < заданного значения.,,,,,Operational
bufr4/0/33/044/6,033044,Информация о качестве ASAR,6,Оценка неоднозначности Доплера неопределённа. Мера уверенности < заданного значения.,,,,,Operational
bufr4/0/33/044/7,033044,Информация о качестве ASAR,7,Флаг данных ввода вне номинального диапазона.,,,,,Operational
bufr4/0/33/044/8,033044,Информация о качестве ASAR,8,Флаг стандартного отклонения выходных данных вне номинального диапазона.,,,,,Operational
bufr4/0/33/044/9,033044,Информация о качестве ASAR,9,Флаг неудачной реконструкции Chirp или низкого качества.,,,,,Operational
bufr4/0/33/044/10,033044,Информация о качестве ASAR,10,Набор данных отсутствует,,,,,Operational
bufr4/0/33/044/11,033044,Информация о качестве ASAR,11,Недопустимые параметры нисходящей линии связи,,,,,Operational
bufr4/0/33/044/12,033044,Информация о качестве ASAR,12,Количество итераций отсечения азимута. Подгонка отсечения азимута не сошлась за минимальное количество итераций.,,,,,Operational
bufr4/0/33/044/13,033044,Информация о качестве ASAR,13,Количество итераций отсечения азимута. Подгонка отсечения азимута не сошлась за минимальное количество итераций.,,,,,Operational
bufr4/0/33/044/14,033044,Информация о качестве ASAR,14,"Мера уверенности в фазовой информации. Воображаемый спектральный пик меньше минимального порога, или сдвиг нулевого лага превышает минимальный порог.",,,,,Operational
bufr4/0/33/044/All-15,033044,Информация о качестве ASAR,All 15,Отсутствующее значение,,,,,Operational
bufr4/0/33/047/1,033047,Данные о доверии к измерениям,1,"Обнаружена ошибка, предприняты попытки восстановления.",,,,,Operational
bufr4/0/33/047/2,033047,Данные о доверии к измерениям,2,Обнаружена аномалия в значении системы обработки данных на борту (OBDH).,,,,,Operational
bufr4/0/33/047/3,033047,Данные о доверии к измерениям,3,Обнаружена аномалия в значении обработки ультра стабильного осциллятора (USOP).,,,,,Operational
bufr4/0/33/047/4,033047,Данные о доверии к измерениям,4,"Ошибки, обнаруженные бортовым компьютером",,,,,Operational
bufr4/0/33/047/5,033047,Данные о доверии к измерениям,5,Автоматическая регулировка усиления (AGC) вне диапазона.,,,,,Operational
bufr4/0/33/047/6,033047,Данные о доверии к измерениям,6,Сбой задержки приема (Rx). Дистанция Rx вне диапазона.,,,,,Operational
bufr4/0/33/047/7,033047,Данные о доверии к измерениям,7,Идентификатор неисправности образцов формы волны. Ошибка,,,,,Operational
bufr4/0/33/047/8,033047,Данные о доверии к измерениям,8,Обнаружена аномалия/ошибка в S-диапазоне,,,,,Operational
bufr4/0/33/047/9-11,033047,Данные о доверии к измерениям,9-11,Зарезервировано,,,,,Operational
bufr4/0/33/047/12,033047,Данные о доверии к измерениям,12,Яркостная температура (канал 1) вне диапазона.,,,,,Operational
bufr4/0/33/047/13,033047,Данные о доверии к измерениям,13,Яркостная температура (канал 1) вне диапазона.,,,,,Operational
bufr4/0/33/047/14,033047,Данные о доверии к измерениям,14,Зарезервировано,,,,,Operational
bufr4/0/33/047/15,033047,Данные о доверии к измерениям,15,Ошибка ретрекинга океана Ku-диапазона,,,,,Operational
bufr4/0/33/047/16,033047,Данные о доверии к измерениям,16,Ошибка ретрекинга океана Ku-диапазона,,,,,Operational
bufr4/0/33/047/17,033047,Данные о доверии к измерениям,17,Ошибка ретрекинга океана Ku-диапазона,,,,,Operational
bufr4/0/33/047/18,033047,Данные о доверии к измерениям,18,Ошибка повторного отслеживания льда 1 в S-диапазоне,,,,,Operational
bufr4/0/33/047/19,033047,Данные о доверии к измерениям,19,Ошибка повторного отслеживания льда 1 в S-диапазоне,,,,,Operational
bufr4/0/33/047/20,033047,Данные о доверии к измерениям,20,Ошибка повторного отслеживания льда 1 в S-диапазоне,,,,,Operational
bufr4/0/33/047/21,033047,Данные о доверии к измерениям,21,Ошибка ретрекинга океана Ku-диапазона,,,,,Operational
bufr4/0/33/047/22,033047,Данные о доверии к измерениям,22,Ошибка арифметического сбоя,,,,,Operational
bufr4/0/33/047/23,033047,Данные о доверии к измерениям,23,Метеоданные отсутствуют. Карта недоступна.,,,,,Operational
bufr4/0/33/047/24,033047,Данные о доверии к измерениям,24,Метеоданные отсутствуют. Карта недоступна.,,,,,Operational
bufr4/0/33/047/25,033047,Данные о доверии к измерениям,25,Метеоданные отсутствуют. Карта недоступна.,,,,,Operational
bufr4/0/33/047/26,033047,Данные о доверии к измерениям,26,Метеоданные отсутствуют. Карта недоступна.,,,,,Operational
bufr4/0/33/047/27,033047,Данные о доверии к измерениям,27,"Состояние орбитального пропагатора для режима распространения, несколько ошибок",,,,,Operational
bufr4/0/33/047/28,033047,Данные о доверии к измерениям,28,"Состояние орбитального пропагатора для режима распространения, несколько ошибок",,,,,Operational
bufr4/0/33/047/29,033047,Данные о доверии к измерениям,29,"Состояние орбитального пропагатора для режима распространения, несколько ошибок",,,,,Operational
bufr4/0/33/047/30,033047,Данные о доверии к измерениям,30,"Состояние орбитального пропагатора для режима инициализации, обнаружено предупреждение",,,,,Operational
bufr4/0/33/047/All-31,033047,Данные о доверии к измерениям,All 31,Отсутствующее значение,,,,,Operational
bufr4/0/33/048/0,033048,Мера доверия инверсии SAR,0,Инверсия выполнена успешно,,,,,Operational
bufr4/0/33/048/1,033048,Мера доверия инверсии SAR,1,Инверсия выполнена успешно,,,,,Operational
bufr4/0/33/048/2,033048,Мера доверия инверсии SAR,2,Зарезервировано,,,,,Operational
bufr4/0/33/048/3,033048,Мера доверия инверсии SAR,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/049/0,033049,Мера уверенности в определении ветра,0,"Внешнее направление ветра, используемое во время инверсии.",,,,,Operational
bufr4/0/33/049/1,033049,Мера уверенности в определении ветра,1,"Внешнее направление ветра, используемое во время инверсии.",,,,,Operational
bufr4/0/33/049/2,033049,Мера уверенности в определении ветра,2,Зарезервировано,,,,,Operational
bufr4/0/33/049/3,033049,Мера уверенности в определении ветра,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/050/0,033050,Квалификатор для качественного флага GTSPP,0,Неквалифицированный,,,,,Operational
bufr4/0/33/050/1,033050,Квалификатор для качественного флага GTSPP,1,Корректное значение (все проверки пройдены),,,,,Operational
bufr4/0/33/050/2,033050,Квалификатор для качественного флага GTSPP,2,"Вероятно, хорошо, но значение не соответствует статистике (отличается от климатологии).",,,,,Operational
bufr4/0/33/050/3,033050,Квалификатор для качественного флага GTSPP,3,"Вероятно плохо (спайк, градиент и т.д., если другие тесты пройдены).",,,,,Operational
bufr4/0/33/050/4,033050,Квалификатор для качественного флага GTSPP,4,"Неправильное значение, невозможное значение (вне шкалы, вертикальная нестабильность, постоянный профиль)",,,,,Operational
bufr4/0/33/050/5,033050,Квалификатор для качественного флага GTSPP,5,Значение изменено во время контроля качества,,,,,Operational
bufr4/0/33/050/6-7,033050,Квалификатор для качественного флага GTSPP,6-7,Зарезервировано,,,,,Operational
bufr4/0/33/050/8,033050,Квалификатор для качественного флага GTSPP,8,Интерполированное значение,,,,,Operational
bufr4/0/33/050/9,033050,Квалификатор для качественного флага GTSPP,9,Подходит для эксплуатационного использования; Внимание; проверьте литературу для других применений,,,,,Operational
bufr4/0/33/050/10-14,033050,Квалификатор для качественного флага GTSPP,10-14,Зарезервировано,,,,,Operational
bufr4/0/33/050/15,033050,Квалификатор для качественного флага GTSPP,15,Отсутствующее значение,,,,,Operational
bufr4/0/33/052/1-20,033052,Качество ретрекинга океана в S-диапазоне,1-20,"Первые 20 наименее значимых битов соответствуют 20 значениям (по одному на каждый блок данных, содержащий: 0 = действительное измерение, 1 = недействительное). Бит 1 относится к 20-му блоку данных.",,,,,Operational
bufr4/0/33/052/All-21,033052,Качество ретрекинга океана в S-диапазоне,All 21,Отсутствующее значение,,,,,Operational
bufr4/0/33/053/1-20,033053,Качество ретрекинга океана в S-диапазоне,1-20,"Первые 20 наименее значимых битов соответствуют 20 значениям (по одному на каждый блок данных, содержащий: 0 = действительное измерение, 1 = недействительное). Бит 1 относится к 20-му блоку данных.",,,,,Operational
bufr4/0/33/053/All-21,033053,Качество ретрекинга океана в S-диапазоне,All 21,Отсутствующее значение,,,,,Operational
bufr4/0/33/054/0,033054,Общее качество извлеченного атмосферного профиля,0,Профиль ценит хорошее,,,,,Operational
bufr4/0/33/054/1,033054,Общее качество извлеченного атмосферного профиля,1,Профиль ценит хорошее,,,,,Operational
bufr4/0/33/054/2,033054,Общее качество извлеченного атмосферного профиля,2,Зарезервировано,,,,,Operational
bufr4/0/33/054/3,033054,Общее качество извлеченного атмосферного профиля,3,Профиль ценит хорошее,,,,,Operational
bufr4/0/33/054/4-6,033054,Общее качество извлеченного атмосферного профиля,4-6,Зарезервировано,,,,,Operational
bufr4/0/33/054/7,033054,Общее качество извлеченного атмосферного профиля,7,Отсутствующее значение,,,,,Operational
bufr4/0/33/055/1-10,033055,Флаг качества вектора ветра,1-10,Зарезервировано,,,,,Operational
bufr4/0/33/055/11,033055,Флаг качества вектора ветра,11,Сигма-0 океана недоступна для извлечения ветра,,,,,Operational
bufr4/0/33/055/12,033055,Флаг качества вектора ветра,12,Фоновый ветер недоступен,,,,,Operational
bufr4/0/33/055/13,033055,Флаг качества вектора ветра,13,Фоновая модель обнаруживает землю,,,,,Operational
bufr4/0/33/055/14,033055,Флаг качества вектора ветра,14,Фоновая модель обнаруживает лед.,,,,,Operational
bufr4/0/33/055/15,033055,Флаг качества вектора ветра,15,Сигма-0 не является свободной от суши/льда.,,,,,Operational
bufr4/0/33/055/16,033055,Флаг качества вектора ветра,16,Сигма-0 загрязнение земли,,,,,Operational
bufr4/0/33/055/17,033055,Флаг качества вектора ветра,17,Загрязнение льдом Сигма-0,,,,,Operational
bufr4/0/33/055/18,033055,Флаг качества вектора ветра,18,Недостаточно азимутального разнообразия,,,,,Operational
bufr4/0/33/055/19,033055,Флаг качества вектора ветра,19,Инверсия не выполнена,,,,,Operational
bufr4/0/33/055/20,033055,Флаг качества вектора ветра,20,Общий флаг WVC,,,,,Operational
bufr4/0/33/055/21,033055,Флаг качества вектора ветра,21,Инверсия предпринята (флаг установлен),,,,,Operational
bufr4/0/33/055/22,033055,Флаг качества вектора ветра,22,Попытка установки флага дождя (флаг установлен).,,,,,Operational
bufr4/0/33/055/23,033055,Флаг качества вектора ветра,23,Обнаружен дождь,,,,,Operational
bufr4/0/33/055/All-24,033055,Флаг качества вектора ветра,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/056/1-7,033056,Флаг качества Sigma-0,1-7,Зарезервировано,,,,,Operational
bufr4/0/33/056/8,033056,Флаг качества Sigma-0,8,Восходящий,,,,,Operational
bufr4/0/33/056/9,033056,Флаг качества Sigma-0,9,VV поляризация,,,,,Operational
bufr4/0/33/056/10,033056,Флаг качества Sigma-0,10,Носовая часть космического аппарата,,,,,Operational
bufr4/0/33/056/11,033056,Флаг качества Sigma-0,11,Земля,,,,,Operational
bufr4/0/33/056/12,033056,Флаг качества Sigma-0,12,Плохой сигма-0 (резюме),,,,,Operational
bufr4/0/33/056/13,033056,Флаг качества Sigma-0,13,Недопустимый сигма-0 (резюме),,,,,Operational
bufr4/0/33/056/14,033056,Флаг качества Sigma-0,14,Плохой BT,,,,,Operational
bufr4/0/33/056/15,033056,Флаг качества Sigma-0,15,Недопустимый BT,,,,,Operational
bufr4/0/33/056/16,033056,Флаг качества Sigma-0,16,Граница между сушей и морем,,,,,Operational
bufr4/0/33/056/17,033056,Флаг качества Sigma-0,17,Отрицательный сигма-0,,,,,Operational
bufr4/0/33/056/18-20,033056,Флаг качества Sigma-0,18-20,Зарезервировано,,,,,Operational
bufr4/0/33/056/21,033056,Флаг качества Sigma-0,21,Ледовая обстановка,,,,,Operational
bufr4/0/33/056/22,033056,Флаг качества Sigma-0,22,Отсутствие данных на заданной широте-долготе для процесса маркировки морского льда в течение 2 или более дней,,,,,Operational
bufr4/0/33/056/23,033056,Флаг качества Sigma-0,23,Ледо-океаническое загрязнение,,,,,Operational
bufr4/0/33/056/All-24,033056,Флаг качества Sigma-0,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/060/0,033060,GqisFlagQual - индивидуальный флаг качества системы IASI-System,0,Хорошо,,,,,Operational
bufr4/0/33/060/1,033060,GqisFlagQual - индивидуальный флаг качества системы IASI-System,1,Плохо,,,,,Operational
bufr4/0/33/060/2,033060,GqisFlagQual - индивидуальный флаг качества системы IASI-System,2,Зарезервировано,,,,,Operational
bufr4/0/33/060/3,033060,GqisFlagQual - индивидуальный флаг качества системы IASI-System,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/066/1-19,033066,Флаг качества AMV,1-19,Зарезервировано,,,,,Operational
bufr4/0/33/066/20,033066,Флаг качества AMV,20,"Хороший ветер, но для отслеживания функций использован альтернативный канал.",,,,,Operational
bufr4/0/33/066/21,033066,Флаг качества AMV,21,"Хороший ветер, но используется альтернативный набор каналов для определения высоты верхней границы облаков/назначения высоты AMV.",,,,,Operational
bufr4/0/33/066/22,033066,Флаг качества AMV,22,Ограничение поверхности корреляции не выполняется,,,,,Operational
bufr4/0/33/066/23,033066,Флаг качества AMV,23,Зарезервировано,,,,,Operational
bufr4/0/33/066/All-24,033066,Флаг качества AMV,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/070/0,033070,Общее качество озона,0,Хорошее извлечение,,,,,Operational
bufr4/0/33/070/1,033070,Общее качество озона,1,Флаг неверной информации об аэрозоле или аномалия радиации NOAA-16,,,,,Operational
bufr4/0/33/070/2,033070,Общее качество озона,2,Зенитный угол Солнца больше 84 градусов,,,,,Operational
bufr4/0/33/070/3,033070,Общее качество озона,3,Остаток 380 нм превышает предел.,,,,,Operational
bufr4/0/33/070/4,033070,Общее качество озона,4,Несоответствие озона,,,,,Operational
bufr4/0/33/070/5,033070,Общее качество озона,5,Разница между профильным озоном и общим озоном на шаге 3 превышает порог (установленный на 25 DU).,,,,,Operational
bufr4/0/33/070/6,033070,Общее качество озона,6,Шаг 1: итерация озона не сошлась,,,,,Operational
bufr4/0/33/070/7,033070,Общее качество озона,7,Любой остаток канала больше 16 или плохая радиация,,,,,Operational
bufr4/0/33/070/8,033070,Общее качество озона,8,Недостаточно пикселей - не обработано,,,,,Operational
bufr4/0/33/070/9,033070,Общее качество озона,9,Первая оценка хорошая - использованы данные прогноза озона,,,,,Operational
bufr4/0/33/070/10,033070,Общее качество озона,10,Высокое облако в пикселе - не обработано,,,,,Operational
bufr4/0/33/070/11,033070,Общее качество озона,11,Успешное извлечение озона,,,,,Operational
bufr4/0/33/070/12,033070,Общее качество озона,12,Успешное извлечение озона,,,,,Operational
bufr4/0/33/070/13-14,033070,Общее качество озона,13-14,Зарезервировано,,,,,Operational
bufr4/0/33/070/15,033070,Общее качество озона,15,Отсутствующее значение,,,,,Operational
bufr4/0/33/071/0,033071,Общее качество озона,0,Хорошее извлечение,,,,,Operational
bufr4/0/33/071/1,033071,Общее качество озона,1,Зенитный угол Солнца больше 84 градусов,,,,,Operational
bufr4/0/33/071/2,033071,Общее качество озона,2,Разница между профильным озоном и общим озоном на шаге 3 превышает порог (установленный на 25 DU).,,,,,Operational
bufr4/0/33/071/3,033071,Общее качество озона,3,"Среднее конечное остаточное значение для длин волн, используемых в извлечении, превышает порог.",,,,,Operational
bufr4/0/33/071/4,033071,Общее качество озона,4,Остаток превышает априорную ошибку более чем в 3 раза,,,,,Operational
bufr4/0/33/071/5,033071,Общее качество озона,5,Разница между извлеченным и априорным превышает априорную ошибку более чем в 3 раза.,,,,,Operational
bufr4/0/33/071/6,033071,Общее качество озона,6,Несходящееся решение,,,,,Operational
bufr4/0/33/071/7,033071,Общее качество озона,7,Аномалия профиля верхнего уровня или аномалия паразитного света,,,,,Operational
bufr4/0/33/071/8,033071,Общее качество озона,8,"Начальный остаток больше 18,0 единиц значения N.",,,,,Operational
bufr4/0/33/071/9-14,033071,Общее качество озона,9-14,Зарезервировано,,,,,Operational
bufr4/0/33/071/15,033071,Общее качество озона,15,Отсутствующее значение,,,,,Operational
bufr4/0/33/072/0,033072,Ошибка озона,0,Хорошее извлечение,,,,,Operational
bufr4/0/33/072/1,033072,Ошибка озона,1,Отражательная способность вне диапазона,,,,,Operational
bufr4/0/33/072/2,033072,Ошибка озона,2,Крупные пиксели (Количество пикселей по поперечному треку меньше 32) или ошибка обратного сканирования,,,,,Operational
bufr4/0/33/072/3,033072,Ошибка озона,3,Зенитный угол Солнца больше 84 градусов,,,,,Operational
bufr4/0/33/072/4,033072,Ошибка озона,4,Широта/долгота вне допустимого диапазона,,,,,Operational
bufr4/0/33/072/5,033072,Ошибка озона,5,Угол зенита наблюдения или солнечный зенитный угол вне диапазона,,,,,Operational
bufr4/0/33/072/6,033072,Ошибка озона,6,Процесс первого этапа в целом завершился неудачей,,,,,Operational
bufr4/0/33/072/7,033072,Ошибка озона,7,Первая догадка: озон вне диапазона,,,,,Operational
bufr4/0/33/072/8,033072,Ошибка озона,8,Слишком много итераций (превышает 8),,,,,Operational
bufr4/0/33/072/9,033072,Ошибка озона,9,Расчет остатка на первом этапе не выполнен.,,,,,Operational
bufr4/0/33/072/10,033072,Ошибка озона,10,Процесс первого этапа в целом завершился неудачей,,,,,Operational
bufr4/0/33/072/11,033072,Ошибка озона,11,Первая догадка: озон вне диапазона,,,,,Operational
bufr4/0/33/072/12,033072,Ошибка озона,12,Значение озона на втором этапе вне диапазона,,,,,Operational
bufr4/0/33/072/13,033072,Ошибка озона,13,Расчет остатка на первом этапе не выполнен.,,,,,Operational
bufr4/0/33/072/14,033072,Ошибка озона,14,Процесс первого этапа в целом завершился неудачей,,,,,Operational
bufr4/0/33/072/15,033072,Ошибка озона,15,Предупреждение о точности коррекции поляризации,,,,,Operational
bufr4/0/33/072/16,033072,Ошибка озона,16,Сияние или облученность меньше или равна нулю,,,,,Operational
bufr4/0/33/072/17-30,033072,Ошибка озона,17-30,Зарезервировано,,,,,Operational
bufr4/0/33/072/31,033072,Ошибка озона,31,Отсутствующее значение,,,,,Operational
bufr4/0/33/075/1,033075,Флаги качества на уровне сканирования,1,"Обнаружен разрыв в данных записи необработанных данных (RDR) (т.е. отсутствует скан(ы), предшествующий текущему сканированию).",,,,,Operational
bufr4/0/33/075/2,033075,Флаги качества на уровне сканирования,2,Записанное время не соответствует последовательности (т.е. время начала сканирования выходит за пределы последовательности).,,,,,Operational
bufr4/0/33/075/3,033075,Флаги качества на уровне сканирования,3,Невозможно обновить отслеживаемый расчет Lambda.,,,(см. Примечание 3),72,Operational
bufr4/0/33/075/4,033075,Флаги качества на уровне сканирования,4,"Измеренные температуры любых компонентов прибора (например, делителя луча, сканирующего зеркала, экрана сканирования) находятся вне допустимых диапазонов.",,,(см. Примечание 3),83,Operational
bufr4/0/33/075/5,033075,Флаги качества на уровне сканирования,5,"По крайней мере одна из контролируемых температур приборов отклонилась больше, чем заданное значение допуска.",,,,,Operational
bufr4/0/33/075/6-12,033075,Флаги качества на уровне сканирования,6-12,Зарезервировано,,,,,Operational
bufr4/0/33/075/All-13,033075,Флаги качества на уровне сканирования,All 13,Отсутствующее значение,,,,,Operational
bufr4/0/33/076/1,033076,Флаги качества калибровки,1,Лунное вторжение на первый обзор глубокого космоса,,,(см. Примечание),71,Operational
bufr4/0/33/076/2,033076,Флаги качества калибровки,2,Лунное вторжение на первый обзор глубокого космоса,,,(см. Примечание),71,Operational
bufr4/0/33/076/3-8,033076,Флаги качества калибровки,3-8,Зарезервировано,,,,,Operational
bufr4/0/33/076/All-9,033076,Флаги качества калибровки,All 9,Отсутствующее значение,,,,,Operational
bufr4/0/33/077/1,033077,Флаги качества на уровне поля зрения,1,Сниженное качество SDR.,,,,,Operational
bufr4/0/33/077/2,033077,Флаги качества на уровне поля зрения,2,Сниженное качество SDR.,,,(см. Примечание 3),68,Operational
bufr4/0/33/077/3,033077,Флаги качества на уровне поля зрения,3,Недействительная информация о геолокации SDR,,,,,Operational
bufr4/0/33/077/4,033077,Флаги качества на уровне поля зрения,4,Деградированная радиометрическая калибровка,,,,,Operational
bufr4/0/33/077/5,033077,Флаги качества на уровне поля зрения,5,Деградированная радиометрическая калибровка,,,(см. Примечание 3),67,Operational
bufr4/0/33/077/6,033077,Флаги качества на уровне поля зрения,6,Деградированная спектральная калибровка,,,,,Operational
bufr4/0/33/077/7,033077,Флаги качества на уровне поля зрения,7,Деградированная спектральная калибровка,,,(см. Примечание 3),73,Operational
bufr4/0/33/077/8,033077,Флаги качества на уровне поля зрения,8,Обнаружена и исправлена ошибка подсчета интерференционных полос.,,,(см. Примечание 3),70,Operational
bufr4/0/33/077/9,033077,Флаги качества на уровне поля зрения,9,Индикатор день/ночь,,,(см. Примечание 3),69,Operational
bufr4/0/33/077/10,033077,Флаги качества на уровне поля зрения,10,Недействительные данные RDR,,,(см. Примечание 3),87,Operational
bufr4/0/33/077/11,033077,Флаги качества на уровне поля зрения,11,Обнаружена и исправлена ошибка подсчета интерференционных полос.,,,(см. Примечание 3),86,Operational
bufr4/0/33/077/12,033077,Флаги качества на уровне поля зрения,12,Сбой обрезки бита,,,,,Operational
bufr4/0/33/077/13-18,033077,Флаги качества на уровне поля зрения,13-18,Зарезервировано,,,,,Operational
bufr4/0/33/077/All-19,033077,Флаги качества на уровне поля зрения,All 19,Отсутствующее значение,,,,,Operational
bufr4/0/33/078/0,033078,Качество геолокации,0,Номинальный - данные о высоте и эфемеридах доступны,,,,,Operational
bufr4/0/33/078/1,033078,Качество геолокации,1,"Отсутствует, в лучшем случае, небольшой пробел в данных о высоте и эфемеридах.",,,,,Operational
bufr4/0/33/078/2,033078,Качество геолокации,2,"Отсутствует, в лучшем случае, небольшой пробел в данных о высоте и эфемеридах.",,,,,Operational
bufr4/0/33/078/3,033078,Качество геолокации,3,"Отсутствует, в лучшем случае, небольшой пробел в данных о высоте и эфемеридах.",,,,,Operational
bufr4/0/33/078/4-14,033078,Качество геолокации,4-14,Зарезервировано,,,,,Operational
bufr4/0/33/078/15,033078,Качество геолокации,15,Отсутствующее значение,,,,,Operational
bufr4/0/33/079/1-5,033079,Флаги качества на уровне гранул,1-5,Зарезервировано,,,,,Operational
bufr4/0/33/079/6,033079,Флаги качества на уровне гранул,6,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/7,033079,Флаги качества на уровне гранул,7,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/8,033079,Флаги качества на уровне гранул,8,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/9,033079,Флаги качества на уровне гранул,9,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/10,033079,Флаги качества на уровне гранул,10,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/11,033079,Флаги качества на уровне гранул,11,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/12,033079,Флаги качества на уровне гранул,12,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/13,033079,Флаги качества на уровне гранул,13,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/14,033079,Флаги качества на уровне гранул,14,Проверки состояния №1-№7 не прошли.,,,,,Operational
bufr4/0/33/079/15,033079,Флаги качества на уровне гранул,15,Квадратическая коррекция применена к радиометрической передаточной функции для исправления нелинейности.,,,,,Operational
bufr4/0/33/079/All-16,033079,Флаги качества на уровне гранул,All 16,Отсутствующее значение,,,,,Operational
bufr4/0/33/080/1-6,033080,Флаги качества на уровне сканирования,1-6,Зарезервировано,,,,,Operational
bufr4/0/33/080/7,033080,Флаги качества на уровне сканирования,7,Условие деления на ноль или вычислительный цикл не сошелся в диапазоне K/Ka и V (KAV) PRT.,,,,,Operational
bufr4/0/33/080/8,033080,Флаги качества на уровне сканирования,8,Условие деления на ноль или вычислительный цикл не сошелся в диапазоне K/Ka и V (KAV) PRT.,,,,,Operational
bufr4/0/33/080/9,033080,Флаги качества на уровне сканирования,9,Условие деления на ноль или вычислительный цикл не сошелся в диапазоне K/Ka и V (KAV) PRT.,,,,,Operational
bufr4/0/33/080/10,033080,Флаги качества на уровне сканирования,10,Условие выхода за пределы диапазона для диапазона K/Ka и V PRT.,,,,,Operational
bufr4/0/33/080/11,033080,Флаги качества на уровне сканирования,11,Условие выхода за пределы диапазона для диапазона WG PRT.,,,,,Operational
bufr4/0/33/080/12,033080,Флаги качества на уровне сканирования,12,Несоответствие температуры KAV PRT,,,,,Operational
bufr4/0/33/080/13,033080,Флаги качества на уровне сканирования,13,Несоответствие температуры WG PRT,,,,,Operational
bufr4/0/33/080/14,033080,Флаги качества на уровне сканирования,14,Ошибка последовательности времени,,,,,Operational
bufr4/0/33/080/15,033080,Флаги качества на уровне сканирования,15,Разрыв данных предшествует этому сканированию.,,,,,Operational
bufr4/0/33/080/16,033080,Флаги качества на уровне сканирования,16,Достаточность KAV PRT - недостаточно данных KAV PRT.,,,,,Operational
bufr4/0/33/080/17,033080,Флаги качества на уровне сканирования,17,Достаточность WG PRT - недостаточно данных WG PRT.,,,,,Operational
bufr4/0/33/080/18,033080,Флаги качества на уровне сканирования,18,Сомнительная калибровка из-за ошибки положения антенны в космическом обзоре,,,,,Operational
bufr4/0/33/080/19,033080,Флаги качества на уровне сканирования,19,Ошибка положения антенны абсолютно черного тела,,,,,Operational
bufr4/0/33/080/All-20,033080,Флаги качества на уровне сканирования,All 20,Отсутствующее значение,,,,,Operational
bufr4/0/33/081/1-2,033081,Флаги качества данных канала,1-2,Зарезервировано,,,,,Operational
bufr4/0/33/081/3,033081,Флаги качества данных канала,3,Луна в обзоре космоса,,,,,Operational
bufr4/0/33/081/4,033081,Флаги качества данных канала,4,Ошибка усиления - наименьшее значение черного тела меньше или равно наибольшему значению космического обзора в одном сканировании.,,,,,Operational
bufr4/0/33/081/5,033081,Флаги качества данных канала,5,"Калибровка с меньшим количеством образцов, чем предпочтительно",,,,,Operational
bufr4/0/33/081/6,033081,Флаги качества данных канала,6,Проверка достаточности данных космического обзора - недостаточно доступных образцов космического обзора.,,,,,Operational
bufr4/0/33/081/7,033081,Флаги качества данных канала,7,Проверка достаточности данных вида абсолютно черного тела - недостаточно доступных образцов вида абсолютно черного тела.,,,,,Operational
bufr4/0/33/081/8,033081,Флаги качества данных канала,8,Состояние вне диапазона для просмотра пространства,,,,,Operational
bufr4/0/33/081/9,033081,Флаги качества данных канала,9,Состояние вне диапазона для просмотра черного тела,,,,,Operational
bufr4/0/33/081/10,033081,Флаги качества данных канала,10,Несоответствие вида космоса,,,,,Operational
bufr4/0/33/081/11,033081,Флаги качества данных канала,11,Несоответствие просмотра черного тела,,,,,Operational
bufr4/0/33/081/All-12,033081,Флаги качества данных канала,All 12,Отсутствующее значение,,,,,Operational
bufr4/0/33/082/1-5,033082,Качество геолокации,1-5,Зарезервировано,,,,,Operational
