Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/40/074/All-16,040074,Общие флаги качества интерферометрии,All 16,Отсутствующее значение,,,,,Operational
bufr4/0/40/077/1,040077,"Флаг качества океана, специфичный для диапазона.",1,Температура поверхности моря,,,,,Operational
bufr4/0/40/077/2,040077,"Флаг качества океана, специфичный для диапазона.",2,Скорость ветра на поверхности моря не ОК,,,,,Operational
bufr4/0/40/077/3,040077,"Флаг качества океана, специфичный для диапазона.",3,Содержание водяного пара в атмосфере не в порядке,,,,,Operational
bufr4/0/40/077/4,040077,"Флаг качества океана, специфичный для диапазона.",4,Содержание жидкой воды в облаке,,,,,Operational
bufr4/0/40/077/5-7,040077,"Флаг качества океана, специфичный для диапазона.",5-7,Зарезервировано,,,,,Operational
bufr4/0/40/077/All-8,040077,"Флаг качества океана, специфичный для диапазона.",All 8,Отсутствующее значение,,,,,Operational
bufr4/0/40/080/1,040080,Результаты облачного тестирования для IASI-NG уровня 2,1,Тонкие перистые облака обнаружены в пикселе,,,,,Operational
bufr4/0/40/080/2,040080,Результаты облачного тестирования для IASI-NG уровня 2,2,Обнаружение тонких перистых облаков указывает на наличие облака.,,,,,Operational
bufr4/0/40/080/3,040080,Результаты облачного тестирования для IASI-NG уровня 2,3,Обнаружение аэрозольной пыли выполнено,,,,,Operational
bufr4/0/40/080/4,040080,Результаты облачного тестирования для IASI-NG уровня 2,4,Обнаружение аэрозольной пыли выполнено,,,,,Operational
bufr4/0/40/080/All-5,040080,Результаты облачного тестирования для IASI-NG уровня 2,All 5,Отсутствует,,,,,Operational
bufr4/0/40/081/1-17,040081,Классификация и качество OLCI уровня 1,1-17,Зарезервировано,,,,,Operational
bufr4/0/40/081/18,040081,Классификация и качество OLCI уровня 1,18,Земля,,,,,Operational
bufr4/0/40/081/19,040081,Классификация и качество OLCI уровня 1,19,Береговая линия,,,,,Operational
bufr4/0/40/081/20,040081,Классификация и качество OLCI уровня 1,20,Внутренние воды,,,,,Operational
bufr4/0/40/081/21,040081,Классификация и качество OLCI уровня 1,21,Приливные регионы,,,,,Operational
bufr4/0/40/081/22,040081,Классификация и качество OLCI уровня 1,22,Предварительный облак,,,,,Operational
bufr4/0/40/081/23,040081,Классификация и качество OLCI уровня 1,23,Риск паразитного света,,,,,Operational
bufr4/0/40/081/24,040081,Классификация и качество OLCI уровня 1,24,Недействительный,,,,,Operational
bufr4/0/40/081/25,040081,Классификация и качество OLCI уровня 1,25,Косметическая ценность,,,,,Operational
bufr4/0/40/081/26,040081,Классификация и качество OLCI уровня 1,26,Дублированный,,,,,Operational
bufr4/0/40/081/27,040081,Классификация и качество OLCI уровня 1,27,Риск солнечного блика,,,,,Operational
bufr4/0/40/081/28,040081,Классификация и качество OLCI уровня 1,28,Сомнительный,,,,,Operational
bufr4/0/40/081/29,040081,Классификация и качество OLCI уровня 1,29,Насыщенный,,,,,Operational
bufr4/0/40/081/30,040081,Классификация и качество OLCI уровня 1,30,Насыщенный,,,,,Operational
bufr4/0/40/081/All-31,040081,Классификация и качество OLCI уровня 1,All 31,Отсутствует,,,,,Operational
