Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/01/101/412,001101,Идентификатор штата/федерального штата,412,Франция (РА I),,,,,Operational
bufr4/0/01/101/413,001101,Идентификатор штата/федерального штата,413,Гватемала,,,,,Operational
bufr4/0/01/101/414,001101,Идентификатор штата/федерального штата,414,Гаити,,,,,Operational
bufr4/0/01/101/415,001101,Идентификатор штата/федерального штата,415,Гондурас,,,,,Operational
bufr4/0/01/101/416,001101,Идентификатор штата/федерального штата,416,Ямайка,,,,,Operational
bufr4/0/01/101/417,001101,Идентификатор штата/федерального штата,417,Мексика,,,,,Operational
bufr4/0/01/101/418,001101,Идентификатор штата/федерального штата,418,Кюрасао и Синт-Мартен,,,,,Operational
bufr4/0/01/101/419,001101,Идентификатор штата/федерального штата,419,Никарагуа,,,,,Operational
bufr4/0/01/101/420,001101,Идентификатор штата/федерального штата,420,Панама,,,,,Operational
bufr4/0/01/101/421,001101,Идентификатор штата/федерального штата,421,Сент-Люсия,,,,,Operational
bufr4/0/01/101/422,001101,Идентификатор штата/федерального штата,422,Тринидад и Тобаго,,,,,Operational
bufr4/0/01/101/423,001101,Идентификатор штата/федерального штата,423,Соединённое Королевство Великобритании и Северной Ирландии (RA I),,,,,Operational
bufr4/0/01/101/424,001101,Идентификатор штата/федерального штата,424,Соединенные Штаты Америки (RA IV),,,,,Operational
bufr4/0/01/101/425,001101,Идентификатор штата/федерального штата,425,Венесуэла (Боливарианская Республика),,,,,Operational
bufr4/0/01/101/426-499,001101,Идентификатор штата/федерального штата,426-499,Зарезервировано для Региона III (Южная Америка),,,,,Operational
bufr4/0/01/101/500,001101,Идентификатор штата/федерального штата,500,Австралия,,,,,Operational
bufr4/0/01/101/501,001101,Идентификатор штата/федерального штата,501,Бруней-Даруссалам,,,,,Operational
bufr4/0/01/101/502,001101,Идентификатор штата/федерального штата,502,Острова Кука,,,,,Operational
bufr4/0/01/101/503,001101,Идентификатор штата/федерального штата,503,Фиджи,,,,,Operational
bufr4/0/01/101/504,001101,Идентификатор штата/федерального штата,504,Французская Полинезия,,,,,Operational
bufr4/0/01/101/505,001101,Идентификатор штата/федерального штата,505,Индонезия,,,,,Operational
bufr4/0/01/101/506,001101,Идентификатор штата/федерального штата,506,Кирибати,,,,,Operational
bufr4/0/01/101/507,001101,Идентификатор штата/федерального штата,507,Малайзия,,,,,Operational
bufr4/0/01/101/508,001101,Идентификатор штата/федерального штата,508,"Микронезия, Федеративные Штаты",,,,,Operational
bufr4/0/01/101/509,001101,Идентификатор штата/федерального штата,509,Новая Каледония,,,,,Operational
bufr4/0/01/101/510,001101,Идентификатор штата/федерального штата,510,Новая Зеландия,,,,,Operational
bufr4/0/01/101/511,001101,Идентификатор штата/федерального штата,511,Ниуэ,,,,,Operational
bufr4/0/01/101/512,001101,Идентификатор штата/федерального штата,512,Папуа-Новая Гвинея,,,,,Operational
bufr4/0/01/101/513,001101,Идентификатор штата/федерального штата,513,Филиппины,,,,,Operational
bufr4/0/01/101/514,001101,Идентификатор штата/федерального штата,514,Самоа,,,,,Operational
bufr4/0/01/101/515,001101,Идентификатор штата/федерального штата,515,Сингапур,,,,,Operational
bufr4/0/01/101/516,001101,Идентификатор штата/федерального штата,516,Соломоновы Острова,,,,,Operational
bufr4/0/01/101/517,001101,Идентификатор штата/федерального штата,517,Тонга,,,,,Operational
bufr4/0/01/101/518,001101,Идентификатор штата/федерального штата,518,Соединённое Королевство Великобритании и Северной Ирландии (RA I),,,,,Operational
bufr4/0/01/101/519,001101,Идентификатор штата/федерального штата,519,Соединенные Штаты Америки (RA IV),,,,,Operational
bufr4/0/01/101/520,001101,Идентификатор штата/федерального штата,520,Вануату,,,,,Operational
bufr4/0/01/101/521-599,001101,Идентификатор штата/федерального штата,521-599,Зарезервировано для Региона V (Юго-Западный Тихий океан),,,,,Operational
bufr4/0/01/101/600,001101,Идентификатор штата/федерального штата,600,Албания,,,,,Operational
bufr4/0/01/101/601,001101,Идентификатор штата/федерального штата,601,Армения,,,,,Operational
bufr4/0/01/101/602,001101,Идентификатор штата/федерального штата,602,Австрия,,,,,Operational
bufr4/0/01/101/603,001101,Идентификатор штата/федерального штата,603,Азербайджан,,,,,Operational
bufr4/0/01/101/604,001101,Идентификатор штата/федерального штата,604,Беларусь,,,,,Operational
bufr4/0/01/101/605,001101,Идентификатор штата/федерального штата,605,Бельгия,,,,,Operational
bufr4/0/01/101/606,001101,Идентификатор штата/федерального штата,606,Босния и Герцеговина,,,,,Operational
bufr4/0/01/101/607,001101,Идентификатор штата/федерального штата,607,Болгария,,,,,Operational
bufr4/0/01/101/608,001101,Идентификатор штата/федерального штата,608,Хорватия,,,,,Operational
bufr4/0/01/101/609,001101,Идентификатор штата/федерального штата,609,Кипр,,,,,Operational
bufr4/0/01/101/610,001101,Идентификатор штата/федерального штата,610,Чехия,,,,,Operational
bufr4/0/01/101/611,001101,Идентификатор штата/федерального штата,611,Дания,,,,,Operational
bufr4/0/01/101/612,001101,Идентификатор штата/федерального штата,612,Эстония,,,,,Operational
bufr4/0/01/101/613,001101,Идентификатор штата/федерального штата,613,Финляндия,,,,,Operational
bufr4/0/01/101/614,001101,Идентификатор штата/федерального штата,614,Франция (РА I),,,,,Operational
bufr4/0/01/101/615,001101,Идентификатор штата/федерального штата,615,Грузия,,,,,Operational
bufr4/0/01/101/616,001101,Идентификатор штата/федерального штата,616,Германия,,,,,Operational
bufr4/0/01/101/617,001101,Идентификатор штата/федерального штата,617,Греция,,,,,Operational
bufr4/0/01/101/618,001101,Идентификатор штата/федерального штата,618,Венгрия,,,,,Operational
bufr4/0/01/101/619,001101,Идентификатор штата/федерального штата,619,Исландия,,,,,Operational
bufr4/0/01/101/620,001101,Идентификатор штата/федерального штата,620,Ирландия,,,,,Operational
bufr4/0/01/101/621,001101,Идентификатор штата/федерального штата,621,Израиль,,,,,Operational
bufr4/0/01/101/622,001101,Идентификатор штата/федерального штата,622,Италия,,,,,Operational
bufr4/0/01/101/623,001101,Идентификатор штата/федерального штата,623,Джордан,,,,,Operational
bufr4/0/01/101/624,001101,Идентификатор штата/федерального штата,624,Казахстан,,,,,Operational
bufr4/0/01/101/625,001101,Идентификатор штата/федерального штата,625,Латвия,,,,,Operational
bufr4/0/01/101/626,001101,Идентификатор штата/федерального штата,626,Ливан,,,,,Operational
bufr4/0/01/101/627,001101,Идентификатор штата/федерального штата,627,Латвия,,,,,Operational
bufr4/0/01/101/628,001101,Идентификатор штата/федерального штата,628,Люксембург,,,,,Operational
bufr4/0/01/101/629,001101,Идентификатор штата/федерального штата,629,Мальта,,,,,Operational
bufr4/0/01/101/630,001101,Идентификатор штата/федерального штата,630,Монако,,,,,Operational
bufr4/0/01/101/631,001101,Идентификатор штата/федерального штата,631,Черногория,,,,,Operational
bufr4/0/01/101/632,001101,Идентификатор штата/федерального штата,632,Нидерланды,,,,,Operational
bufr4/0/01/101/633,001101,Идентификатор штата/федерального штата,633,Норвегия,,,,,Operational
bufr4/0/01/101/634,001101,Идентификатор штата/федерального штата,634,Польша,,,,,Operational
bufr4/0/01/101/635,001101,Идентификатор штата/федерального штата,635,Португалия (РА I),,,,,Operational
bufr4/0/01/101/636,001101,Идентификатор штата/федерального штата,636,Республика Молдова,,,,,Operational
bufr4/0/01/101/637,001101,Идентификатор штата/федерального штата,637,Румыния,,,,,Operational
bufr4/0/01/101/638,001101,Идентификатор штата/федерального штата,638,Российская Федерация (РА II),,,,,Operational
bufr4/0/01/101/639,001101,Идентификатор штата/федерального штата,639,Черногория,,,,,Operational
bufr4/0/01/101/640,001101,Идентификатор штата/федерального штата,640,Словакия,,,,,Operational
bufr4/0/01/101/641,001101,Идентификатор штата/федерального штата,641,Словения,,,,,Operational
bufr4/0/01/101/642,001101,Идентификатор штата/федерального штата,642,Испания (РА I),,,,,Operational
bufr4/0/01/101/643,001101,Идентификатор штата/федерального штата,643,Швеция,,,,,Operational
bufr4/0/01/101/644,001101,Идентификатор штата/федерального штата,644,Швейцария,,,,,Operational
bufr4/0/01/101/645,001101,Идентификатор штата/федерального штата,645,Сирийская Арабская Республика,,,,,Operational
bufr4/0/01/101/646,001101,Идентификатор штата/федерального штата,646,Бывшая Югославская Республика Македония,,,,,Operational
bufr4/0/01/101/647,001101,Идентификатор штата/федерального штата,647,Турция,,,,,Operational
bufr4/0/01/101/648,001101,Идентификатор штата/федерального штата,648,Украина,,,,,Operational
bufr4/0/01/101/649,001101,Идентификатор штата/федерального штата,649,Соединённое Королевство Великобритании и Северной Ирландии (RA I),,,,,Operational
bufr4/0/01/101/650-699,001101,Идентификатор штата/федерального штата,650-699,Зарезервировано для Региона VI (Европа),,,,,Operational
bufr4/0/01/101/700-999,001101,Идентификатор штата/федерального штата,700-999,Зарезервировано,,,,,Operational
bufr4/0/01/101/1000-1022,001101,Идентификатор штата/федерального штата,1000-1022,Не используется,,,,,Operational
bufr4/0/01/101/1023,001101,Идентификатор штата/федерального штата,1023,Отсутствующее значение,,,,,Operational
bufr4/0/01/150/0,001150,Система координатной привязки,0,"WGS84, используемая ИКАО с 1998 года",,,,,Operational
bufr4/0/01/150/1,001150,Система координатной привязки,1,"ETRS89, как определено EPSG:4258",,,,,Operational
bufr4/0/01/150/2,001150,Система координатной привязки,2,"NAD83, как определено EPSG:4269",,,,,Operational
bufr4/0/01/150/3,001150,Система координатной привязки,3,"DHDN, как определено EPSG:4314",,,,,Operational
bufr4/0/01/150/4,001150,Система координатной привязки,4,"Эллипсоидальная система отсчета, использующая Международный опорный меридиан и Международный опорный полюс в качестве нулевого меридиана и нулевого полюса соответственно, а также начало Международной земной системы координат (ITRS). Международный опорный меридиан, Международный опорный полюс и ITRS поддерживаются Международной службой вращения Земли и систем отсчета (IERS).",,,(см. Примечание 3),92,Operational
bufr4/0/01/150/5,001150,Система координатной привязки,5,"Земно-центрическая, земно-фиксированная (ECEF) система координат или Земно-центрическая вращательная (ECR) система. Это правосторонняя декартова система координат (X, Y, Z), вращающаяся вместе с Землей. Начало координат определяется центром масс Земли. (Сноска (5) из класса 27 не применяется, если указаны координаты ECEF.)",,,,,Operational
bufr4/0/01/150/6-65534,001150,Система координатной привязки,6-65534,Зарезервировано,,,,,Operational
bufr4/0/01/150/65535,001150,Система координатной привязки,65535,Отсутствующее значение,,,,,Operational
bufr4/0/01/151/0,001151,Фиксированный уровень среднего уровня моря.,0,Модель гравитационного поля Земли 1996,,,,,Operational
bufr4/0/01/151/1,001151,Фиксированный уровень среднего уровня моря.,1,Балтийская система высот 1977 года,,,,,Operational
bufr4/0/01/151/2-4094,001151,Фиксированный уровень среднего уровня моря.,2-4094,Зарезервировано,,,,,Operational
bufr4/0/01/151/4095,001151,Фиксированный уровень среднего уровня моря.,4095,Отсутствующее значение,,,,,Operational
bufr4/0/01/155/0,001155,Идентификатор извлечения,0,Стандартный корректный алгоритм (SCA),,,,,Operational
bufr4/0/01/155/1,001155,Идентификатор извлечения,1,Стандартный корректный алгоритм среднего диапазона (SCA среднего диапазона),,,,,Operational
bufr4/0/01/155/2,001155,Идентификатор извлечения,2,Метод максимального правдоподобия,,,,,Operational
bufr4/0/01/155/3,001155,Идентификатор извлечения,3,Профиль оптимальной оценки (OE-PRO),,,,,Operational
bufr4/0/01/155/4,001155,Идентификатор извлечения,4,Группа,,,,,Operational
bufr4/0/01/155/5,001155,Идентификатор извлечения,5,Группа среднего контейнера,,,,,Operational
bufr4/0/01/155/6,001155,Идентификатор извлечения,6,Оценка максимального правдоподобия – Высокое горизонтальное разрешение (MLEsub),,,,,Operational
bufr4/0/01/155/7-254,001155,Идентификатор извлечения,7-254,Зарезервировано,,,,,Operational
bufr4/0/01/155/255,001155,Идентификатор извлечения,255,Отсутствующее значение,,,,,Operational
bufr4/0/01/158/0,001158,Тип аэростата,0,Зарезервировано,,,,,Operational
bufr4/0/01/158/1,001158,Тип аэростата,1,Сверхдавленный аэростат (SPB) без управления высотой,,,,,Operational
bufr4/0/01/158/2,001158,Тип аэростата,2,СПБ с управлением высотой,,,,,Operational
bufr4/0/01/158/3,001158,Тип аэростата,3,Баллон с нулевым давлением (ZPB),,,,,Operational
bufr4/0/01/158/4,001158,Тип аэростата,4,Инфракрасный Монгольфьер (MIR),,,,,Operational
bufr4/0/01/158/5,001158,Тип аэростата,5,Дирижабль (воздушный шар в форме дирижабля),,,,,Operational
bufr4/0/01/158/6,001158,Тип аэростата,6,Тетрун (тетраэдрический аэростат NOAA),,,,,Operational
bufr4/0/01/158/15,001158,Тип аэростата,15,Отсутствующее значение,,,,,Operational
