Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/25/112/1,025112,Флаг качества данных альтиметра,1,Диапазон C-диапазона,,,,,Operational
bufr4/0/25/112/2,025112,Флаг качества данных альтиметра,2,Средняя высота волн,,,,,Operational
bufr4/0/25/112/3,025112,Флаг качества данных альтиметра,3,Коэффициент обратного рассеяния в С-диапазоне,,,,,Operational
bufr4/0/25/112/4,025112,Флаг качества данных альтиметра,4,Угол вне зенита по параметрам формы волны Ku-диапазона,,,,,Operational
bufr4/0/25/112/5,025112,Флаг качества данных альтиметра,5,Угол вне зенита от платформы,,,,,Operational
bufr4/0/25/112/6-8,025112,Флаг качества данных альтиметра,6-8,Зарезервировано,,,,,Operational
bufr4/0/25/112/All-9,025112,Флаг качества данных альтиметра,All 9,Отсутствующее значение,,,,,Operational
bufr4/0/25/113/1,025113,Флаг качества данных альтиметра,1,Коррекция инструментов диапазона C-диапазона.,,,,,Operational
bufr4/0/25/113/2,025113,Флаг качества данных альтиметра,2,"Инструментальная коррекция значительной высоты волн, специфичной для диапазона.",,,,,Operational
bufr4/0/25/113/3,025113,Флаг качества данных альтиметра,3,Инструментальная коррекция коэффициента обратного рассеяния для конкретного диапазона.,,,,,Operational
bufr4/0/25/113/4-8,025113,Флаг качества данных альтиметра,4-8,Зарезервировано,,,,,Operational
bufr4/0/25/113/All-9,025113,Флаг качества данных альтиметра,All 9,Отсутствующее значение,,,,,Operational
bufr4/0/25/120/0,025120,Флаг обработки RA2-L2,0,"Процент DSR, свободных от ошибок обработки на этапе обработки Уровня 2, превышает допустимый порог.",,,,,Operational
bufr4/0/25/120/1,025120,Флаг обработки RA2-L2,1,"Процент DSR, свободных от ошибок обработки на этапе обработки Уровня 2, превышает допустимый порог.",,,,,Operational
bufr4/0/25/120/2,025120,Флаг обработки RA2-L2,2,Зарезервировано,,,,,Operational
bufr4/0/25/120/3,025120,Флаг обработки RA2-L2,3,Отсутствующее значение,,,,,Operational
bufr4/0/25/122/0,025122,Аппаратная конфигурация для RF,0,Аппаратная конфигурация для RF,,,,,Operational
bufr4/0/25/122/1,025122,Аппаратная конфигурация для RF,1,Аппаратная конфигурация для RF,,,,,Operational
bufr4/0/25/122/2,025122,Аппаратная конфигурация для RF,2,Зарезервировано,,,,,Operational
bufr4/0/25/122/3,025122,Аппаратная конфигурация для RF,3,Отсутствующее значение,,,,,Operational
bufr4/0/25/123/0,025123,Аппаратная конфигурация для HPA,0,Аппаратная конфигурация для HPA,,,,,Operational
bufr4/0/25/123/1,025123,Аппаратная конфигурация для HPA,1,Аппаратная конфигурация для HPA,,,,,Operational
bufr4/0/25/123/2,025123,Аппаратная конфигурация для HPA,2,Зарезервировано,,,,,Operational
bufr4/0/25/123/3,025123,Аппаратная конфигурация для HPA,3,Отсутствующее значение,,,,,Operational
bufr4/0/25/124/0,025124,Флаг обработки MWR-L2,0,"Процент DSR, свободных от ошибок обработки на этапе обработки Уровня 2, превышает допустимый порог.",,,,,Operational
bufr4/0/25/124/1,025124,Флаг обработки MWR-L2,1,"Процент DSR, свободных от ошибок обработки на этапе обработки Уровня 2, превышает допустимый порог.",,,,,Operational
bufr4/0/25/124/2,025124,Флаг обработки MWR-L2,2,Зарезервировано,,,,,Operational
bufr4/0/25/124/3,025124,Флаг обработки MWR-L2,3,Отсутствующее значение,,,,,Operational
bufr4/0/25/139/0,025139,Уровень обработки,0,L1B,,,,,Operational
bufr4/0/25/139/1,025139,Уровень обработки,1,L2A,,,,,Operational
bufr4/0/25/139/2-30,025139,Уровень обработки,2-30,Зарезервировано,,,,,Operational
bufr4/0/25/139/31,025139,Уровень обработки,31,Отсутствующее значение,,,,,Operational
bufr4/0/25/150/1,025150,Метод анализа интенсивности тропических циклонов с использованием спутниковых данных,1,Анализ интенсивности VIS (визуальных изображений) по Дворжаку,,,,,Operational
bufr4/0/25/150/2,025150,Метод анализа интенсивности тропических циклонов с использованием спутниковых данных,2,Анализ интенсивности EIR (усиленных инфракрасных изображений) по Дворжаку,,,,,Operational
bufr4/0/25/150/3-14,025150,Метод анализа интенсивности тропических циклонов с использованием спутниковых данных,3-14,Зарезервировано,,,,,Operational
bufr4/0/25/150/15,025150,Метод анализа интенсивности тропических циклонов с использованием спутниковых данных,15,Отсутствующее значение,,,,,Operational
bufr4/0/25/174/1,025174,Флаг информации SMOS,1,Пиксель подвержен воздействию радиочастотных помех.,,,,,Operational
bufr4/0/25/174/2,025174,Флаг информации SMOS,2,"Пиксель расположен в шестиугольном направлении псевдонима, центрированном на псевдониме Солнце.",,,,,Operational
bufr4/0/25/174/3,025174,Флаг информации SMOS,3,"Пиксель находится близко к границе, разделяющей расширенную зону без алиасинга.",,,,,Operational
bufr4/0/25/174/4,025174,Флаг информации SMOS,4,"Пиксель находится близко к границе, разделяющей расширенную зону без алиасинга.",,,,,Operational
bufr4/0/25/174/5,025174,Флаг информации SMOS,5,"Пиксель находится близко к границе, разделяющей расширенную зону без алиасинга.",,,,,Operational
bufr4/0/25/174/6,025174,Флаг информации SMOS,6,"Пиксель находится в зоне, где был реконструирован псевдоним луны.",,,,,Operational
bufr4/0/25/174/7,025174,Флаг информации SMOS,7,"Пиксель расположен в зоне, где обнаружено отражение Солнца.",,,,,Operational
bufr4/0/25/174/8,025174,Флаг информации SMOS,8,"Пиксель расположен в зоне, где обнаружено отражение Солнца.",,,,,Operational
bufr4/0/25/174/9,025174,Флаг информации SMOS,9,Плоское преобразование цели было выполнено во время реконструкции изображения этого пикселя.,,,,,Operational
bufr4/0/25/174/10,025174,Флаг информации SMOS,10,Сцена была объединена с корректирующей сценой в противоположной поляризации во время реконструкции изображения для учета утечки перекрестной поляризации.,,,,,Operational
bufr4/0/25/174/11,025174,Флаг информации SMOS,11,Прямая коррекция Луны была выполнена во время реконструкции изображения этого пикселя.,,,,,Operational
bufr4/0/25/174/12,025174,Флаг информации SMOS,12,Коррекция отраженного Солнца была выполнена во время реконструкции изображения этого пикселя.,,,,,Operational
bufr4/0/25/174/13,025174,Флаг информации SMOS,13,Коррекция отраженного Солнца была выполнена во время реконструкции изображения этого пикселя.,,,,,Operational
bufr4/0/25/174/All-14,025174,Флаг информации SMOS,All 14,Отсутствующее значение,,,,,Operational
bufr4/0/25/181/0,025181,Флаг обработки L1,0,Хорошо,,,,,Operational
bufr4/0/25/181/1,025181,Флаг обработки L1,1,"Процент записей L2b, свободных от ошибок обработки, ниже допустимого порога.",,,,,Operational
bufr4/0/25/181/2,025181,Флаг обработки L1,2,Отсутствующее значение,,,,,Operational
bufr4/0/25/182/0,025182,Флаг обработки L1,0,Хорошо,,,,,Operational
bufr4/0/25/182/1,025182,Флаг обработки L1,1,"Процент записей L2b, свободных от ошибок обработки, ниже допустимого порога.",,,,,Operational
bufr4/0/25/182/2,025182,Флаг обработки L1,2,Отсутствующее значение,,,,,Operational
bufr4/0/25/184/0,025184,Статус продукта L2,0,Хорошо,,,,,Operational
bufr4/0/25/184/1,025184,Статус продукта L2,1,"Продукт имеет продолжительность меньше, чем входной продукт.",,,,,Operational
bufr4/0/25/184/2,025184,Статус продукта L2,2,Отсутствующее значение,,,,,Operational
bufr4/0/25/185/0,025185,Метод шифрования,0,AES 256,,,,,Operational
bufr4/0/25/185/1-254,025185,Метод шифрования,1-254,Зарезервировано,,,,,Operational
bufr4/0/25/185/255,025185,Метод шифрования,255,Отсутствующее значение,,,,,Operational
bufr4/0/25/187/0,025187,Флаг уверенности GHRSST,0,Действительный,,,,,Operational
bufr4/0/25/187/1,025187,Флаг уверенности GHRSST,1,Недействительный,,,,,Operational
bufr4/0/25/187/2-14,025187,Флаг уверенности GHRSST,2-14,Зарезервировано,,,,,Operational
bufr4/0/25/187/15,025187,Флаг уверенности GHRSST,15,Отсутствующее значение,,,,,Operational
bufr4/0/25/188/0,025188,Метод снижения давления до уровня моря,0,Давление приведено к среднему уровню моря в соответствии с WMO-No. 8 для станций низкого уровня (< 50 м).,,,(см. Примечание),44,Operational
bufr4/0/25/188/1,025188,Метод снижения давления до уровня моря,1,Давление приведено к среднему уровню моря в соответствии с WMO-No. 8 для станций низкого уровня (< 50 м).,,,,,Operational
bufr4/0/25/188/2,025188,Метод снижения давления до уровня моря,2,Давление приведено к уровню моря в соответствии с национальной практикой,,,,,Operational
bufr4/0/25/188/3,025188,Метод снижения давления до уровня моря,3,Давление приведено к уровню моря в соответствии с национальной практикой,,,,,Operational
bufr4/0/25/188/4,025188,Метод снижения давления до уровня моря,4,Давление не скорректировано по высоте,,,,,Operational
bufr4/0/25/188/5-14,025188,Метод снижения давления до уровня моря,5-14,Зарезервировано,,,,,Operational
bufr4/0/25/188/15,025188,Метод снижения давления до уровня моря,15,Отсутствующее значение,,,,,Operational
bufr4/0/25/190/0,025190,Режим обработки эха альтиметра,0,Режим низкого разрешения (LRM),,,,,Operational
bufr4/0/25/190/1,025190,Режим обработки эха альтиметра,1,Радиолокационная станция с синтезированной апертурой (SAR),,,,,Operational
bufr4/0/25/190/2,025190,Режим обработки эха альтиметра,2,LRM и SAR (перемежающиеся),,,,,Operational
bufr4/0/25/190/3,025190,Режим обработки эха альтиметра,3,Зарезервировано,,,,,Operational
bufr4/0/25/190/4,025190,Режим обработки эха альтиметра,4,Псевдо-LRM (PLRM),,,,,Operational
bufr4/0/25/190/5,025190,Режим обработки эха альтиметра,5,Интерферометрический режим SAR (SARIN),,,,,Operational
bufr4/0/25/190/6-254,025190,Режим обработки эха альтиметра,6-254,Зарезервировано,,,,,Operational
bufr4/0/25/190/255,025190,Режим обработки эха альтиметра,255,Отсутствующее значение,,,,,Operational
bufr4/0/25/191/0,025191,Режим отслеживания высотомера,0,Открытый контур,,,,,Operational
bufr4/0/25/191/1,025191,Режим отслеживания высотомера,1,Замкнутый контур,,,,,Operational
bufr4/0/25/191/2,025191,Режим отслеживания высотомера,2,Фиксированное усиление с разомкнутым контуром,,,,,Operational
bufr4/0/25/191/3-254,025191,Режим отслеживания высотомера,3-254,Зарезервировано,,,,,Operational
bufr4/0/25/191/255,025191,Режим отслеживания высотомера,255,Отсутствующее значение,,,,,Operational
