FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
025150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,2,Analyse de l'intensité des images rehaussées dans l'infrarouge selon la méthode de Dvorak,,,,,Operational
025150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,3-14,En réserve,,,,,Operational
025150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,15,Valeur manquante,,,,,Operational
025174,Indicateur des informations SMOS*,1,Pixel affecté par les effets d'une perturbation radioélectrique,,,,,Operational
025174,Indicateur des informations SMOS*,2,Pixel situé dans l'axe hexagonal centré sur les biais du soleil,,,,,Operational
025174,Indicateur des informations SMOS*,3,Pixel proche de la délimitation de la zone étendue sans biais,,,,,Operational
025174,Indicateur des informations SMOS*,4,Pixel à l'intérieur de la zone étendue sans biais,,,,,Operational
025174,Indicateur des informations SMOS*,5,Pixel à l'intérieur de la zone fermée aux biais,,,,,Operational
025174,Indicateur des informations SMOS*,6,Pixel situé dans une zone où un biais de lune a été reconstruit,,,,,Operational
025174,Indicateur des informations SMOS*,7,Pixel situé dans une zone où une réflexion solaire a été détectée,,,,,Operational
025174,Indicateur des informations SMOS*,8,Pixel situé dans une zone où un biais de soleil a été reconstruit,,,,,Operational
025174,Indicateur des informations SMOS*,9,La cible a été aplatie lors de la reconstruction d'image de ce pixel,,,,,Operational
025174,Indicateur des informations SMOS*,10,La scène a été associée à une scène de mise au point en polarisation inverse lors de la reconstruction d'image pour éviter tout courant de fuite sous polarisation croisée,,,,,Operational
025174,Indicateur des informations SMOS*,11,Le rayonnement lunaire direct a été corrigé lors de la reconstruction d'image de ce pixel,,,,,Operational
025174,Indicateur des informations SMOS*,12,Le rayonnement solaire réfléchi a été corrigé lors de la reconstruction d'image de ce pixel,,,,,Operational
025174,Indicateur des informations SMOS*,13,Le rayonnement solaire direct a été corrigé lors de la reconstruction d'image de cette image,,,,,Operational
025174,Indicateur des informations SMOS*,14 bits mis à 1,Valeur manquante,,,,,Operational
025181,Indicateur de traitement de niveau 2,0,OK,,,,,Operational
025181,Indicateur de traitement de niveau 2,1,Le pourcentage des enregistrements de niveau 2b exempts d'erreurs de traitement est inférieur au seuil acceptable,,,,,Operational
025181,Indicateur de traitement de niveau 2,2,Valeur manquante,,,,,Operational
025182,Indicateur de traitement de niveau 1,0,OK,,,,,Operational
025182,Indicateur de traitement de niveau 1,1,Le pourcentage des enregistrements de niveau 1b exempts d'erreurs de traitement est inférieur au seuil acceptable,,,,,Operational
025182,Indicateur de traitement de niveau 1,2,Valeur manquante,,,,,Operational
025184,Catégorie de produit de niveau 2,0,OK,,,,,Operational
025184,Catégorie de produit de niveau 2,1,Produit d'une durée inférieure à celle du produit à l'entrée,,,,,Operational
025184,Catégorie de produit de niveau 2,2,Valeur manquante,,,,,Operational
025185,Méthode de chiffrement,0,AES 256 bits,,,,,Operational
025185,Méthode de chiffrement,1-254,En réserve,,,,,Operational
025185,Méthode de chiffrement,255,Valeur manquante,,,,,Operational
025187,Indicateur de confiance,0,Valide,,,,,Operational
025187,Indicateur de confiance,1,Invalide,,,,,Operational
025187,Indicateur de confiance,2-14,En réserve,,,,,Operational
025187,Indicateur de confiance,15,Valeur manquante,,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,0,"Pression ajustée au niveau moyen de la mer, conformément aux dispositions de la publication OMM-N° 8* relatives aux stations situées à faible altitude (< 50 m)",,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,1,"Pression ajustée au niveau moyen de la mer, conformément aux dispositions de la publication OMM-N° 8 relatives aux stations situées à moins de 750 m d'altitude",,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,2,Pression ajustée au niveau de la mer conformément aux pratiques nationales,,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,3,Pression ajustée au niveau local de l'eau conformément aux pratiques nationales,,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,4,Pression non corrigée pour tenir compte de l'altitude,,,,,Operational
025188,Méthode employée pour ramener la pression au niveau de la mer,5-14,En réserve,,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,0,Mode basse résolution (LRM),,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,1,Radar à ouverture synthétique,,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,2,Mode basse résolution et radar à ouverture synthétique (entrelacés),,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,3,En réserve,,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,4,Pseudo-LRM,,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,5,Mode radar interférométrique à ouverture synthétique (SARin),,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,6-254,En réserve,,,,,Operational
025190,Mode de traitement de l'écho de l'altimètre,255,Valeur manquante,,,,,Operational
025191,Mode de détection de l'altimètre,0,Boucle ouverte,,,,,Operational
025191,Mode de détection de l'altimètre,1,Boucle fermée,,,,,Operational
025191,Mode de détection de l'altimètre,2,Gain fixe pour boucle ouverte,,,,,Operational
025191,Mode de détection de l'altimètre,3-254,En réserve,,,,,Operational
025191,Mode de détection de l'altimètre,255,Valeur manquante,,,,,Operational
