Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/01/101/513,001101,Identificador de Estado,513,Filipinas,,,,,Operational
bufr4/0/01/101/514,001101,Identificador de Estado,514,Samoa,,,,,Operational
bufr4/0/01/101/515,001101,Identificador de Estado,515,Singapur,,,,,Operational
bufr4/0/01/101/516,001101,Identificador de Estado,516,Islas Salomón,,,,,Operational
bufr4/0/01/101/517,001101,Identificador de Estado,517,Tonga,,,,,Operational
bufr4/0/01/101/518,001101,Identificador de Estado,518,Reino Unido de Gran Bretaña e Irlanda del Norte (AR V),,,,,Operational
bufr4/0/01/101/519,001101,Identificador de Estado,519,Estados Unidos de América (AR V),,,,,Operational
bufr4/0/01/101/520,001101,Identificador de Estado,520,Vanuatu,,,,,Operational
bufr4/0/01/101/521-599,001101,Identificador de Estado,521-599,Reservadas para la Región V (Suroeste del Pacífico),,,,,Operational
bufr4/0/01/101/600,001101,Identificador de Estado,600,Albania,,,,,Operational
bufr4/0/01/101/601,001101,Identificador de Estado,601,Armenia,,,,,Operational
bufr4/0/01/101/602,001101,Identificador de Estado,602,Austria,,,,,Operational
bufr4/0/01/101/603,001101,Identificador de Estado,603,Azerbaiyán,,,,,Operational
bufr4/0/01/101/604,001101,Identificador de Estado,604,Belarús,,,,,Operational
bufr4/0/01/101/605,001101,Identificador de Estado,605,Bélgica,,,,,Operational
bufr4/0/01/101/606,001101,Identificador de Estado,606,Bosnia y Herzegovina,,,,,Operational
bufr4/0/01/101/607,001101,Identificador de Estado,607,Bulgaria,,,,,Operational
bufr4/0/01/101/608,001101,Identificador de Estado,608,Croacia,,,,,Operational
bufr4/0/01/101/609,001101,Identificador de Estado,609,Chipre,,,,,Operational
bufr4/0/01/101/610,001101,Identificador de Estado,610,Chequia,,,,,Operational
bufr4/0/01/101/611,001101,Identificador de Estado,611,Dinamarca,,,,,Operational
bufr4/0/01/101/612,001101,Identificador de Estado,612,Estonia,,,,,Operational
bufr4/0/01/101/613,001101,Identificador de Estado,613,Finlandia,,,,,Operational
bufr4/0/01/101/614,001101,Identificador de Estado,614,Francia (AR VI),,,,,Operational
bufr4/0/01/101/615,001101,Identificador de Estado,615,Georgia,,,,,Operational
bufr4/0/01/101/616,001101,Identificador de Estado,616,Alemania,,,,,Operational
bufr4/0/01/101/617,001101,Identificador de Estado,617,Grecia,,,,,Operational
bufr4/0/01/101/618,001101,Identificador de Estado,618,Hungría,,,,,Operational
bufr4/0/01/101/619,001101,Identificador de Estado,619,Islandia,,,,,Operational
bufr4/0/01/101/620,001101,Identificador de Estado,620,Irlanda,,,,,Operational
bufr4/0/01/101/621,001101,Identificador de Estado,621,Israel,,,,,Operational
bufr4/0/01/101/622,001101,Identificador de Estado,622,Italia,,,,,Operational
bufr4/0/01/101/623,001101,Identificador de Estado,623,Jordania,,,,,Operational
bufr4/0/01/101/624,001101,Identificador de Estado,624,Kazajstán,,,,,Operational
bufr4/0/01/101/625,001101,Identificador de Estado,625,Letonia,,,,,Operational
bufr4/0/01/101/626,001101,Identificador de Estado,626,Líbano,,,,,Operational
bufr4/0/01/101/627,001101,Identificador de Estado,627,Lituania,,,,,Operational
bufr4/0/01/101/628,001101,Identificador de Estado,628,Luxemburgo,,,,,Operational
bufr4/0/01/101/629,001101,Identificador de Estado,629,Malta,,,,,Operational
bufr4/0/01/101/630,001101,Identificador de Estado,630,Mónaco,,,,,Operational
bufr4/0/01/101/631,001101,Identificador de Estado,631,Montenegro,,,,,Operational
bufr4/0/01/101/632,001101,Identificador de Estado,632,Países Bajos,,,,,Operational
bufr4/0/01/101/633,001101,Identificador de Estado,633,Noruega,,,,,Operational
bufr4/0/01/101/634,001101,Identificador de Estado,634,Polonia,,,,,Operational
bufr4/0/01/101/635,001101,Identificador de Estado,635,Portugal (AR VI),,,,,Operational
bufr4/0/01/101/636,001101,Identificador de Estado,636,República de Moldova,,,,,Operational
bufr4/0/01/101/637,001101,Identificador de Estado,637,Rumania,,,,,Operational
bufr4/0/01/101/638,001101,Identificador de Estado,638,Federación de Rusia (AR VI),,,,,Operational
bufr4/0/01/101/639,001101,Identificador de Estado,639,Serbia,,,,,Operational
bufr4/0/01/101/640,001101,Identificador de Estado,640,Eslovaquia,,,,,Operational
bufr4/0/01/101/641,001101,Identificador de Estado,641,Eslovenia,,,,,Operational
bufr4/0/01/101/642,001101,Identificador de Estado,642,España (AR VI),,,,,Operational
bufr4/0/01/101/643,001101,Identificador de Estado,643,Suecia,,,,,Operational
bufr4/0/01/101/644,001101,Identificador de Estado,644,Suiza,,,,,Operational
bufr4/0/01/101/645,001101,Identificador de Estado,645,República Árabe Siria,,,,,Operational
bufr4/0/01/101/646,001101,Identificador de Estado,646,Macedonia del Norte,,,,,Operational
bufr4/0/01/101/647,001101,Identificador de Estado,647,Turquía,,,,,Operational
bufr4/0/01/101/648,001101,Identificador de Estado,648,Ucrania,,,,,Operational
bufr4/0/01/101/649,001101,Identificador de Estado,649,Reino Unido de Gran Bretaña e Irlanda del Norte (AR VI),,,,,Operational
bufr4/0/01/101/650-699,001101,Identificador de Estado,650-699,Reservadas para la Región VI (Europa),,,,,Operational
bufr4/0/01/101/700-999,001101,Identificador de Estado,700-999,Reservadas,,,,,Operational
bufr4/0/01/101/1000-1022,001101,Identificador de Estado,1000-1022,No utilizadas,,,,,Operational
bufr4/0/01/101/1023,001101,Identificador de Estado,1023,Valor faltante,,,,,Operational
bufr4/0/01/150/0,001150,Sistema de coordenadas de referencia,0,"WGS84, utilizada por la OACI desde 1998",,,,,Operational
bufr4/0/01/150/1,001150,Sistema de coordenadas de referencia,1,"ETRS89, definida por el Grupo Europeo de Encuestas sobre el Petróleo (EPSG):4258",,,,,Operational
bufr4/0/01/150/2,001150,Sistema de coordenadas de referencia,2,"NAD83, definida por el EPSG:4269",,,,,Operational
bufr4/0/01/150/3,001150,Sistema de coordenadas de referencia,3,"DHDN, definida por el EPSG:4314",,,,,Operational
bufr4/0/01/150/4,001150,Sistema de coordenadas de referencia,4,"Dato elipsoide que utiliza el Meridiano de Referencia Internacional y el Polo de Referencia Internacional como el meridiano principal y polo principal respectivamente, y el origen del Sistema de Referencia Terrestre Internacional (ITRS) (véase la nota 2). El Servicio Internacional de Rotación de la Tierra y Sistemas de Referencia (IERS) se ocupa de mantener el Meridiano de Referencia Internacional, el Polo de Referencia Internacional y el ITRS.",,,,,Operational
bufr4/0/01/150/5,001150,Sistema de coordenadas de referencia,5,"Sistema de coordenadas centradas en la Tierra, fijas en la Tierra (ECEF) o sistema de rotación geocéntrico (ECR). Este es un sistema de mano derecha, de coordenadas cartesianas (X, Y, Z) que rota con la Tierra. El origen coincide con el centro de masas terrestre. (La nota 5 de la Clase 27 no se aplica si las coordenadas ECEF están especificadas.)",,,,,Operational
bufr4/0/01/150/6-65534,001150,Sistema de coordenadas de referencia,6-65534,Reservadas,,,,,Operational
bufr4/0/01/150/65535,001150,Sistema de coordenadas de referencia,65535,Valor faltante,,,,,Operational
bufr4/0/01/151/0,001151,Dato de referencia del nivel medio del mar obtenido respecto a una referencia fija,0,Modelo gravitacional de la Tierra de 1996,,,,,Operational
bufr4/0/01/151/1,001151,Dato de referencia del nivel medio del mar obtenido respecto a una referencia fija,1,Sistema báltico de altura 1977,,,,,Operational
bufr4/0/01/151/2-4094,001151,Dato de referencia del nivel medio del mar obtenido respecto a una referencia fija,2-4094,Reservadas,,,,,Operational
bufr4/0/01/151/4095,001151,Dato de referencia del nivel medio del mar obtenido respecto a una referencia fija,4095,Valor faltante,,,,,Operational
