Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/02/031/13,002031,Duración y hora de medición de la corriente,13,"Más de 2 horas, pero como máximo 4 horas",,,,,Operational
bufr4/0/02/031/14,002031,Duración y hora de medición de la corriente,14,"Más de 4 horas, pero como máximo 8 horas",,,,,Operational
bufr4/0/02/031/15,002031,Duración y hora de medición de la corriente,15,"Más de 8 horas, pero como máximo 12 horas",,,,,Operational
bufr4/0/02/031/16,002031,Duración y hora de medición de la corriente,16,"Más de 12 horas, pero como máximo 18 horas",,,,,Operational
bufr4/0/02/031/17,002031,Duración y hora de medición de la corriente,17,"Más de 18 horas, pero como máximo 24 horas",,,,,Operational
bufr4/0/02/031/18,002031,Duración y hora de medición de la corriente,18,Reservada,,,,,Operational
bufr4/0/02/031/19,002031,Duración y hora de medición de la corriente,19,No se utiliza el método de deriva,,,,,Operational
bufr4/0/02/031/20-30,002031,Duración y hora de medición de la corriente,20-30,Reservadas,,,,,Operational
bufr4/0/02/031/31,002031,Duración y hora de medición de la corriente,31,Valor faltante,,,,,Operational
bufr4/0/02/032/0,002032,Indicador de digitalización,0,Valores correspondientes a profundidades seleccionadas (puntos fijados por el instrumento o por cualquier otro método),,,,,Operational
bufr4/0/02/032/1,002032,Indicador de digitalización,1,Valores correspondientes a profundidades seleccionadas (puntos tomados de un gráfico de registro a profundidades significativas),,,,,Operational
bufr4/0/02/032/2,002032,Indicador de digitalización,2,Reservada,,,,,Operational
bufr4/0/02/032/3,002032,Indicador de digitalización,3,Valor faltante,,,,,Operational
bufr4/0/02/033/0,002033,Método de medición de la salinidad/profundidad,0,No se ha medido la salinidad,,,,,Operational
bufr4/0/02/033/1,002033,Método de medición de la salinidad/profundidad,1,"Sensor en el lugar, precisión superior a 0,02‰",,,,,Operational
bufr4/0/02/033/2,002033,Método de medición de la salinidad/profundidad,2,"Sensor en el lugar, precisión inferior a 0,02‰",,,,,Operational
bufr4/0/02/033/3,002033,Método de medición de la salinidad/profundidad,3,Análisis de muestras,,,,,Operational
bufr4/0/02/033/4-6,002033,Método de medición de la salinidad/profundidad,4-6,Reservadas,,,,,Operational
bufr4/0/02/033/7,002033,Método de medición de la salinidad/profundidad,7,Valor faltante,,,,,Operational
bufr4/0/02/034/0,002034,Tipo de ancla flotante,0,Ancla flotante no especificada,,,,,Operational
bufr4/0/02/034/1,002034,Tipo de ancla flotante,1,Manga de viento con orificios,,,,,Operational
bufr4/0/02/034/2,002034,Tipo de ancla flotante,2,TRISTAR,,,,,Operational
bufr4/0/02/034/3,002034,Tipo de ancla flotante,3,Visera de ventana,,,,,Operational
bufr4/0/02/034/4,002034,Tipo de ancla flotante,4,Paracaídas,,,,,Operational
bufr4/0/02/034/5,002034,Tipo de ancla flotante,5,Ancla marina no lagrangiana,,,,,Operational
bufr4/0/02/034/6-30,002034,Tipo de ancla flotante,6-30,Reservadas (se elaborarán),,,,,Operational
bufr4/0/02/034/31,002034,Tipo de ancla flotante,31,Valor faltante,,,,,Operational
bufr4/0/02/036/0,002036,Tipo de boya,0,Boya a la deriva,,,,,Operational
bufr4/0/02/036/1,002036,Tipo de boya,1,Boya fija,,,,,Operational
bufr4/0/02/036/2,002036,Tipo de boya,2,Flotadores subsuperficiales (móviles),,,,,Operational
bufr4/0/02/036/3,002036,Tipo de boya,3,Valor faltante,,,,,Operational
bufr4/0/02/037/0,002037,Método de observación de las mareas,0,Reservada,,,,,Operational
bufr4/0/02/037/1,002037,Método de observación de las mareas,1,Lectura manual en una escala vertical de la marea,,,,,Operational
bufr4/0/02/037/2,002037,Método de observación de las mareas,2,Lectura manual en la estación en un solo registrador automático,,,,,Operational
bufr4/0/02/037/3,002037,Método de observación de las mareas,3,Lectura manual en la estación en varios registradores automáticos,,,,,Operational
bufr4/0/02/037/4,002037,Método de observación de las mareas,4,Lectura automática en la estación en un solo registrador automático sin control de la referencia de nivel,,,,,Operational
bufr4/0/02/037/5,002037,Método de observación de las mareas,5,"Lectura automática en la estación en un solo registrador automático con control de la referencia de nivel, o en varios registradores automáticos",,,,,Operational
bufr4/0/02/037/6,002037,Método de observación de las mareas,6,Reservada,,,,,Operational
bufr4/0/02/037/7,002037,Método de observación de las mareas,7,Valor faltante,,,,,Operational
bufr4/0/02/038/0,002038,Método de medición de la temperatura y/o salinidad del agua,0,Toma de agua del buque,,,,,Operational
bufr4/0/02/038/1,002038,Método de medición de la temperatura y/o salinidad del agua,1,Cubeta,,,,,Operational
bufr4/0/02/038/2,002038,Método de medición de la temperatura y/o salinidad del agua,2,Sensor de contacto con el casco,,,,,Operational
bufr4/0/02/038/3,002038,Método de medición de la temperatura y/o salinidad del agua,3,Termómetro de inversión,,,,,Operational
bufr4/0/02/038/4,002038,Método de medición de la temperatura y/o salinidad del agua,4,Sensor STD/CTD,,,,,Operational
bufr4/0/02/038/5,002038,Método de medición de la temperatura y/o salinidad del agua,5,BT mecánico,,,,,Operational
bufr4/0/02/038/6,002038,Método de medición de la temperatura y/o salinidad del agua,6,BT no recuperable,,,,,Operational
bufr4/0/02/038/7,002038,Método de medición de la temperatura y/o salinidad del agua,7,BT digital,,,,,Operational
bufr4/0/02/038/8,002038,Método de medición de la temperatura y/o salinidad del agua,8,Cadena de termistor,,,,,Operational
bufr4/0/02/038/9,002038,Método de medición de la temperatura y/o salinidad del agua,9,Explorador de infrarrojo,,,,,Operational
bufr4/0/02/038/10,002038,Método de medición de la temperatura y/o salinidad del agua,10,Explorador de microondas,,,,,Operational
bufr4/0/02/038/11,002038,Método de medición de la temperatura y/o salinidad del agua,11,Radiómetro infrarrojo,,,,,Operational
bufr4/0/02/038/12,002038,Método de medición de la temperatura y/o salinidad del agua,12,Termosalinógrafo en línea,,,,,Operational
bufr4/0/02/038/13,002038,Método de medición de la temperatura y/o salinidad del agua,13,Cuerpo remolcado,,,,,Operational
bufr4/0/02/038/14,002038,Método de medición de la temperatura y/o salinidad del agua,14,Otros,,,,,Operational
bufr4/0/02/038/15,002038,Método de medición de la temperatura y/o salinidad del agua,15,Valor faltante,,,,,Operational
bufr4/0/02/039/0,002039,Método de medición de la temperatura con bulbo húmedo,0,Medición con bulbo húmedo,,,,,Operational
bufr4/0/02/039/1,002039,Método de medición de la temperatura con bulbo húmedo,1,Medición con bulbo húmedo cuando el bulbo está helado,Velocidad del buque eliminada por un sistema de localización del fondo del océano,,,,Operational
bufr4/0/02/039/2,002039,Método de medición de la temperatura con bulbo húmedo,2,Cálculo con bulbo húmedo,Velocidad del buque eliminada por un sistema de localización del fondo del océano,,,,Operational
bufr4/0/02/039/3,002039,Método de medición de la temperatura con bulbo húmedo,3,Cálculo con bulbo húmedo cuando el bulbo está helado,Velocidad del buque eliminada por un sistema de localización del fondo del océano,,,,Operational
bufr4/0/02/039/4-6,002039,Método de medición de la temperatura con bulbo húmedo,4-6,Reservadas,Velocidad del buque eliminada por otros sistemas de navegación,,,,Operational
bufr4/0/02/039/7,002039,Método de medición de la temperatura con bulbo húmedo,7,Valor faltante,Velocidad del buque eliminada por otros sistemas de navegación,,,,Operational
bufr4/0/02/040/0,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,0,Movimiento del buque eliminado mediante el establecimiento de la media,Velocidad del buque eliminada por otros sistemas de navegación,,,,Operational
bufr4/0/02/040/1,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,1,Movimiento del buque eliminado por compensación,,,,,Operational
bufr4/0/02/040/2,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,2,Movimiento del buque no eliminado,,,,,Operational
bufr4/0/02/040/3,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,3,Movimiento del buque eliminado mediante el establecimiento de la media,,,,,Operational
bufr4/0/02/040/4,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,4,Movimiento del buque eliminado por compensación,,,,,Operational
bufr4/0/02/040/5,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,5,Movimiento del buque no eliminado,,,,,Operational
bufr4/0/02/040/6,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,6,No se utiliza el método Doppler de establecimiento del perfil de la corriente,,,,,Operational
bufr4/0/02/040/7-14,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,7-14,Reservadas,,,,,Operational
bufr4/0/02/040/15,002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,15,Valor faltante,,,,,Operational
bufr4/0/02/041/0,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,0,Información basada en análisis manual,,,,,Operational
bufr4/0/02/041/1,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,1,Información basada en análisis informático,,,,,Operational
bufr4/0/02/041/2,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,2,Información basada en asimilación de datos,,,,,Operational
bufr4/0/02/041/3,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,3,Información basada en análisis informático o asimilación de datos modificada manualmente,,,,,Operational
bufr4/0/02/041/4-9,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,4-9,Reservadas,,,,,Operational
bufr4/0/02/041/10,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,10,Información basada en predicción numérica del tiempo,,,,,Operational
bufr4/0/02/041/11-62,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,11-62,Reservadas para uso futuro,,,,,Operational
bufr4/0/02/041/63,002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,63,Valor faltante,,,,,Operational
bufr4/0/02/042/0,002042,Indicador de la velocidad de la corriente en la superficie del mar,0,Valor originariamente comunicado en m/s,,,,,Operational
bufr4/0/02/042/1,002042,Indicador de la velocidad de la corriente en la superficie del mar,1,Valor originariamente comunicado en nudos,,,,,Operational
bufr4/0/02/042/2,002042,Indicador de la velocidad de la corriente en la superficie del mar,2,No hay datos disponibles sobre la corriente del mar,,,,,Operational
bufr4/0/02/042/3,002042,Indicador de la velocidad de la corriente en la superficie del mar,3,Valor faltante,,,,,Operational
bufr4/0/02/044/0,002044,Indicador del método de cálculo de los datos espectrales de las olas,0,Reservada para uso futuro,,,,,Operational
bufr4/0/02/044/1,002044,Indicador del método de cálculo de los datos espectrales de las olas,1,Longuet-Higgins (1964),,,,,Operational
bufr4/0/02/044/2,002044,Indicador del método de cálculo de los datos espectrales de las olas,2,Longuet-Higgins (Método F-3),,,,,Operational
bufr4/0/02/044/3,002044,Indicador del método de cálculo de los datos espectrales de las olas,3,Método de probabilidad máxima,,,,,Operational
bufr4/0/02/044/4,002044,Indicador del método de cálculo de los datos espectrales de las olas,4,Método de entropía máxima,,,,,Operational
bufr4/0/02/044/5-14,002044,Indicador del método de cálculo de los datos espectrales de las olas,5-14,Reservadas,,,,,Operational
bufr4/0/02/044/15,002044,Indicador del método de cálculo de los datos espectrales de las olas,15,Valor faltante,,,,,Operational
bufr4/0/02/045/0,002045,Indicador del tipo de plataforma,0,Estación marítima,,,,,Operational
bufr4/0/02/045/1,002045,Indicador del tipo de plataforma,1,Boya de adquisición automática de datos,,,,,Operational
bufr4/0/02/045/2,002045,Indicador del tipo de plataforma,2,Aeronave,,,,,Operational
bufr4/0/02/045/3,002045,Indicador del tipo de plataforma,3,Satélite,,,,,Operational
bufr4/0/02/045/4-14,002045,Indicador del tipo de plataforma,4-14,Reservadas,,,,,Operational
bufr4/0/02/045/15,002045,Indicador del tipo de plataforma,15,Valor faltante,,,,,Operational
bufr4/0/02/046/0,002046,Instrumentos de medición de las olas,0,Reservada para uso futuro,,,,,Operational
bufr4/0/02/046/1,002046,Instrumentos de medición de las olas,1,Sensor de elevación,,,,,Operational
bufr4/0/02/046/2,002046,Instrumentos de medición de las olas,2,Sensor de pendiente,,,,,Operational
bufr4/0/02/046/3-14,002046,Instrumentos de medición de las olas,3-14,Reservadas,,,,,Operational
bufr4/0/02/046/15,002046,Instrumentos de medición de las olas,15,Valor faltante,,,,,Operational
bufr4/0/02/047/0,002047,Tipo de tsunámetro para niveles profundos del océano,0,Reservada,,,,,Operational
bufr4/0/02/047/1,002047,Tipo de tsunámetro para niveles profundos del océano,1,DART II (PMEL),,,,,Operational
bufr4/0/02/047/2,002047,Tipo de tsunámetro para niveles profundos del océano,2,ETD DART,,,,,Operational
bufr4/0/02/047/3,002047,Tipo de tsunámetro para niveles profundos del océano,3,Boya de tsunamis SAIC (STB),,,,,Operational
bufr4/0/02/047/4,002047,Tipo de tsunámetro para niveles profundos del océano,4,GFZ - Potsdam,,,,,Operational
bufr4/0/02/047/5,002047,Tipo de tsunámetro para niveles profundos del océano,5,INCOIS (India),,,,,Operational
bufr4/0/02/047/6,002047,Tipo de tsunámetro para niveles profundos del océano,6,InaBuoy (Indonesia),,,,,Operational
bufr4/0/02/047/7,002047,Tipo de tsunámetro para niveles profundos del océano,7,Envirtech,,,,,Operational
bufr4/0/02/047/8-99,002047,Tipo de tsunámetro para niveles profundos del océano,8-99,Reservadas,,,,,Operational
bufr4/0/02/047/100-126,002047,Tipo de tsunámetro para niveles profundos del océano,100-126,No utilizadas,,,,,Operational
bufr4/0/02/047/127,002047,Tipo de tsunámetro para niveles profundos del océano,127,Valor faltante,,,,,Operational
bufr4/0/02/048/0,002048,Indicador del sensor del satélite,0,HIRS,,,,,Operational
bufr4/0/02/048/1,002048,Indicador del sensor del satélite,1,MSU,,,,,Operational
bufr4/0/02/048/2,002048,Indicador del sensor del satélite,2,SSU,,,,,Operational
bufr4/0/02/048/3,002048,Indicador del sensor del satélite,3,AMSU-A,,,,,Operational
bufr4/0/02/048/4,002048,Indicador del sensor del satélite,4,AMSU-B,,,,,Operational
bufr4/0/02/048/5,002048,Indicador del sensor del satélite,5,AVHRR,,,,,Operational
bufr4/0/02/048/6,002048,Indicador del sensor del satélite,6,SSMI,,,,,Operational
bufr4/0/02/048/7,002048,Indicador del sensor del satélite,7,NSCAT,,,,,Operational
bufr4/0/02/048/8,002048,Indicador del sensor del satélite,8,SEAWINDS,,,,,Operational
bufr4/0/02/048/9,002048,Indicador del sensor del satélite,9,POSEIDON,,,,,Operational
bufr4/0/02/048/10,002048,Indicador del sensor del satélite,10,"JASON, radiómetro de microondas (JMR)",,,,,Operational
bufr4/0/02/048/11,002048,Indicador del sensor del satélite,11,MHS,,,,,Operational
bufr4/0/02/048/12,002048,Indicador del sensor del satélite,12,ASCAT,,,,,Operational
bufr4/0/02/048/13,002048,Indicador del sensor del satélite,13,OSCAT2,,,Nota 1,,Operational
bufr4/0/02/048/14,002048,Indicador del sensor del satélite,14,Reservada,,,Nota 2,,Operational
bufr4/0/02/048/15,002048,Indicador del sensor del satélite,15,Valor faltante,,,,,Operational
bufr4/0/02/049/1,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,1,Técnica de proceso no definida,,,,,Operational
bufr4/0/02/049/2,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,2,Recuperación física simultánea,"14,71",,,,Operational
bufr4/0/02/049/3,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,3,Sondeo en cielo despejado,"14,37",,,,Operational
bufr4/0/02/049/4,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,4,Sondeo en cielo nuboso,"14,06",,,,Operational
bufr4/0/02/049/5-7,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,5-7,Reservadas para uso futuro,"13,64",,,,Operational
bufr4/0/02/049/8,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,Los 8,Valor faltante,"13,37",,,,Operational
bufr4/0/02/050/1,002050,Canales utilizados por un satélite geoestacionario de sondeo,1,1,"12,66",,,,Operational
bufr4/0/02/050/2,002050,Canales utilizados por un satélite geoestacionario de sondeo,2,2,"12,02",,,,Operational
bufr4/0/02/050/3,002050,Canales utilizados por un satélite geoestacionario de sondeo,3,3,"11,03",,,,Operational
bufr4/0/02/050/4,002050,Canales utilizados por un satélite geoestacionario de sondeo,4,5,"9,71",,,,Operational
bufr4/0/02/050/5,002050,Canales utilizados por un satélite geoestacionario de sondeo,5,5,"7,43",,,,Operational
bufr4/0/02/050/6,002050,Canales utilizados por un satélite geoestacionario de sondeo,6,6,"7,02",,,,Operational
bufr4/0/02/050/7,002050,Canales utilizados por un satélite geoestacionario de sondeo,7,7,"6,51",,,,Operational
bufr4/0/02/050/8,002050,Canales utilizados por un satélite geoestacionario de sondeo,8,8,"4,57",,,,Operational
bufr4/0/02/050/9,002050,Canales utilizados por un satélite geoestacionario de sondeo,9,9,"4,52",,,,Operational
bufr4/0/02/050/10,002050,Canales utilizados por un satélite geoestacionario de sondeo,10,10,"4,45",,,,Operational
bufr4/0/02/050/11,002050,Canales utilizados por un satélite geoestacionario de sondeo,11,11,"4,13",,,,Operational
bufr4/0/02/050/12,002050,Canales utilizados por un satélite geoestacionario de sondeo,12,12,"3,98",,,,Operational
bufr4/0/02/050/13,002050,Canales utilizados por un satélite geoestacionario de sondeo,13,13,"3,74",,,,Operational
bufr4/0/02/050/14,002050,Canales utilizados por un satélite geoestacionario de sondeo,14,14,"0,969",,,,Operational
bufr4/0/02/050/15,002050,Canales utilizados por un satélite geoestacionario de sondeo,15,15,,,,,Operational
bufr4/0/02/050/16,002050,Canales utilizados por un satélite geoestacionario de sondeo,16,16,,,,,Operational
bufr4/0/02/050/17,002050,Canales utilizados por un satélite geoestacionario de sondeo,17,17,,,,,Operational
bufr4/0/02/050/18,002050,Canales utilizados por un satélite geoestacionario de sondeo,18,18,,,,,Operational
bufr4/0/02/050/19,002050,Canales utilizados por un satélite geoestacionario de sondeo,19,19,,,,,Operational
bufr4/0/02/050/20,002050,Canales utilizados por un satélite geoestacionario de sondeo,Los 20,Valor faltante,,,,,Operational
bufr4/0/02/051/0,002051,Indicador que determina el método de observación de las temperaturas extremas,0,Reservada,,,,,Operational
bufr4/0/02/051/1,002051,Indicador que determina el método de observación de las temperaturas extremas,1,Termómetros a la máxima y a la mínima,,,,,Operational
bufr4/0/02/051/2,002051,Indicador que determina el método de observación de las temperaturas extremas,2,Instrumentos automáticos,,,,,Operational
bufr4/0/02/051/3,002051,Indicador que determina el método de observación de las temperaturas extremas,3,Termógrafos,,,,,Operational
bufr4/0/02/051/4-14,002051,Indicador que determina el método de observación de las temperaturas extremas,4-14,Reservadas,,,,,Operational
bufr4/0/02/051/15,002051,Indicador que determina el método de observación de las temperaturas extremas,15,Valor faltante,,,,,Operational
bufr4/0/02/052/1,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,1,1,"0,55 - 0,75",,,,Operational
bufr4/0/02/052/2,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,2,2,"3,9",,,,Operational
bufr4/0/02/052/3,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,3,3,"6,7",,,,Operational
bufr4/0/02/052/4,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,4,4,"10,7",,,,Operational
bufr4/0/02/052/5,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,5,5,"12,0",,,,Operational
bufr4/0/02/052/6,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,Los 6,Valor faltante,,,,,Operational
bufr4/0/02/053/0,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,0,Temperatura de luminancia observada,,,,,Operational
bufr4/0/02/053/1,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,1,Temperatura de luminancia con aplicación de corrección del error sistemático,,,,,Operational
bufr4/0/02/053/2,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,2,Temperatura de luminancia calculada a partir de una primera aproximación,,,,,Operational
bufr4/0/02/053/3,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,3,Temperatura de luminancia calculada a partir de sondeos,,,,,Operational
bufr4/0/02/053/4-14,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,4-14,Reservadas,,,,,Operational
bufr4/0/02/053/15,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,15,Valor faltante,,,,,Operational
bufr4/0/02/054/0,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,0,Parámetro obtenido a partir de la temperatura de luminancia observada por la sonda,,,,,Operational
bufr4/0/02/054/1,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,1,Parámetro obtenido a partir de la temperatura de luminancia observada por el productor de imágenes,,,,,Operational
bufr4/0/02/054/2,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,2,Parámetro obtenido a partir de información de primera aproximación,,,,,Operational
bufr4/0/02/054/3,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,3,Parámetro obtenido a partir de información de análisis de un CMN,,,,,Operational
bufr4/0/02/054/4,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,4,Parámetro obtenido a partir de información de radiosonda,,,,,Operational
bufr4/0/02/054/5-14,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,5-14,Reservadas,,,,,Operational
bufr4/0/02/054/15,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,15,Valor faltante,,,,,Operational
bufr4/0/02/055/0,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,0,Estadísticas generadas comparando los datos de la recuperación con los de la radiosonda,,,,,Operational
bufr4/0/02/055/1,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,1,Estadísticas generadas comparando los datos de la recuperación con los de la primera aproximación,,,,,Operational
bufr4/0/02/055/2,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,2,Estadísticas generadas comparando los datos de la radiosonda con los de la primera aproximación,,,,,Operational
bufr4/0/02/055/3,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,3,Estadísticas generadas comparando los datos de las observaciones con los de la recuperación,,,,,Operational
bufr4/0/02/055/4,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,4,Estadísticas generadas comparando los datos de las observaciones con los de la primera aproximación,,,,,Operational
bufr4/0/02/055/5,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,5,Estadísticas generadas comparando los datos de la radiosonda con los del productor de imágenes,,,,,Operational
bufr4/0/02/055/6,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,6,Estadísticas generadas comparando los datos de la radiosonda con los del sondeador,,,,,Operational
bufr4/0/02/055/7,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,7,Estadísticas generadas por radiosonda,,,,,Operational
bufr4/0/02/055/8,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,8,Estadísticas generadas por primera aproximación,,,,,Operational
bufr4/0/02/055/9-14,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,9-14,Reservadas,,,,,Operational
bufr4/0/02/055/15,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,15,Valor faltante,,,,,Operational
bufr4/0/02/056/0,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,0,Sumas de las diferencias,,,,,Operational
bufr4/0/02/056/1,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,1,Sumas de los cuadrados de las diferencias,,,,,Operational
bufr4/0/02/056/2,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,2,Tamaño de la muestra,,,,,Operational
bufr4/0/02/056/3,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,3,Diferencia mínima,,,,,Operational
bufr4/0/02/056/4,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,4,Diferencia máxima,,,,,Operational
bufr4/0/02/056/5-14,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,5-14,Reservadas,,,,,Operational
bufr4/0/02/056/15,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,15,Valor faltante,,,,,Operational
bufr4/0/02/057/0,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,0,Modelo de Retícula Encajada (NGM),,,,,Operational
bufr4/0/02/057/1,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,1,Modelo de Aviación (AVN),,,,,Operational
bufr4/0/02/057/2,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,2,Modelo de Pronóstico de Medio Plazo (MRF),,,,,Operational
bufr4/0/02/057/3,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,3,Modelo de Pronóstico del Sistema Mundial de Asimilación de Datos (GDAS),,,,,Operational
bufr4/0/02/057/4,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,4,Sondeos anteriores (dentro de un lapso no mayor a 3 horas hasta la hora actual),,,,,Operational
bufr4/0/02/057/5,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,5,Climatología,,,,,Operational
bufr4/0/02/057/6-14,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,6-14,Reservadas,,,,,Operational
bufr4/0/02/057/15,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
bufr4/0/02/058/0,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,0,12 horas y 18 horas,,,,,Operational
bufr4/0/02/058/1,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,1,18 horas y 24 horas,,,,,Operational
bufr4/0/02/058/2,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,2,6 horas y 12 horas,,,,,Operational
bufr4/0/02/058/3,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,3,Mayor a 24 horas,,,,,Operational
bufr4/0/02/058/4-14,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,4-14,Reservadas,,,,,Operational
bufr4/0/02/058/15,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
bufr4/0/02/059/0,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,0,Análisis del Modelo de Retícula Encajada (NGM) NCEP,,,,,Operational
bufr4/0/02/059/1,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,1,Análisis del Modelo de Aviación (AVN) NCEP,,,,,Operational
bufr4/0/02/059/2,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,2,Análisis del Modelo de Pronóstico de Medio Plazo (MRF) NCEP,,,,,Operational
bufr4/0/02/059/3,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,3,Análisis del Modelo de Pronóstico del Sistema Mundial de Asimilación de Datos (GDAS) NCEP,,,,,Operational
bufr4/0/02/059/4-14,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,4-14,Reservadas,,,,,Operational
bufr4/0/02/059/15,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
bufr4/0/02/060/0,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,0,Informes horarios de superficie a la hora actual,,,,,Operational
bufr4/0/02/060/1,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,1,Informes de buques a la hora actual,,,,,Operational
bufr4/0/02/060/2,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,2,Informes de boyas a la hora actual,,,,,Operational
bufr4/0/02/060/3,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,3,Informes horarios de superficie de la hora anterior,,,,,Operational
bufr4/0/02/060/4,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,4,Informes de buques de la hora anterior,,,,,Operational
bufr4/0/02/060/5,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,5,Informes de boyas de la hora anterior,,,,,Operational
