Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/08/026/2,008026,Significación matricial,2,Raíz cuadrada de la matriz de correlación triangular inferior (L en C=LLT),,,,,Operational
bufr4/0/08/026/3,008026,Significación matricial,3,Valor inverso de la raíz cuadrada de la matriz de correlación triangular inferior (L-1),,,,,Operational
bufr4/0/08/026/4-42,008026,Significación matricial,4-42,Reservadas,,,,,Operational
bufr4/0/08/026/43-62,008026,Significación matricial,43-62,Reservadas para uso local,,,,,Operational
bufr4/0/08/026/63,008026,Significación matricial,63,Valor faltante o de significación no definida,,,,,Operational
bufr4/0/08/029/0,008029,Tipo de superficie,0,Mar abierto o mar semicerrado,,,,,Operational
bufr4/0/08/029/1,008029,Tipo de superficie,1,Mar interior o lago,,,,,Operational
bufr4/0/08/029/2,008029,Tipo de superficie,2,Hielo continental,,,,,Operational
bufr4/0/08/029/3,008029,Tipo de superficie,3,Tierra,,,,,Operational
bufr4/0/08/029/4,008029,Tipo de superficie,4,Tierras interiores bajas (bajo el nivel del mar),,,,,Operational
bufr4/0/08/029/5,008029,Tipo de superficie,5,Mezcla de tierra y agua,,,,,Operational
bufr4/0/08/029/6,008029,Tipo de superficie,6,Mezcla de tierra y tierras interiores bajas,,,,,Operational
bufr4/0/08/029/7-10,008029,Tipo de superficie,7-10,Reservadas,,,,,Operational
bufr4/0/08/029/11,008029,Tipo de superficie,11,Río,,,,,Operational
bufr4/0/08/029/12,008029,Tipo de superficie,12,Lago,,,,,Operational
bufr4/0/08/029/13,008029,Tipo de superficie,13,Mar,,,,,Operational
bufr4/0/08/029/14,008029,Tipo de superficie,14,Glaciar,,,,,Operational
bufr4/0/08/029/15,008029,Tipo de superficie,15,Zona urbana,,,,,Operational
bufr4/0/08/029/16,008029,Tipo de superficie,16,Zona rural,,,,,Operational
bufr4/0/08/029/17,008029,Tipo de superficie,17,Zona suburbana,,,,,Operational
bufr4/0/08/029/18,008029,Tipo de superficie,18,Hielo marino,,,,,Operational
bufr4/0/08/029/19-254,008029,Tipo de superficie,19-254,Reservadas,,,,,Operational
bufr4/0/08/029/255,008029,Tipo de superficie,255,Valor faltante,,,,,Operational
bufr4/0/08/032/0,008032,Estado de funcionamiento,0,Funcionamiento normal,,,,,Operational
bufr4/0/08/032/1,008032,Estado de funcionamiento,1,Evento desencadenado por marea de tempestad,,,,,Operational
bufr4/0/08/032/2,008032,Estado de funcionamiento,2,Evento desencadenado por tsunami,,,,,Operational
bufr4/0/08/032/3,008032,Estado de funcionamiento,3,Evento desencadenado manualmente,,,,,Operational
bufr4/0/08/032/4,008032,Estado de funcionamiento,4,Pruebas de instalación,,,,,Operational
bufr4/0/08/032/5,008032,Estado de funcionamiento,5,Pruebas de mantenimiento,,,,,Operational
bufr4/0/08/032/6-14,008032,Estado de funcionamiento,6-14,Reservadas,,,,,Operational
bufr4/0/08/032/15,008032,Estado de funcionamiento,15,Valor faltante,,,,,Operational
bufr4/0/08/033/0,008033,Método de derivación del porcentaje de confianza,0,Reservada,,,,,Operational
bufr4/0/08/033/1,008033,Método de derivación del porcentaje de confianza,1,Porcentaje de confianza calculado en base a la fracción nubosa,,,,,Operational
bufr4/0/08/033/2,008033,Método de derivación del porcentaje de confianza,2,Porcentaje de confianza calculado en base a la desviación estándar de la temperatura,,,,,Operational
bufr4/0/08/033/3,008033,Método de derivación del porcentaje de confianza,3,Porcentaje de confianza calculado en base a la probabilidad de contaminación de la nube,,,,,Operational
bufr4/0/08/033/4,008033,Método de derivación del porcentaje de confianza,4,Porcentaje de confianza calculado en base a la normalidad de la distribución,,,,,Operational
bufr4/0/08/033/5-126,008033,Método de derivación del porcentaje de confianza,5-126,Reservadas,,,,,Operational
bufr4/0/08/033/127,008033,Método de derivación del porcentaje de confianza,127,Valor faltante,,,,,Operational
bufr4/0/08/034/0,008034,Calificador de medición de la temperatura/salinidad,0,Muestreo secundario: promediado,,,,,Operational
bufr4/0/08/034/1,008034,Calificador de medición de la temperatura/salinidad,1,Muestreo secundario: discreto,,,,,Operational
bufr4/0/08/034/2,008034,Calificador de medición de la temperatura/salinidad,2,Muestreo secundario: mixto,,,,,Operational
bufr4/0/08/034/3,008034,Calificador de medición de la temperatura/salinidad,3,"Muestreo cerca de la superficie: promediado, con bombeo",,,,,Operational
bufr4/0/08/034/4,008034,Calificador de medición de la temperatura/salinidad,4,"Muestreo cerca de la superficie: promediado, sin bombeo",,,,,Operational
bufr4/0/08/034/5,008034,Calificador de medición de la temperatura/salinidad,5,"Muestreo cerca de la superficie: discreto, con bombeo",,,,,Operational
bufr4/0/08/034/6,008034,Calificador de medición de la temperatura/salinidad,6,"Muestreo cerca de la superficie: discreto, sin bombeo",,,,,Operational
bufr4/0/08/034/7,008034,Calificador de medición de la temperatura/salinidad,7,"Muestreo cerca de la superficie: mixto, con bombeo",,,,,Operational
bufr4/0/08/034/8,008034,Calificador de medición de la temperatura/salinidad,8,"Muestreo cerca de la superficie: mixto, sin bombeo",,,,,Operational
bufr4/0/08/034/9-14,008034,Calificador de medición de la temperatura/salinidad,9-14,Reservadas,,,,,Operational
bufr4/0/08/034/15,008034,Calificador de medición de la temperatura/salinidad,15,Valor faltante,,,,,Operational
bufr4/0/08/035/0,008035,Tipo de ejercicio de control,0,Mundial,,,,,Operational
bufr4/0/08/035/1,008035,Tipo de ejercicio de control,1,Regional,,,,,Operational
bufr4/0/08/035/2,008035,Tipo de ejercicio de control,2,Nacional,,,,,Operational
bufr4/0/08/035/3,008035,Tipo de ejercicio de control,3,Especial,,,,,Operational
bufr4/0/08/035/4,008035,Tipo de ejercicio de control,4,Bilateral,,,,,Operational
bufr4/0/08/035/5,008035,Tipo de ejercicio de control,5,Reservada,,,,,Operational
bufr4/0/08/035/6,008035,Tipo de ejercicio de control,6,Reservada,,,,,Operational
bufr4/0/08/035/7,008035,Tipo de ejercicio de control,7,Valor faltante,,,,,Operational
bufr4/0/08/036/0,008036,Tipo de centro o estación que realiza el control,0,Secretaría de la OMM,,,,,Operational
bufr4/0/08/036/1,008036,Tipo de centro o estación que realiza el control,1,OMM,,,,,Operational
bufr4/0/08/036/2,008036,Tipo de centro o estación que realiza el control,2,CMRE,,,,,Operational
bufr4/0/08/036/3,008036,Tipo de centro o estación que realiza el control,3,CMN,,,,,Operational
bufr4/0/08/036/4,008036,Tipo de centro o estación que realiza el control,4,CRT,,,,,Operational
bufr4/0/08/036/5,008036,Tipo de centro o estación que realiza el control,5,Lugar de observación,,,,,Operational
bufr4/0/08/036/6,008036,Tipo de centro o estación que realiza el control,6,Otros,,,,,Operational
bufr4/0/08/036/7,008036,Tipo de centro o estación que realiza el control,7,Valor faltante,,,,,Operational
bufr4/0/08/037/0,008037,Significación de la comprobación de la línea de referencia,0,Unidad de la comprobación de la línea de referencia del fabricante,,,,,Operational
bufr4/0/08/037/1,008037,Significación de la comprobación de la línea de referencia,1,Pantalla de datos meteorológicos,,,,,Operational
bufr4/0/08/037/2,008037,Significación de la comprobación de la línea de referencia,2,Cámara de humedad patrón GRUAN,,,,,Operational
bufr4/0/08/037/3-30,008037,Significación de la comprobación de la línea de referencia,3-30,Reservadas,,,,,Operational
bufr4/0/08/037/31,008037,Significación de la comprobación de la línea de referencia,31,Valor faltante,,,,,Operational
bufr4/0/08/038/0,008038,Significación de los datos proporcionados por el instrumento,0,Lectura del instrumento verificada,,,,,Operational
bufr4/0/08/038/1,008038,Significación de los datos proporcionados por el instrumento,1,Lectura del instrumento de referencia,,,,,Operational
bufr4/0/08/038/2-254,008038,Significación de los datos proporcionados por el instrumento,2-254,Reservadas,,,,,Operational
bufr4/0/08/038/255,008038,Significación de los datos proporcionados por el instrumento,255,Valor faltante,,,,,Operational
bufr4/0/08/039/0,008039,Significación temporal (predicción aeronáutica),0,Hora de emisión de la predicción,,,,,Operational
bufr4/0/08/039/1,008039,Significación temporal (predicción aeronáutica),1,Hora de comienzo del período de la predicción,,,,,Operational
bufr4/0/08/039/2,008039,Significación temporal (predicción aeronáutica),2,Hora de finalización del período de la predicción,,,,,Operational
bufr4/0/08/039/3,008039,Significación temporal (predicción aeronáutica),3,Hora de predicción de temperatura máxima,,,,,Operational
bufr4/0/08/039/4,008039,Significación temporal (predicción aeronáutica),4,Hora de predicción de temperatura mínima,,,,,Operational
bufr4/0/08/039/5,008039,Significación temporal (predicción aeronáutica),5,Hora de comienzo del cambio de la predicción,,,,,Operational
bufr4/0/08/039/6,008039,Significación temporal (predicción aeronáutica),6,Hora de finalización del cambio de la predicción,,,,,Operational
bufr4/0/08/039/7-62,008039,Significación temporal (predicción aeronáutica),7-62,Reservadas,,,,,Operational
bufr4/0/08/039/63,008039,Significación temporal (predicción aeronáutica),63,Valor faltante,,,,,Operational
bufr4/0/08/040/0,008040,Significación del nivel de vuelo,0,Muestra de datos de alta resolución,,,,,Operational
bufr4/0/08/040/1,008040,Significación del nivel de vuelo,1,A 20 hPa de la superficie o menos,,,,,Operational
bufr4/0/08/040/2,008040,Significación del nivel de vuelo,2,"Presión menor a 10 hPa (es decir, 9, 8, 7, etc.) cuando no se aplica otra razón",,,,,Operational
bufr4/0/08/040/3,008040,Significación del nivel de vuelo,3,Nivel de presión de base del índice de estabilidad,,,,,Operational
bufr4/0/08/040/4,008040,Significación del nivel de vuelo,4,"Comienzo de datos de altura, temperatura, dudosos",,,,,Operational
bufr4/0/08/040/5,008040,Significación del nivel de vuelo,5,Comienzo de datos faltantes (todos los elementos),,,,,Operational
bufr4/0/08/040/6,008040,Significación del nivel de vuelo,6,Comienzo de datos faltantes de humedad relativa,,,,,Operational
bufr4/0/08/040/7,008040,Significación del nivel de vuelo,7,Comienzo de datos faltantes de temperatura,,,,,Operational
bufr4/0/08/040/8,008040,Significación del nivel de vuelo,8,Máximo nivel alcanzado antes del descenso del globo por engelamiento o turbulencia,,,,,Operational
bufr4/0/08/040/9,008040,Significación del nivel de vuelo,9,"Fin de datos de altura, temperatura, dudosos",,,,,Operational
bufr4/0/08/040/10,008040,Significación del nivel de vuelo,10,Fin de datos faltantes (todos los elementos),,,,,Operational
bufr4/0/08/040/11,008040,Significación del nivel de vuelo,11,Fin de datos faltantes de humedad relativa,,,,,Operational
bufr4/0/08/040/12,008040,Significación del nivel de vuelo,12,Fin de datos faltantes de temperatura,,,,,Operational
bufr4/0/08/040/13,008040,Significación del nivel de vuelo,13,Cruce(s) de cero grados Celsius para RADAT,,,,,Operational
bufr4/0/08/040/14,008040,Significación del nivel de vuelo,14,Nivel de presión estándar,,,,,Operational
bufr4/0/08/040/15,008040,Significación del nivel de vuelo,15,Nivel añadido por el operador,,,,,Operational
bufr4/0/08/040/16,008040,Significación del nivel de vuelo,16,Nivel suprimido por el operador,,,,,Operational
bufr4/0/08/040/17,008040,Significación del nivel de vuelo,17,Reascenso del globo por encima del máximo nivel anterior,,,,,Operational
bufr4/0/08/040/18,008040,Significación del nivel de vuelo,18,Nivel de humedad relativa significativo,,,,,Operational
bufr4/0/08/040/19,008040,Significación del nivel de vuelo,19,Selección del nivel de humedad relativa terminado,,,,,Operational
bufr4/0/08/040/20,008040,Significación del nivel de vuelo,20,Nivel de superficie,,,,,Operational
bufr4/0/08/040/21,008040,Significación del nivel de vuelo,21,Nivel de temperatura significativo,,,,,Operational
bufr4/0/08/040/22,008040,Significación del nivel de vuelo,22,Nivel de temperatura obligatorio,,,,,Operational
bufr4/0/08/040/23,008040,Significación del nivel de vuelo,23,Nivel de terminación de vuelo,,,,,Operational
bufr4/0/08/040/24,008040,Significación del nivel de vuelo,24,Tropopausa(s),,,,,Operational
bufr4/0/08/040/25,008040,Significación del nivel de vuelo,25,Informe de aeronave,,,,,Operational
bufr4/0/08/040/26,008040,Significación del nivel de vuelo,26,Nivel interpolado (generado),,,,,Operational
bufr4/0/08/040/27,008040,Significación del nivel de vuelo,27,Nivel de viento obligatorio,,,,,Operational
bufr4/0/08/040/28,008040,Significación del nivel de vuelo,28,Nivel de viento significativo,,,,,Operational
bufr4/0/08/040/29,008040,Significación del nivel de vuelo,29,Nivel de viento máximo,,,,,Operational
bufr4/0/08/040/30,008040,Significación del nivel de vuelo,30,Nivel de viento con incrementos (fijado regionalmente),,,,,Operational
bufr4/0/08/040/31,008040,Significación del nivel de vuelo,31,Nivel de altura con incrementos (generado),,,,,Operational
bufr4/0/08/040/32,008040,Significación del nivel de vuelo,32,Nivel de terminación de viento,,,,,Operational
bufr4/0/08/040/33,008040,Significación del nivel de vuelo,33,"Presión de 100 a 110 hPa, cuando no se aplica otra razón",,,,,Operational
bufr4/0/08/040/34,008040,Significación del nivel de vuelo,34,Base del nivel de congelación,,,,,Operational
bufr4/0/08/040/35,008040,Significación del nivel de vuelo,35,Cima del nivel de congelación,,,,,Operational
bufr4/0/08/040/36,008040,Significación del nivel de vuelo,36,Base del nivel de vuelo,,,,,Operational
bufr4/0/08/040/37,008040,Significación del nivel de vuelo,37,Cima del nivel de vuelo,,,,,Operational
bufr4/0/08/040/38,008040,Significación del nivel de vuelo,38,Tope del sondeo del viento,,,,,Operational
bufr4/0/08/040/39,008040,Significación del nivel de vuelo,39,Base del sondeo del viento,,,,,Operational
bufr4/0/08/040/40,008040,Significación del nivel de vuelo,40,Nivel termodinámico significativo (inversión),,,,,Operational
bufr4/0/08/040/41,008040,Significación del nivel de vuelo,41,Nivel de humedad relativa significativo (según criterios del NCDC),,,,,Operational
bufr4/0/08/040/42,008040,Significación del nivel de vuelo,42,Nivel de temperatura significativo (según el NCDC),,,,,Operational
bufr4/0/08/040/43,008040,Significación del nivel de vuelo,43,Comienzo de datos faltantes de viento,,,,,Operational
bufr4/0/08/040/44,008040,Significación del nivel de vuelo,44,Fin de datos faltantes de viento,,,,,Operational
bufr4/0/08/040/45-59,008040,Significación del nivel de vuelo,45-59,Reservadas,,,,,Operational
bufr4/0/08/040/60,008040,Significación del nivel de vuelo,60,Nivel de la isotaca de 80 nudos por encima del chorro,,,,,Operational
bufr4/0/08/040/61,008040,Significación del nivel de vuelo,61,Nivel de la isotaca de 80 nudos por debajo del chorro,,,,,Operational
bufr4/0/08/040/62,008040,Significación del nivel de vuelo,62,Otros,,,,,Operational
bufr4/0/08/040/63,008040,Significación del nivel de vuelo,63,Valor faltante,,,,,Operational
bufr4/0/08/041/0,008041,Significación de datos,0,Sitio principal,,,,,Operational
bufr4/0/08/041/1,008041,Significación de datos,1,Sitio de observación,,,,,Operational
bufr4/0/08/041/2,008041,Significación de datos,2,Fecha de fabricación del globo,,,,,Operational
bufr4/0/08/041/3,008041,Significación de datos,3,Punto de lanzamiento del globo,,,,,Operational
bufr4/0/08/041/4,008041,Significación de datos,4,Observación en superficie,,,,,Operational
bufr4/0/08/041/5,008041,Significación de datos,5,Desplazamiento de la observación en superficie desde el punto de lanzamiento,,,,,Operational
bufr4/0/08/041/6,008041,Significación de datos,6,Observación del nivel de vuelo,,,,,Operational
bufr4/0/08/041/7,008041,Significación de datos,7,Punto de terminación del nivel de vuelo,,,,,Operational
bufr4/0/08/041/8,008041,Significación de datos,8,Techo de nubes y visibilidad IFR,,,,,Operational
bufr4/0/08/041/9,008041,Significación de datos,9,Oscurecimiento de montaña,,,,,Operational
bufr4/0/08/041/10,008041,Significación de datos,10,Viento de superficie fuerte,,,,,Operational
bufr4/0/08/041/11,008041,Significación de datos,11,Nivel de congelación,,,,,Operational
bufr4/0/08/041/12,008041,Significación de datos,12,Nivel de congelación múltiple,,,,,Operational
bufr4/0/08/041/13,008041,Significación de datos,13,Fecha de fabricación del instrumento,,,,,Operational
bufr4/0/08/041/14-30,008041,Significación de datos,14-30,Reservadas,,,,,Operational
bufr4/0/08/041/31,008041,Significación de datos,31,Valor faltante,,,,,Operational
bufr4/0/08/042/1,008042,Significación del sondeo vertical ampliado,1,Superficie,,,,,Operational
bufr4/0/08/042/2,008042,Significación del sondeo vertical ampliado,2,Nivel estándar,,,,,Operational
bufr4/0/08/042/3,008042,Significación del sondeo vertical ampliado,3,Nivel de la tropopausa,,,,,Operational
bufr4/0/08/042/4,008042,Significación del sondeo vertical ampliado,4,Nivel del viento máximo,,,,,Operational
bufr4/0/08/042/5,008042,Significación del sondeo vertical ampliado,5,Nivel de la temperatura significativa,,,,,Operational
bufr4/0/08/042/6,008042,Significación del sondeo vertical ampliado,6,Nivel de la humedad significativa,,,,,Operational
bufr4/0/08/042/7,008042,Significación del sondeo vertical ampliado,7,Nivel del viento significativo,,,,,Operational
bufr4/0/08/042/8,008042,Significación del sondeo vertical ampliado,8,Comienzo de datos faltantes de temperatura,,,,,Operational
bufr4/0/08/042/9,008042,Significación del sondeo vertical ampliado,9,Fin de datos faltantes de temperatura,,,,,Operational
bufr4/0/08/042/10,008042,Significación del sondeo vertical ampliado,10,Comienzo de datos faltantes de humedad,,,,,Operational
bufr4/0/08/042/11,008042,Significación del sondeo vertical ampliado,11,Fin de datos faltantes de humedad,,,,,Operational
bufr4/0/08/042/12,008042,Significación del sondeo vertical ampliado,12,Comienzo de datos faltantes de viento,,,,,Operational
bufr4/0/08/042/13,008042,Significación del sondeo vertical ampliado,13,Fin de datos faltantes de viento,,,,,Operational
bufr4/0/08/042/14,008042,Significación del sondeo vertical ampliado,14,Techo del sondeo del viento,,,,,Operational
bufr4/0/08/042/15,008042,Significación del sondeo vertical ampliado,15,Nivel determinado por decisión regional,,,,,Operational
bufr4/0/08/042/16,008042,Significación del sondeo vertical ampliado,16,Nivel de congelación,,,,,Operational
bufr4/0/08/042/17,008042,Significación del sondeo vertical ampliado,17,Nivel de presión indicado originariamente por la altura como coordinada vertical,,,,,Operational
bufr4/0/08/042/Todos-los-18,008042,Significación del sondeo vertical ampliado,Todos los 18,Valor faltante,,,,,Operational
bufr4/0/08/043/0,008043,Tipo de componente atmosférico químico o físico,0,Ozono,"Fórmula: O3, Número CAS: 10028-15-6",,,,Operational
bufr4/0/08/043/1,008043,Tipo de componente atmosférico químico o físico,1,Vapor de agua,"Fórmula: H2O, Número CAS: 7732-18-5",,,,Operational
bufr4/0/08/043/2,008043,Tipo de componente atmosférico químico o físico,2,Metano,"Fórmula: CH4, Número CAS: 74-82-8",,,,Operational
bufr4/0/08/043/3,008043,Tipo de componente atmosférico químico o físico,3,Dióxido de carbono,"Fórmula: CO2, Número CAS: 124-38-9",,,,Operational
bufr4/0/08/043/4,008043,Tipo de componente atmosférico químico o físico,4,Monóxido de carbono,"Fórmula: CO, Número CAS: 630-08-0",,,,Operational
bufr4/0/08/043/5,008043,Tipo de componente atmosférico químico o físico,5,Dióxido de nitrógeno,"Fórmula: NO2, Número CAS: 10102-44-0",,,,Operational
bufr4/0/08/043/6,008043,Tipo de componente atmosférico químico o físico,6,Óxido nitroso,"Fórmula: N2O, Número CAS: 10024-97-2",,,,Operational
bufr4/0/08/043/7,008043,Tipo de componente atmosférico químico o físico,7,Formaldehído,"Fórmula: HCHO, Número CAS: 50-00-0",,,,Operational
bufr4/0/08/043/8,008043,Tipo de componente atmosférico químico o físico,8,Dióxido de azufre,"Fórmula: SO2, Número CAS: 7446-09-5",,,,Operational
bufr4/0/08/043/9-24,008043,Tipo de componente atmosférico químico o físico,9-24,Reservadas,,,,,Operational
bufr4/0/08/043/25,008043,Tipo de componente atmosférico químico o físico,25,"Materia en partículas < 1,0 micrones",,,,,Operational
bufr4/0/08/043/26,008043,Tipo de componente atmosférico químico o físico,26,"Materia en partículas < 2,5 micrones",,,,,Operational
bufr4/0/08/043/27,008043,Tipo de componente atmosférico químico o físico,27,Materia en partículas < 10 micrones,,,,,Operational
bufr4/0/08/043/28,008043,Tipo de componente atmosférico químico o físico,28,Aerosoles (genérico),,,,,Operational
bufr4/0/08/043/29,008043,Tipo de componente atmosférico químico o físico,29,Humo (genérico),,,,,Operational
bufr4/0/08/043/30,008043,Tipo de componente atmosférico químico o físico,30,Material de corteza (polvo genérico),,,,,Operational
bufr4/0/08/043/31,008043,Tipo de componente atmosférico químico o físico,31,Ceniza volcánica,,,,,Operational
bufr4/0/08/043/32-200,008043,Tipo de componente atmosférico químico o físico,32-200,Reservadas,,,,,Operational
bufr4/0/08/043/201-254,008043,Tipo de componente atmosférico químico o físico,201-254,Reservadas para uso local,,,,,Operational
bufr4/0/08/043/255,008043,Tipo de componente atmosférico químico o físico,255,Valor faltante,,,,,Operational
bufr4/0/08/050/0,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,0,Reservada,,,,,Operational
bufr4/0/08/050/1,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,1,Presión,,,,,Operational
bufr4/0/08/050/2,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,2,Temperatura,,,,,Operational
bufr4/0/08/050/3,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,3,Temperatura extrema,,,,,Operational
bufr4/0/08/050/4,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,4,Presión del vapor,,,,,Operational
bufr4/0/08/050/5,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,5,Precipitación,,,,,Operational
bufr4/0/08/050/6,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,6,Duración de la insolación,,,,,Operational
bufr4/0/08/050/7,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,7,Temperatura máxima,,,,,Operational
bufr4/0/08/050/8,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,8,Temperatura mínima,,,,,Operational
bufr4/0/08/050/9,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,9,Viento,,,,,Operational
bufr4/0/08/050/10-14,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,10-14,Reservadas,,,,,Operational
bufr4/0/08/050/15,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,15,Valor faltante,,,,,Operational
bufr4/0/08/051/1,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,1,Presión,,,,,Operational
bufr4/0/08/051/2,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,2,Temperatura,,,,,Operational
bufr4/0/08/051/3,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,3,Temperatura extrema,,,,,Operational
bufr4/0/08/051/4,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,4,Presión del vapor,,,,,Operational
bufr4/0/08/051/5,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,5,Precipitación,,,,,Operational
bufr4/0/08/051/6,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,6,Duración de la insolación,,,,,Operational
bufr4/0/08/051/7,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,7,Valor faltante,,,,,Operational
bufr4/0/08/052/0,008052,Condición por la que se deduce el número de días de ocurrencia,0,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 10 ms¯¹ o 20 nudos,,,,,Operational
bufr4/0/08/052/1,008052,Condición por la que se deduce el número de días de ocurrencia,1,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 20 ms¯¹ o 40 nudos,,,,,Operational
bufr4/0/08/052/2,008052,Condición por la que se deduce el número de días de ocurrencia,2,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 30 ms-¹ o 60 nudos,,,,,Operational
bufr4/0/08/052/3,008052,Condición por la que se deduce el número de días de ocurrencia,3,"Temperatura máxima inferior a 273,15° K",,,,,Operational
bufr4/0/08/052/4,008052,Condición por la que se deduce el número de días de ocurrencia,4,"Temperatura máxima igual o superior a 298,15° K",,,,,Operational
bufr4/0/08/052/5,008052,Condición por la que se deduce el número de días de ocurrencia,5,"Temperatura máxima igual o superior a 303,15° K",,,,,Operational
bufr4/0/08/052/6,008052,Condición por la que se deduce el número de días de ocurrencia,6,"Temperatura máxima igual o superior a 308,15° K",,,,,Operational
bufr4/0/08/052/7,008052,Condición por la que se deduce el número de días de ocurrencia,7,"Temperatura máxima igual o superior a 313,15° K",,,,,Operational
bufr4/0/08/052/8,008052,Condición por la que se deduce el número de días de ocurrencia,8,"Temperatura mínima inferior a 273,15° K",,,,,Operational
bufr4/0/08/052/9,008052,Condición por la que se deduce el número de días de ocurrencia,9,"Temperatura máxima igual o superior a 273,15° K",,,,,Operational
bufr4/0/08/052/10,008052,Condición por la que se deduce el número de días de ocurrencia,10,"Precipitaciones iguales o superiores a 1,0 kg m-2",,,,,Operational
bufr4/0/08/052/11,008052,Condición por la que se deduce el número de días de ocurrencia,11,"Precipitaciones iguales o superiores a 5,0 kg m-2",,,,,Operational
bufr4/0/08/052/12,008052,Condición por la que se deduce el número de días de ocurrencia,12,"Precipitaciones iguales o superiores a 10,0 kg m-2",,,,,Operational
bufr4/0/08/052/13,008052,Condición por la que se deduce el número de días de ocurrencia,13,"Precipitaciones iguales o superiores a 50,0 kg m-2",,,,,Operational
bufr4/0/08/052/14,008052,Condición por la que se deduce el número de días de ocurrencia,14,"Precipitaciones iguales o superiores a 100,0 kg m-2",,,,,Operational
bufr4/0/08/052/15,008052,Condición por la que se deduce el número de días de ocurrencia,15,"Precipitaciones iguales o superiores a 150,0 kg m-2",,,,,Operational
bufr4/0/08/052/16,008052,Condición por la que se deduce el número de días de ocurrencia,16,"Espesor de la capa de nieve superior a 0,00 m",,,,,Operational
bufr4/0/08/052/17,008052,Condición por la que se deduce el número de días de ocurrencia,17,"Espesor de la capa de nieve superior a 0,01 m",,,,,Operational
bufr4/0/08/052/18,008052,Condición por la que se deduce el número de días de ocurrencia,18,"Espesor de la capa de nieve superior a 0,10 m",,,,,Operational
bufr4/0/08/052/19,008052,Condición por la que se deduce el número de días de ocurrencia,19,"Espesor de la capa de nieve superior a 0,50 m",,,,,Operational
bufr4/0/08/052/20,008052,Condición por la que se deduce el número de días de ocurrencia,20,Visibilidad horizontal inferior a 50 m,,,,,Operational
bufr4/0/08/052/21,008052,Condición por la que se deduce el número de días de ocurrencia,21,Visibilidad horizontal inferior a 100 m,,,,,Operational
bufr4/0/08/052/22,008052,Condición por la que se deduce el número de días de ocurrencia,22,Visibilidad horizontal inferior a 1000 m,,,,,Operational
bufr4/0/08/052/23,008052,Condición por la que se deduce el número de días de ocurrencia,23,Granizo,,,,,Operational
bufr4/0/08/052/24,008052,Condición por la que se deduce el número de días de ocurrencia,24,Tormenta,,,,,Operational
bufr4/0/08/052/25-30,008052,Condición por la que se deduce el número de días de ocurrencia,25-30,Reservadas,,,,,Operational
bufr4/0/08/052/31,008052,Condición por la que se deduce el número de días de ocurrencia,31,Valor faltante,,,,,Operational
bufr4/0/08/053/0,008053,Calificador del día de ocurrencia,0,Valor obtenido un día del mes únicamente,,,,,Operational
bufr4/0/08/053/1,008053,Calificador del día de ocurrencia,1,Valor obtenido más de un día al mes,,,,,Operational
bufr4/0/08/053/2,008053,Calificador del día de ocurrencia,2,Reservada,,,,,Operational
bufr4/0/08/053/3,008053,Calificador del día de ocurrencia,3,Valor faltante,,,,,Operational
bufr4/0/08/054/0,008054,Calificador de la velocidad del viento o de las ráfagas de viento,0,La velocidad del viento o las ráfagas coinciden con el valor notificado,,,,,Operational
bufr4/0/08/054/1,008054,Calificador de la velocidad del viento o de las ráfagas de viento,1,Velocidad del viento superior a la comunicada (P en METAR/TAF/SPECI),,,,,Operational
bufr4/0/08/054/2-6,008054,Calificador de la velocidad del viento o de las ráfagas de viento,2-6,Reservadas,,,,,Operational
bufr4/0/08/054/7,008054,Calificador de la velocidad del viento o de las ráfagas de viento,7,Valor faltante,,,,,Operational
bufr4/0/08/060/0,008060,Significación del modo de exploración de la muestra,0,Reservada,,,,,Operational
bufr4/0/08/060/1,008060,Significación del modo de exploración de la muestra,1,Alcance,,,,,Operational
bufr4/0/08/060/2,008060,Significación del modo de exploración de la muestra,2,Azimut,,,,,Operational
bufr4/0/08/060/3,008060,Significación del modo de exploración de la muestra,3,Horizontal,,,,,Operational
