FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
033048,Medida de confianza de inversión SAR*,1,Inversión no lograda,,,,,Operational
033048,Medida de confianza de inversión SAR*,2,Reservada,,,,,Operational
033048,Medida de confianza de inversión SAR*,3,Valor faltante,,,,,Operational
033049,Medida de confianza de recuperación de viento,0,Dirección externa del viento utilizada durante la inversión,,,,,Operational
033049,Medida de confianza de recuperación de viento,1,Dirección externa del viento no utilizada durante la inversión,,,,,Operational
033049,Medida de confianza de recuperación de viento,2,Reservada,,,,,Operational
033049,Medida de confianza de recuperación de viento,3,Valor faltante,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,0,Sin evaluar,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,1,Valor correcto (todas las verificaciones superadas),,,,,Operational
033050,Banderín de calidad mundial del GTSPP,2,"Probablemente buena, pero valor incoherente con las estadísticas (difiere de la climatología)",,,,,Operational
033050,Banderín de calidad mundial del GTSPP,3,"Probablemente mala (pico, gradiente, si se han superado otras pruebas)",,,,,Operational
033050,Banderín de calidad mundial del GTSPP,4,"Valor malo, valor imposible (fuera de escala, inestabilidad vertical, perfil constante)",,,,,Operational
033050,Banderín de calidad mundial del GTSPP,5,Valor modificado durante el control de calidad,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,6-7,Reservadas,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,8,Valor interpolado,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,9,Adecuado para usos operacionales; precaución; consultar publicaciones para otros usos,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,10-14,Reservadas,,,,,Operational
033050,Banderín de calidad mundial del GTSPP,15,Valor faltante,,,,,Operational
033052,Calidad de reseguimiento de datos oceánicos en banda S,1-20,"Los primeros 20 bits menos significativos corresponden a los 20 valores (uno por cada bloque de datos que contenga 0 = medición válida, 1 = inválida). El bit 1 es aplicable al 20° bloque de datos",,,,,Operational
033052,Calidad de reseguimiento de datos oceánicos en banda S,Los 21,Valor faltante,,,,,Operational
033053,Calidad de reseguimiento de datos oceánicos en banda Ku,1-20,"Los primeros 20 bits menos significativos corresponden a los 20 valores (uno por cada bloque de datos que contenga 0 = medición válida, 1 = inválida). El bit 1 es aplicable al 20° bloque de datos",,,,,Operational
033053,Calidad de reseguimiento de datos oceánicos en banda Ku,Los 21,Valor faltante,,,,,Operational
033055,Banderín de calidad del vector de viento,1-10,Reservadas,,,,,Operational
033055,Banderín de calidad del vector de viento,11,Sigma-0 oceánico no disponible para la recuperación de datos de viento,,,,,Operational
033055,Banderín de calidad del vector de viento,12,Viento de primera aproximación no disponible,,,,,Operational
033055,Banderín de calidad del vector de viento,13,Modelo de referencia detecta tierra,,,,,Operational
033055,Banderín de calidad del vector de viento,14,Modelo de referencia detecta hielo,,,,,Operational
033055,Banderín de calidad del vector de viento,15,Sigma-0 incluye tierra/hielo,,,,,Operational
033055,Banderín de calidad del vector de viento,16,Sigma-0 incluye tierra contaminada,,,,,Operational
033055,Banderín de calidad del vector de viento,17,Sigma-0 incluye hielo contaminado,,,,,Operational
033055,Banderín de calidad del vector de viento,18,Diversidad azimutal insuficiente,,,,,Operational
033055,Banderín de calidad del vector de viento,19,No se produce inversión,,,,,Operational
033055,Banderín de calidad del vector de viento,20,Banderín WVC general,,,,,Operational
033055,Banderín de calidad del vector de viento,21,Se intenta la inversión (se fija banderín),,,,,Operational
033055,Banderín de calidad del vector de viento,22,Se intenta la precipitación (se fija banderín),,,,,Operational
033055,Banderín de calidad del vector de viento,23,Se detecta precipitación,,,,,Operational
033055,Banderín de calidad del vector de viento,Los 24,Valor faltante,,,,,Operational
033056,Banderín de calidad Sigma-0,1-7,Reservadas,,,,,Operational
033056,Banderín de calidad Sigma-0,8,Ascendente,,,,,Operational
033056,Banderín de calidad Sigma-0,9,Polarización VV,,,,,Operational
033056,Banderín de calidad Sigma-0,10,Parte frontal del vehículo espacial,,,,,Operational
033056,Banderín de calidad Sigma-0,11,Tierra,,,,,Operational
033056,Banderín de calidad Sigma-0,12,Sigma-0 insuficiente (resumen),,,,,Operational
033056,Banderín de calidad Sigma-0,13,Sigma-0 inválido (resumen),,,,,Operational
033056,Banderín de calidad Sigma-0,14,Temperatura de luminancia insuficiente,,,,,Operational
033056,Banderín de calidad Sigma-0,15,Temperatura de luminancia inválida,,,,,Operational
033056,Banderín de calidad Sigma-0,16,Límite tierra-mar,,,,,Operational
033056,Banderín de calidad Sigma-0,17,Sigma-0 negativo,,,,,Operational
033056,Banderín de calidad Sigma-0,18-20,Reservadas,,,,,Operational
033056,Banderín de calidad Sigma-0,21,Hielo,,,,,Operational
033056,Banderín de calidad Sigma-0,22,Dato faltante a una altitud-longitud dadas para el proceso de marcado de hielo marino para 2 o más días,,,,,Operational
033056,Banderín de calidad Sigma-0,23,Contaminación hielo-océano,,,,,Operational
033056,Banderín de calidad Sigma-0,Los 24,Valor faltante,,,,,Operational
033060,GqisFlagQual– banderín de calidad individual del sistema IASI,0,Bueno,,,,,Operational
033060,GqisFlagQual– banderín de calidad individual del sistema IASI,1,Malo,,,,,Operational
033060,GqisFlagQual– banderín de calidad individual del sistema IASI,2,Reservado,,,,,Operational
033060,GqisFlagQual– banderín de calidad individual del sistema IASI,3,Valor faltante,,,,,Operational
033066,Banderín de calidad de los AMV*,1-19,Reservados,,,,,Operational
033066,Banderín de calidad de los AMV*,20,"Buen viento, pero se usa un canal alternativo para seguimiento de características",,,,,Operational
033066,Banderín de calidad de los AMV*,21,"Buen viento, pero se usa un conjunto alternativo de canales para determinar la altura de la cima de las nubes/asignación de la altura de los AMV",,,,,Operational
033066,Banderín de calidad de los AMV*,22,Fallos de restricción de la superficie de correlación,,,,,Operational
033066,Banderín de calidad de los AMV*,23,Reservado,,,,,Operational
033066,Banderín de calidad de los AMV*,Los 24,Valor faltante,,,,,Operational
033070,Calidad del contenido total de ozono,0,Toma de datos satisfactoria,,,,,Operational
033070,Calidad del contenido total de ozono,1,Banderín de información sobre aerosoles insatisfactorio o anomalía de radiancia NOAA-16,,,,,Operational
033070,Calidad del contenido total de ozono,2,Ángulo del cénit solar superior a 84 grados,,,,,Operational
033070,Calidad del contenido total de ozono,3,Residuo de 380nm superior al límite,,,,,Operational
033070,Calidad del contenido total de ozono,4,Incoherencia de los datos de ozono,,,,,Operational
033070,Calidad del contenido total de ozono,5,Diferencia entre el perfil de ozono y el valor de contenido total de ozono en la etapa 3 superior al umbral (fijado en 25 DU),,,,,Operational
033070,Calidad del contenido total de ozono,6,La iteración de los datos de ozono en la etapa 1 no converge,,,,,Operational
033070,Calidad del contenido total de ozono,7,Todo residuo de canal superior a 16 o radiancia insatisfactoria,,,,,Operational
033070,Calidad del contenido total de ozono,8,Pixels insuficientes - no procesado,,,,,Operational
033070,Calidad del contenido total de ozono,9,Primera aproximación satisfactoria - utilizados datos de predicción de ozono,,,,,Operational
033070,Calidad del contenido total de ozono,10,Nube alta en píxel - no procesado,,,,,Operational
033070,Calidad del contenido total de ozono,11,Recuperación satisfactoria de datos de ozono,,,,,Operational
033070,Calidad del contenido total de ozono,12,Recuperación no satisfactoria de datos de ozono,,,,,Operational
033070,Calidad del contenido total de ozono,13-14,Reservadas,,,,,Operational
033070,Calidad del contenido total de ozono,15,Valor faltante,,,,,Operational
033071,Calidad del perfil de ozono,0,Toma de datos satisfactoria,,,,,Operational
033071,Calidad del perfil de ozono,1,Ángulo del cénit solar superior a 84 grados,,,,,Operational
033071,Calidad del perfil de ozono,2,Diferencia entre la etapa 3 y el perfil de contenido total de ozono total superior al límite (25 du),,,,,Operational
033071,Calidad del perfil de ozono,3,"Residuo final promediado de las longitudes de onda utilizadas en la toma de datos, superior al umbral",,,,,Operational
033071,Calidad del perfil de ozono,4,Residuo final superior al triple del error apriorístico,,,,,Operational
033071,Calidad del perfil de ozono,5,"Diferencia entre el valor tomado y el valor apriorístico, superior al triple del error apriorístico",,,,,Operational
033071,Calidad del perfil de ozono,6,Solución no convergente,,,,,Operational
033071,Calidad del perfil de ozono,7,Anomalía del perfil en niveles superiores o anomalía de luz ficticia,,,,,Operational
033071,Calidad del perfil de ozono,8,"Residuo inicial superior a 18,0 unidades de valor N",,,,,Operational
033071,Calidad del perfil de ozono,9-14,Reservadas,,,,,Operational
033071,Calidad del perfil de ozono,15,Valor faltante,,,,,Operational
033072,Error en ozono,0,Toma de datos satisfactoria,,,,,Operational
033072,Error en ozono,1,Reflectividad fuera de dial,,,,,Operational
033072,Error en ozono,2,Píxeles más grandes (número de píxel intertrayectorias inferior a 32) o error de retro-barrido,,,,,Operational
033072,Error en ozono,3,Ángulo del cénit solar superior a 88 grados,,,,,Operational
033072,Error en ozono,4,Latitud/longitud fuera de dial,,,,,Operational
033072,Error en ozono,5,Ángulo cenital de visión o ángulo cenital solar fuera de dial,,,,,Operational
033072,Error en ozono,6,Fallo general de proceso en la etapa 1,,,,,Operational
033072,Error en ozono,7,Primera conjetura del valor de ozono fuera de dial,,,,,Operational
033072,Error en ozono,8,Demasiadas iteraciones (más de 8),,,,,Operational
033072,Error en ozono,9,Fallo del cálculo del residuo en la etapa 1,,,,,Operational
033072,Error en ozono,10,Fallo general de proceso en la etapa 2,,,,,Operational
033072,Error en ozono,11,Primera conjetura del valor del perfil de ozono fuera de dial,,,,,Operational
033072,Error en ozono,12,Valor de ozono en la etapa 2 fuera de dial,,,,,Operational
033072,Error en ozono,13,Fallo del cálculo del residuo en la etapa 2,,,,,Operational
033072,Error en ozono,14,Fallo general de proceso en la etapa 3,,,,,Operational
033072,Error en ozono,15,Alerta sobre la exactitud de la corrección de la polarización,,,,,Operational
033072,Error en ozono,16,Radiancia o irradiancia inferior o igual a 0,,,,,Operational
033072,Error en ozono,17-30,Reservadas,,,,,Operational
033072,Error en ozono,31,Valor faltante,,,,,Operational
033075,Banderines de calidad del nivel de exploración,1,"Se ha detectado la falta de datos en el registro de datos en bruto (es decir, la falta de exploración (es) antes de la exploración actual)",,,,,Operational
033075,Banderines de calidad del nivel de exploración,2,"El tiempo registrado no sigue la secuencia (es decir, la hora de inicio de la exploración queda fuera de la secuencia)",,,,,Operational
033075,Banderines de calidad del nivel de exploración,3,No puede actualizarse el cálculo lamda (véase la Nota 1),,,"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna.",,Operational
033075,Banderines de calidad del nivel de exploración,4,"Las temperaturas medidas de todo componente de un instrumento (por ejemplo, un divisor de haz, un espejo de exploración, un deflector de exploración, etc.) quedan fuera de los intervalos permitidos (véase la Nota 2)",,,"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna.",,Operational
033075,Banderines de calidad del nivel de exploración,5,Al menos una de las temperaturas controladas de los instrumentos ha variado más allá de un valor específico de tolerancia,,,,,Operational
033075,Banderines de calidad del nivel de exploración,6-12,Reservados,,,,,Operational
033075,Banderines de calidad del nivel de exploración,Los 13,Valor faltante,,,,,Operational
033076,Banderines de calidad de la calibración,1,Interferencia lunar en la primera visión del espacio lejano (véase la Nota),,,Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.,,Operational
033076,Banderines de calidad de la calibración,2,Interferencia lunar en la segunda visión del espacio lejano (véase la Nota),,,Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.,,Operational
033076,Banderines de calidad de la calibración,3-8,Reservados,,,,,Operational
033076,Banderines de calidad de la calibración,Los 9,Valor faltante,,,,,Operational
033077,Banderines de calidad del campo de visión,1,Calidad degradada del registro de datos científicos,,,,,Operational
033077,Banderines de calidad del campo de visión,2,Calidad inválida del registro de datos científicos (véase la nota 1),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,3,Información inválida sobre el geoposicionamiento del registro de datos científicos,,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,4,Calibración radiométrica degradada,,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,5,Calibración radiométrica inválida (véase la nota 2),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,6,Calibración espectral degradada,,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,7,Calibración espectral inválida (véase la nota 3),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,8,Error en el cálculo de franjas detectado y corregido (véase la nota 4),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,9,Indicador día/noche (véase la nota 5),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,10,Datos inválidos del registro de datos en bruto (véase la nota 6),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,11,Error significativo en el cálculo de franjas detectado (véase la nota 7),,,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos.",,Operational
033077,Banderines de calidad del campo de visión,12,Falla de reajuste del bit,,,,,Operational
033077,Banderines de calidad del campo de visión,13-18,Reservados,,,,,Operational
033077,Banderines de calidad del campo de visión,Los 19,Valor faltante,,,,,Operational
033078,Calidad del geoposicionamiento,0,Nominal - datos de altitud y efemérides disponibles,,,,,Operational
033078,Calidad del geoposicionamiento,1,"Falta, como máximo, una pequeña laguna de datos de altitud y efemérides",,,,,Operational
033078,Calidad del geoposicionamiento,2,"Falta más que una pequeña laguna de datos de altitud y efemérides, pero no más que una separación de granulado",,,,,Operational
033078,Calidad del geoposicionamiento,3,Falta más de una separación de granulado de datos de altitud y efemérides,,,,,Operational
033078,Calidad del geoposicionamiento,4-14,Reservadas,,,,,Operational
033078,Calidad del geoposicionamiento,15,Valor faltante,,,,,Operational
033079,Banderines de calidad del nivel granulado,1-5,Reservados,,,,,Operational
033079,Banderines de calidad del nivel granulado,6,Los números 1 a 7 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,7,Los números 8 a 15 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,8,Los números 16 a 23 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,9,Los números 24 a 31 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,10,Los números 32 a 39 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,11,Los números 40 a 47 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,12,Los números 48 a 55 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,13,Los números 56 a 63 no superaron la prueba de buen funcionamiento,,,,,Operational
033079,Banderines de calidad del nivel granulado,14,Los números 64 a 70 no superaron la prueba de buen funcionamiento,,,,,Operational
