Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/25/110/2,025110,Resumen de proceso de imagen,2,Análisis de datos en bruto utilizado para la corrección de datos en bruto. Corrección realizada en base a los resultados del análisis de datos en bruto,,,,,Operational
bufr4/0/25/110/3,025110,Resumen de proceso de imagen,3,Corrección de la configuración de elevación de la antena aplicada,,,,,Operational
bufr4/0/25/110/4,025110,Resumen de proceso de imagen,4,"Réplica de la fluctuación del largo de onda (""chirp"") nominal utilizada",,,,,Operational
bufr4/0/25/110/5,025110,Resumen de proceso de imagen,5,"Fluctuación del largo de onda (""chirp"") reconstruida utilizada",,,,,Operational
bufr4/0/25/110/6,025110,Resumen de proceso de imagen,6,Conversión de alcance oblicuo a alcance terrestre aplicada,,,,,Operational
bufr4/0/25/110/7-9,025110,Resumen de proceso de imagen,7-9,Reservados,,,,,Operational
bufr4/0/25/110/10,025110,Resumen de proceso de imagen,Los 10,Valor faltante,,,,,Operational
bufr4/0/25/112/1,025112,Banderín de calidad de los datos altimétricos en banda específica,1,Alcance en banda específica,,,,,Operational
bufr4/0/25/112/2,025112,Banderín de calidad de los datos altimétricos en banda específica,2,Altura de ola significativa en banda específica,,,,,Operational
bufr4/0/25/112/3,025112,Banderín de calidad de los datos altimétricos en banda específica,3,Coeficiente de retrodispersión en banda específica,,,,,Operational
bufr4/0/25/112/4,025112,Banderín de calidad de los datos altimétricos en banda específica,4,Ángulo respecto del nadir mediante los parámetros de la forma de onda en banda específica,,,,,Operational
bufr4/0/25/112/5,025112,Banderín de calidad de los datos altimétricos en banda específica,5,Ángulo respecto del nadir mediante la plataforma,,,,,Operational
bufr4/0/25/112/6-8,025112,Banderín de calidad de los datos altimétricos en banda específica,6-8,Reservados,,,,,Operational
bufr4/0/25/112/9,025112,Banderín de calidad de los datos altimétricos en banda específica,Los 9,Valor faltante,,,,,Operational
bufr4/0/25/113/1,025113,Banderín de calidad de la corrección altimétrica en banda específica,1,Corrección instrumental del alcance en banda específica,,,,,Operational
bufr4/0/25/113/2,025113,Banderín de calidad de la corrección altimétrica en banda específica,2,Corrección instrumental de la altura de ola significativa en banda específica,,,,,Operational
bufr4/0/25/113/3,025113,Banderín de calidad de la corrección altimétrica en banda específica,3,Corrección instrumental del coeficiente de retrodispersión en banda específica,,,,,Operational
bufr4/0/25/113/4-8,025113,Banderín de calidad de la corrección altimétrica en banda específica,4-8,Reservados,,,,,Operational
bufr4/0/25/113/9,025113,Banderín de calidad de la corrección altimétrica en banda específica,Los 9,Valor faltante,,,,,Operational
bufr4/0/25/120/0,025120,Banderín de proceso de nivel 2 – RA-2,0,El porcentaje de DSR* sin errores de proceso durante el proceso en nivel 2 es superior al umbral aceptable,,,,,Operational
bufr4/0/25/120/1,025120,Banderín de proceso de nivel 2 – RA-2,1,El porcentaje de DSR sin errores de proceso durante el proceso en nivel 2 es inferior al nivel aceptable,,,,,Operational
bufr4/0/25/120/2,025120,Banderín de proceso de nivel 2 – RA-2,2,Reservada,,,,,Operational
bufr4/0/25/120/3,025120,Banderín de proceso de nivel 2 – RA-2,3,Valor faltante,,,,,Operational
bufr4/0/25/122/0,025122,Configuración del equipo informático para radiofrecuencia,0,La configuración del equipo informático para RF* es A,,,,,Operational
bufr4/0/25/122/1,025122,Configuración del equipo informático para radiofrecuencia,1,La configuración del equipo informático para RF es B,,,,,Operational
bufr4/0/25/122/2,025122,Configuración del equipo informático para radiofrecuencia,2,Reservada,,,,,Operational
bufr4/0/25/122/3,025122,Configuración del equipo informático para radiofrecuencia,3,Valor faltante,,,,,Operational
bufr4/0/25/123/0,025123,Configuración del equipo informático para amplificador de gran potencia,0,La configuración del equipo informático para HPA* es A,,,,,Operational
bufr4/0/25/123/1,025123,Configuración del equipo informático para amplificador de gran potencia,1,La configuración del equipo informático para HPA es B,,,,,Operational
bufr4/0/25/123/2,025123,Configuración del equipo informático para amplificador de gran potencia,2,Reservado,,,,,Operational
bufr4/0/25/123/3,025123,Configuración del equipo informático para amplificador de gran potencia,3,Valor faltante,,,,,Operational
bufr4/0/25/124/0,025124,Banderín de proceso de nivel 2 – MWR,0,El porcentaje de DSR sin errores de proceso durante el proceso en nivel 2 es superior al umbral aceptable,,,"(*,**)",,Operational
bufr4/0/25/124/1,025124,Banderín de proceso de nivel 2 – MWR,1,El porcentaje de DSR sin errores de proceso durante el proceso en nivel 2 es inferior al nivel aceptable,,,*,,Operational
bufr4/0/25/124/2,025124,Banderín de proceso de nivel 2 – MWR,2,Reservada,,,*,,Operational
bufr4/0/25/124/3,025124,Banderín de proceso de nivel 2 – MWR,3,Valor faltante,,,,*,Operational
bufr4/0/25/150/1,025150,Método de análisis de la intensidad de los ciclones tropicales a partir de datos obtenidos por satélites,1,Análisis Dvorak de la intensidad en VIS (imágenes visuales),,,,,Operational
bufr4/0/25/150/2,025150,Método de análisis de la intensidad de los ciclones tropicales a partir de datos obtenidos por satélites,2,Análisis Dvorak de la intensidad en EIR (imágenes de infrarrojos realzadas),,,,,Operational
bufr4/0/25/150/3-14,025150,Método de análisis de la intensidad de los ciclones tropicales a partir de datos obtenidos por satélites,3-14,Reservadas,,,,,Operational
bufr4/0/25/150/15,025150,Método de análisis de la intensidad de los ciclones tropicales a partir de datos obtenidos por satélites,15,Valor faltante,,,,,Operational
bufr4/0/25/174/1,025174,Banderín de información de SMOS,1,Píxel afectado por efectos IRF,,,,,Operational
bufr4/0/25/174/2,025174,Banderín de información de SMOS,2,"Píxel ubicado en la dirección del alias hexagonal, centrado en el alias solar",,,,,Operational
bufr4/0/25/174/3,025174,Banderín de información de SMOS,3,Píxel cercano al borde de la zona sin alias ampliada,,,,,Operational
bufr4/0/25/174/4,025174,Banderín de información de SMOS,4,Píxel interior de la zona sin alias ampliada,,,,,Operational
bufr4/0/25/174/5,025174,Banderín de información de SMOS,5,Píxel interior de la zona sin alias exclusiva,,,,,Operational
bufr4/0/25/174/6,025174,Banderín de información de SMOS,6,Píxel ubicado en una zona en que se ha reconstruido el alias lunar,,,,,Operational
bufr4/0/25/174/7,025174,Banderín de información de SMOS,7,Píxel ubicado en una zona en que se ha detectado reflexión solar,,,,,Operational
bufr4/0/25/174/8,025174,Banderín de información de SMOS,8,Píxel ubicado en una zona en que se ha reconstruido el alias solar,,,,,Operational
bufr4/0/25/174/9,025174,Banderín de información de SMOS,9,Se ha efectuado una transformación del objetivo plano durante la reconstrucción de imagen de este píxel,,,,,Operational
bufr4/0/25/174/10,025174,Banderín de información de SMOS,10,Se ha combinado la escena con una escena de ajuste de polarización opuesta durante la reconstrucción de la imagen para dar cuenta de las pérdidas por polarización cruzada,,,,,Operational
bufr4/0/25/174/11,025174,Banderín de información de SMOS,11,Se ha efectuado una corrección lunar directa durante la reconstrucción de este píxel,,,,,Operational
bufr4/0/25/174/12,025174,Banderín de información de SMOS,12,Se ha efectuado una corrección de reflejo solar durante la reconstrucción de este píxel,,,,,Operational
bufr4/0/25/174/13,025174,Banderín de información de SMOS,13,Se ha efectuado una corrección solar directa durante la reconstrucción de esta imagen,,,,,Operational
bufr4/0/25/174/14,025174,Banderín de información de SMOS,Los 14,Valor faltante,,,,,Operational
bufr4/0/25/181/0,025181,Banderín de procesamiento de nivel 2,0,OK,,,,,Operational
bufr4/0/25/181/1,025181,Banderín de procesamiento de nivel 2,1,El porcentaje de registros de nivel 2b exentos de errores de procesamiento es inferior al umbral aceptable,,,,,Operational
bufr4/0/25/181/2,025181,Banderín de procesamiento de nivel 2,2,Valor faltante,,,,,Operational
bufr4/0/25/182/0,025182,Banderín de procesamiento de nivel 1,0,OK,,,,,Operational
bufr4/0/25/182/1,025182,Banderín de procesamiento de nivel 1,1,El porcentaje de registros de nivel 1b exentos de errores de procesamiento es inferior al umbral aceptable,,,,,Operational
bufr4/0/25/182/2,025182,Banderín de procesamiento de nivel 1,2,Valor faltante,,,,,Operational
bufr4/0/25/184/0,025184,Estado del producto de nivel 2,0,OK,,,,,Operational
bufr4/0/25/184/1,025184,Estado del producto de nivel 2,1,El producto tiene una duración inferior a la del producto entrante,,,,,Operational
bufr4/0/25/184/2,025184,Estado del producto de nivel 2,2,Valor faltante,,,,,Operational
bufr4/0/25/185/0,025185,Método de encriptación,0,AES 256,,,,,Operational
bufr4/0/25/185/1-254,025185,Método de encriptación,1-254,Reservadas,,,,,Operational
bufr4/0/25/185/255,025185,Método de encriptación,255,Valor faltante,,,,,Operational
bufr4/0/25/187/0,025187,Banderín de confianza,0,Válido,,,,,Operational
bufr4/0/25/187/1,025187,Banderín de confianza,1,Inválido,,,,,Operational
bufr4/0/25/187/2-14,025187,Banderín de confianza,2-14,Reservadas,,,,,Operational
bufr4/0/25/187/15,025187,Banderín de confianza,15,Valor faltante,,,,,Operational
bufr4/0/25/188/0,025188,Método para reducir la presión al nivel del mar,0,Presión ajustada al nivel medio del mar con arreglo a la publicación OMM-N° 8* para las estaciones de bajo nivel (< 50 m),,,,,Operational
bufr4/0/25/188/1,025188,Método para reducir la presión al nivel del mar,1,Presión ajustada al nivel medio del mar con arreglo a la publicación OMM-N° 8 para las estaciones por debajo de 750 m,,,,,Operational
bufr4/0/25/188/2,025188,Método para reducir la presión al nivel del mar,2,Presión ajustada al nivel del mar con arreglo a la práctica nacional,,,,,Operational
bufr4/0/25/188/3,025188,Método para reducir la presión al nivel del mar,3,Presión ajustada al nivel del mar local con arreglo a la práctica nacional,,,,,Operational
bufr4/0/25/188/4,025188,Método para reducir la presión al nivel del mar,4,Presión no corregida para la altura,,,,,Operational
bufr4/0/25/188/5-14,025188,Método para reducir la presión al nivel del mar,5-14,Reservadas,,,,,Operational
bufr4/0/25/188/15,025188,Método para reducir la presión al nivel del mar,15,Valor faltante,,,,,Operational
bufr4/0/25/190/0,025190,Modo de cálculo del eco del altímetro,0,Modo de baja resolución (LRM),,,,,Operational
bufr4/0/25/190/1,025190,Modo de cálculo del eco del altímetro,1,Radar de apertura sintética (SAR),,,,,Operational
bufr4/0/25/190/2,025190,Modo de cálculo del eco del altímetro,2,LRM y SAR (intercalados),,,,,Operational
bufr4/0/25/190/3,025190,Modo de cálculo del eco del altímetro,3,Reservadas,,,,,Operational
bufr4/0/25/190/4,025190,Modo de cálculo del eco del altímetro,4,Pseudo-LRM (PLRM),,,,,Operational
bufr4/0/25/190/5,025190,Modo de cálculo del eco del altímetro,5,Modo SAR interferométrico (SARin),,,,,Operational
bufr4/0/25/190/6-254,025190,Modo de cálculo del eco del altímetro,6-254,Reservadas,,,,,Operational
bufr4/0/25/190/255,025190,Modo de cálculo del eco del altímetro,255,Valor faltante,,,,,Operational
bufr4/0/25/191/0,025191,Modo de seguimiento del altímetro,0,Bucle abierto,,,,,Operational
bufr4/0/25/191/1,025191,Modo de seguimiento del altímetro,1,Bucle cerrado,,,,,Operational
bufr4/0/25/191/2,025191,Modo de seguimiento del altímetro,2,Gacia fija de bucle abierto,,,,,Operational
bufr4/0/25/191/3-254,025191,Modo de seguimiento del altímetro,3-254,Reservadas,,,,,Operational
bufr4/0/25/191/255,025191,Modo de seguimiento del altímetro,255,Valor faltante,,,,,Operational
