Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04002,Mois,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04003,Jour,= 1,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04004,Heure,= 0,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04074,Période de temps ou déplacement,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B04022,Période de temps ou déplacement,= 1,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B10051,Pression réduite au niveau moyen de la mer,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Source de mesure de la température,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Source de mesure de la température,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B12101,Température/température de l'air,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B13004,Pression de vapeur,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B07033,Hauteur du capteur au-dessus de la surface de l'eau,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",D02056,Température de la surface de la mer,"Température de la surface de la mer, méthode de mesure, et profondeur sous la surface de la mer",,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),"Normales de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04001,Année,Début de la période de référence,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04002,Mois,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04003,Jour,= 1,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04004,Heure,= 0,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04074,Période de temps ou déplacement,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04022,Période de temps ou déplacement,= 1,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Mesure de précipitation,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B13060,Précipitation totale accumulée,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B04053,Nombre de jours avec des précipitations égales ou supérieures à 1 mm,,,Operational
08,Séquences de rapports de surface (mer),D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),Normales des précipitations,B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant (annuler),,Operational
08,Séquences de rapports de surface (mer),D08023,(Séquence pour la représentation des valeurs mensuelles adaptées aux données CLIMAT SHIP conformément aux pratiques de déclaration régionales ou nationales),,D08021,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),,,Operational
08,Séquences de rapports de surface (mer),D08023,(Séquence pour la représentation des valeurs mensuelles adaptées aux données CLIMAT SHIP conformément aux pratiques de déclaration régionales ou nationales),,D08022,(Valeurs mensuelles d'une station météorologique océanique conformes aux pratiques de déclaration régionales ou nationales),,,Operational
