Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B11086,Vitesse maximale des rafales de vent,fmfm - kt,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B11041,Vitesse maximale des rafales de vent,fmfm - kt,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B08054,Qualificatif pour la vitesse du vent ou les rafales de vent,Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B20009,Indicateur météorologique général (TAF/METAR),CAVOK NSW NSC,,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,R01000,Réplication différée de 6 descripteurs,"= 0, 1 ou 2",,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,B20060,(Visibilité horizontale),VV,,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,D07014,(Temps significatif présent ou prévu),Intensité et phénomènes météorologiques,,Operational
07,Séquences de rapports de surface (mer),D07048,"(Prévision de type tendance), remplaçant 3 07 018",,D07047,"(Nuages METAR/SPECI/TAF), remplaçant 3 07 015",NsNsNshshshs,,Operational
07,Séquences de rapports de surface (mer),D07049,(Conditions de mer),,R02000,Réplication différée de 6 descripteurs,"= 0, 1 ou 2",,Operational
07,Séquences de rapports de surface (mer),D07049,(Conditions de mer),,B22043,Température de la surface de la mer,TsTs,,Operational
07,Séquences de rapports de surface (mer),D07049,(Conditions de mer),,B22021,Hauteur significative des vagues,S´,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,R01000,Réplication différée de 6 descripteurs,"= 0, 1 ou 2",,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20085,État général de la piste,SNOCLO,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,R02000,Réplication différée de 6 descripteurs,,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B01064,Indicateur de piste,DRDR,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20085,État général de la piste,CLRD//,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,R05000,Réplication différée de 6 descripteurs,,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B01064,Indicateur de piste,DRDR,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20086,Dépôts sur la piste,Urgences,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20087,Contamination de piste,CR,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20088,Dépôts sur la piste,eReR,,Operational
07,Séquences de rapports de surface (mer),D07050,(État de la piste),,B20089,Coefficient de frottement de piste,BRBR,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07045,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07046,(Visibilité METAR/SPECI),VVVV ou VVVVNDV,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07013,Tendance de la portée visuelle de piste,RDRDR/VRVRVRVR,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07014,(Temps significatif présent ou prévu),Intensité et phénomènes météorologiques,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07047,"(Nuages METAR/SPECI/TAF), remplaçant 3 07 015",NsNsNshshshs,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07016,Autres phénomènes météorologiques,REw´w´,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07017,Cisaillement du vent sur la/les piste(s),WS RDRDR,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07049,(Conditions de mer),WTsTs/SS’,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07050,(État de la piste),RDRDR/ERCReReRBRBR,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,R01000,Réplication différée de 6 descripteurs,= 0 à 3 normalement,,Operational
07,Séquences de rapports de surface (mer),D07051,"(Partie principale de METAR/SPECI), remplaçant 3 07 011",,D07048,"(Prévision de type tendance), remplaçant 3 07 018",,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B01063,Indicatif d’emplacement OACI,CCCC,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B08039,Signification temporelle (Prévision aéronautique),= 0 Heure d'émission de la prévision,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01011,"Année, mois, jour",YY,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01012,"Heure, minute, seconde",GGgg,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B08079,Statut du produit,COR CNL AMD NIL,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B08039,Signification temporelle (Prévision aéronautique),Heure de début de la période de prévision,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01011,"Année, mois, jour",Y1Y1,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01012,"Heure, minute, seconde",G1G1,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B08039,Signification temporelle (Prévision aéronautique),= 2 Heure de fin de la période de prévision,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01011,"Année, mois, jour",Y2Y2,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01012,"Heure, minute, seconde",G2G2,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,D01023,"Latitude/longitude (précision approximative), jour/heure",,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B07030,Hauteur du sol de la station au-dessus du niveau moyen de la mer,,,Operational
07,Séquences de rapports de surface (mer),D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,B07031,Hauteur du baromètre au-dessus du niveau moyen de la mer,,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),= 10 m (si la valeur réelle n'est pas disponible),,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11001,Direction du vent,ddd,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B08054,Qualificatif pour la vitesse du vent ou les rafales de vent,P,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11083,Vitesse du vent,ff - km/h,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11084,Vitesse du vent,ff - kt,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11002,Vitesse du vent,ff - m/s,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B08054,Qualificatif pour la vitesse du vent ou les rafales de vent,P,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11085,Vitesse maximale des rafales de vent,fmfm - km/h,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11086,Vitesse maximale des rafales de vent,fmfm - kt,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B11041,Vitesse maximale des rafales de vent,fmfm - kt,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B08054,Qualificatif pour la vitesse du vent ou les rafales de vent,Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B20009,Indicateur météorologique général (TAF/METAR),CAVOK NSW NSC,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,B20060,(Visibilité horizontale),VV,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,D07014,(Temps significatif présent ou prévu),w´w´,,Operational
07,Séquences de rapports de surface (mer),D07053,(Prévision météorologique à un aérodrome),,D07047,"(Nuages METAR/SPECI/TAF), remplaçant 3 07 015",NsNsNshshshs,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),= 10 m (si la valeur réelle n'est pas disponible),,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B08039,Signification temporelle (Prévision aéronautique),Heure prévue de la température maximale,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B04004,Heure,GFGF,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B08023,Les valeurs statistiques de premier ordre suivent,= 3 Minimum,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B12023,Température/température de l'air,TFTF - Celsius,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B08039,Signification temporelle (Prévision aéronautique),Heure prévue de la température minimale,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B04004,Heure,GFGF,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B08023,Les valeurs statistiques de premier ordre suivent,Valeur maximale,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B12023,Température/température de l'air,TFTF - Celsius,,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07054,Prévision de températures extrêmes,,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B33045,Probabilité de l'événement suivant,C2C2,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B08016,Modifier le qualifiant d'une prévision de type tendance ou d'une prévision d'aérodrome,TTTTTT,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B08039,Signification temporelle (Prévision aéronautique),= 5 Heure de début du changement de prévision,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,D01012,"Heure, minute, seconde",GGgg,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B08039,Signification temporelle (Prévision aéronautique),Heure de fin du changement de prévision,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,D01012,"Heure, minute, seconde",GeGe,,Operational
07,Séquences de rapports de surface (mer),D07055,(Indicateur de changement et prévisions de changements),,D07053,(Prévision météorologique à un aérodrome),Pendant ou après le changement,,Operational
07,Séquences de rapports de surface (mer),D07056,Prévision d'aérodrome - TAF complet,,D07052,(Identification de la prévision d'aérodrome et intervalle de temps),,,Operational
07,Séquences de rapports de surface (mer),D07056,Prévision d'aérodrome - TAF complet,,D07053,(Prévision météorologique à un aérodrome),,,Operational
07,Séquences de rapports de surface (mer),D07056,Prévision d'aérodrome - TAF complet,,D07054,Prévision de températures extrêmes,,,Operational
07,Séquences de rapports de surface (mer),D07056,Prévision d'aérodrome - TAF complet,,R01000,Réplication différée de 6 descripteurs,,,Operational
07,Séquences de rapports de surface (mer),D07056,Prévision d'aérodrome - TAF complet,,D07055,(Indicateur de changement et prévisions de changements),,,Operational
07,Séquences de rapports de surface (mer),D07060,(Profondeur sous la surface du sol et température du sol),,B07061,Profondeur sous la surface de la mer/de l'eau,,,Operational
07,Séquences de rapports de surface (mer),D07060,(Profondeur sous la surface du sol et température du sol),,B12030,Température du sol,,,Operational
07,Séquences de rapports de surface (mer),D07061,Données de température du sol (profondeur 1) suspectes,,D01031,"Identification et type de station, date/heure, emplacement (haute précision), mouvement",,,Operational
07,Séquences de rapports de surface (mer),D07061,Données de température du sol (profondeur 1) suspectes,,R01005,Répliquer 5 descripteurs 2 fois,,,Operational
07,Séquences de rapports de surface (mer),D07061,Données de température du sol (profondeur 1) suspectes,,D07060,(Profondeur sous la surface du sol et température du sol),,,Operational
07,Séquences de rapports de surface (mer),D07062,Données de température du sol (profondeur 1) suspectes,,D01032,"Identification et type de station, date/heure, emplacement (haute précision), mouvement",,,Operational
07,Séquences de rapports de surface (mer),D07062,Données de température du sol (profondeur 1) suspectes,,R01005,Répliquer 5 descripteurs 2 fois,,,Operational
07,Séquences de rapports de surface (mer),D07062,Données de température du sol (profondeur 1) suspectes,,D07060,(Profondeur sous la surface du sol et température du sol),,,Operational
07,Séquences de rapports de surface (mer),D07063,(Profondeur sous la surface du sol et température du sol),,B07061,Profondeur sous la surface de la mer/de l'eau,,,Operational
07,Séquences de rapports de surface (mer),D07063,(Profondeur sous la surface du sol et température du sol),,B12130,Température du sol,Échelle : 2,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),,D01090,"Identification de la station de surface ; heure, coordonnées horizontales et verticales",,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),,B04074,Période de temps ou déplacement,= UTC - LT,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),,B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,= 4 Valeur moyenne,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10004,Pression,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10051,Pression réduite au niveau moyen de la mer,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07004,Pression,Niveau standard | Défini sur manquant pour les stations de plaine,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B10009,Hauteur géopotentielle,Niveau standard | Défini sur manquant pour les stations de plaine,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12101,Température/température de l'air,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B02051,Indicateur pour spécifier la méthode d'observation des températures extrêmes,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04051,Heure principale de la lecture quotidienne de la température maximale,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12118,"Température maximale à hauteur spécifiée, dernières 24 heures",,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B04052,Heure principale de la lecture quotidienne de la température maximale,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12119,"Température maximale à hauteur spécifiée, dernières 24 heures",,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B13004,Pression de vapeur,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B12151,Température d'écart-type,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",R02005,Répliquer 5 descripteurs 2 fois,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08050,Qualificatif pour le nombre de valeurs manquantes dans le calcul de la statistique,"= 1 Pression, = 2 Température, = 4 Pression de vapeur, = 7 Température maximale, = 8 Température minimale",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),"Valeurs moyennes mensuelles de pression, température, pression de vapeur et température de la mer/eau",B08020,Nombre total d'entités manquantes (par rapport à l'accumulation ou à la moyenne),Jours,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Durée d'ensoleillement,B14032,Ensoleillement total,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Durée d'ensoleillement,B14033,Ensoleillement total,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Durée d'ensoleillement,B08050,Qualificatif pour le nombre de valeurs manquantes dans le calcul de la statistique,Durée d'ensoleillement,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Durée d'ensoleillement,B08020,Nombre total d'entités manquantes (par rapport à l'accumulation ou à la moyenne),Jours,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Condition pour laquelle le nombre de jours d'occurrence suit,R02018,Répliquer 5 descripteurs 2 fois,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Condition pour laquelle le nombre de jours d'occurrence suit,B08052,Condition pour laquelle le nombre de jours d'occurrence suit,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Condition pour laquelle le nombre de jours d'occurrence suit,B08022,Nombre total (par rapport à l'accumulation ou à la moyenne),Jours,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,"= 0 Uniquement pendant 1 jour, = 1 Pendant 2 jours ou plus",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B12152,Température moyenne quotidienne la plus élevée,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,"= 0 Uniquement pendant 1 jour, = 1 Pendant 2 jours ou plus",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B12153,Température moyenne quotidienne la plus basse,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,"= 0 Uniquement pendant 1 jour, = 1 Pendant 2 jours ou plus",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08023,Les valeurs statistiques de premier ordre suivent,Valeur maximale,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B12101,Température/température de l'air,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,"= 0 Uniquement pendant 1 jour, = 1 Pendant 2 jours ou plus",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08023,Les valeurs statistiques de premier ordre suivent,= 3 Minimum,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B12101,Température/température de l'air,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08023,Les valeurs statistiques de premier ordre suivent,Définir sur manquant,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B02002,Type d'instrumentation pour la mesure du vent,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,"= 0 Uniquement pendant 1 jour, = 1 Pendant 2 jours ou plus",,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B04003,Jour,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B11046,Vitesse maximale instantanée du vent,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),Occurrence de valeurs extrêmes de température et de vitesse du vent,B08053,Qualificatif du jour d'occurrence,Définir sur manquant (annuler),,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B04003,Jour,= 1,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B04004,Heure,"Correspondance de mémoire de traduction :  
- Source : = 1  
  Traduction : = 1  
  Confiance : 0,5  

Instructions de traduction :  
- Maintenir le sens et le ton d'origine  
- Utiliser les termes du glossaire fournis exactement comme spécifié  
- Suivre le style montré dans les exemples de la mémoire de traduction  
- IMPORTANT : Retourner UNIQUEMENT le texte traduit sans AUCUNE explication, introduction ou commentaire supplémentaire  

Texte à traduire : = 6",(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B04023,Période de temps ou déplacement,= Nombre de jours dans le mois,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B07032,Ajusté à ou par rapport à la hauteur représentative du capteur au-dessus du sol local (ou du pont de la plateforme marine),,(voir la Note 3),Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B13060,Précipitation totale accumulée,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B13051,"Groupe de fréquence, précipitation",,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B04053,Nombre de jours avec des précipitations égales ou supérieures à 1 mm,,,Operational
07,Séquences de rapports de surface (mer),D07071,(Valeurs mensuelles d'une station terrestre),PRÉCIPITATION,B08050,Qualificatif pour le nombre de valeurs manquantes dans le calcul de la statistique,PRÉCIPITATION,,Operational
