FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,1,Movimiento del buque eliminado por compensación,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,2,Movimiento del buque no eliminado,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,3,Movimiento del buque eliminado mediante el establecimiento de la media,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,4,Movimiento del buque eliminado por compensación,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,5,Movimiento del buque no eliminado,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,6,No se utiliza el método Doppler de establecimiento del perfil de la corriente,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,7-14,Reservadas,,,,,Operational
002040,Método para eliminar los efectos de la velocidad y del movimiento de la plataforma en la medición de la corriente,15,Valor faltante,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,0,Información basada en análisis manual,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,1,Información basada en análisis informático,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,2,Información basada en asimilación de datos,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,3,Información basada en análisis informático o asimilación de datos modificada manualmente,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,4-9,Reservadas,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,10,Información basada en predicción numérica del tiempo,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,11-62,Reservadas para uso futuro,,,,,Operational
002041,Método de estimación utilizado en los informes relativos a la configuración sinóptica,63,Valor faltante,,,,,Operational
002042,Indicador de la velocidad de la corriente en la superficie del mar,0,Valor originariamente comunicado en m/s,,,,,Operational
002042,Indicador de la velocidad de la corriente en la superficie del mar,1,Valor originariamente comunicado en nudos,,,,,Operational
002042,Indicador de la velocidad de la corriente en la superficie del mar,2,No hay datos disponibles sobre la corriente del mar,,,,,Operational
002042,Indicador de la velocidad de la corriente en la superficie del mar,3,Valor faltante,,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,0,Reservada para uso futuro,,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,1,Longuet-Higgins (1964),,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,2,Longuet-Higgins (Método F-3),,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,3,Método de probabilidad máxima,,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,4,Método de entropía máxima,,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,5-14,Reservadas,,,,,Operational
002044,Indicador del método de cálculo de los datos espectrales de las olas,15,Valor faltante,,,,,Operational
002045,Indicador del tipo de plataforma,0,Estación marítima,,,,,Operational
002045,Indicador del tipo de plataforma,1,Boya de adquisición automática de datos,,,,,Operational
002045,Indicador del tipo de plataforma,2,Aeronave,,,,,Operational
002045,Indicador del tipo de plataforma,3,Satélite,,,,,Operational
002045,Indicador del tipo de plataforma,4-14,Reservadas,,,,,Operational
002045,Indicador del tipo de plataforma,15,Valor faltante,,,,,Operational
002046,Instrumentos de medición de las olas,0,Reservada para uso futuro,,,,,Operational
002046,Instrumentos de medición de las olas,1,Sensor de elevación,,,,,Operational
002046,Instrumentos de medición de las olas,2,Sensor de pendiente,,,,,Operational
002046,Instrumentos de medición de las olas,3-14,Reservadas,,,,,Operational
002046,Instrumentos de medición de las olas,15,Valor faltante,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,0,Reservada,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,1,DART II (PMEL),,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,2,ETD DART,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,3,Boya de tsunamis SAIC (STB),,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,4,GFZ - Potsdam,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,5,INCOIS (India),,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,6,InaBuoy (Indonesia),,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,7,Envirtech,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,8-99,Reservadas,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,100-126,No utilizadas,,,,,Operational
002047,Tipo de tsunámetro para niveles profundos del océano,127,Valor faltante,,,,,Operational
002048,Indicador del sensor del satélite,0,HIRS,,,,,Operational
002048,Indicador del sensor del satélite,1,MSU,,,,,Operational
002048,Indicador del sensor del satélite,2,SSU,,,,,Operational
002048,Indicador del sensor del satélite,3,AMSU-A,,,,,Operational
002048,Indicador del sensor del satélite,4,AMSU-B,,,,,Operational
002048,Indicador del sensor del satélite,5,AVHRR,,,,,Operational
002048,Indicador del sensor del satélite,6,SSMI,,,,,Operational
002048,Indicador del sensor del satélite,7,NSCAT,,,,,Operational
002048,Indicador del sensor del satélite,8,SEAWINDS,,,,,Operational
002048,Indicador del sensor del satélite,9,POSEIDON,,,,,Operational
002048,Indicador del sensor del satélite,10,"JASON, radiómetro de microondas (JMR)",,,,,Operational
002048,Indicador del sensor del satélite,11,MHS,,,,,Operational
002048,Indicador del sensor del satélite,12,ASCAT,,,,,Operational
002048,Indicador del sensor del satélite,13,OSCAT2,,,Nota 1,,Operational
002048,Indicador del sensor del satélite,14,Reservada,,,Nota 2,,Operational
002048,Indicador del sensor del satélite,15,Valor faltante,,,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,1,Técnica de proceso no definida,,,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,2,Recuperación física simultánea,"14,71",,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,3,Sondeo en cielo despejado,"14,37",,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,4,Sondeo en cielo nuboso,"14,06",,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,5-7,Reservadas para uso futuro,"13,64",,,,Operational
002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,Los 8,Valor faltante,"13,37",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,1,1,"12,66",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,2,2,"12,02",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,3,3,"11,03",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,4,5,"9,71",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,5,5,"7,43",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,6,6,"7,02",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,7,7,"6,51",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,8,8,"4,57",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,9,9,"4,52",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,10,10,"4,45",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,11,11,"4,13",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,12,12,"3,98",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,13,13,"3,74",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,14,14,"0,969",,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,15,15,,,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,16,16,,,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,17,17,,,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,18,18,,,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,19,19,,,,,Operational
002050,Canales utilizados por un satélite geoestacionario de sondeo,Los 20,Valor faltante,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,0,Reservada,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,1,Termómetros a la máxima y a la mínima,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,2,Instrumentos automáticos,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,3,Termógrafos,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,4-14,Reservadas,,,,,Operational
002051,Indicador que determina el método de observación de las temperaturas extremas,15,Valor faltante,,,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,1,1,"0,55 - 0,75",,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,2,2,"3,9",,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,3,3,"6,7",,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,4,4,"10,7",,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,5,5,"12,0",,,,Operational
002052,Canales utilizados por un satélite geoestacionario productor de imágenes,Los 6,Valor faltante,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,0,Temperatura de luminancia observada,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,1,Temperatura de luminancia con aplicación de corrección del error sistemático,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,2,Temperatura de luminancia calculada a partir de una primera aproximación,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,3,Temperatura de luminancia calculada a partir de sondeos,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,4-14,Reservadas,,,,,Operational
002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,15,Valor faltante,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,0,Parámetro obtenido a partir de la temperatura de luminancia observada por la sonda,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,1,Parámetro obtenido a partir de la temperatura de luminancia observada por el productor de imágenes,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,2,Parámetro obtenido a partir de información de primera aproximación,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,3,Parámetro obtenido a partir de información de análisis de un CMN,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,4,Parámetro obtenido a partir de información de radiosonda,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,5-14,Reservadas,,,,,Operational
002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,15,Valor faltante,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,0,Estadísticas generadas comparando los datos de la recuperación con los de la radiosonda,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,1,Estadísticas generadas comparando los datos de la recuperación con los de la primera aproximación,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,2,Estadísticas generadas comparando los datos de la radiosonda con los de la primera aproximación,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,3,Estadísticas generadas comparando los datos de las observaciones con los de la recuperación,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,4,Estadísticas generadas comparando los datos de las observaciones con los de la primera aproximación,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,5,Estadísticas generadas comparando los datos de la radiosonda con los del productor de imágenes,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,6,Estadísticas generadas comparando los datos de la radiosonda con los del sondeador,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,7,Estadísticas generadas por radiosonda,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,8,Estadísticas generadas por primera aproximación,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,9-14,Reservadas,,,,,Operational
002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,15,Valor faltante,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,0,Sumas de las diferencias,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,1,Sumas de los cuadrados de las diferencias,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,2,Tamaño de la muestra,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,3,Diferencia mínima,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,4,Diferencia máxima,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,5-14,Reservadas,,,,,Operational
002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,15,Valor faltante,,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,0,Modelo de Retícula Encajada (NGM),,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,1,Modelo de Aviación (AVN),,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,2,Modelo de Pronóstico de Medio Plazo (MRF),,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,3,Modelo de Pronóstico del Sistema Mundial de Asimilación de Datos (GDAS),,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,4,Sondeos anteriores (dentro de un lapso no mayor a 3 horas hasta la hora actual),,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,5,Climatología,,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,6-14,Reservadas,,,,,Operational
002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,0,12 horas y 18 horas,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,1,18 horas y 24 horas,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,2,6 horas y 12 horas,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,3,Mayor a 24 horas,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,4-14,Reservadas,,,,,Operational
002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,0,Análisis del Modelo de Retícula Encajada (NGM) NCEP,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,1,Análisis del Modelo de Aviación (AVN) NCEP,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,2,Análisis del Modelo de Pronóstico de Medio Plazo (MRF) NCEP,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,3,Análisis del Modelo de Pronóstico del Sistema Mundial de Asimilación de Datos (GDAS) NCEP,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,4-14,Reservadas,,,,,Operational
002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,0,Informes horarios de superficie a la hora actual,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,1,Informes de buques a la hora actual,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,2,Informes de boyas a la hora actual,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,3,Informes horarios de superficie de la hora anterior,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,4,Informes de buques de la hora anterior,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,5,Informes de boyas de la hora anterior,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,6-14,Reservadas,,,,,Operational
002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,15,Valor faltante,,,,,Operational
002061,Sistema de navegación de aeronaves,0,Sistema inercial de navegación,,,,,Operational
002061,Sistema de navegación de aeronaves,1,OMEGA,,,,,Operational
002061,Sistema de navegación de aeronaves,2-6,Reservadas,,,,,Operational
002061,Sistema de navegación de aeronaves,7,Valor faltante,,,,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,0,ASDAR,,,,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,1,ASDAR (ACARS también pero no funciona),,,,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,2,ASDAR (ACARS también y funciona),,,,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,3,ACARS,,,Nota: La calidad mala se define actualmente como un ángulo de balanceo superior a 5 grados con relación a la vertical.,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,4,ACARS (ASDAR también pero no funciona),,,Nota: La calidad mala se define actualmente como un ángulo de balanceo superior a 5 grados con relación a la vertical.,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,5,ACARS (ASDAR también y funciona),,,Nota: La calidad mala se define actualmente como un ángulo de balanceo superior a 5 grados con relación a la vertical.,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,6-14,Reservadas,,,Nota: La calidad mala se define actualmente como un ángulo de balanceo superior a 5 grados con relación a la vertical.,,Operational
002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,15,Valor faltante,,,,,Operational
002064,Calidad del ángulo de balanceo de la aeronave,0,Buena,,,,,Operational
002064,Calidad del ángulo de balanceo de la aeronave,1,Mala,,,,,Operational
002064,Calidad del ángulo de balanceo de la aeronave,2,Reservada,,,,,Operational
002064,Calidad del ángulo de balanceo de la aeronave,3,Valor faltante,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,0,InterMet IMS 2000,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,1,InterMet IMS 1500C,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,2,Shanghai GTC1,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,3,Nanjing GTC2,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,4,Nanjing GFE(L)1,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,5,Radar MARL-A,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,6,Radar VEKTOR-M,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,7-61,Reservadas,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,62,Otros,,,,,Operational
002066,Sistema de recepción en tierra de la radiosonda,63,Valor faltante,,,,,Operational
002070,Especificación original de latitud/longitud,0,Localización real en segundos,,,,,Operational
002070,Especificación original de latitud/longitud,1,Localización real en minutos,,,,,Operational
002070,Especificación original de latitud/longitud,2,Localización real en grados,,,,,Operational
002070,Especificación original de latitud/longitud,3,Localización real en decigrados,,,,,Operational
002070,Especificación original de latitud/longitud,4,Localización real en centigrados,,,,,Operational
002070,Especificación original de latitud/longitud,5,Relativa al punto de control en segundos,,,,,Operational
002070,Especificación original de latitud/longitud,6,Relativa al punto de control en minutos,,,,,Operational
002070,Especificación original de latitud/longitud,7,Relativa al punto de control en grados,,,,,Operational
002070,Especificación original de latitud/longitud,8,Relativa al punto de control en decigrados,,,,,Operational
002070,Especificación original de latitud/longitud,9,Relativa al punto de control en centigrados,,,,,Operational
002070,Especificación original de latitud/longitud,10,Localización real en décimas de minuto,,,,,Operational
002070,Especificación original de latitud/longitud,11,Relativa al punto de control en décimas de minuto,,,,,Operational
002070,Especificación original de latitud/longitud,12-14,Reservadas,,,,,Operational
002070,Especificación original de latitud/longitud,15,Valor faltante,,,,,Operational
002080,Fabricante del globo,0,Kaysam,,,,,Operational
002080,Fabricante del globo,1,Totex,,,,,Operational
002080,Fabricante del globo,2,KKS,,,,,Operational
002080,Fabricante del globo,3,uangzhou Shuangyi (China),,,,,Operational
002080,Fabricante del globo,4,ChemChina Zhuzhou (China),,,,,Operational
002080,Fabricante del globo,5-61,Reservadas,,,,,Operational
002080,Fabricante del globo,62,Otros,,,,,Operational
002080,Fabricante del globo,63,Valor faltante,,,,,Operational
002081,Tipo de globo,0,GP26,,,,,Operational
002081,Tipo de globo,1,GP28,,,,,Operational
002081,Tipo de globo,2,GP30,,,,,Operational
002081,Tipo de globo,3,HM26,,,,,Operational
002081,Tipo de globo,4,HM28,,,,,Operational
002081,Tipo de globo,5,HM30,,,,,Operational
002081,Tipo de globo,6,SV16,,,,,Operational
002081,Tipo de globo,7,Globos de tipo Totex TA,,,,,Operational
002081,Tipo de globo,8,Globos de tipo Totex TX,,,,,Operational
002081,Tipo de globo,9-29,Reservadas,,,,,Operational
002081,Tipo de globo,30,Otros,,,,,Operational
002081,Tipo de globo,31,Valor faltante,,,,,Operational
002083,Tipo de refugio para globos,0,Sección alta,,,,,Operational
002083,Tipo de refugio para globos,1,Sección baja,,,,,Operational
002083,Tipo de refugio para globos,2,ILS (sistema de lanzamiento/inflado de globos),,,,,Operational
002083,Tipo de refugio para globos,3,BILS de azotea,,,,,Operational
002083,Tipo de refugio para globos,4,Sistema de sondeo automático sin dotación de personal,,,,,Operational
002083,Tipo de refugio para globos,5-13,Reservadas,,,,,Operational
002083,Tipo de refugio para globos,14,Otros,,,,,Operational
002083,Tipo de refugio para globos,15,Valor faltante,,,,,Operational
002084,Tipo de gas utilizado en el globo,0,Hidrógeno,,,,,Operational
002084,Tipo de gas utilizado en el globo,1,Helio,,,,,Operational
002084,Tipo de gas utilizado en el globo,2,Gas natural,,,,,Operational
002084,Tipo de gas utilizado en el globo,3-13,Reservadas,,,,,Operational
002084,Tipo de gas utilizado en el globo,14,Otros,,,,,Operational
002084,Tipo de gas utilizado en el globo,15,Valor faltante,,,,,Operational
002092,Método de cálculo del perfil de ozono,0,Recuperación basada en el canal UV,,,,,Operational
002092,Método de cálculo del perfil de ozono,1,Recuperación basada en el canal visible,,,,,Operational
002092,Método de cálculo del perfil de ozono,2,Recuperación combinada basada en el canal UV y el canal visible,,,,,Operational
002092,Método de cálculo del perfil de ozono,3-6,Reservadas,,,,,Operational
002092,Método de cálculo del perfil de ozono,7,Valor faltante,,,,,Operational
002095,Tipo de sensor de presión,0,Aneroide de capacitancia,,,,,Operational
002095,Tipo de sensor de presión,1,Derivado de GPS,,,,,Operational
002095,Tipo de sensor de presión,2,Medidor de presión de resistencia,,,,,Operational
002095,Tipo de sensor de presión,3,Capacitor de silicio,,,,,Operational
002095,Tipo de sensor de presión,4,Derivado de la altura del radar,,,,,Operational
002095,Tipo de sensor de presión,5-29,Reservadas,,,,,Operational
002095,Tipo de sensor de presión,30,Otros,,,,,Operational
002095,Tipo de sensor de presión,31,Valor faltante,,,,,Operational
002096,Tipo de sensor de temperatura,0,Termistor de varilla,,,,,Operational
002096,Tipo de sensor de temperatura,1,Termistor de bolas,,,,,Operational
002096,Tipo de sensor de temperatura,2,Cuenta de capacitancia,,,,,Operational
002096,Tipo de sensor de temperatura,3,Cable capacitivo,,,,,Operational
002096,Tipo de sensor de temperatura,4,Sensor resistivo,,,,,Operational
002096,Tipo de sensor de temperatura,5,Termistor de chip,,,,,Operational
002096,Tipo de sensor de temperatura,6,Mercurio,,,,,Operational
002096,Tipo de sensor de temperatura,7,Alcohol/glicol,,,,,Operational
002096,Tipo de sensor de temperatura,8-30,Reservadas para uso futuro,,,,,Operational
002096,Tipo de sensor de temperatura,31,Valor faltante,,,,,Operational
002097,Tipo de sensor de humedad,0,Higristor de carbono VIZ Mark II,,,,,Operational
002097,Tipo de sensor de humedad,1,Higristor VIZ B2,,,,,Operational
002097,Tipo de sensor de humedad,2,Vaisala A-Humicap,,,,,Operational
002097,Tipo de sensor de humedad,3,Vaisala H-Humicap,,,,,Operational
002097,Tipo de sensor de humedad,4,Sensor de capacitancia,,,,,Operational
002097,Tipo de sensor de humedad,5,Vaisala RS90,,,,,Operational
002097,Tipo de sensor de humedad,6,Higristor de carbono Sippican Mark IIA,,,,,Operational
002097,Tipo de sensor de humedad,7,Doble sensor capacitivo Humicap de humedad con calentamiento alternativo,,,,,Operational
002097,Tipo de sensor de humedad,8,Sensor capacitivo Humicap con método de deshielo activo,,,,,Operational
002097,Tipo de sensor de humedad,9,Higristor de carbono,,,,,Operational
002097,Tipo de sensor de humedad,10,Psicrómetro,,,,,Operational
002097,Tipo de sensor de humedad,11,Capacitivo (polímero),,,,,Operational
002097,Tipo de sensor de humedad,12,"Capacitivo (cerámica, incluido el óxido metálico)",,,,,Operational
002097,Tipo de sensor de humedad,13,Resistivo (genérico),,,,,Operational
002097,Tipo de sensor de humedad,14,Resistivo (polímero salino),,,,,Operational
002097,Tipo de sensor de humedad,15,Resistivo (polímero conductivo),,,,,Operational
002097,Tipo de sensor de humedad,16,Conductividad térmica,,,,,Operational
002097,Tipo de sensor de humedad,17,Gravimétrico,,,,,Operational
002097,Tipo de sensor de humedad,18,Papel-bobina metálica,,,,,Operational
002097,Tipo de sensor de humedad,19,Cabello humano ordinario,,,,,Operational
002097,Tipo de sensor de humedad,20,Cabello enrollado (torsión),,,,,Operational
002097,Tipo de sensor de humedad,21,Membrana orgánica de tripa de vacuno,,,,,Operational
002097,Tipo de sensor de humedad,22,Higrómetro de espejo enfriado,,,,,Operational
002097,Tipo de sensor de humedad,23,Célula de punto de rocío,,,,,Operational
002097,Tipo de sensor de humedad,24,Sensor de absorción óptica,,,,,Operational
002097,Tipo de sensor de humedad,25-30,Reservadas para uso futuro,,,,,Operational
002097,Tipo de sensor de humedad,31,Valor faltante,,,,,Operational
002099,Polarización,0,Polarización HH,,,,,Operational
002099,Polarización,1,Polarización VV,,,,,Operational
002099,Polarización,2,Componente de valor real de polarización HV,,,,,Operational
002099,Polarización,3,Componente de valor imaginario de polarización HV,,,,,Operational
002099,Polarización,4-6,Reservadas,,,,,Operational
002099,Polarización,7,Valor faltante,,,,,Operational
002101,Tipo de antenna,0,Paraboloide de alimentación frontal centrada,,,,,Operational
002101,Tipo de antenna,1,Paraboloide de alimentación central excéntrica,,,,,Operational
002101,Tipo de antenna,2,Paraboloide Cassegrain centrada,,,,,Operational
002101,Tipo de antenna,3,Paraboloide Cassegrain excéntrica,,,,,Operational
002101,Tipo de antenna,4,Red de elementos radiantes en un plano,,,,,Operational
002101,Tipo de antenna,5,Red coaxial-colineal,,,,,Operational
002101,Tipo de antenna,6,Red de elementos Yagi,,,,,Operational
002101,Tipo de antenna,7,Microlínea de cinta,,,,,Operational
002101,Tipo de antenna,8-13,Reservadas,,,,,Operational
002101,Tipo de antenna,14,Otros,,,,,Operational
002101,Tipo de antenna,15,Valor faltante,,,,,Operational
002103,Radomo,1,La antena de radar está protegida por un radomo,,,,,Operational
002103,Radomo,Los 2,Valor faltante,,,,,Operational
002104,Polarización de la antenna,0,Polarización horizontal,,,,,Operational
002104,Polarización de la antenna,1,Polarización vertical,,,,,Operational
002104,Polarización de la antenna,2,Polarización circular derecha,,,,,Operational
002104,Polarización de la antenna,3,Polarización circular izquierda,,,,,Operational
002104,Polarización de la antenna,4,Polarización horizontal y vertical,,,,,Operational
002104,Polarización de la antenna,5,Polarización circular derecha e izquierda,,,,,Operational
002104,Polarización de la antenna,6,Polarización cuasihorizontal,,,,,Operational
