FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
008040,Significación del nivel de vuelo,4,"Comienzo de datos de altura, temperatura, dudosos",,,,,Operational
008040,Significación del nivel de vuelo,5,Comienzo de datos faltantes (todos los elementos),,,,,Operational
008040,Significación del nivel de vuelo,6,Comienzo de datos faltantes de humedad relativa,,,,,Operational
008040,Significación del nivel de vuelo,7,Comienzo de datos faltantes de temperatura,,,,,Operational
008040,Significación del nivel de vuelo,8,Máximo nivel alcanzado antes del descenso del globo por engelamiento o turbulencia,,,,,Operational
008040,Significación del nivel de vuelo,9,"Fin de datos de altura, temperatura, dudosos",,,,,Operational
008040,Significación del nivel de vuelo,10,Fin de datos faltantes (todos los elementos),,,,,Operational
008040,Significación del nivel de vuelo,11,Fin de datos faltantes de humedad relativa,,,,,Operational
008040,Significación del nivel de vuelo,12,Fin de datos faltantes de temperatura,,,,,Operational
008040,Significación del nivel de vuelo,13,Cruce(s) de cero grados Celsius para RADAT,,,,,Operational
008040,Significación del nivel de vuelo,14,Nivel de presión estándar,,,,,Operational
008040,Significación del nivel de vuelo,15,Nivel añadido por el operador,,,,,Operational
008040,Significación del nivel de vuelo,16,Nivel suprimido por el operador,,,,,Operational
008040,Significación del nivel de vuelo,17,Reascenso del globo por encima del máximo nivel anterior,,,,,Operational
008040,Significación del nivel de vuelo,18,Nivel de humedad relativa significativo,,,,,Operational
008040,Significación del nivel de vuelo,19,Selección del nivel de humedad relativa terminado,,,,,Operational
008040,Significación del nivel de vuelo,20,Nivel de superficie,,,,,Operational
008040,Significación del nivel de vuelo,21,Nivel de temperatura significativo,,,,,Operational
008040,Significación del nivel de vuelo,22,Nivel de temperatura obligatorio,,,,,Operational
008040,Significación del nivel de vuelo,23,Nivel de terminación de vuelo,,,,,Operational
008040,Significación del nivel de vuelo,24,Tropopausa(s),,,,,Operational
008040,Significación del nivel de vuelo,25,Informe de aeronave,,,,,Operational
008040,Significación del nivel de vuelo,26,Nivel interpolado (generado),,,,,Operational
008040,Significación del nivel de vuelo,27,Nivel de viento obligatorio,,,,,Operational
008040,Significación del nivel de vuelo,28,Nivel de viento significativo,,,,,Operational
008040,Significación del nivel de vuelo,29,Nivel de viento máximo,,,,,Operational
008040,Significación del nivel de vuelo,30,Nivel de viento con incrementos (fijado regionalmente),,,,,Operational
008040,Significación del nivel de vuelo,31,Nivel de altura con incrementos (generado),,,,,Operational
008040,Significación del nivel de vuelo,32,Nivel de terminación de viento,,,,,Operational
008040,Significación del nivel de vuelo,33,"Presión de 100 a 110 hPa, cuando no se aplica otra razón",,,,,Operational
008040,Significación del nivel de vuelo,34,Base del nivel de congelación,,,,,Operational
008040,Significación del nivel de vuelo,35,Cima del nivel de congelación,,,,,Operational
008040,Significación del nivel de vuelo,36,Base del nivel de vuelo,,,,,Operational
008040,Significación del nivel de vuelo,37,Cima del nivel de vuelo,,,,,Operational
008040,Significación del nivel de vuelo,38,Tope del sondeo del viento,,,,,Operational
008040,Significación del nivel de vuelo,39,Base del sondeo del viento,,,,,Operational
008040,Significación del nivel de vuelo,40,Nivel termodinámico significativo (inversión),,,,,Operational
008040,Significación del nivel de vuelo,41,Nivel de humedad relativa significativo (según criterios del NCDC),,,,,Operational
008040,Significación del nivel de vuelo,42,Nivel de temperatura significativo (según el NCDC),,,,,Operational
008040,Significación del nivel de vuelo,43,Comienzo de datos faltantes de viento,,,,,Operational
008040,Significación del nivel de vuelo,44,Fin de datos faltantes de viento,,,,,Operational
008040,Significación del nivel de vuelo,45-59,Reservadas,,,,,Operational
008040,Significación del nivel de vuelo,60,Nivel de la isotaca de 80 nudos por encima del chorro,,,,,Operational
008040,Significación del nivel de vuelo,61,Nivel de la isotaca de 80 nudos por debajo del chorro,,,,,Operational
008040,Significación del nivel de vuelo,62,Otros,,,,,Operational
008040,Significación del nivel de vuelo,63,Valor faltante,,,,,Operational
008041,Significación de datos,0,Sitio principal,,,,,Operational
008041,Significación de datos,1,Sitio de observación,,,,,Operational
008041,Significación de datos,2,Fecha de fabricación del globo,,,,,Operational
008041,Significación de datos,3,Punto de lanzamiento del globo,,,,,Operational
008041,Significación de datos,4,Observación en superficie,,,,,Operational
008041,Significación de datos,5,Desplazamiento de la observación en superficie desde el punto de lanzamiento,,,,,Operational
008041,Significación de datos,6,Observación del nivel de vuelo,,,,,Operational
008041,Significación de datos,7,Punto de terminación del nivel de vuelo,,,,,Operational
008041,Significación de datos,8,Techo de nubes y visibilidad IFR,,,,,Operational
008041,Significación de datos,9,Oscurecimiento de montaña,,,,,Operational
008041,Significación de datos,10,Viento de superficie fuerte,,,,,Operational
008041,Significación de datos,11,Nivel de congelación,,,,,Operational
008041,Significación de datos,12,Nivel de congelación múltiple,,,,,Operational
008041,Significación de datos,13,Fecha de fabricación del instrumento,,,,,Operational
008041,Significación de datos,14-30,Reservadas,,,,,Operational
008041,Significación de datos,31,Valor faltante,,,,,Operational
008042,Significación del sondeo vertical ampliado,1,Superficie,,,,,Operational
008042,Significación del sondeo vertical ampliado,2,Nivel estándar,,,,,Operational
008042,Significación del sondeo vertical ampliado,3,Nivel de la tropopausa,,,,,Operational
008042,Significación del sondeo vertical ampliado,4,Nivel del viento máximo,,,,,Operational
008042,Significación del sondeo vertical ampliado,5,Nivel de la temperatura significativa,,,,,Operational
008042,Significación del sondeo vertical ampliado,6,Nivel de la humedad significativa,,,,,Operational
008042,Significación del sondeo vertical ampliado,7,Nivel del viento significativo,,,,,Operational
008042,Significación del sondeo vertical ampliado,8,Comienzo de datos faltantes de temperatura,,,,,Operational
008042,Significación del sondeo vertical ampliado,9,Fin de datos faltantes de temperatura,,,,,Operational
008042,Significación del sondeo vertical ampliado,10,Comienzo de datos faltantes de humedad,,,,,Operational
008042,Significación del sondeo vertical ampliado,11,Fin de datos faltantes de humedad,,,,,Operational
008042,Significación del sondeo vertical ampliado,12,Comienzo de datos faltantes de viento,,,,,Operational
008042,Significación del sondeo vertical ampliado,13,Fin de datos faltantes de viento,,,,,Operational
008042,Significación del sondeo vertical ampliado,14,Techo del sondeo del viento,,,,,Operational
008042,Significación del sondeo vertical ampliado,15,Nivel determinado por decisión regional,,,,,Operational
008042,Significación del sondeo vertical ampliado,16,Nivel de congelación,,,,,Operational
008042,Significación del sondeo vertical ampliado,17,Nivel de presión indicado originariamente por la altura como coordinada vertical,,,,,Operational
008042,Significación del sondeo vertical ampliado,Todos los 18,Valor faltante,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,0,Ozono,"Fórmula: O3, Número CAS: 10028-15-6",,,,Operational
008043,Tipo de componente atmosférico químico o físico,1,Vapor de agua,"Fórmula: H2O, Número CAS: 7732-18-5",,,,Operational
008043,Tipo de componente atmosférico químico o físico,2,Metano,"Fórmula: CH4, Número CAS: 74-82-8",,,,Operational
008043,Tipo de componente atmosférico químico o físico,3,Dióxido de carbono,"Fórmula: CO2, Número CAS: 124-38-9",,,,Operational
008043,Tipo de componente atmosférico químico o físico,4,Monóxido de carbono,"Fórmula: CO, Número CAS: 630-08-0",,,,Operational
008043,Tipo de componente atmosférico químico o físico,5,Dióxido de nitrógeno,"Fórmula: NO2, Número CAS: 10102-44-0",,,,Operational
008043,Tipo de componente atmosférico químico o físico,6,Óxido nitroso,"Fórmula: N2O, Número CAS: 10024-97-2",,,,Operational
008043,Tipo de componente atmosférico químico o físico,7,Formaldehído,"Fórmula: HCHO, Número CAS: 50-00-0",,,,Operational
008043,Tipo de componente atmosférico químico o físico,8,Dióxido de azufre,"Fórmula: SO2, Número CAS: 7446-09-5",,,,Operational
008043,Tipo de componente atmosférico químico o físico,9-24,Reservadas,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,25,"Materia en partículas < 1,0 micrones",,,,,Operational
008043,Tipo de componente atmosférico químico o físico,26,"Materia en partículas < 2,5 micrones",,,,,Operational
008043,Tipo de componente atmosférico químico o físico,27,Materia en partículas < 10 micrones,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,28,Aerosoles (genérico),,,,,Operational
008043,Tipo de componente atmosférico químico o físico,29,Humo (genérico),,,,,Operational
008043,Tipo de componente atmosférico químico o físico,30,Material de corteza (polvo genérico),,,,,Operational
008043,Tipo de componente atmosférico químico o físico,31,Ceniza volcánica,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,32-200,Reservadas,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,201-254,Reservadas para uso local,,,,,Operational
008043,Tipo de componente atmosférico químico o físico,255,Valor faltante,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,0,Reservada,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,1,Presión,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,2,Temperatura,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,3,Temperatura extrema,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,4,Presión del vapor,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,5,Precipitación,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,6,Duración de la insolación,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,7,Temperatura máxima,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,8,Temperatura mínima,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,9,Viento,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,10-14,Reservadas,,,,,Operational
008050,Calificador del número de valores faltantes en el cálculo de estadísticas,15,Valor faltante,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,1,Presión,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,2,Temperatura,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,3,Temperatura extrema,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,4,Presión del vapor,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,5,Precipitación,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,6,Duración de la insolación,,,,,Operational
008051,Calificador del número de valores faltantes en el cálculo de estadísticas,7,Valor faltante,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,0,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 10 ms¯¹ o 20 nudos,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,1,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 20 ms¯¹ o 40 nudos,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,2,Velocidad media del viento observada o registrada durante un período de 10 minutos igual o superior a 30 ms-¹ o 60 nudos,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,3,"Temperatura máxima inferior a 273,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,4,"Temperatura máxima igual o superior a 298,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,5,"Temperatura máxima igual o superior a 303,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,6,"Temperatura máxima igual o superior a 308,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,7,"Temperatura máxima igual o superior a 313,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,8,"Temperatura mínima inferior a 273,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,9,"Temperatura máxima igual o superior a 273,15° K",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,10,"Precipitaciones iguales o superiores a 1,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,11,"Precipitaciones iguales o superiores a 5,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,12,"Precipitaciones iguales o superiores a 10,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,13,"Precipitaciones iguales o superiores a 50,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,14,"Precipitaciones iguales o superiores a 100,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,15,"Precipitaciones iguales o superiores a 150,0 kg m-2",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,16,"Espesor de la capa de nieve superior a 0,00 m",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,17,"Espesor de la capa de nieve superior a 0,01 m",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,18,"Espesor de la capa de nieve superior a 0,10 m",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,19,"Espesor de la capa de nieve superior a 0,50 m",,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,20,Visibilidad horizontal inferior a 50 m,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,21,Visibilidad horizontal inferior a 100 m,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,22,Visibilidad horizontal inferior a 1000 m,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,23,Granizo,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,24,Tormenta,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,25-30,Reservadas,,,,,Operational
008052,Condición por la que se deduce el número de días de ocurrencia,31,Valor faltante,,,,,Operational
008053,Calificador del día de ocurrencia,0,Valor obtenido un día del mes únicamente,,,,,Operational
008053,Calificador del día de ocurrencia,1,Valor obtenido más de un día al mes,,,,,Operational
008053,Calificador del día de ocurrencia,2,Reservada,,,,,Operational
008053,Calificador del día de ocurrencia,3,Valor faltante,,,,,Operational
008054,Calificador de la velocidad del viento o de las ráfagas de viento,0,La velocidad del viento o las ráfagas coinciden con el valor notificado,,,,,Operational
008054,Calificador de la velocidad del viento o de las ráfagas de viento,1,Velocidad del viento superior a la comunicada (P en METAR/TAF/SPECI),,,,,Operational
008054,Calificador de la velocidad del viento o de las ráfagas de viento,2-6,Reservadas,,,,,Operational
008054,Calificador de la velocidad del viento o de las ráfagas de viento,7,Valor faltante,,,,,Operational
008060,Significación del modo de exploración de la muestra,0,Reservada,,,,,Operational
008060,Significación del modo de exploración de la muestra,1,Alcance,,,,,Operational
008060,Significación del modo de exploración de la muestra,2,Azimut,,,,,Operational
008060,Significación del modo de exploración de la muestra,3,Horizontal,,,,,Operational
008060,Significación del modo de exploración de la muestra,4,Vertical,,,,,Operational
008060,Significación del modo de exploración de la muestra,5,Norte/Sur,,,,,Operational
008060,Significación del modo de exploración de la muestra,6,Este/Oeste,,,,,Operational
008060,Significación del modo de exploración de la muestra,7-14,Reservadas,,,,,Operational
008060,Significación del modo de exploración de la muestra,15,Valor faltante,,,,,Operational
008065,Indicador de destello solar,0,Ausencia de destello solar,,,,,Operational
008065,Indicador de destello solar,1,Destello solar,,,,,Operational
008065,Indicador de destello solar,2,Reservada,,,,,Operational
008065,Indicador de destello solar,3,Valor faltante,,,,,Operational
008066,Indicador de semitransparencia,0,Opaco,,,,,Operational
008066,Indicador de semitransparencia,1,Semitransparente,,,,,Operational
008066,Indicador de semitransparencia,2,Reservada,,,,,Operational
008066,Indicador de semitransparencia,3,Valor faltante,,,,,Operational
008070,Calificador del producto de sonedo vertical,0,Reservada,,,,,Operational
008070,Calificador del producto de sonedo vertical,1,Reservada,,,,,Operational
008070,Calificador del producto de sonedo vertical,2,"Conteos de instrumentos ubicados en tierra, coeficientes de calibración y mantenimiento (nivel 1b)",,,,,Operational
008070,Calificador del producto de sonedo vertical,3,Datos calibrados de radiancia en la superficie (nivel 1c),,,,,Operational
008070,Calificador del producto de sonedo vertical,4,"Por referencia a una proyección común del haz del satélite, datos calibrados de la radiancia en la superficie (nivel 1d)",,,,,Operational
008070,Calificador del producto de sonedo vertical,5-14,Reservadas,,,,,Operational
008070,Calificador del producto de sonedo vertical,15,Valor faltante,,,,,Operational
008072,Tipo de píxel(es),0,Parcialmente nuboso,,,,,Operational
008072,Tipo de píxel(es),1,Cielo despejado,,,,,Operational
008072,Tipo de píxel(es),2,Nuboso,,,,,Operational
008072,Tipo de píxel(es),3,Probablemente despejado,,,,,Operational
008072,Tipo de píxel(es),4,Probablemente nuboso,,,,,Operational
008072,Tipo de píxel(es),5-6,Reservadas,,,,,Operational
008072,Tipo de píxel(es),7,Valor faltante,,,,,Operational
008074,Tipo de eco del altímetro,0,Mar abierto o mar semicerrado,,,,,Operational
008074,Tipo de eco del altímetro,1,Diferente del océano,,,,,Operational
008074,Tipo de eco del altímetro,2,Reservada,,,,,Operational
008074,Tipo de eco del altímetro,3,Valor faltante,,,,,Operational
008075,Calificador de órbita ascendente/descendente,0,Órbita ascendente,,,,,Operational
008075,Calificador de órbita ascendente/descendente,1,Órbita descendente,,,,,Operational
008075,Calificador de órbita ascendente/descendente,2,Reservada,,,,,Operational
008075,Calificador de órbita ascendente/descendente,3,Valor faltante,,,,,Operational
008076,Tipo de banda,0,Ku,,,,,Operational
008076,Tipo de banda,1,C,,,,,Operational
008076,Tipo de banda,2,Infrarroja de onda larga,,,,,Operational
008076,Tipo de banda,3,Infrarroja de onda media,,,,,Operational
008076,Tipo de banda,4,Infrarroja de onda corta,,,,,Operational
008076,Tipo de banda,5,M,,,,,Operational
008076,Tipo de banda,6,I,,,,,Operational
008076,Tipo de banda,7,Día/noche,,,,,Operational
008076,Tipo de banda,8-62,Reservadas,,,,,Operational
008076,Tipo de banda,63,Valor faltante,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,0,Tierra,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,1,Mar,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,2,Costa,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,3,Mar abierto o mar semicerrado,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,4,Mar cerrado o lago,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,5,Hielo continental,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,6-126,Reservadas,,,,,Operational
008077,Tipo de superficie detectada mediante radiómetro,127,Valor faltante,,,,,Operational
008079,Estado del producto,0,Publicación normal,,,,,Operational
008079,Estado del producto,1,Corrección de un producto anteriormente publicado (COR),,,,,Operational
008079,Estado del producto,2,Enmienda de un producto anteriormente publicado (AMD),,,,,Operational
008079,Estado del producto,3,Corrección de un producto enmendado anteriormente publicado (COR AMD),,,,,Operational
008079,Estado del producto,4,Cancelación de un producto anteriormente publicado (CNL),,,,,Operational
008079,Estado del producto,5,Ningún producto disponible (NIL),,,,,Operational
008079,Estado del producto,6,Informe especial (SPECI),,,,,Operational
008079,Estado del producto,7,Informe especial corregido (SPECI COR),,,,,Operational
008079,Estado del producto,8-14,Reservadas,,,,,Operational
008079,Estado del producto,15,Valor faltante o no applicable,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,0,Perfil total de la presión del agua,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,1,Perfil total de la temperatura del agua,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,2,Perfil total de la salinidad del agua,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,3,Perfil total de la conductividad del agua,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,4,Profundidad total del agua,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,5-9,Reservadas,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,10,Presión del agua a un nivel,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,11,Temperatura del agua a un nivel,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,12,Salinidad a un nivel,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,13,Profundidad del agua a un nivel,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,14,Velocidad de la corriente del mar/agua a un nivel dado,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,15,Dirección de la corriente del mar/agua a un nivel dado,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,16,Oxígeno disuelto a un nivel dado,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,17-19,Reservadas,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,20,Posición,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,21-62,Reservadas,,,,,Operational
008080,Calificador del banderín de calidad del GTSPP*,63,Valor faltante,,,,,Operational
008081,Tipo de equipo,0,Sensor,,,,,Operational
008081,Tipo de equipo,1,Transmisor,,,,,Operational
008081,Tipo de equipo,2,Receptor,,,,,Operational
008081,Tipo de equipo,3,Plataforma de observación,,,,,Operational
008081,Tipo de equipo,4-62,Reservadas,,,,,Operational
008081,Tipo de equipo,63,Valor faltante,,,,,Operational
008082,Modificación de la altura del sensor a otro valor,0,a altura del sensor no se modifica,,,,,Operational
008082,Modificación de la altura del sensor a otro valor,1,La altura del sensor se cambia al nivel estándar *,,,,,Operational
008082,Modificación de la altura del sensor a otro valor,2-6,Reservadas,,,,,Operational
008082,Modificación de la altura del sensor a otro valor,7,Valor faltante,,,,,Operational
008083,Indicador del valor nominal,1,Ajustado a/con respecto a la altura representativa del sensor del suelo local (o cubierta de la plataforma marina),,,,,Operational
008083,Indicador del valor nominal,2,Ajustado a/con respecto a la altura representativa del sensor sobre la superficie del agua,,,,,Operational
008083,Indicador del valor nominal,3,Ajustado con respecto a la rugosidad estándar de la superficie,,,,,Operational
008083,Indicador del valor nominal,4,Ajustado con respecto a la velocidad del viento,,,,,Operational
008083,Indicador del valor nominal,5,Ajustado con respecto a la temperatura,,,,,Operational
008083,Indicador del valor nominal,6,Ajustado con respecto a la presión,,,,,Operational
008083,Indicador del valor nominal,7,Ajustado con respecto a la humedad,,,,,Operational
008083,Indicador del valor nominal,8,Ajustado con respecto a la evaporación,,,,,Operational
008083,Indicador del valor nominal,9,Ajustado con respecto a las pérdidas por humedad,,,,,Operational
008083,Indicador del valor nominal,10-14,Reservados,,,,,Operational
008083,Indicador del valor nominal,Todos los 15,Valor faltante,,,,,Operational
008085,Identificador del haz,0,Haz de proa,,,,,Operational
008085,Identificador del haz,1,Haz medio,,,,,Operational
008085,Identificador del haz,2,Haz de popa,,,,,Operational
008085,Identificador del haz,3-6,Reservada,,,,,Operational
008085,Identificador del haz,7,Valor faltante,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,1,"Superficie del ""terreno"" en el modelo",,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,2,Nivel estándar,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,3,Nivel de la tropopausa,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,4,Nivel máximo del viento,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,5,Nivel de temperatura significante,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,6,Nivel de humedad significante,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,7,Nivel del viento significante,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,8,Nivel interpolado verticalmente (debería estar fijado en 1 para los puntos del perfil vertical comprendidos entre los niveles verticales nativos del modelo),,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,9,Altura virtual de la estación,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,10,Nivel de ajuste óptimo,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,11,Reservados,,,,,Operational
008086,Significación vertical para predicción numérica del tiempo,Todos los 12,Valor faltante,,,,,Operational
008087,Posición esquinera de la observación,0,Izquierda superior,,,,,Operational
008087,Posición esquinera de la observación,1,Derecha superior,,,,,Operational
008087,Posición esquinera de la observación,2,Derecha inferior,,,,,Operational
008087,Posición esquinera de la observación,3,Izquierda inferior,,,,,Operational
008087,Posición esquinera de la observación,4-6,Reservadas,,,,,Operational
008087,Posición esquinera de la observación,7,Valor faltante,,,,,Operational
008088,Significación del mapa,0,Vista superior (longitud geográfica en el eje x y latitud en el eje y),,,,,Operational
008088,Significación del mapa,1,Vista Norte-Sur (transecto con longitud geográfica en el eje x y altura vertical en el eje y),,,,,Operational
008088,Significación del mapa,2,Vista Este-Oeste (transecto con longitud geográfica en el eje x y altura vertical en el eje y),,,,,Operational
008088,Significación del mapa,3-62,Reservadas,,,,,Operational
008088,Significación del mapa,63,Faltante,,,,,Operational
008091,Significación de las coordenadas,0,Coordenadas del satélite,,,,,Operational
008091,Significación de las coordenadas,1,Coordenadas de la observación,,,,,Operational
008091,Significación de las coordenadas,2,Comienzo de la observación,,,,,Operational
008091,Significación de las coordenadas,3,Fin de la observación,,,,,Operational
008091,Significación de las coordenadas,4,Centro de gravedad horizontal de la observación,,,,,Operational
008091,Significación de las coordenadas,5,Centro de gravedad vertical de la observación,,,,,Operational
008091,Significación de las coordenadas,6,Límite superior de la observación,,,,,Operational
008091,Significación de las coordenadas,7,Límite inferior de la observación,,,,,Operational
008091,Significación de las coordenadas,8,Origen de la proyección,,,,,Operational
008091,Significación de las coordenadas,9,Coordenadas de la escala verdadera,,,,,Operational
008091,Significación de las coordenadas,10-254,Reservadas,,,,,Operational
008091,Significación de las coordenadas,255,Valor faltante,,,,,Operational
008092,Expresión de la incertidumbre en la medición,0,Incertidumbre típica,,,,,Operational
008092,Expresión de la incertidumbre en la medición,1-30,Reservadas,,,,,Operational
008092,Expresión de la incertidumbre en la medición,31,Valor faltante,,,,,Operational
008093,Significación de la incertidumbre en la medición,0,Incertidumbre total,,,,,Operational
008093,Significación de la incertidumbre en la medición,1,Componente sistemático de la incertidumbre,,,,,Operational
008093,Significación de la incertidumbre en la medición,2,Componente aleatorio de la incertidumbre,,,,,Operational
008093,Significación de la incertidumbre en la medición,3-30,Reservadas,,,,,Operational
008093,Significación de la incertidumbre en la medición,31,Valor faltante,,,,,Operational
