"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
1128.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","302077","Extreme temperature data",,,"Operational"
1129.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","007033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
1130.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Extreme temperature data","302041","Extreme temperature data",,,"Operational"
1131.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","106000","Delayed replication of 6 descriptors",,,"Operational"
1132.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","031000","Short delayed descriptor replication factor",,,"Operational"
1133.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1134.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","002175","Method of precipitation measurement",,,"Operational"
1135.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","002178","Method of liquid content measurement of precipitation",,,"Operational"
1136.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","102005","Replicate 2 descriptors 5 times",,,"Operational"
1137.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","004024","Time period or displacement","= -1 hour in the first replication, = -3, -6, -12 and -24 hours in the other replications",,"Operational"
1138.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","013011","Total precipitation/total water equivalent",,,"Operational"
1139.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Precipitation measurement","007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
1140.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","103000","Delayed replication of 3 descriptors",,,"Operational"
1141.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","031000","Short delayed descriptor replication factor",,,"Operational"
1142.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","002185","Method of evaporation measurement",,,"Operational"
1143.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1144.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Evaporation data","302044","Evaporation data",,,"Operational"
1145.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","102000","Delayed replication of 2 descriptors",,,"Operational"
1146.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","031000","Short delayed descriptor replication factor",,,"Operational"
1147.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1148.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Total sunshine data","302039","Sunshine data (from 1 hour and 24 hour period)",,,"Operational"
1149.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","102000","Delayed replication of 2 descriptors",,,"Operational"
1150.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","031000","Short delayed descriptor replication factor",,,"Operational"
1151.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","101002","Replicate 1 descriptor 2 times",,,"Operational"
1152.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Radiation data","302045","Radiation data (from 1 hour and 24 hour period)",,,"Operational"
1153.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change group 54g0sndT","101000","Delayed replication of 1 descriptor",,,"Operational"
1154.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change group 54g0sndT","031000","Short delayed descriptor replication factor",,,"Operational"
1155.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","Temperature change group 54g0sndT","302046","Temperature change",,,"Operational"
1156.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First-order statistics of P, W, T, U data","101000","Delayed replication of 1 descriptor",,,"Operational"
1157.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First-order statistics of P, W, T, U data","031000","Short delayed descriptor replication factor",,,"Operational"
1158.00,"02","Meteorological sequences common to surface data","302085","(""Period"" data of sequence 3 07 096)","First-order statistics of P, W, T, U data","302083","First-order statistics of P, W, T, U data",,,"Operational"
1212.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020101","Locust (acridian) name","Ln",,"Operational"
1213.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020102","Locust (maturity) colour","Lc",,"Operational"
1214.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020103","Stage of development of locusts","Ld",,"Operational"
1215.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020104","Organization state of swarm or band of locusts","Lg",,"Operational"
1216.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020105","Size of swarm or band of locusts and duration of passage of swarm","sL",,"Operational"
1217.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020106","Locust population density","dL",,"Operational"
1218.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020107","Direction of movements of locust swarm","DL",,"Operational"
1219.00,"02","Meteorological sequences common to surface data","302089","(Locust information)",,"020108","Extent of vegetation","ve",,"Operational"
1220.00,"02","Meteorological sequences common to surface data","302090","(Sea/water temperature high precision)",,"002038","Method of water temperature and/or salinity measurement",,,"Operational"
1221.00,"02","Meteorological sequences common to surface data","302090","(Sea/water temperature high precision)",,"007063","Depth below sea/water surface (cm)","Sea-surface temperature measurement",,"Operational"
1222.00,"02","Meteorological sequences common to surface data","302090","(Sea/water temperature high precision)",,"022045","Sea/water temperature",,,"Operational"
1223.00,"02","Meteorological sequences common to surface data","302091","(Sequence for representation of ancillary meteorological observations)",,"020001","Horizontal visibility",,,"Operational"
1224.00,"02","Meteorological sequences common to surface data","302091","(Sequence for representation of ancillary meteorological observations)",,"004024","Time period or displacement",,,"Operational"
1225.00,"02","Meteorological sequences common to surface data","302091","(Sequence for representation of ancillary meteorological observations)",,"013011","Total precipitation/total water equivalent",,,"Operational"
1226.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"011104","True heading of aircraft, ship or other mobile platform","Ship’s true heading",,"Operational"
1227.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"001012","Direction of motion of moving observing platform","Ship’s course over ground",,"Operational"
1228.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"001013","Speed of motion of moving observing platform","Ship’s speed over ground",,"Operational"
1229.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"010038","Maximum height of deck cargo above summer load line",,,"Operational"
1230.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"010039","Departure of reference level (summer maximum load line) from actual sea level",,,"Operational"
1231.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"011007","Relative wind direction (in degrees off bow)",,,"Operational"
1232.00,"02","Meteorological sequences common to surface data","302092","(VOSClim data elements)",,"011008","Relative wind speed",,,"Operational"
1233.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1234.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007033","Height of sensor above water surface",,,"Operational"
1235.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"303099","Metadata common to temperature/humidity sensors",,,"Operational"
1236.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"012101","Temperature/air temperature",,,"Operational"
1237.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"103000","Delayed replication of 3 descriptors",,,"Operational"
1238.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"031000","Short delayed descriptor replication factor","Set to 0 if no change from previous values, 1 if changes",,"Operational"
1239.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1240.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007033","Height of sensor above water surface",,,"Operational"
1241.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"303099","Metadata common to temperature/humidity sensors",,,"Operational"
1242.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"002039","Method of wet-bulb temperature measurement",,,"Operational"
1243.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"002097","Type of humidity sensor",,,"Operational"
1244.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"003024","Psychrometric coefficient","Set to missing if type of humidity sensor is not psychrometer",,"Operational"
1245.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"003021","Hygrometer heating",,,"Operational"
1246.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"012102","Wet-bulb temperature",,,"Operational"
1247.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"012103","Dewpoint temperature",,,"Operational"
1248.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"013003","Relative humidity",,,"Operational"
1249.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
1250.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"007033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
1251.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"303099","Metadata common to temperature/humidity sensors","Set all elements in sequence to missing (cancel)",,"Operational"
1252.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"002039","Method of wet-bulb temperature measurement","Set to missing (cancel)",,"Operational"
1253.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"002097","Type of humidity sensor","Set to missing (cancel)",,"Operational"
1254.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"003021","Hygrometer heating","Set to missing (cancel)",,"Operational"
1255.00,"02","Meteorological sequences common to surface data","302093","(Extended ship temperature and humidity data)",,"003024","Psychrometric coefficient","Set to missing (cancel)",,"Operational"
1256.00,"02","Meteorological sequences common to surface data","302175","(Intensity of precipitation, size of precipitation element)",,"008021","Time significance",,,"Operational"
1257.00,"02","Meteorological sequences common to surface data","302175","(Intensity of precipitation, size of precipitation element)",,"004025","Time period or displacement",,,"Operational"
1258.00,"02","Meteorological sequences common to surface data","302175","(Intensity of precipitation, size of precipitation element)",,"013155","Intensity of precipitation (high accuracy)",,,"Operational"
1259.00,"02","Meteorological sequences common to surface data","302175","(Intensity of precipitation, size of precipitation element)",,"013058","Size of precipitating element",,,"Operational"
1260.00,"02","Meteorological sequences common to surface data","302175","(Intensity of precipitation, size of precipitation element)",,"008021","Time significance",,,"Operational"
1261.00,"03","Meteorological sequences common to vertical soundings data","303001",,,"007003","Geopotential",,,"Operational"
1262.00,"03","Meteorological sequences common to vertical soundings data","303001",,,"011001","Wind direction",,,"Operational"
1263.00,"03","Meteorological sequences common to vertical soundings data","303001",,,"011002","Wind speed",,,"Operational"
1264.00,"03","Meteorological sequences common to vertical soundings data","303002","(Wind at pressure level)",,"007004","Pressure",,,"Operational"
1265.00,"03","Meteorological sequences common to vertical soundings data","303002","(Wind at pressure level)",,"011001","Wind direction",,,"Operational"
1266.00,"03","Meteorological sequences common to vertical soundings data","303002","(Wind at pressure level)",,"011002","Wind speed",,,"Operational"
1267.00,"03","Meteorological sequences common to vertical soundings data","303003",,,"007004","Pressure",,,"Operational"
1268.00,"03","Meteorological sequences common to vertical soundings data","303003",,,"010003","Geopotential",,,"Operational"
1269.00,"03","Meteorological sequences common to vertical soundings data","303003",,,"012001","Temperature/air temperature",,,"Operational"
1270.00,"03","Meteorological sequences common to vertical soundings data","303003",,,"012003","Dewpoint temperature",,,"Operational"
1271.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"007004","Pressure",,,"Operational"
1272.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"010003","Geopotential",,,"Operational"
1273.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"012001","Temperature/air temperature",,,"Operational"
1274.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"012003","Dewpoint temperature",,,"Operational"
1275.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"011001","Wind direction",,,"Operational"
1276.00,"03","Meteorological sequences common to vertical soundings data","303004",,,"011002","Wind speed",,,"Operational"
1277.00,"03","Meteorological sequences common to vertical soundings data","303011","(Wind at height)",,"007003","Geopotential",,,"Operational"
1278.00,"03","Meteorological sequences common to vertical soundings data","303011","(Wind at height)",,"008001","Vertical sounding significance",,,"Operational"
1279.00,"03","Meteorological sequences common to vertical soundings data","303011","(Wind at height)",,"011001","Wind direction",,,"Operational"
1280.00,"03","Meteorological sequences common to vertical soundings data","303011","(Wind at height)",,"011002","Wind speed",,,"Operational"
1281.00,"03","Meteorological sequences common to vertical soundings data","303012","(Wind at pressure level)",,"007004","Pressure",,,"Operational"
1282.00,"03","Meteorological sequences common to vertical soundings data","303012","(Wind at pressure level)",,"008001","Vertical sounding significance",,,"Operational"
1283.00,"03","Meteorological sequences common to vertical soundings data","303012","(Wind at pressure level)",,"011001","Wind direction",,,"Operational"
1284.00,"03","Meteorological sequences common to vertical soundings data","303012","(Wind at pressure level)",,"011002","Wind speed",,,"Operational"
1285.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"007004","Pressure",,,"Operational"
1286.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"008001","Vertical sounding significance",,,"Operational"
1287.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"010003","Geopotential",,,"Operational"
1288.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"012001","Temperature/air temperature",,,"Operational"
1289.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"013003","Relative humidity",,,"Operational"
1290.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"011001","Wind direction",,,"Operational"
1291.00,"03","Meteorological sequences common to vertical soundings data","303013","(Geopotential, temperature, humidity, wind at pressure level)",,"011002","Wind speed",,,"Operational"
1292.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"007004","Pressure",,,"Operational"
1293.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"008001","Vertical sounding significance",,,"Operational"
1294.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"010003","Geopotential",,,"Operational"
1295.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"012001","Temperature/air temperature",,,"Operational"
1296.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"012003","Dewpoint temperature",,,"Operational"
1297.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"011001","Wind direction",,,"Operational"
1298.00,"03","Meteorological sequences common to vertical soundings data","303014","(Geopotential, temperature, dewpoint temperature, wind at pressure level)",,"011002","Wind speed",,,"Operational"
1299.00,"03","Meteorological sequences common to vertical soundings data","303021","(Layer, quality)",,"007004","Pressure","Define layer",,"Operational"
1300.00,"03","Meteorological sequences common to vertical soundings data","303021","(Layer, quality)",,"007004","Pressure",,,"Operational"
1301.00,"03","Meteorological sequences common to vertical soundings data","303021","(Layer, quality)",,"204007","Add associated field","7 bits long",,"Operational"
1302.00,"03","Meteorological sequences common to vertical soundings data","303021","(Layer, quality)",,"031021","Associated field significance",,,"Operational"
1304.00,"03","Meteorological sequences common to vertical soundings data","303022",,,"303021","Layer, quality",,,"Operational"
1305.00,"03","Meteorological sequences common to vertical soundings data","303022",,,"010003","Geopotential","Layer mean thickness",,"Operational"
1306.00,"03","Meteorological sequences common to vertical soundings data","303022",,,"204000","Add associated field","Cancel",,"Operational"
1308.00,"03","Meteorological sequences common to vertical soundings data","303023","(Layer mean temperature)",,"303021","Layer, quality",,,"Operational"
1309.00,"03","Meteorological sequences common to vertical soundings data","303023","(Layer mean temperature)",,"012001","Temperature/air temperature","Layer mean",,"Operational"
1310.00,"03","Meteorological sequences common to vertical soundings data","303023","(Layer mean temperature)",,"204000","Add associated field","Cancel",,"Operational"
1312.00,"03","Meteorological sequences common to vertical soundings data","303024","(Precipitable water)",,"303021","Layer, quality",,,"Operational"
1313.00,"03","Meteorological sequences common to vertical soundings data","303024","(Precipitable water)",,"013016","Precipitable water",,,"Operational"
1314.00,"03","Meteorological sequences common to vertical soundings data","303024","(Precipitable water)",,"204000","Add associated field","Cancel",,"Operational"
1316.00,"03","Meteorological sequences common to vertical soundings data","303025","(Satellite channel and brightness temperature)",,"002025","Satellite channel(s) used in computation",,,"Operational"
1317.00,"03","Meteorological sequences common to vertical soundings data","303025","(Satellite channel and brightness temperature)",,"204007","Add associated field","7 bits long",,"Operational"
1318.00,"03","Meteorological sequences common to vertical soundings data","303025","(Satellite channel and brightness temperature)",,"031021","Associated field significance",,,"Operational"
1319.00,"03","Meteorological sequences common to vertical soundings data","303025","(Satellite channel and brightness temperature)",,"012063","Brightness temperature",,,"Operational"
1320.00,"03","Meteorological sequences common to vertical soundings data","303025","(Satellite channel and brightness temperature)",,"204000","Add associated field","Cancel",,"Operational"
1322.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"007004","Pressure",,,"Operational"
1323.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"008003","Vertical significance (satellite observations)",,,"Operational"
1324.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"204007","Add associated field","7 bits long",,"Operational"
1325.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"031021","Associated field significance",,,"Operational"
1326.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"012001","Temperature/air temperature",,,"Operational"
1327.00,"03","Meteorological sequences common to vertical soundings data","303026",,,"204000","Add associated field","Cancel",,"Operational"
1329.00,"03","Meteorological sequences common to vertical soundings data","303027",,,"007004","Pressure",,,"Operational"
1330.00,"03","Meteorological sequences common to vertical soundings data","303027",,,"204007","Add associated field","7 bits long",,"Operational"
1331.00,"03","Meteorological sequences common to vertical soundings data","303027",,,"031021","Associated field significance",,,"Operational"
1332.00,"03","Meteorological sequences common to vertical soundings data","303027",,,"010003","Geopotential",,,"Operational"
1333.00,"03","Meteorological sequences common to vertical soundings data","303027",,,"204000","Add associated field","Cancel",,"Operational"
1335.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"007004","Pressure",,,"Operational"
1336.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"008003","Vertical significance (satellite observations)","Base of sounding",,"Operational"
1337.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"007021","Elevation","Local zenith",,"Operational"
1338.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"007022","Solar elevation","Solar zenith",,"Operational"
1339.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"008012","Land/sea qualifier",,,"Operational"
1340.00,"03","Meteorological sequences common to vertical soundings data","303031","(Significance data, land/sea, skin temperature)",,"012061","Skin temperature",,,"Operational"
1341.00,"03","Meteorological sequences common to vertical soundings data","303032","(Cloud)",,"020011","Cloud amount",,,"Operational"
1342.00,"03","Meteorological sequences common to vertical soundings data","303032","(Cloud)",,"020016","Pressure at top of cloud",,,"Operational"
1343.00,"03","Meteorological sequences common to vertical soundings data","303033","(Cloud)",,"020010","Cloud cover (total)",,,"Operational"
1344.00,"03","Meteorological sequences common to vertical soundings data","303033","(Cloud)",,"020016","Pressure at top of cloud",,,"Operational"
1345.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"008041","Data significance","= 7 Flight level termination point",,"Operational"
1346.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"004025","Time period or displacement","Minutes",,"Operational"
1347.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"004026","Time period or displacement","Seconds",,"Operational"
1348.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"301021","Latitude/longitude (high accuracy)",,,"Operational"
1349.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"301122","Date/time (to hundredths of second)",,,"Operational"
1350.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"201131","Change data width",,,"Operational"
1351.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"202129","Change scale",,,"Operational"
1352.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"025069","Flight level pressure corrections",,,"Operational"
1353.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"007004","Pressure",,,"Operational"
1354.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"013003","Relative humidity",,,"Operational"
1355.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"202000","Change scale","Cancel",,"Operational"
1356.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"201000","Change data width","Cancel",,"Operational"
1357.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"002013","Solar and infrared radiation correction",,,"Operational"
1358.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"012101","Temperature/air temperature",,,"Operational"
1359.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"010009","Geopotential height",,,"Operational"
1360.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"102002","Replicate 2 descriptors 2 times",,,"Operational"
1361.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"008040","Flight level significance",,,"Operational"
1362.00,"03","Meteorological sequences common to vertical soundings data","303040","(Radiosonde duration of flight and termination information)",,"035035","Reason for termination",,,"Operational"
1364.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"002152","Satellite instrument used in data processing",,,"Operational"
1365.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"002023","Satellite-derived wind computation method",,,"Operational"
1366.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"007004","Pressure",,,"Operational"
1367.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"011001","Wind direction",,,"Operational"
1368.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"011002","Wind speed",,,"Operational"
1369.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"002153","Satellite channel centre frequency",,,"Operational"
1370.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"002154","Satellite channel band width",,,"Operational"
1371.00,"03","Meteorological sequences common to vertical soundings data","303041","(Wind sequence)",,"012071","Coldest cluster temperature",,,"Operational"
1372.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"004086","Long time period or displacement","Since launch time",,"Operational"
1373.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"008042","Extended vertical sounding significance",,,"Operational"
1374.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"007004","Pressure",,,"Operational"
1375.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"005015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1376.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"006015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1377.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"011001","Wind direction",,,"Operational"
1378.00,"03","Meteorological sequences common to vertical soundings data","303050","(Wind data at a pressure level with radiosonde position)",,"011002","Wind speed",,,"Operational"
1379.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"004086","Long time period or displacement","Since launch time",,"Operational"
1380.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"008042","Extended vertical sounding significance",,,"Operational"
1381.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"007004","Pressure",,,"Operational"
1382.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"005015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1383.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"006015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1384.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"011061","Absolute wind shear in 1 km layer below",,,"Operational"
1385.00,"03","Meteorological sequences common to vertical soundings data","303051","(Wind shear data at a pressure level with radiosonde position)",,"011062","Absolute wind shear in 1 km layer above",,,"Operational"
1386.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"004086","Long time period or displacement","Since launch time",,"Operational"
1387.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"008042","Extended vertical sounding significance",,,"Operational"
1388.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"007009","Geopotential height",,,"Operational"
1389.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"005015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1390.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"006015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1391.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"011001","Wind direction",,,"Operational"
1392.00,"03","Meteorological sequences common to vertical soundings data","303052","(Wind data at a height level with radiosonde position)",,"011002","Wind speed",,,"Operational"
