"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
716.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
717.00,"02","Meteorological sequences common to surface data","D02052","(Ship temperature and humidity data)",,"B13003","Relative humidity",,,"Operational"
718.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Visibility measurement",,"Operational"
719.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B07033","Height of sensor above water surface","Visibility measurement",,"Operational"
720.00,"02","Meteorological sequences common to surface data","D02053","(Ship visibility data)",,"B20001","Horizontal visibility",,,"Operational"
730.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02052","Ship temperature and humidity data",,,"Operational"
731.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02053","Ship visibility data",,,"Operational"
732.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"B07033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
733.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02034","Precipitation past 24 hours",,,"Operational"
734.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
735.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02004","General cloud information",,,"Operational"
736.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
737.00,"02","Meteorological sequences common to surface data","D02054","(Ship ""instantaneous"" data)",,"D02005","Cloud layer",,,"Operational"
738.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20031","Ice deposit (thickness)",,,"Operational"
739.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20032","Rate of ice accretion (estimated)",,,"Operational"
740.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20033","Cause of ice accretion",,,"Operational"
741.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20034","Sea ice concentration",,,"Operational"
742.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20035","Amount and type of ice",,,"Operational"
743.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20036","Ice situation",,,"Operational"
744.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20037","Ice development",,,"Operational"
745.00,"02","Meteorological sequences common to surface data","D02055","(Icing and ice)",,"B20038","Bearing of ice edge",,,"Operational"
746.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B02038","Method of water temperature and/or salinity measurement",,,"Operational"
747.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B07063","Depth below sea/water surface (cm)","Sea-surface temperature measurement",,"Operational"
748.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B22043","Sea/water temperature",,,"Operational"
749.00,"02","Meteorological sequences common to surface data","D02056","(Sea/water temperature)",,"B07063","Depth below sea/water surface (cm)","Set to missing (cancel)",,"Operational"
750.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02056","Sea/water temperature","Sea-surface temperature, method of measurement, and depth below sea surface",,"Operational"
751.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02021","Waves",,,"Operational"
752.00,"02","Meteorological sequences common to surface data","D02057","(Ship marine data)",,"D02024","Wind and swell waves",,,"Operational"
753.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Temperature measurement",,"Operational"
754.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B07033","Height of sensor above water surface","Temperature measurement",,"Operational"
755.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
756.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,"(see Notes 1 and 2)","Operational"
757.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B12111","Maximum temperature, at height and over period specified","Scale: 2",,"Operational"
758.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,,"Operational"
759.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B04024","Time period or displacement",,"(see Note 2)","Operational"
760.00,"02","Meteorological sequences common to surface data","D02058","(Ship extreme temperature data)",,"B12112","Minimum temperature, at height and over period specified","Scale: 2",,"Operational"
761.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Wind measurement",,"Operational"
762.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B07033","Height of sensor above water surface","Wind measurement",,"Operational"
763.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B02002","Type of instrumentation for wind measurement",,,"Operational"
764.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
765.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B04025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind",,"Operational"
766.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11001","Wind direction",,,"Operational"
767.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11002","Wind speed",,,"Operational"
768.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B08021","Time significance","Set to missing",,"Operational"
769.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"R03002","Replicate 3 descriptors 2 times",,,"Operational"
770.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B04025","Time period or displacement","Minutes",,"Operational"
771.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11043","Maximum wind gust direction",,,"Operational"
772.00,"02","Meteorological sequences common to surface data","D02059","(Ship wind data)",,"B11041","Maximum wind gust speed",,,"Operational"
773.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02038","Present and past weather",,,"Operational"
774.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02040","Precipitation measurement",,,"Operational"
775.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02058","Ship extreme temperature data",,,"Operational"
776.00,"02","Meteorological sequences common to surface data","D02060","(Ship ""period"" data)",,"D02059","Ship wind data",,,"Operational"
834.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20023","Other weather phenomena",,,"Operational"
835.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20024","Intensity of phenomena",,,"Operational"
836.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
837.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20054","True direction from which a phenomenon or clouds are moving or in which they are observed",,,"Operational"
838.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20023","Other weather phenomena",,,"Operational"
839.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
840.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20054","True direction from which a phenomenon or clouds are moving or in which they are observed",,,"Operational"
841.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20025","Obscuration",,,"Operational"
842.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20026","Character of obscuration",,,"Operational"
843.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
844.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20040","Evolution of drift snow",,,"Operational"
845.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20066","Maximum diameter of hailstones",,,"Operational"
846.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
847.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20021","Type of precipitation",,,"Operational"
848.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20067","Diameter of deposit",,,"Operational"
849.00,"02","Meteorological sequences common to surface data","D02066","(Dangerous weather phenomena)",,"B20027","Phenomena occurrence",,,"Operational"
931.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
932.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B07033","Height of sensor above water surface",,,"Operational"
933.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B33041","Attribute of following value",,,"Operational"
934.00,"02","Meteorological sequences common to surface data","D02069","(Visibility data)",,"B20001","Horizontal visibility",,,"Operational"
935.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
936.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B07033","Height of sensor above water surface",,,"Operational"
937.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11001","Wind direction",,,"Operational"
938.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11002","Wind speed",,,"Operational"
939.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11043","Maximum wind gust direction",,,"Operational"
940.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11041","Maximum wind gust speed",,,"Operational"
941.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
942.00,"02","Meteorological sequences common to surface data","D02070","(Wind data)",,"B11017","Extreme clockwise wind direction of a variable wind",,,"Operational"
943.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
944.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B07033","Height of sensor above water surface",,,"Operational"
945.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
946.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B04025","Time period or displacement","= -10 minutes, or number of minutes after a significant change of wind, if any",,"Operational"
947.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11001","Wind direction",,,"Operational"
948.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11002","Wind speed",,,"Operational"
949.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B08021","Time significance","Set to missing",,"Operational"
950.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"R03002","Replicate 3 descriptors 2 times",,,"Operational"
951.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B04025","Time period or displacement","= -10 minutes in the first replication, = -60 minutes in the second replication",,"Operational"
952.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11043","Maximum wind gust direction",,,"Operational"
953.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11041","Maximum wind gust speed",,,"Operational"
954.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B04025","Time period or displacement","= -10 minutes",,"Operational"
955.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
956.00,"02","Meteorological sequences common to surface data","D02071","(Wind data from one-hour period)",,"B11017","Extreme clockwise wind direction of a variable wind",,,"Operational"
957.00,"02","Meteorological sequences common to surface data","D02072","(Temperature and humidity data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
958.00,"02","Meteorological sequences common to surface data","D02072","(Temperature and humidity data)",,"B07033","Height of sensor above water surface",,,"Operational"
959.00,"02","Meteorological sequences common to surface data","D02072","(Temperature and humidity data)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
960.00,"02","Meteorological sequences common to surface data","D02072","(Temperature and humidity data)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
961.00,"02","Meteorological sequences common to surface data","D02072","(Temperature and humidity data)",,"B13003","Relative humidity",,,"Operational"
962.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B20010","Cloud cover (total)",,,"Operational"
963.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"R05004","Replicate 5 descriptors 4 times",,,"Operational"
964.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B08002","Vertical significance (surface observations)",,,"Operational"
965.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B20011","Cloud amount",,,"Operational"
966.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B20012","Cloud type",,,"Operational"
967.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B33041","Attribute of following value",,,"Operational"
968.00,"02","Meteorological sequences common to surface data","D02073","(Cloud data)",,"B20013","Height of base of cloud",,,"Operational"
969.00,"02","Meteorological sequences common to surface data","D02074","(Present and past weather)",,"B20003","Present weather",,,"Operational"
970.00,"02","Meteorological sequences common to surface data","D02074","(Present and past weather)",,"B04025","Time period or displacement",,,"Operational"
971.00,"02","Meteorological sequences common to surface data","D02074","(Present and past weather)",,"B20004","Past weather (1)",,,"Operational"
972.00,"02","Meteorological sequences common to surface data","D02074","(Present and past weather)",,"B20005","Past weather (2)",,,"Operational"
973.00,"02","Meteorological sequences common to surface data","D02075","(Intensity of precipitation, size of precipitation element)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
974.00,"02","Meteorological sequences common to surface data","D02075","(Intensity of precipitation, size of precipitation element)",,"B04025","Time period or displacement","= -10 minutes",,"Operational"
975.00,"02","Meteorological sequences common to surface data","D02075","(Intensity of precipitation, size of precipitation element)",,"B13055","Intensity of precipitation",,,"Operational"
976.00,"02","Meteorological sequences common to surface data","D02075","(Intensity of precipitation, size of precipitation element)",,"B13058","Size of precipitating element",,,"Operational"
977.00,"02","Meteorological sequences common to surface data","D02075","(Intensity of precipitation, size of precipitation element)",,"B08021","Time significance","Set to missing",,"Operational"
978.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20021","Type of precipitation",,,"Operational"
979.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20022","Character of precipitation",,,"Operational"
980.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B26020","Duration of precipitation",,,"Operational"
981.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20023","Other weather phenomena",,,"Operational"
982.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20024","Intensity of phenomena",,,"Operational"
983.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20025","Obscuration",,,"Operational"
984.00,"02","Meteorological sequences common to surface data","D02076","(Precipitation, obscuration and other phenomena)",,"B20026","Character of obscuration",,,"Operational"
985.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
986.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B07033","Height of sensor above water surface",,,"Operational"
987.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B04025","Time period or displacement",,,"Operational"
988.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B12111","Maximum temperature, at height and over period specified","Scale: 2",,"Operational"
989.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B12112","Minimum temperature, at height and over period specified","Scale: 2",,"Operational"
990.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B07032","Height of sensor above local ground (or deck of marine platform)","Ground temperature",,"Operational"
991.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B04025","Time period or displacement",,,"Operational"
992.00,"02","Meteorological sequences common to surface data","D02077","(Extreme temperature data)",,"B12112","Minimum temperature, at height and over period specified","Scale: 2 | Ground temperature",,"Operational"
993.00,"02","Meteorological sequences common to surface data","D02078","(State of ground and snow depth measurement)",,"B02176","Method of state of ground measurement",,,"Operational"
994.00,"02","Meteorological sequences common to surface data","D02078","(State of ground and snow depth measurement))",,"B20062","State of the ground (with or without snow)",,,"Operational"
995.00,"02","Meteorological sequences common to surface data","D02078","(State of ground and snow depth measurement)",,"B02177","Method of snow depth measurement",,,"Operational"
996.00,"02","Meteorological sequences common to surface data","D02078","(State of ground and snow depth measurement)",,"B13013","Total snow depth",,,"Operational"
997.00,"02","Meteorological sequences common to surface data","D02079","(Precipitation measurement)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
998.00,"02","Meteorological sequences common to surface data","D02079","(Precipitation measurement)",,"B02175","Method of precipitation measurement",,,"Operational"
999.00,"02","Meteorological sequences common to surface data","D02079","(Precipitation measurement)",,"B02178","Method of liquid content measurement of precipitation",,,"Operational"
1000.00,"02","Meteorological sequences common to surface data","D02079","(Precipitation measurement)",,"B04025","Time period or displacement",,,"Operational"
1001.00,"02","Meteorological sequences common to surface data","D02079","(Precipitation measurement)",,"B13011","Total precipitation/total water equivalent",,,"Operational"
1002.00,"02","Meteorological sequences common to surface data","D02080","(Evaporation measurement)",,"B02185","Method of evaporation measurement",,,"Operational"
1003.00,"02","Meteorological sequences common to surface data","D02080","(Evaporation measurement)",,"B04025","Time period or displacement",,,"Operational"
1004.00,"02","Meteorological sequences common to surface data","D02080","(Evaporation measurement)",,"B13033","Evaporation/evapotranspiration",,,"Operational"
1005.00,"02","Meteorological sequences common to surface data","D02081","(Total sunshine data)",,"B04025","Time period or displacement",,,"Operational"
1006.00,"02","Meteorological sequences common to surface data","D02081","(Total sunshine data)",,"B14031","Total sunshine",,,"Operational"
1007.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B04025","Time period or displacement",,,"Operational"
1008.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14002","Long-wave radiation, integrated over period specified",,,"Operational"
1009.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14004","Short-wave radiation, integrated over period specified",,,"Operational"
1010.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14016","Net radiation, integrated over period specified",,,"Operational"
1011.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14028","Global solar radiation (high accuracy), integrated over period specified",,,"Operational"
1012.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14029","Diffuse solar radiation (high accuracy), integrated over period specified",,,"Operational"
1013.00,"02","Meteorological sequences common to surface data","D02082","(Radiation data)",,"B14030","Direct solar radiation (high accuracy), integrated over period specified",,,"Operational"
1014.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B04025","Time period or displacement",,,"Operational"
1015.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B08023","First-order statistics",,,"Operational"
1016.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B10004","Pressure",,,"Operational"
1017.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B11001","Wind direction",,,"Operational"
1018.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B11002","Wind speed",,,"Operational"
1019.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
1020.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B13003","Relative humidity",,,"Operational"
1021.00,"02","Meteorological sequences common to surface data","D02083","(First-order statistics of P, W, T, U data)",,"B08023","First-order statistics","Set to missing",,"Operational"
1063.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"D02031","Pressure information",,,"Operational"
1064.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"D02072","Temperature and humidity data",,,"Operational"
1065.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"R03000","Delayed replication of 3 descriptors",,,"Operational"
1066.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"R01005","Replicate 1 descriptor 5 times",,,"Operational"
1067.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"D07063","Depth below land surface and soil temperature",,,"Operational"
1068.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)",,"B07061","Depth below land surface","Set to missing (cancel)",,"Operational"
1069.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Visibility data","R01000","Delayed replication of 1 descriptor",,,"Operational"
1070.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Visibility data","D02069","Visibility data",,,"Operational"
1071.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Visibility data","B07032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
1072.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Visibility data","B07033","Height of sensor above water surface","Set to missing (cancel)",,"Operational"
1073.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","R05000","Delayed replication of 5 descriptors",,,"Operational"
1074.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","B20031","Ice deposit (thickness)",,,"Operational"
1075.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","B20032","Rate of ice accretion (estimated)",,,"Operational"
1076.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","B02038","Method of water temperature and/or salinity measurement",,,"Operational"
1077.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","B22043","Sea/water temperature","Scale: 2",,"Operational"
1078.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Marine data","D02021","Waves",,,"Operational"
1079.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","State of ground and snow depth measurement","R01000","Delayed replication of 1 descriptor",,,"Operational"
1080.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","State of ground and snow depth measurement","D02078","State of ground and snow depth measurement",,,"Operational"
1081.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","State of ground and snow depth measurement","B12113","Ground minimum temperature, past 12 hours","Scale: 2",,"Operational"
1082.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","R01000","Delayed replication of 1 descriptor",,,"Operational"
1083.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","D02004","General cloud information",,,"Operational"
1084.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","R05000","Delayed replication of 5 descriptors",,,"Operational"
1085.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","B08002","Vertical significance (surface observations)",,,"Operational"
1086.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","B20011","Cloud amount",,,"Operational"
1087.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","B20012","Cloud type",,,"Operational"
1088.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","B33041","Attribute of following value",,,"Operational"
1089.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","B20013","Height of base of cloud",,,"Operational"
1090.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Cloud data","D02036","Clouds with bases below station level",,,"Operational"
1091.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Direction of cloud drift 6DLDMDH","R01000","Delayed replication of 1 descriptor",,,"Operational"
1092.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Direction of cloud drift 6DLDMDH","D02047","Direction of cloud drift",,,"Operational"
1093.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Direction of cloud drift 6DLDMDH","B08002","Vertical significance (surface observations)","Set to missing (cancel)",,"Operational"
1094.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Direction and elevation of cloud 57CDaec","R01000","Delayed replication of 1 descriptor",,,"Operational"
1095.00,"02","Meteorological sequences common to surface data","D02084","(""Instantaneous"" data of sequence D 07 096)","Direction and elevation of cloud 57CDaec","D02048","Direction and elevation of cloud",,,"Operational"
1159.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","R05000","Delayed replication of 5 descriptors",,,"Operational"
1160.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","B20003","Present weather",,,"Operational"
1161.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","R03002","Replicate 3 descriptors 2 times",,,"Operational"
1162.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","B04024","Time period or displacement","= -1 hour in the first replication, = -x hours in the second replication, x corresponding to the time period of W1W2 in the SYNOP report",,"Operational"
1163.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","B20004","Past weather (1)",,,"Operational"
1164.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Present and past weather data","B20005","Past weather (2)",,,"Operational"
1165.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Intensity of precipitation, size of precipitation element","R01000","Delayed replication of 1 descriptor",,,"Operational"
1166.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Intensity of precipitation, size of precipitation element","D02175","Intensity of precipitation, size of precipitation element",,,"Operational"
1167.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena","R02000","Delayed replication of 2 descriptors",,,"Operational"
1168.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena","B04025","Time period or displacement","= -10 minutes",,"Operational"
1169.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Precipitation, obscuration and other phenomena","D02076","Precipitation, obscuration and other phenomena",,,"Operational"
1170.00,"02","Meteorological sequences common to surface data","D02085","(""Period"" data of sequence D 07 096)","Lightning data","R02000","Delayed replication of 2 descriptors",,,"Operational"
