"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
1982.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"033050","Global GTSPP quality flag",,,"Operational"
1983.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"022043","Sea/water temperature",,,"Operational"
1984.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"008080","Qualifier for GTSPP quality flag","= 11 Temperature at a level",,"Operational"
1985.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"033050","Global GTSPP quality flag",,,"Operational"
1986.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"022064","Salinity","= 12 Salinity at a level",,"Operational"
1987.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"008080","Qualifier for GTSPP quality flag",,,"Operational"
1988.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306035","(Temperature and salinity profile)",,"033050","Global GTSPP quality flag",,,"Operational"
1990.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"112000","Delayed replication of 12 descriptors",,,"Operational"
1991.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"031002","Extended delayed descriptor replication factor",,,"Operational"
1992.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"007062","Depth below sea/water surface","In metres",,"Operational"
1993.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"008080","Qualifier for GTSPP quality flag","= 13 Depth at a level",,"Operational"
1994.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"033050","Global GTSPP quality flag",,,"Operational"
1995.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"007065","Water pressure",,,"Operational"
1996.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"008080","Qualifier for GTSPP quality flag","= 10 Pressure at a level",,"Operational"
1997.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"033050","Global GTSPP quality flag",,,"Operational"
1998.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"022031","Speed of current",,,"Operational"
1999.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"008080","Qualifier for GTSPP quality flag","= 14 Current speed at a level",,"Operational"
2000.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"033050","Global GTSPP quality flag",,,"Operational"
2001.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"022004","Direction of current",,,"Operational"
2002.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"008080","Qualifier for GTSPP quality flag","= 15 Current direction at a level",,"Operational"
2003.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306036","(Current profile)",,"033050","Global GTSPP quality flag",,,"Operational"
2005.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"109000","Delayed replication of 9 descriptors",,,"Operational"
2006.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"031002","Extended delayed descriptor replication factor",,,"Operational"
2007.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"007062","Depth below sea / water surface",,,"Operational"
2008.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"008080","Qualifier for GTSPP quality flag","= 13 Depth at a level",,"Operational"
2009.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"033050","Global GTSPP quality flag",,,"Operational"
2010.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"007065","Water pressure",,,"Operational"
2011.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"008080","Qualifier for GTSPP quality flag","= 10 Pressure at a level",,"Operational"
2012.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"033050","Global GTSPP quality flag",,,"Operational"
2013.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"022188","Dissolved oxygen",,,"Operational"
2014.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"008080","Qualifier for GTSPP quality flag","= 16 Dissolved oxygen at a level",,"Operational"
2015.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306037","(Dissolved oxygen profile data)",,"033050","Global GTSPP quality flag",,,"Operational"
2017.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"010004","Pressure",,,"Operational"
2018.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"010051","Pressure reduced to mean sea level",,,"Operational"
2019.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"007033","Height of sensor above water surface","Height of air temperature/humidity sensor",,"Operational"
2020.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"012101","Temperature/air temperature","At observation height",,"Operational"
2021.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"012103","Dewpoint temperature","At observation height",,"Operational"
2022.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"013003","Relative humidity","With respect to water at all temperatures",,"Operational"
2023.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"007033","Height of sensor above water surface","Height of wind speed sensor",,"Operational"
2024.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"008021","Time significance","=2 Time averaged",,"Operational"
2025.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"004025","Time period or displacement","Period over which winds are averaged",,"Operational"
2026.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"011001","Wind direction","At observation height",,"Operational"
2027.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"011002","Wind speed","At observation height",,"Operational"
2028.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"008021","Time significance","Set to missing (cancel)",,"Operational"
2029.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"004025","Time period or displacement","Time period over which maximum gust observed",,"Operational"
2030.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"011041","Maximum wind gust speed",,,"Operational"
2031.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"004025","Time period or displacement","Set to missing (cancel)",,"Operational"
2032.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"007033","Height of sensor above water surface ","Set to missing (cancel)",,"Operational"
2033.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"002005","Precision of temperature observation",,,"Operational"
2034.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"007063","Depth below sea/water surface (cm)",,,"Operational"
2035.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306038","(Sequence for representation of standard surface marine meteorological observations from moored buoys)",,"022049","Sea-surface temperature",,,"Operational"
2036.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022078","Duration of wave record",,,"Operational"
2037.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022070","Significant wave height",,,"Operational"
2038.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022073","Maximum wave height",,,"Operational"
2039.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022074","Average wave period",,,"Operational"
2040.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022071","Spectral peak wave period",,,"Operational"
2041.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022076","Direction from which dominant waves are coming",,,"Operational"
2042.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306039","(Sequence for representation of basic wave measurements)",,"022077","Directional spread of dominant wave",,,"Operational"
2043.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022078","Duration of wave record",,,"Operational"
2044.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022082","Maximum non-directional spectral wave density",,,"Operational"
2045.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"106000","Delayed replication of 6 descriptors",,,"Operational"
2046.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"031001","Delayed descriptor replication factor","Number of frequency bins",,"Operational"
2047.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022080","Waveband central frequency",,,"Operational"
2048.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022069","Spectral wave density",,,"Operational"
2049.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022086","Mean direction from which waves are coming",,,"Operational"
2050.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022087","Principal direction from which waves are coming",,,"Operational"
2051.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022088","First normalized polar coordinate from Fourier coefficients",,,"Operational"
2052.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306040","(Sequence for representation of detailed spectral wave measurements)",,"022089","Second normalized polar coordinate from Fourier coefficients",,,"Operational"
2062.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306041","(Depth and temperature profile (high accuracy/precision))",,"002032","Indicator for digitization","= 0 Fixed sensor depths",,"Operational"
2063.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306041","(Depth and temperature profile (high accuracy/precision))",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2064.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306041","(Depth and temperature profile (high accuracy/precision))",,"031001","Delayed descriptor replication factor","Number of depths",,"Operational"
2065.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306041","(Depth and temperature profile (high accuracy/precision))",,"007062","Depth below sea/water surface",,,"Operational"
2066.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306041","(Depth and temperature profile (high accuracy/precision))",,"022043","Sea/water temperature",,,"Operational"
2071.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"002169","Anemometer type","E.g. = 2 WOTAN, = 3 Sonic anemometer",,"Operational"
2072.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"007033","Height of sensor above water surface","Height of anemometer above water surface or effective height for WOTAN",,"Operational"
2073.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"008021","Time significance","= 2 Time averaged",,"Operational"
2074.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"004025","Time period or displacement","Averaging period in minutes",,"Operational"
2075.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"011001","Wind direction","At measurement height",,"Operational"
2076.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306042","(Wind measurement from drifting buoy)",,"011002","Wind speed","At measurement height",,"Operational"
2077.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"041001","pCO2",,,"Operational"
2078.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"008043","Atmospheric chemical or physical constituent type","Set to 3 (carbon dioxide)",,"Operational"
2079.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"015028","Mole fraction of atmospheric constituent/pollutant in dry air",,,"Operational"
2080.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"008043","Atmospheric chemical or physical constituent type","Cancel",,"Operational"
2081.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"013080","Water pH",,,"Operational"
2082.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"041005","Turbidity",,,"Operational"
2083.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"041003","Dissolved nitrates",,,"Operational"
2084.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"022188","Dissolved oxygen",,,"Operational"
2085.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"041002","Fluorescence",,,"Operational"
2086.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"106000","Delayed replication of 6 descriptors",,,"Operational"
2087.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"031000","Short delayed replication factor",,,"Operational"
2088.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"004024","Time period or displacement (hours)","Set to -1 (preceding hour)",,"Operational"
2089.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"014002","Long-wave radiation, integrated over period specified","Downwelling long-wave radiation",,"Operational"
2090.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"014002","Long-wave radiation, integrated over period specified","Upwelling long-wave radiation",,"Operational"
2091.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"014012","Net long-wave radiation, integrated over period specified",,,"Operational"
2092.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"014004","Short-wave radiation, integrated over period specified",,,"Operational"
2093.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","306043","(Marine biogeochemical and radiation observations)",,"004024","Time period or displacement (hours)","Cancel",,"Operational"
2140.00,"07","Surface report sequences (land)","307001","(Low altitude station)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2141.00,"07","Surface report sequences (land)","307001","(Low altitude station)",,"302011","Low altitude station","Basic surface report",,"Operational"
2142.00,"07","Surface report sequences (land)","307002","(Low altitude station)",,"301032","Identification and type of station, date/time, location (coarse accuracy), height of station",,,"Operational"
2143.00,"07","Surface report sequences (land)","307002","(Low altitude station)",,"302011","Low altitude station","Basic surface report",,"Operational"
2144.00,"07","Surface report sequences (land)","307003","(Low altitude station)",,"307001","Low altitude station","Location (high accuracy) and basic report",,"Operational"
2145.00,"07","Surface report sequences (land)","307003","(Low altitude station)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2146.00,"07","Surface report sequences (land)","307003","(Low altitude station)",,"031001","Delayed descriptor replication factor",,,"Operational"
2147.00,"07","Surface report sequences (land)","307003","(Low altitude station)",,"302005","Cloud layer",,,"Operational"
2151.00,"07","Surface report sequences (land)","307004","(Low altitude station)",,"307002","Low altitude station","Location (coarse accuracy) and basic report",,"Operational"
2152.00,"07","Surface report sequences (land)","307004","(Low altitude station)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2153.00,"07","Surface report sequences (land)","307004","(Low altitude station)",,"031001","Delayed descriptor replication factor",,,"Operational"
2154.00,"07","Surface report sequences (land)","307004","(Low altitude station)",,"302005","Cloud layer",,,"Operational"
2158.00,"07","Surface report sequences (land)","307005","(Low altitude station)",,"307001","Low altitude station","Location (high accuracy) and basic report",,"Operational"
2159.00,"07","Surface report sequences (land)","307005","(Low altitude station)",,"101004","Replicate 1 descriptor 4 times",,,"Operational"
2160.00,"07","Surface report sequences (land)","307005","(Low altitude station)",,"302005","Cloud layer","4 layers",,"Operational"
2161.00,"07","Surface report sequences (land)","307006","(Low altitude station)",,"307002","Low altitude station","Location (coarse accuracy) and basic report",,"Operational"
2162.00,"07","Surface report sequences (land)","307006","(Low altitude station)",,"101004","Replicate 1 descriptor 4 times",,,"Operational"
2163.00,"07","Surface report sequences (land)","307006","(Low altitude station)",,"302005","Cloud layer","4 layers",,"Operational"
2164.00,"07","Surface report sequences (land)","307007","(High altitude station)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2165.00,"07","Surface report sequences (land)","307007","(High altitude station)",,"302012","High altitude station","Basic surface report",,"Operational"
2166.00,"07","Surface report sequences (land)","307008","(High altitude station)",,"301032","Identification and type of station, date/time, location (coarse accuracy), height of station",,,"Operational"
2167.00,"07","Surface report sequences (land)","307008","(High altitude station)",,"302012","High altitude station","Basic surface report",,"Operational"
2168.00,"07","Surface report sequences (land)","307009",,,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2169.00,"07","Surface report sequences (land)","307009",,,"302013","Basic surface report",,,"Operational"
2170.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"001063","ICAO location indicator",,,"Operational"
2171.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"002001","Type of station",,,"Operational"
2172.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"301011","Year, month, day","YY",,"Operational"
2173.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"301012","Hour, minute","GG, gg",,"Operational"
2174.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"301024","Latitude/longitude (coarse accuracy), height of station",,,"Operational"
2175.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"007006","Height above station","Height of an anemometer",,"Operational"
2176.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"011001","Wind direction",,,"Operational"
2177.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"011016","Extreme counterclockwise wind direction of a variable wind",,,"Operational"
2178.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"011017","Extreme clockwise wind direction of a variable wind",,,"Operational"
2179.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"011002","Wind speed",,,"Operational"
2180.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"011041","Maximum wind gust speed",,,"Operational"
2181.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"007006","Height above station","Height of a thermometer",,"Operational"
2182.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"012001","Temperature/air temperature",,,"Operational"
2183.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"012003","Dewpoint temperature",,,"Operational"
2184.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"010052","Altimeter setting (QNH)",,,"Operational"
2185.00,"07","Surface report sequences (land)","307011","(Main part of data for representation of METAR/SPECI code in BUFR)",,"020009","General weather indicator (TAF/METAR)",,,"Operational"
2186.00,"07","Surface report sequences (land)","307012","(Horizontal visibility)",,"103000","Delayed replication of 3 descriptors",,,"Operational"
2187.00,"07","Surface report sequences (land)","307012","(Horizontal visibility)",,"031001","Delayed descriptor replication factor","Up to 3",,"Operational"
2188.00,"07","Surface report sequences (land)","307012","(Horizontal visibility)",,"008023","First-order statistics",,,"Operational"
2189.00,"07","Surface report sequences (land)","307012","(Horizontal visibility)",,"005021","Bearing or azimuth","Direction of visibility observed",,"Operational"
2190.00,"07","Surface report sequences (land)","307012","(Horizontal visibility)",,"020001","Horizontal visibility",,,"Operational"
2195.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"106000","Delayed replication of 6 descriptors",,,"Operational"
2196.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"031001","Delayed descriptor replication factor","Up to 4",,"Operational"
2197.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"001064","Runway designator",,,"Operational"
2198.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"008014","Qualifier for runway visual range",,,"Operational"
2199.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"020061","Runway visual range (RVR)",,,"Operational"
2200.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"008014","Qualifier for runway visual range",,,"Operational"
2201.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"020061","Runway visual range (RVR)",,,"Operational"
2202.00,"07","Surface report sequences (land)","307013","(Runway visual range)",,"020018","Tendency of runway visual range",,,"Operational"
2210.00,"07","Surface report sequences (land)","307014","(Significant present or forecast weather)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2211.00,"07","Surface report sequences (land)","307014","(Significant present or forecast weather)",,"031001","Delayed descriptor replication factor","Up to 3",,"Operational"
2212.00,"07","Surface report sequences (land)","307014","(Significant present or forecast weather)",,"020019","Significant present or forecast weather",,,"Operational"
2215.00,"07","Surface report sequences (land)","307015","(Clouds group(s))",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2216.00,"07","Surface report sequences (land)","307015","(Clouds group(s))",,"031001","Delayed descriptor replication factor",,,"Operational"
2217.00,"07","Surface report sequences (land)","307015","(Clouds group(s))",,"302005","Cloud layer","NsNsNs, CC, hshshs",,"Operational"
2218.00,"07","Surface report sequences (land)","307015","(Clouds group(s))",,"020002","Vertical visibility",,,"Operational"
2222.00,"07","Surface report sequences (land)","307016","(Significant recent weather phenomena)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2223.00,"07","Surface report sequences (land)","307016","(Significant recent weather phenomena)",,"031001","Delayed descriptor replication factor","Up to 3",,"Operational"
2224.00,"07","Surface report sequences (land)","307016","(Significant recent weather phenomena)",,"020020","Significant recent weather phenomena",,,"Operational"
2227.00,"07","Surface report sequences (land)","307017","(Wind shear on runway(s))",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2228.00,"07","Surface report sequences (land)","307017","(Wind shear on runway(s))",,"031001","Delayed descriptor replication factor",,,"Operational"
2229.00,"07","Surface report sequences (land)","307017","(Wind shear on runway(s))",,"011070","Designator of the runway affected by wind shear (including ALL)",,,"Operational"
2232.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"008016","Change qualifier of a trend-type forecast or an aerodrome forecast",,,"Operational"
2233.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2234.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"031001","Delayed descriptor replication factor","Up to 2",,"Operational"
2235.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"008017","Qualifier of the time when the forecast change is expected","FM, TL, AT",,"Operational"
2236.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"301012","Hour, minute","GG, gg",,"Operational"
2237.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"104000","Delayed replication of 4 descriptors",,,"Operational"
2238.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"031001","Delayed descriptor replication factor","Up to 1",,"Operational"
2239.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"007006","Height above station",,,"Operational"
2240.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"011001","Wind direction",,,"Operational"
2241.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"011002","Wind speed",,,"Operational"
2242.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"011041","Maximum wind gust speed",,,"Operational"
2243.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"020009","General weather indicator (TAF/METAR)",,,"Operational"
2244.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2245.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"031001","Delayed descriptor replication factor","Up to 1",,"Operational"
2246.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"020001","Horizontal visibility",,,"Operational"
2247.00,"07","Surface report sequences (land)","307018","(Trend-type landing forecast)",,"307014","Significant present or forecast weather","w´w´",,"Operational"
2261.00,"07","Surface report sequences (land)","307020","(Short METAR/SPECI)",,"307011","Main part of data for representation of METAR/SPECI code in BUFR",,,"Operational"
2262.00,"07","Surface report sequences (land)","307020","(Short METAR/SPECI)",,"307014","Significant present or forecast weather","w´w´",,"Operational"
2263.00,"07","Surface report sequences (land)","307020","(Short METAR/SPECI)",,"307016","Significant recent weather phenomena","REw´w´",,"Operational"
2264.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307011","Main part of data for representation of METAR/SPECI code in BUFR",,,"Operational"
2265.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307012","Horizontal visibility","DvVVVV",,"Operational"
2266.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307013","Runway visual range","DRDR/VRVRVRVR",,"Operational"
2267.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307014","Significant present or forecast weather","w´w´",,"Operational"
2268.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307015","Clouds group(s)",,,"Operational"
2269.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307016","Significant recent weather phenomena","REw´w´",,"Operational"
2270.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307017","Wind shear on runway(s)",,,"Operational"
2271.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307018","Trend-type landing forecast",,,"Operational"
2272.00,"07","Surface report sequences (land)","307021","(Total sequence for representation of METAR/SPECI code in BUFR)",,"307015","Clouds group(s)",,,"Operational"
2273.00,"07","Surface report sequences (land)","307022","(Ground-based GNSS data)",,"001015","Station or site name",,,"Operational"
