"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
1413.00,"03","Meteorological sequences common to vertical soundings data","D03054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"B06015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1414.00,"03","Meteorological sequences common to vertical soundings data","D03054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
1415.00,"03","Meteorological sequences common to vertical soundings data","D03054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
1416.00,"03","Meteorological sequences common to vertical soundings data","D03054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"B11001","Wind direction",,,"Operational"
1417.00,"03","Meteorological sequences common to vertical soundings data","D03054","(Temperature, dewpoint and wind data at a pressure level with radiosonde position)",,"B11002","Wind speed",,,"Operational"
1418.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B04086","Long time period or displacement","Since launch time",,"Operational"
1419.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B08042","Extended vertical sounding significance",,,"Operational"
1420.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B07009","Geopotential height",,,"Operational"
1421.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B05015","Latitude displacement (high accuracy)","Since launch site",,"Operational"
1422.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B06015","Longitude displacement (high accuracy)","Since launch site",,"Operational"
1423.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B12101","Temperature/air temperature","Scale: 2",,"Operational"
1424.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B13009","Relative humidity",,,"Operational"
1425.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B12103","Dewpoint temperature","Scale: 2",,"Operational"
1426.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B11001","Wind direction",,,"Operational"
1427.00,"03","Meteorological sequences common to vertical soundings data","D03055","(Temperature, dewpoint, relative humidity and wind data at a height level with radiosonde position)",,"B11002","Wind speed",,,"Operational"
1440.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03005","Horizontal width of screen or shield (x)",,,"Operational"
1441.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03006","Horizontal depth of screen or shield (y)",,,"Operational"
1442.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03007","Vertical height of screen or shield (z)",,,"Operational"
1443.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B02096","Type of temperature sensor",,,"Operational"
1444.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03022","Instrument owner",,,"Operational"
1445.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03003","Thermometer/hygrometer housing",,,"Operational"
1446.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03020","Material for thermometer/hygrometer housing",,,"Operational"
1447.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03004","Type of screen/shelter/radiation shield",,,"Operational"
1448.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03023","Configuration of louvres for thermometer/hygrometer screen",,,"Operational"
1449.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03008","Artificially ventilated screen or shield",,,"Operational"
1450.00,"03","Meteorological sequences common to vertical soundings data","D03099","(Metadata common to temperature/humidity sensors)",,"B03009","Amount of forced ventilation at time of reading",,,"Operational"
1592.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05001","(SADC-HYCOS single measurement)",,"B11001","Wind direction",,,"Operational"
1593.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05001","(SADC-HYCOS single measurement)",,"B11002","Wind speed",,,"Operational"
1594.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05001","(SADC-HYCOS single measurement)",,"B13060","Total accumulated precipitation",,,"Operational"
1595.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05001","(SADC-HYCOS single measurement)",,"B13071","Upstream water level",,,"Operational"
1596.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"D01012","Hour, minute",,,"Operational"
1597.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B12001","Temperature/air temperature",,,"Operational"
1598.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13003","Relative humidity",,,"Operational"
1599.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B14051","Direct solar radiation integrated over last hour",,,"Operational"
1600.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13060","Total accumulated precipitation",,,"Operational"
1601.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13072","Downstream water level",,,"Operational"
1602.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13080","Water pH",,,"Operational"
1603.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13081","Water conductivity",,,"Operational"
1604.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13082","Water temperature",,,"Operational"
1605.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13083","Dissolved oxygen",,,"Operational"
1606.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05002","(SADC-HYCOS environmental measurement)",,"B13084","Turbidity",,,"Operational"
1612.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05003","(SADC-HYCOS measurement array definition)",,"D01012","Hour, minute","First single measurement minus increment",,"Operational"
1613.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05003","(SADC-HYCOS measurement array definition)",,"B04065","Short time increment","Time interval between measurements",,"Operational"
1614.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05003","(SADC-HYCOS measurement array definition)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
1615.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05003","(SADC-HYCOS measurement array definition)",,"D05001","SADC-HYCOS single measurement",,,"Operational"
1616.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05004","(SADC-HYCOS report)",,"D01030","Identification - with physical location",,,"Operational"
1617.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05004","(SADC-HYCOS report)",,"D05002","SADC-HYCOS environmental measurement",,,"Operational"
1618.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05004","(SADC-HYCOS report)",,"D05003","SADC-HYCOS measurement array definition",,,"Operational"
1625.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B13072","Downstream water level",,,"Operational"
1626.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B13082","Water temperature",,,"Operational"
1627.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B13019","Total precipitation past 1 hour",,,"Operational"
1628.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"C07005","Units replacement","Kelvin",,"Operational"
1629.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"C01004","Data width replacement","4 characters long",,"Operational"
1630.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B12001","Temperature/air temperature",,,"Operational"
1631.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B13073","Maximum water level",,,"Operational"
1632.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05006","(MEDHYCOS measurement)",,"B13060","Total accumulated precipitation",,,"Operational"
1639.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05007","(MEDHYCOS report)",,"D01029","Identification",,,"Operational"
1640.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05007","(MEDHYCOS report)",,"D01012","Hour, minute","Time of first measurement",,"Operational"
1641.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05007","(MEDHYCOS report)",,"B04065","Short time increment","Time interval between measurements",,"Operational"
1642.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05007","(MEDHYCOS report)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
1643.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05007","(MEDHYCOS report)",,"D05006","MEDHYCOS measurement","Single measurement",,"Operational"
1646.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05008","(AOCHYCOS - Chad measurement)",,"D05006","MEDHYCOS measurement","Same as MEDHYCOS type measurement",,"Operational"
1647.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05008","(AOCHYCOS - Chad measurement)",,"C07005","Units replacement","Kelvin",,"Operational"
1648.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05008","(AOCHYCOS - Chad measurement)",,"C01004","Data width replacement","4 characters long",,"Operational"
1649.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05008","(AOCHYCOS - Chad measurement)",,"B12030","Soil temperature","At -50 cm",,"Operational"
1656.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05009","(AOCHYCOS - Chad report)",,"D01029","Identification",,,"Operational"
1657.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05009","(AOCHYCOS - Chad report)",,"D01012","Hour, minute","Time of first measurement",,"Operational"
1658.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05009","(AOCHYCOS - Chad report)",,"B04065","Short time increment","Time interval between measurements",,"Operational"
1659.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05009","(AOCHYCOS - Chad report)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
1660.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05009","(AOCHYCOS - Chad report)",,"D05008","AOCHYCOS - Chad measurement","Single measurement",,"Operational"
1661.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05010","(MEDHYCOS-Measurement type 2)",,"D05008","AOCHYCOS - Chad measurement","Same as AOCHYCOS type measurement",,"Operational"
1662.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05010","(MEDHYCOS-Measurement type 2)",,"B02091","Entry sensor 4/20 mA","No. 1",,"Operational"
1663.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05010","(MEDHYCOS-Measurement type 2)",,"B02091","Entry sensor 4/20 mA","No. 2",,"Operational"
1670.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05011","(MEDHYCOS report type 2)",,"D01029","Identification",,,"Operational"
1671.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05011","(MEDHYCOS report type 2)",,"D01012","Hour, minute","Time of first measurement",,"Operational"
1672.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05011","(MEDHYCOS report type 2)",,"B04065","Short time increment","Time interval between measurements",,"Operational"
1673.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05011","(MEDHYCOS report type 2)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
1674.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05011","(MEDHYCOS report type 2)",,"D05010","MEDHYCOS-Measurement type 2","Single measurement",,"Operational"
1675.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B14021","Global solar radiation, integrated over period specified",,,"Operational"
1676.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B07004","Pressure","Atmospheric pressure",,"Operational"
1677.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B13003","Relative humidity",,,"Operational"
1678.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B11002","Wind speed",,,"Operational"
1679.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B11001","Wind direction",,,"Operational"
1680.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B11041","Maximum wind gust speed",,,"Operational"
1681.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05016","(Meteorological parameters associated with hydrological data)",,"B11043","Maximum wind gust direction",,,"Operational"
1682.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05017","(Water quality measurement)",,"B13080","Water pH",,,"Operational"
1683.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05017","(Water quality measurement)",,"B13081","Water conductivity",,,"Operational"
1684.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05017","(Water quality measurement)",,"B13083","Dissolved oxygen",,,"Operational"
1685.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05017","(Water quality measurement)",,"B13085","Oxydation reduction potential (ORP)",,,"Operational"
1686.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05017","(Water quality measurement)",,"B13084","Turbidity",,,"Operational"
1695.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"D01029","Identification",,,"Operational"
1696.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"D01012","Hour, minute","Time of first measurement",,"Operational"
1697.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"B04065","Short time increment","Hour increment",,"Operational"
1698.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"R03000","Delayed replication of 3 descriptors",,,"Operational"
1699.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"D05008","AOCHYCOS - Chad measurement","Same as AOCHYCOS type measurement",,"Operational"
1700.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"D05016","Meteorological parameters associated with hydrological data",,,"Operational"
1701.00,"05","Meteorological or hydrological sequences common to hydrological observations","D05018","(MEDHYCOS report with meteorology and water quality data)",,"D05017","Water quality measurement",,,"Operational"
1707.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06001","(Depth, temperature)",,"B02032","Indicator for digitization",,,"Operational"
1708.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06001","(Depth, temperature)",,"R02000","Delayed replication of 2 descriptors",,,"Operational"
1709.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06001","(Depth, temperature)",,"B07062","Depth below sea/water surface",,,"Operational"
1710.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06001","(Depth, temperature)",,"B22042","Sea/water temperature",,,"Operational"
1711.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06002","(Current)",,"B02031","Duration and time of current measurement",,,"Operational"
1712.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06002","(Current)",,"B22004","Direction of current",,,"Operational"
1713.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06002","(Current)",,"B22031","Speed of current",,,"Operational"
1714.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06003","(Surface wind and temperature)",,"B02002","Type of instrumentation for wind measurement",,,"Operational"
1715.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06003","(Surface wind and temperature)",,"B11011","Wind direction at 10 m",,,"Operational"
1716.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06003","(Surface wind and temperature)",,"B11012","Wind speed at 10 m",,,"Operational"
1717.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06003","(Surface wind and temperature)",,"B12004","Air temperature at 2 m",,,"Operational"
1725.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"B02032","Indicator for digitization",,,"Operational"
1726.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"B02033","Method of salinity/depth measurement",,,"Operational"
1727.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"R03000","Delayed replication of 3 descriptors",,,"Operational"
1728.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"B07062","Depth below sea/water surface",,,"Operational"
1729.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"B22043","Sea/water temperature",,,"Operational"
1730.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06004","(Depth, temperature, salinity)",,"B22062","Salinity",,,"Operational"
1737.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06005",,,"B02031","Duration and time of current measurement",,,"Operational"
1738.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06005",,,"R03000","Delayed replication of 3 descriptors",,,"Operational"
1739.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06005",,,"B07062","Depth below sea/water surface",,,"Operational"
1740.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06005",,,"B22004","Direction of current",,,"Operational"
1741.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06005",,,"B22031","Speed of current",,,"Operational"
1742.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06006","(Under water sounding (optional) parameters)",,"D06003","Surface wind and temperature",,,"Operational"
1743.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06006","(Under water sounding (optional) parameters)",,"D06002","Current",,,"Operational"
1744.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06006","(Under water sounding (optional) parameters)",,"B22063","Total water depth",,,"Operational"
1745.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"B01012","Direction of motion of moving observing platform",,,"Operational"
1746.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"B01014","Platform drift speed (high precision)",,,"Operational"
1747.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"D06008","Buoy instrumentation parameters",,,"Operational"
1748.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"B04024","Time period or displacement",,,"Operational"
1749.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"B27003","Alternate latitude (coarse accuracy)",,,"Operational"
1750.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06007","(Buoy spare block parameters)",,"B28003","Alternate longitude (coarse accuracy)",,,"Operational"
1751.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06008","(Buoy instrumentation parameters)",,"B02034","Drogue type",,,"Operational"
1752.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06008","(Buoy instrumentation parameters)",,"B02035","Cable length",,,"Operational"
1753.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06008","(Buoy instrumentation parameters)",,"B02036","Buoy type",,,"Operational"
1754.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06011","(Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,"D01021","Latitude/longitude (high accuracy)",,,"Operational"
1755.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06011","(Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,"B01075","Tide station identification","Alphanumeric ID (5 characters)",,"Operational"
1756.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06011","(Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,"B02147","Method of transmission to collection centre",,,"Operational"
1757.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06011","(Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,"D01011","Year, month, day",,,"Operational"
1758.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06011","(Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,"D01013","Hour, minute, second",,,"Operational"
1759.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06012","(Sequence for representation of sensor type, significant qualifier for sensor and status of operation)",,"B02007","Type of sensor for water level measuring instrument",,,"Operational"
1760.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06012","(Sequence for representation of sensor type, significant qualifier for sensor and status of operation)",,"B08015","Significant qualifier for sensor",,,"Operational"
1761.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06012","(Sequence for representation of sensor type, significant qualifier for sensor and status of operation)",,"B08032","Status of operation",,,"Operational"
1762.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06012","(Sequence for representation of sensor type, significant qualifier for sensor and status of operation)",,"D06029","Sequence for representation of tsunameter sampling information for water column heights in the time series report",,,"Operational"
1774.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"D06012","Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,,"Operational"
1775.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"D01011","Year, month, day","Reference date for the time series",,"Operational"
1776.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"D01013","Hour, minute, second","Reference time for the time series",,"Operational"
1777.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B22120","Tide station automated water level check",,,"Operational"
1778.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B22121","Tide station manual water level check",,,"Operational"
1779.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B04015","Time increment","Added to reset the reference time",,"Operational"
1780.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B04065","Short time increment","Added to each data value in the time series",,"Operational"
1781.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"R02000","Delayed replication of 2 descriptors",,,"Operational"
1782.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B22038","Tidal elevation with respect to local chart datum",,,"Operational"
1783.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06013","(Sequence for representation of water level and residual in the time series)",,"B22040","Meteorological residual tidal elevation (surge or offset)",,,"Operational"
1794.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"D06012","Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,,"Operational"
1795.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"D01011","Year, month, day ","Reference date for the time series",,"Operational"
1796.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"D01013","Hour, minute, second","Reference time for the time series",,"Operational"
1797.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"B22120","Tide station automated water level check",,,"Operational"
1798.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"B22121","Tide station manual water level check",,,"Operational"
1799.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"B04015","Time increment","Added to reset the reference time",,"Operational"
1800.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"B04065","Short time increment","Added to each data value in the time series",,"Operational"
1801.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"R01000","Delayed replication of 1 descriptor",,,"Operational"
1802.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06014","(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,"B22038","Tidal elevation with respect to local chart datum",,,"Operational"
1803.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"D01011","Year, month, day","Reference date for the time series",,"Operational"
1804.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"D01013","Hour, minute, second","Reference time for the time series",,"Operational"
1805.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B10004","Pressure","Station level",,"Operational"
1806.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B10051","Pressure reduced to mean sea level",,,"Operational"
1807.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"D02032","Temperature and humidity data",,,"Operational"
1808.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B07032","Height of sensor above local ground (or deck of marine platform)",,,"Operational"
1809.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B02002","Type of instrumentation for wind measurement",,,"Operational"
1810.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B08021","Time significance","= 2 Time averaged",,"Operational"
1811.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B04025","Time period or displacement","E.g. = 1 for 1 minute, = 10 for 10 minutes",,"Operational"
1812.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B11001","Wind direction",,,"Operational"
1813.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B11002","Wind speed",,,"Operational"
1814.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B04025","Time period or displacement","In minutes",,"Operational"
1815.00,"06","Meteorological or oceanographic sequences common to oceanographic observations","D06016","(Sequence for representation of ancillary meteorological data associated with water level data)",,"B11043","Maximum wind gust direction",,,"Operational"
