Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/21/148/1,021148,علم اختلاف الحافة الخلفية,1,اختلاف غير قصير النطاق,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/148/2,021148,علم اختلاف الحافة الخلفية,2,اختلاف غير قصير النطاق,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/148/3-8,021148,علم اختلاف الحافة الخلفية,3-8,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/148/All-9,021148,علم اختلاف الحافة الخلفية,All 9,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/0,021150,تواجد الحزم في نفس الموقع,0,بيانات من محطة أرضية واحدة (بدون تواجد مشترك),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/150/1,021150,تواجد الحزم في نفس الموقع,1,بيانات من محطة أرضية واحدة (بدون تواجد مشترك),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/2,021150,تواجد الحزم في نفس الموقع,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/150/3,021150,تواجد الحزم في نفس الموقع,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/1,021155,جودة خلية متجه الرياح SEAWINDS,1,معامل انعكاس المحيط سيغما-0 غير متوفر لاسترجاع الرياح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/2,021155,جودة خلية متجه الرياح SEAWINDS,2,ضعف تنوع الزاوية الأفقية بين سيجما-0 لاسترجاع الرياح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/3,021155,جودة خلية متجه الرياح SEAWINDS,3,أي محتوى ضوضاء الحزمة أعلى أو يساوي العتبة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/4,021155,جودة خلية متجه الرياح SEAWINDS,4,مراقبة المنتج غير مستخدمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/5,021155,جودة خلية متجه الرياح SEAWINDS,5,علامة مراقبة المنتج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/6,021155,جودة خلية متجه الرياح SEAWINDS,6,فشل مراقبة الجودة KNMI,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/7,021155,جودة خلية متجه الرياح SEAWINDS,7,يفشل التحكم النوعي التبايني,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/8,021155,جودة خلية متجه الرياح SEAWINDS,8,جزء من خلية متجه الرياح يقع فوق اليابسة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/9,021155,جودة خلية متجه الرياح SEAWINDS,9,جزء من خلية متجه الرياح يقع فوق الجليد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/10,021155,جودة خلية متجه الرياح SEAWINDS,10,لم يتم استرجاع الرياح لخلية متجه الرياح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/11,021155,جودة خلية متجه الرياح SEAWINDS,11,السرعة المبلغ عنها للرياح تزيد عن 30 م ث-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/12,021155,جودة خلية متجه الرياح SEAWINDS,12,السرعة المبلغ عنها للرياح تزيد عن 30 م ث-1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/13,021155,جودة خلية متجه الرياح SEAWINDS,13,علم المطر لخلية متجه الرياح غير قابل للاستخدام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/14,021155,جودة خلية متجه الرياح SEAWINDS,14,خوارزمية علم المطر تكتشف المطر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/15,021155,جودة خلية متجه الرياح SEAWINDS,15,الخلفية الأرصادية غير مستخدمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/16,021155,جودة خلية متجه الرياح SEAWINDS,16,البيانات زائدة عن الحاجة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/155/17-23,021155,جودة خلية متجه الرياح SEAWINDS,17-23,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/155/All-24,021155,جودة خلية متجه الرياح SEAWINDS,All 24,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/0,021158,جودة تقدير Kp من ASCAT,0,مقبول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/158/1,021158,جودة تقدير Kp من ASCAT,1,مقبول,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/2,021158,جودة تقدير Kp من ASCAT,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/158/3,021158,جودة تقدير Kp من ASCAT,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/0,021159,قابلية استخدام ASCAT sigma-0,0,جيد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/1,021159,قابلية استخدام ASCAT sigma-0,1,قابل للاستخدام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/159/2,021159,قابلية استخدام ASCAT sigma-0,2,سيئ,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/159/3,021159,قابلية استخدام ASCAT sigma-0,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/0,021169,مؤشر وجود الجليد,0,لا يوجد جليد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/21/169/1,021169,مؤشر وجود الجليد,1,لا يوجد جليد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/2,021169,مؤشر وجود الجليد,2,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/21/169/3,021169,مؤشر وجود الجليد,3,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
