Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/08/023/63,008023,القيم الإحصائية من الدرجة الأولى تتبع,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/024/0-1,008024,إحصائيات الفرق,0-1,محجوز,,,,,Operational
bufr4/0/08/024/2,008024,إحصائيات الفرق,2,الملاحظ ناقص الحد الأقصى,,,,,Operational
bufr4/0/08/024/3,008024,إحصائيات الفرق,3,الملاحظ ناقص الحد الأدنى,,,,,Operational
bufr4/0/08/024/4,008024,إحصائيات الفرق,4,الملاحظ ناقص المتوسط,,,,,Operational
bufr4/0/08/024/5,008024,إحصائيات الفرق,5,الملاحظ ناقص الوسيط,,,,,Operational
bufr4/0/08/024/6,008024,إحصائيات الفرق,6,الملاحظ ناقص النمط,,,,,Operational
bufr4/0/08/024/7-10,008024,إحصائيات الفرق,7-10,محجوز,,,,,Operational
bufr4/0/08/024/11,008024,إحصائيات الفرق,11,المرصود ناقص المناخية (الشذوذ),,,,,Operational
bufr4/0/08/024/12,008024,إحصائيات الفرق,12,الملاحظ ناقص القيمة المحللة,,,,,Operational
bufr4/0/08/024/13,008024,إحصائيات الفرق,13,الملاحظ ناقص القيمة المحللة,,,,,Operational
bufr4/0/08/024/14,008024,إحصائيات الفرق,14,الملاحظ ناقص القيمة المتوقعة,,,(انظر الملاحظة 3),93,Operational
bufr4/0/08/024/15-20,008024,إحصائيات الفرق,15-20,محجوز,,,,,Operational
bufr4/0/08/024/21,008024,إحصائيات الفرق,21,الملاحظ ناقص القيمة المُداخلة,,,,,Operational
bufr4/0/08/024/22,008024,إحصائيات الفرق,22,القيمة الملاحظة ناقص القيمة المحسوبة هيدروستاتيكيًا,,,,,Operational
bufr4/0/08/024/23-31,008024,إحصائيات الفرق,23-31,محجوز,,,,,Operational
bufr4/0/08/024/32-62,008024,إحصائيات الفرق,32-62,مخصص للاستخدام المحلي,,,,,Operational
bufr4/0/08/024/63,008024,إحصائيات الفرق,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/025/0,008025,مؤهل فرق التوقيت,0,التوقيت العالمي المنسق (UTC) ناقص التوقيت المحلي القياسي (LST),,,,,Operational
bufr4/0/08/025/1,008025,مؤهل فرق التوقيت,1,التوقيت المحلي القياسي,,,,,Operational
bufr4/0/08/025/2,008025,مؤهل فرق التوقيت,2,التوقيت العالمي المنسق (UTC) ناقص التوقيت المحلي القياسي (LST),,,,,Operational
bufr4/0/08/025/3-4,008025,مؤهل فرق التوقيت,3-4,محجوز,,,,,Operational
bufr4/0/08/025/5,008025,مؤهل فرق التوقيت,5,فرق الوقت من حافة قطاع المعالجة,,,,,Operational
bufr4/0/08/025/6-14,008025,مؤهل فرق التوقيت,6-14,محجوز,,,,,Operational
bufr4/0/08/025/15,008025,مؤهل فرق التوقيت,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/026/0,008026,أهمية المصفوفة,0,مصفوفة نواة المتوسطات,,,,,Operational
bufr4/0/08/026/1,008026,أهمية المصفوفة,1,مصفوفة الارتباط (C),,,,,Operational
bufr4/0/08/026/2,008026,أهمية المصفوفة,2,الجذر التربيعي لمصفوفة الارتباط المثلثية السفلية (L من C=LLT),,,,,Operational
bufr4/0/08/026/3,008026,أهمية المصفوفة,3,معكوس الجذر التربيعي لمصفوفة الارتباط المثلثية السفلية (L-1),,,,,Operational
bufr4/0/08/026/4-42,008026,أهمية المصفوفة,4-42,محجوز,,,,,Operational
bufr4/0/08/026/43-62,008026,أهمية المصفوفة,43-62,مخصص للاستخدام المحلي,,,,,Operational
bufr4/0/08/026/63,008026,أهمية المصفوفة,63,أهمية مفقودة أو غير محددة,,,,,Operational
bufr4/0/08/027/0,008027,نوع قياس شذوذ ارتفاع سطح البحر,0,قياس خام غير مفلتر يشمل الضوضاء,,,,,Operational
bufr4/0/08/027/1,008027,نوع قياس شذوذ ارتفاع سطح البحر,1,ارتفاع سطح البحر المفلتر بتمرير منخفض لتقليل الضوضاء,,,,,Operational
bufr4/0/08/027/2-254,008027,نوع قياس شذوذ ارتفاع سطح البحر,2-254,محجوز,,,,,Operational
bufr4/0/08/027/255,008027,نوع قياس شذوذ ارتفاع سطح البحر,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/029/0,008029,سطح,0,المحيط المفتوح أو البحر شبه المغلق,,,,,Operational
bufr4/0/08/029/1,008029,سطح,1,بحر مغلق أو بحيرة,,,,,Operational
bufr4/0/08/029/2,008029,سطح,2,الجليد القاري,,,,,Operational
bufr4/0/08/029/3,008029,سطح,3,أرض,,,,,Operational
bufr4/0/08/029/4,008029,سطح,4,منخفض داخلي (تحت مستوى سطح البحر),,,,,Operational
bufr4/0/08/029/5,008029,سطح,5,مزيج من الأرض والماء,,,,,Operational
bufr4/0/08/029/6,008029,سطح,6,مزيج من الأرض والمنخفض الداخلي,,,,,Operational
bufr4/0/08/029/7-10,008029,سطح,7-10,محجوز,,,,,Operational
bufr4/0/08/029/11,008029,سطح,11,نهر,,,,,Operational
bufr4/0/08/029/12,008029,سطح,12,بحيرة,,,,,Operational
bufr4/0/08/029/13,008029,سطح,13,بحر,,,,,Operational
bufr4/0/08/029/14,008029,سطح,14,نهر جليدي,,,,,Operational
bufr4/0/08/029/15,008029,سطح,15,أرض حضرية,,,,,Operational
bufr4/0/08/029/16,008029,سطح,16,الأراضي الريفية,,,,,Operational
bufr4/0/08/029/17,008029,سطح,17,الأراضي الضواحي,,,,,Operational
bufr4/0/08/029/18,008029,سطح,18,الجليد البحري,,,,,Operational
bufr4/0/08/029/19,008029,سطح,19,غابة,,,,,Operational
bufr4/0/08/029/20,008029,سطح,20,الأراضي الشجيرية,,,,,Operational
bufr4/0/08/029/21,008029,سطح,21,سافانا,,,,,Operational
bufr4/0/08/029/22,008029,سطح,22,صحراء,,,,,Operational
bufr4/0/08/029/23,008029,سطح,23,الأراضي العشبية,,,,,Operational
bufr4/0/08/029/24,008029,سطح,24,الأراضي الرطبة,,,,,Operational
bufr4/0/08/029/25,008029,سطح,25,ثلج,,,,,Operational
bufr4/0/08/029/26,008029,سطح,26,ساحل,,,,,Operational
bufr4/0/08/029/27-254,008029,سطح,27-254,محجوز,,,,,Operational
bufr4/0/08/029/255,008029,سطح,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/032/0,008032,حالة العملية,0,عملية روتينية,,,,,Operational
bufr4/0/08/032/1,008032,حالة العملية,1,حدث ناتج عن ارتفاع العاصفة,,,,,Operational
bufr4/0/08/032/2,008032,حالة العملية,2,حدث ناتج عن تسونامي,,,,,Operational
bufr4/0/08/032/3,008032,حالة العملية,3,تم تشغيل الحدث يدويًا,,,,,Operational
bufr4/0/08/032/4,008032,حالة العملية,4,اختبار التثبيت,,,,,Operational
bufr4/0/08/032/5,008032,حالة العملية,5,اختبار الصيانة,,,,,Operational
bufr4/0/08/032/6-14,008032,حالة العملية,6-14,محجوز,,,,,Operational
bufr4/0/08/032/15,008032,حالة العملية,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/033/0,008033,طريقة اشتقاق نسبة الثقة,0,محجوز,,,,,Operational
bufr4/0/08/033/1,008033,طريقة اشتقاق نسبة الثقة,1,النسبة المئوية للثقة المحسوبة باستخدام نسبة الغطاء السحابي,,,,,Operational
bufr4/0/08/033/2,008033,طريقة اشتقاق نسبة الثقة,2,نسبة الثقة المحسوبة باستخدام الانحراف المعياري لدرجة الحرارة,,,,,Operational
bufr4/0/08/033/3,008033,طريقة اشتقاق نسبة الثقة,3,النسبة المئوية للثقة المحسوبة باستخدام احتمال تلوث السحب,,,,,Operational
bufr4/0/08/033/4,008033,طريقة اشتقاق نسبة الثقة,4,نسبة الثقة المحسوبة باستخدام طبيعية التوزيع,,,,,Operational
bufr4/0/08/033/5-126,008033,طريقة اشتقاق نسبة الثقة,5-126,محجوز,,,,,Operational
bufr4/0/08/033/127,008033,طريقة اشتقاق نسبة الثقة,127,القيمة المفقودة,,,,,Operational
bufr4/0/08/034/0,008034,مؤهل قياس درجة الحرارة/الملوحة,0,أخذ العينات الثانوية: متوسط,,,,,Operational
bufr4/0/08/034/1,008034,مؤهل قياس درجة الحرارة/الملوحة,1,أخذ العينات الثانوية: متقطع,,,,,Operational
bufr4/0/08/034/2,008034,مؤهل قياس درجة الحرارة/الملوحة,2,أخذ العينات الثانوية: مختلط,,,,,Operational
bufr4/0/08/034/3,008034,مؤهل قياس درجة الحرارة/الملوحة,3,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/4,008034,مؤهل قياس درجة الحرارة/الملوحة,4,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/5,008034,مؤهل قياس درجة الحرارة/الملوحة,5,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/6,008034,مؤهل قياس درجة الحرارة/الملوحة,6,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/7,008034,مؤهل قياس درجة الحرارة/الملوحة,7,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/8,008034,مؤهل قياس درجة الحرارة/الملوحة,8,أخذ عينات قريبة من السطح: متوسط، مضخوخ,,,,,Operational
bufr4/0/08/034/9-14,008034,مؤهل قياس درجة الحرارة/الملوحة,9-14,محجوز,,,,,Operational
bufr4/0/08/034/15,008034,مؤهل قياس درجة الحرارة/الملوحة,15,القيمة المفقودة,,,,,Operational
bufr4/0/08/035/0,008035,نوع تمرين المراقبة,0,عالمي,,,,,Operational
bufr4/0/08/035/1,008035,نوع تمرين المراقبة,1,إقليمي,,,,,Operational
bufr4/0/08/035/2,008035,نوع تمرين المراقبة,2,وطني,,,,,Operational
bufr4/0/08/035/3,008035,نوع تمرين المراقبة,3,خاص,,,,,Operational
bufr4/0/08/035/4,008035,نوع تمرين المراقبة,4,ثنائي,,,,,Operational
bufr4/0/08/035/5,008035,نوع تمرين المراقبة,5,محجوز,,,,,Operational
bufr4/0/08/035/6,008035,نوع تمرين المراقبة,6,محجوز,,,,,Operational
bufr4/0/08/035/7,008035,نوع تمرين المراقبة,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/036/0,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,0,أمانة المنظمة العالمية للأرصاد الجوية,,,,,Operational
bufr4/0/08/036/1,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,1,المنظمة العالمية للأرصاد الجوية,,,,,Operational
bufr4/0/08/036/2,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,2,مركز رصد الأعاصير الإقليمي,,,,,Operational
bufr4/0/08/036/3,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,3,المجلس الوطني للإعلام,,,,,Operational
bufr4/0/08/036/4,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,4,آر تي إتش,,,,,Operational
bufr4/0/08/036/5,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,5,موقع الرصد,,,,,Operational
bufr4/0/08/036/6,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,6,أخرى,,,,,Operational
bufr4/0/08/036/7,008036,نوع المركز أو المحطة التي تقوم بالمراقبة,7,القيمة المفقودة,,,,,Operational
bufr4/0/08/037/0,008037,أهمية فحص الخط الأساسي,0,وحدة التحقق الأساسية للشركة المصنعة,,,,,Operational
bufr4/0/08/037/1,008037,أهمية فحص الخط الأساسي,1,شاشة الطقس,,,,,Operational
bufr4/0/08/037/2,008037,أهمية فحص الخط الأساسي,2,غرفة الرطوبة القياسية GRUAN,,,,,Operational
bufr4/0/08/037/3-30,008037,أهمية فحص الخط الأساسي,3-30,محجوز,,,,,Operational
bufr4/0/08/037/31,008037,أهمية فحص الخط الأساسي,31,القيمة المفقودة,,,,,Operational
bufr4/0/08/038/0,008038,أهمية بيانات الأداة,0,قراءة الجهاز المُعتمدة,,,,,Operational
bufr4/0/08/038/1,008038,أهمية بيانات الأداة,1,قراءة الجهاز المرجعي,,,,,Operational
bufr4/0/08/038/2-254,008038,أهمية بيانات الأداة,2-254,محجوز,,,,,Operational
bufr4/0/08/038/255,008038,أهمية بيانات الأداة,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/039/0,008039,أهمية الوقت (توقعات الطيران),0,وقت إصدار التنبؤ,,,,,Operational
bufr4/0/08/039/1,008039,أهمية الوقت (توقعات الطيران),1,وقت بدء فترة التنبؤ,,,,,Operational
bufr4/0/08/039/2,008039,أهمية الوقت (توقعات الطيران),2,وقت بدء فترة التنبؤ,,,,,Operational
bufr4/0/08/039/3,008039,أهمية الوقت (توقعات الطيران),3,وقت التنبؤ بدرجة الحرارة القصوى,,,,,Operational
bufr4/0/08/039/4,008039,أهمية الوقت (توقعات الطيران),4,وقت التنبؤ بدرجة الحرارة الدنيا,,,,,Operational
bufr4/0/08/039/5,008039,أهمية الوقت (توقعات الطيران),5,وقت بدء فترة التنبؤ,,,,,Operational
bufr4/0/08/039/6,008039,أهمية الوقت (توقعات الطيران),6,وقت انتهاء تغيير التنبؤ,,,,,Operational
bufr4/0/08/039/7-62,008039,أهمية الوقت (توقعات الطيران),7-62,محجوز,,,,,Operational
bufr4/0/08/039/63,008039,أهمية الوقت (توقعات الطيران),63,القيمة المفقودة,,,,,Operational
bufr4/0/08/040/0,008040,أهمية مستوى الطيران,0,عينة بيانات عالية الدقة,,,,,Operational
bufr4/0/08/040/1,008040,أهمية مستوى الطيران,1,في حدود 20 هكتوباسكال من السطح,,,,,Operational
bufr4/0/08/040/2,008040,أهمية مستوى الطيران,2,ضغط أقل من 10 هكتوباسكال (أي 9، 8، 7، إلخ) عند عدم وجود سبب آخر ينطبق,,,,,Operational
bufr4/0/08/040/3,008040,أهمية مستوى الطيران,3,مستوى الضغط الأساسي لمؤشر الاستقرار,,,,,Operational
bufr4/0/08/040/4,008040,أهمية مستوى الطيران,4,ابدأ بيانات درجة الحرارة والارتفاع المشكوك فيها,,,,,Operational
bufr4/0/08/040/5,008040,أهمية مستوى الطيران,5,ابدأ البيانات المفقودة (جميع العناصر),,,,,Operational
bufr4/0/08/040/6,008040,أهمية مستوى الطيران,6,ابدأ بفقدان بيانات الرطوبة النسبية,,,,,Operational
bufr4/0/08/040/7,008040,أهمية مستوى الطيران,7,ابدأ بيانات درجة الحرارة المفقودة,,,,,Operational
bufr4/0/08/040/8,008040,أهمية مستوى الطيران,8,أعلى مستوى تم الوصول إليه قبل هبوط البالون بسبب التجميد أو الاضطرابات.,,,,,Operational
bufr4/0/08/040/9,008040,أهمية مستوى الطيران,9,ابدأ بيانات درجة الحرارة والارتفاع المشكوك فيها,,,,,Operational
bufr4/0/08/040/10,008040,أهمية مستوى الطيران,10,ابدأ البيانات المفقودة (جميع العناصر),,,,,Operational
bufr4/0/08/040/11,008040,أهمية مستوى الطيران,11,ابدأ بفقدان بيانات الرطوبة النسبية,,,,,Operational
bufr4/0/08/040/12,008040,أهمية مستوى الطيران,12,ابدأ بيانات درجة الحرارة المفقودة,,,,,Operational
bufr4/0/08/040/13,008040,أهمية مستوى الطيران,13,عبور درجة الصفر المئوي لـ RADAT,,,,,Operational
bufr4/0/08/040/14,008040,أهمية مستوى الطيران,14,مستوى الضغط القياسي,,,,,Operational
bufr4/0/08/040/15,008040,أهمية مستوى الطيران,15,مستوى مضاف من المشغل,,,,,Operational
bufr4/0/08/040/16,008040,أهمية مستوى الطيران,16,مستوى محذوف من المشغل,,,,,Operational
bufr4/0/08/040/17,008040,أهمية مستوى الطيران,17,عاد البالون للارتفاع متجاوزًا أعلى مستوى صعود سابق.,,,,,Operational
bufr4/0/08/040/18,008040,أهمية مستوى الطيران,18,الرطوبة النسبية,,,,,Operational
bufr4/0/08/040/19,008040,أهمية مستوى الطيران,19,تم إنهاء اختيار مستوى الرطوبة النسبية,,,,,Operational
bufr4/0/08/040/20,008040,أهمية مستوى الطيران,20,مستوى السطح,,,,,Operational
bufr4/0/08/040/21,008040,أهمية مستوى الطيران,21,مستوى درجة حرارة كبير,,,,,Operational
bufr4/0/08/040/22,008040,أهمية مستوى الطيران,22,مستوى درجة الحرارة الإلزامي,,,,,Operational
bufr4/0/08/040/23,008040,أهمية مستوى الطيران,23,مستوى إنهاء الرحلة,,,,,Operational
bufr4/0/08/040/24,008040,أهمية مستوى الطيران,24,مستوى التروبوبوز,,,,,Operational
bufr4/0/08/040/25,008040,أهمية مستوى الطيران,25,تقرير الطائرة,,,,,Operational
bufr4/0/08/040/26,008040,أهمية مستوى الطيران,26,المستوى المُدرج (المُولد),,,,,Operational
bufr4/0/08/040/27,008040,أهمية مستوى الطيران,27,مستوى الرياح الإلزامي,,,,,Operational
bufr4/0/08/040/28,008040,أهمية مستوى الطيران,28,مستوى كبير، الرياح,,,,,Operational
bufr4/0/08/040/29,008040,أهمية مستوى الطيران,29,موقع أقصى الرياح,,,,,Operational
bufr4/0/08/040/30,008040,أهمية مستوى الطيران,30,مستوى الرياح التدريجي (إقليمي ثابت),,,,,Operational
bufr4/0/08/040/31,008040,أهمية مستوى الطيران,31,مستوى الارتفاع التدريجي (تم إنشاؤه),,,,,Operational
bufr4/0/08/040/32,008040,أهمية مستوى الطيران,32,مستوى إنهاء الرياح,,,,,Operational
bufr4/0/08/040/33,008040,أهمية مستوى الطيران,33,ضغط من 100 إلى 110 هكتوباسكال، عند عدم وجود سبب آخر ينطبق,,,,,Operational
bufr4/0/08/040/34,008040,أهمية مستوى الطيران,34,قاعدة مستوى التجمد,,,,,Operational
bufr4/0/08/040/35,008040,أهمية مستوى الطيران,35,قاعدة مستوى التجمد,,,,,Operational
bufr4/0/08/040/36,008040,أهمية مستوى الطيران,36,قاعدة مستوى الطيران,,,,,Operational
bufr4/0/08/040/37,008040,أهمية مستوى الطيران,37,قاعدة مستوى الطيران,,,,,Operational
bufr4/0/08/040/38,008040,أهمية مستوى الطيران,38,أعلى قياس الرياح,,,,,Operational
bufr4/0/08/040/39,008040,أهمية مستوى الطيران,39,أعلى قياس الرياح,,,,,Operational
bufr4/0/08/040/40,008040,أهمية مستوى الطيران,40,مستوى ديناميكي حراري مهم (انعكاس),,,,,Operational
bufr4/0/08/040/41,008040,أهمية مستوى الطيران,41,مستوى كبير للرطوبة النسبية (وفقًا لمعايير NCDC),,,,,Operational
bufr4/0/08/040/42,008040,أهمية مستوى الطيران,42,مستوى درجة حرارة كبير,,,,,Operational
bufr4/0/08/040/43,008040,أهمية مستوى الطيران,43,ابدأ بيانات الرياح المفقودة,,,,,Operational
bufr4/0/08/040/44,008040,أهمية مستوى الطيران,44,ابدأ بيانات الرياح المفقودة,,,,,Operational
bufr4/0/08/040/45-59,008040,أهمية مستوى الطيران,45-59,محجوز,,,,,Operational
bufr4/0/08/040/60,008040,أهمية مستوى الطيران,60,مستوى إيزوتاك 80 عقدة فوق النفاث.,,,,,Operational
bufr4/0/08/040/61,008040,أهمية مستوى الطيران,61,مستوى إيزوتاك 80 عقدة فوق النفاث.,,,,,Operational
bufr4/0/08/040/62,008040,أهمية مستوى الطيران,62,أخرى,,,,,Operational
bufr4/0/08/040/63,008040,أهمية مستوى الطيران,63,القيمة المفقودة,,,,,Operational
bufr4/0/08/041/0,008041,أهمية البيانات,0,الموقع الرئيسي,,,,,Operational
bufr4/0/08/041/1,008041,أهمية البيانات,1,موقع الرصد,,,,,Operational
bufr4/0/08/041/2,008041,أهمية البيانات,2,تاريخ تصنيع البالون,,,,,Operational
bufr4/0/08/041/3,008041,أهمية البيانات,3,نقطة إطلاق البالون,,,,,Operational
bufr4/0/08/041/4,008041,أهمية البيانات,4,مراقبة السطح,,,,,Operational
bufr4/0/08/041/5,008041,أهمية البيانات,5,إزاحة المراقبة السطحية من نقطة الإطلاق,,,,,Operational
bufr4/0/08/041/6,008041,أهمية البيانات,6,أهمية مستوى الطيران,,,,,Operational
bufr4/0/08/041/7,008041,أهمية البيانات,7,مستوى إنهاء الرحلة,,,,,Operational
bufr4/0/08/041/8,008041,أهمية البيانات,8,سقف IFR والرؤية,,,,,Operational
bufr4/0/08/041/9,008041,أهمية البيانات,9,إخفاء الجبل,,,,,Operational
bufr4/0/08/041/10,008041,أهمية البيانات,10,رياح سطحية قوية,,,,,Operational
bufr4/0/08/041/11,008041,أهمية البيانات,11,قاعدة مستوى التجمد,,,,,Operational
bufr4/0/08/041/12,008041,أهمية البيانات,12,مستوى تجمد متعدد,,,,,Operational
bufr4/0/08/041/13,008041,أهمية البيانات,13,تاريخ تصنيع الجهاز,,,,,Operational
bufr4/0/08/041/14,008041,أهمية البيانات,14,مشتق من الاستقطاب,,,,,Operational
bufr4/0/08/041/15-30,008041,أهمية البيانات,15-30,محجوز,,,,,Operational
bufr4/0/08/041/31,008041,أهمية البيانات,31,القيمة المفقودة,,,,,Operational
bufr4/0/08/042/1,008042,أهمية السبر الرأسي,1,سطح,,,,,Operational
bufr4/0/08/042/2,008042,أهمية السبر الرأسي,2,المستوى القياسي,,,,,Operational
bufr4/0/08/042/3,008042,أهمية السبر الرأسي,3,مستوى التروبوبوز,,,,,Operational
bufr4/0/08/042/4,008042,أهمية السبر الرأسي,4,موقع أقصى الرياح,,,,,Operational
bufr4/0/08/042/5,008042,أهمية السبر الرأسي,5,مستوى درجة حرارة كبير,,,,,Operational
bufr4/0/08/042/6,008042,أهمية السبر الرأسي,6,مستوى كبير، درجة الحرارة و/أو الرطوبة النسبية,,,,,Operational
bufr4/0/08/042/7,008042,أهمية السبر الرأسي,7,مستوى كبير، الرياح,,,,,Operational
bufr4/0/08/042/8,008042,أهمية السبر الرأسي,8,ابدأ بيانات درجة الحرارة المفقودة,,,,,Operational
bufr4/0/08/042/9,008042,أهمية السبر الرأسي,9,ابدأ بيانات درجة الحرارة المفقودة,,,,,Operational
bufr4/0/08/042/10,008042,أهمية السبر الرأسي,10,ابدأ بفقدان بيانات الرطوبة النسبية,,,,,Operational
bufr4/0/08/042/11,008042,أهمية السبر الرأسي,11,ابدأ بفقدان بيانات الرطوبة النسبية,,,,,Operational
bufr4/0/08/042/12,008042,أهمية السبر الرأسي,12,ابدأ بيانات الرياح المفقودة,,,,,Operational
bufr4/0/08/042/13,008042,أهمية السبر الرأسي,13,ابدأ بيانات الرياح المفقودة,,,,,Operational
bufr4/0/08/042/14,008042,أهمية السبر الرأسي,14,أعلى قياس الرياح,,,,,Operational
bufr4/0/08/042/15,008042,أهمية السبر الرأسي,15,المستوى يتم تحديده بناءً على القرار الإقليمي,,,,,Operational
bufr4/0/08/042/16,008042,أهمية السبر الرأسي,16,مستوى تجمد متعدد,,,(انظر الملاحظة),41,Operational
bufr4/0/08/042/17,008042,أهمية السبر الرأسي,17,مستوى الضغط المشار إليه في الأصل بالارتفاع كإحداثي رأسي.,,,,,Operational
bufr4/0/08/042/All-18,008042,أهمية السبر الرأسي,All 18,القيمة المفقودة,,,,,Operational
bufr4/0/08/043/0,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,0,الأوزون,أوزون,١٠٠٢٨-١٥-٦,,,Operational
bufr4/0/08/043/1,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,1,بخار الماء,الماء,7732-18-5,,,Operational
bufr4/0/08/043/2,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,2,الميثان,تش4,٧٤-٨٢-٨,,,Operational
bufr4/0/08/043/3,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,3,ثاني أكسيد الكربون,ثاني أكسيد الكربون,١٢٤-٣٨-٩,,,Operational
bufr4/0/08/043/4,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,4,أول أكسيد الكربون,شركة CO,630-08-0,,,Operational
bufr4/0/08/043/5,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,5,ثاني أكسيد النيتروجين,ثاني أكسيد النيتروجين,10102-44-0,,,Operational
bufr4/0/08/043/6,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,6,أكسيد النيتروس,أكسيد النيتروز,١٠٠٢٨-١٥-٦,,,Operational
bufr4/0/08/043/7,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,7,الفورمالديهايد,الفورمالدهيد,٥٠-٠٠-٠,,,Operational
bufr4/0/08/043/8,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,8,ثاني أكسيد الكبريت,ثاني أكسيد الكبريت,٧٤٤٦-٠٩-٥,,,Operational
bufr4/0/08/043/9,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,9,ثاني أكسيد الكبريت,,,,,Operational
bufr4/0/08/043/10-24,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,10-24,محجوز,,,,,Operational
bufr4/0/08/043/25,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,25,الجسيمات الدقيقة < 1.0 ميكرون,,,,,Operational
bufr4/0/08/043/26,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,26,الجسيمات الدقيقة < 1.0 ميكرون,,,,,Operational
bufr4/0/08/043/27,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,27,الجسيمات الدقيقة < 1.0 ميكرون,,,,,Operational
bufr4/0/08/043/28,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,28,الهباء الجوي (عام),,,,,Operational
bufr4/0/08/043/29,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,29,دخان (عام),,,,,Operational
bufr4/0/08/043/30,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,30,المادة القشرية (الغبار العام),,,,,Operational
bufr4/0/08/043/31,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,31,الرماد البركاني العالق في الهواء المرتفع,,,,,Operational
bufr4/0/08/043/32,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,32,السحابة العالية,,,,,Operational
bufr4/0/08/043/33,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,33,السحب والهباء الجوي,,,,,Operational
bufr4/0/08/043/34-200,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,34-200,محجوز,,,,,Operational
bufr4/0/08/043/201-254,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,201-254,مخصص للاستخدام المحلي,,,,,Operational
bufr4/0/08/043/255,008043,نوع المكون الكيميائي أو الفيزيائي الجوي,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/045/0,008045,طبيعة الجسيمات الدقيقة,0,الهباء الجوي (عام),,,,,Operational
bufr4/0/08/045/1,008045,طبيعة الجسيمات الدقيقة,1,غبار,,,,,Operational
bufr4/0/08/045/2,008045,طبيعة الجسيمات الدقيقة,2,الكربون الأسود,,,,,Operational
bufr4/0/08/045/3,008045,طبيعة الجسيمات الدقيقة,3,ملح البحر,,,,,Operational
bufr4/0/08/045/4-254,008045,طبيعة الجسيمات الدقيقة,4-254,محجوز,,,,,Operational
bufr4/0/08/045/255,008045,طبيعة الجسيمات الدقيقة,255,القيمة المفقودة,,,,,Operational
bufr4/0/08/046,008046,نوع المكون الكيميائي أو الفيزيائي الجوي,,,,,(راجع جدول الكود المشترك C–14 في الجزء C/c.),,Operational
bufr4/0/08/050/0,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,0,محجوز,,,,,Operational
bufr4/0/08/050/1,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,1,ضغط,,,,,Operational
bufr4/0/08/050/2,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,2,درجة الحرارة/درجة حرارة الهواء,,,,,Operational
bufr4/0/08/050/3,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,3,درجة الحرارة القصوى,,,,,Operational
bufr4/0/08/050/4,008050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,4,ضغط البخار,,,,,Operational
