Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status,translated_by
16,الخصائص العامة,D16030,(عنوان SIGMET),,B10064,مستوى الطيران SIGMET,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B08019,المؤهل لمعرف المركز التالي,= 1 وحدة ATS تخدم FIR,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B01062,مؤشر موقع الإيكاو,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B08019,المؤهل لمعرف المركز التالي,= 2 منطقة معلومات الطيران (FIR)، = 3 منطقة معلومات الطيران العليا (UIR)، = 4 منطقة التحكم (CTA),,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B01065,معرّف منطقة الإيكاو,,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B08019,المؤهل لمعرف المركز التالي,= 6 وحدات ميجاوات,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B01062,مؤشر موقع الإيكاو,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16030,(عنوان SIGMET),,B08019,المؤهل لمعرف المركز التالي,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B08021,أهمية الوقت,= 16 تحليل، = 4 توقع,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B19005,اتجاه حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B19006,سرعة حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B20028,التغيير المتوقع في الشدة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B08021,أهمية الوقت,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16032,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B08021,أهمية الوقت,= 16 تحليل، = 4 توقع,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16032,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16032,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16032,(SIGMET، الموقع المرصود أو المتوقع والحركة),,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16032,(SIGMET، الموقع المرصود أو المتوقع والحركة),,B08021,أهمية الوقت,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,B08021,أهمية الوقت,= 16 تحليل، = 4 توقع,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,D01027,(وصف ميزة في ثلاثي الأبعاد أو ثنائي الأبعاد),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16033,(سيغمت، توقعات),,B08021,أهمية الوقت,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08011,ميزة أرصادية,= 17 بركان,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B01022,(اسم الميزة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08007,الأهمية البُعدية,= ٠ نقطة,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,D01023,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08007,الأهمية البُعدية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B20090,السحب الخاصة,سحب من الانفجارات البركانية,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,D16032,SIGMET، الموقع المتوقع,,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,D16033,(سيغمت، توقعات),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16034,(رماد بركاني SIGMET),,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B08011,ميزة أرصادية,= 21 عاصفة رعدية,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B20023,ظواهر جوية أخرى,البت 2 = عواصف أو جميع الـ 18 بت = مفقود,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B20021,الهطول - نوع غير معروف,بت 14 = بَرَد أو جميع الـ 30 بت = مفقود,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B20008,توزيع السحابة للطيران,= 15 غامض، = 16 مدمج، = 12 متكرر، = 31 مفقود,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16035,(عاصفة رعدية SIGMET),,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,B08011,ميزة أرصادية,= 22 إعصار استوائي,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,B01027,اسم العاصفة وفقاً للمنظمة العالمية للأرصاد الجوية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,D16032,SIGMET، الموقع المتوقع,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,D16033,(سيغمت، توقعات),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16036,إشارة الطقس لإعصار استوائي,,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,B08011,ميزة أرصادية,= 13 الاضطراب,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,B11031,درجة الاضطراب الممتدة,= 10 معتدل، = 11 شديد,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16037,إشارة اضطراب SIGMET,,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B08011,ميزة أرصادية,= 15 تكوّن الجليد على هيكل الطائرة,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B20041,تكوّن الجليد على هيكل الطائرة,= ٧ شديد,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B20021,الهطول - نوع غير معروف,بت 3 = تجمد السائل أو جميع الـ 30 بت = مفقود,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16038,(إيسينغ سيغمت),,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,B08079,حالة المنتج,= 0 قضية عادية، = 1 تصحيح,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,B08011,ميزة أرصادية,= 23 موجة جبلية، = 24 عاصفة غبارية، = 25 عاصفة رملية,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,B20024,شدة الظواهر,= 3 ثقيل، = 5 شديد,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,D16031,(SIGMET، الموقع المرصود أو المتوقع والحركة),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,B08011,ميزة أرصادية,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16039,(موجة جبلية، عاصفة غبارية أو عاصفة رملية SIGMET),,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,D16030,(عنوان SIGMET),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,B08079,حالة المنتج,= 4 إلغاء,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,D01014,الفترة الزمنية,من SIGMET الذي سيتم إلغاؤه,,Operational,"AI Translator: azure, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,B01037,معرّف تسلسل SIGMET,من SIGMET الذي سيتم إلغاؤه,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,B10064,مستوى الطيران SIGMET,من SIGMET الذي سيتم إلغاؤه,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16040,(إلغاء SIGMET),,B08079,حالة المنتج,تعيين إلى مفقود (إلغاء),,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,D01001,(رقم كتلة ومحطة WMO),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B02160,طول موجة الرادار,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B08005,أهمية السمة الأرصادية,= ١,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B05002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B06002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B08005,أهمية السمة الأرصادية,إلغاء,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19100,الفترة الزمنية لحساب حركة الإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19005,اتجاه حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19006,سرعة حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19101,دقة موقع مركز الإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19102,شكل وتعريف عين الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19103,شكل وتعريف عين الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19104,تغير في طبيعة العين خلال 30 دقيقة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16050,(قالب RADOB - الجزء أ: معلومات عن الإعصار المداري),,B19105,المسافة بين نهاية الشريط الحلزوني والمركز,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,D01005,(المركز/المركز الفرعي),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B25150,طريقة تحليل شدة الأعاصير المدارية باستخدام بيانات الأقمار الصناعية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,R22000,تكرار متأخر لـ 6 أوصاف,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B01027,اسم العاصفة وفقاً للمنظمة العالمية للأرصاد الجوية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19150,الرقم الدولي المشترك للإعصار (لجنة الأعاصير),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19106,رقم تعريف الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B08005,أهمية السمة الأرصادية,= ١,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B05002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B06002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B08005,أهمية السمة الأرصادية,إلغاء,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19107,الفترة الزمنية لحساب حركة الإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19005,اتجاه حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19006,سرعة حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19108,دقة موقع مركز الإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19109,القطر المتوسط للسحب الملبدة للإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19110,التغير الظاهري في شدة الإعصار المداري خلال 24 ساعة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19111,رقم الشدة الحالية (CI) للإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19112,رقم تعريف الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19113,نوع نمط السحابة لرقم DT,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19114,رقم النموذج المتوقع المداري (MET) للإعصار المداري,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19115,اتجاه التغيير خلال الـ 24 ساعة الماضية (+: تطور، -: ضعف),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19116,رقم تعريف الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19117,نوع صورة السحابة من رقم PT,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19118,رقم تعريف الإعصار الاستوائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16052,قالب SAREP - الجزء أ: معلومات عن الإعصار المداري,,B19119,نوع الرقم T النهائي,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),,D01011,سنة، شهر، يوم,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),,D01012,ساعة، دقيقة، ثانية,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),موقع مركز خط العواصف,B05002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),موقع مركز خط العواصف,B06002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),موقع مركز خط العواصف,B19005,اتجاه حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),موقع مركز خط العواصف,B19006,سرعة حركة الميزة,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),سعة الميزة من النقاط الخارجية الأكثر بعدًا إلى النقطة المركزية - النقطة الشمالية,B05002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),سعة الميزة من النقاط الخارجية الأكثر بعدًا إلى النقطة المركزية - النقطة الشمالية,B06002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),سعة الميزة من النقاط الخارجية الأكثر بعدًا إلى النقطة المركزية - النقطة الشمالية,B05002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
16,الخصائص العامة,D16060,(تعريف خط العاصفة (بثلاث نقاط: المركز، الشمال، الجنوب) والمسار المتوقع والتطور),سعة الميزة من النقاط الخارجية الأكثر بعدًا إلى النقطة المركزية - النقطة الشمالية,B06002,خط العرض/خط الطول (دقة عالية),,,Operational,"AI Translator: rag_cache, Glossary Not Used"
