Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/08/014/15/031000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/014/16/306033,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,306033,الملوحة عند مستوى,,,,Operational
bufr4/3/08/014/17/101000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/08/014/18/031000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/014/19/306034,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,306034,التيار السطحي,,,,Operational
bufr4/3/08/014/20/101000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/08/014/21/031000,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/08/014/22/306043,08,تسلسلات تقارير السطح (البحر),308014,التقارير المختصرة من المحطات البحرية المناسبة لبيانات ملاحظات VOS,,306043,ملاحظات الكيمياء الجيولوجية البحرية والإشعاع.,ملاحظات E-SURFMAR S-AWS,,,Operational
bufr4/3/08/015/1/001003,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001003,رقم المنطقة/المنطقة الجغرافية التابعة للمنظمة العالمية للأرصاد الجوية,A1 - الرقم الأول من رقم WMO (على سبيل المثال 62024 => 6),,,Operational
bufr4/3/08/015/2/001020,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001020,رقم المنطقة/المنطقة الجغرافية التابعة للمنظمة العالمية للأرصاد الجوية,A1 - الرقم الأول من رقم WMO (على سبيل المثال 62024 => 6),,,Operational
bufr4/3/08/015/3/001005,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001005,معرف العوامة/المنصة,نبنبنب - آخر 3 أرقام من رقم WMO (مثل 62024 => 024),,,Operational
bufr4/3/08/015/4/001011,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001011,معرّف السفينة أو محطة الأرض المتنقلة,د....د,,,Operational
bufr4/3/08/015/5/001007,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001007,معرّف القمر الصناعي، الأداة ونوع المنتج,I6I6I6,,,Operational
bufr4/3/08/015/6/001001,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001001,رقم كتلة WMO,الثاني,,,Operational
bufr4/3/08/015/7/001002,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001002,رقم محطة WMO,ثالثًا - IIiii تنطبق فقط على المحطات البحرية الثابتة,,,Operational
bufr4/3/08/015/8/002044,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),002044,مؤشر لطريقة حساب بيانات الموجات الطيفية,أنا - جدول الرموز 1744 (WAVEOB)، 0 02 044 (BUFR),,,Operational
bufr4/3/08/015/9/002045,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),002045,مؤشر لنوع المنصة,إب - جدول الرموز 1747 (WAVEOB)، 0 02 045 (BUFR),,,Operational
bufr4/3/08/015/10/301011,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301011,سنة، شهر، يوم,YYMMJ - تاريخ الملاحظة,,,Operational
bufr4/3/08/015/11/301012,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301012,ساعة، دقيقة، ثانية,جي جي جي جي - وقت الملاحظة,,,Operational
bufr4/3/08/015/12/301021,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301021,خط العرض/خط الطول (دقة عالية),QcLaLaLaLa LoLoLoLoLo,,,Operational
bufr4/3/08/015/13/022063,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022063,إجمالي عمق المياه,1hhhh,,,Operational
bufr4/3/08/015/14/022076,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022076,الاتجاه الذي تأتي منه الأمواج السائدة,9dddd - القسم 0,,,Operational
bufr4/3/08/015/15/022077,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022077,الاتجاه الذي تأتي منه الأمواج السائدة,dsds - القسم 0,,,Operational
bufr4/3/08/015/16/022094,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022094,إجمالي عدد نطاقات الموجات,111BTBT - القسم 1,,,Operational
bufr4/3/08/015/17/025043,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),025043,فترة أخذ عينات الموجة (الزمن),SSSS - القسم 1,,,Operational
bufr4/3/08/015/18/022078,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022078,مدة تسجيل الموجة,دددد - القسم 1,,,Operational
bufr4/3/08/015/19/105002,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),105002,كرر 5 أوصاف مرتين,كرر حسب نوع المستشعر,,,Operational
bufr4/3/08/015/20/002046,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),002046,أجهزة قياس الموجات,= 1 مستشعر الارتفاع، = 2 مستشعر الميل,,,Operational
bufr4/3/08/015/21/022070,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022070,ارتفاع الموجة الكبير,2HsHsHsHs أو 6HseHseHseHse - القسم 0,,,Operational
bufr4/3/08/015/22/022071,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022071,فترة موجة الذروة الطيفية,3PpPpPpPp أو 7PspPspPspPsp - القسم 0,,,Operational
bufr4/3/08/015/23/022073,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022073,ارتفاع الموجة الكبير,٤HmHmHmHm,,,Operational
bufr4/3/08/015/24/022074,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022074,متوسط فترة الموجة,5بابابابا أو 8بسابسابسابسا - القسم 0,,,Operational
bufr4/3/08/015/25/127000,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),127000,تكرار متأخر لـ 6 أوصاف,كرر حسب نوع المستشعر,,,Operational
bufr4/3/08/015/26/031001,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),031001,عامل تكرار الأوصاف المتأخر,"(0,1,2) عادةً 1",(انظر الملاحظة 3),41,Operational
bufr4/3/08/015/27/002046,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),002046,أجهزة قياس الموجات,= 1 مستشعر الارتفاع، = 2 مستشعر الميل,,,Operational
bufr4/3/08/015/28/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,س - المقياس الذي سيتم تطبيقه على واصفات العناصر التالية,,,Operational
bufr4/3/08/015/29/022102,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022102,الكثافة الطيفية الموجية القصوى غير الاتجاهية المحسوبة حسب التردد,CmCmCm - القسم 2 أو CsmCsmCsm - القسم 3,,,Operational
bufr4/3/08/015/30/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,تعيين إلى مفقود,,,Operational
bufr4/3/08/015/31/022084,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022084,الكثافة الطيفية الموجية القصوى غير الاتجاهية المحسوبة حسب التردد,نمنم - القسم 2 أو نسمنسم - القسم 3,,,Operational
bufr4/3/08/015/32/120000,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),120000,تكرار متأخر لـ 6 أوصاف,التكرار عبر النطاقات,,,Operational
bufr4/3/08/015/33/031001,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),031001,عامل تكرار الأوصاف المتأخر,111BTBT - القسم 1,,,Operational
bufr4/3/08/015/34/022080,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022080,تردد مركزي نطاق الموجة,١ف١ف١ف١ف١إكس .... - القسم ١,,,Operational
bufr4/3/08/015/35/022108,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022108,نسبة كثافة الموجة الطيفية,1c1c1c2c2 ... - القسم 2 أو 1cs1cs1cs2cs2 ... - القسم 3,,,Operational
bufr4/3/08/015/36/022086,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022086,الاتجاه المتوسط الذي تأتي منه الأمواج,١د١د١ - القسم ٤,,,Operational
bufr4/3/08/015/37/022087,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022087,الاتجاه الذي تأتي منه الأمواج السائدة,دا2دا2 - القسم 4,,,Operational
bufr4/3/08/015/38/022088,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022088,أول إحداثي قطبي مُطَبَّع من معاملات فورييه,ر١ر١ - القسم ٤,,,Operational
bufr4/3/08/015/39/022089,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022089,أول إحداثي قطبي مُطَبَّع من معاملات فورييه,ر١ر١ - القسم ٤,,,Operational
bufr4/3/08/015/40/105000,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),105000,تكرار متأخر لـ 6 أوصاف,,(انظر الملاحظة 3),39,Operational
bufr4/3/08/015/41/031001,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),031001,عامل تكرار الأوصاف المتأخر,ن - القسم 5 (عدد الاتجاهات المحسوبة)؛ = 0 إذا كان Ib = 1 (اتجاهي),,,Operational
bufr4/3/08/015/42/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,س - المقياس الذي سيتم تطبيقه على واصفات العناصر التالية,,,Operational
bufr4/3/08/015/43/022104,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022104,الكثافة الطيفية الموجية القصوى غير الاتجاهية المحسوبة حسب التردد,1A1A1A1x ... - القسم 5,,,Operational
bufr4/3/08/015/44/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,تعيين إلى مفقود,,,Operational
bufr4/3/08/015/45/022186,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022186,الاتجاه المتوسط الذي تأتي منه الأمواج,١د١د١ - القسم ٤,(انظر الملاحظة 3),37,Operational
bufr4/3/08/015/46/022187,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022187,انتشار الاتجاه للموجة,dsds - القسم 0,(انظر الملاحظة 3),37,Operational
bufr4/3/08/015/47/105000,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),105000,تكرار متأخر لـ 6 أوصاف,,(انظر الملاحظة 3),22,Operational
bufr4/3/08/015/48/031001,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),031001,عامل تكرار الأوصاف المتأخر,ن - القسم 5 (عدد الاتجاهات المحسوبة)؛ = 0 إذا كان Ib = 1 (اتجاهي),,,Operational
bufr4/3/08/015/49/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,س - المقياس الذي سيتم تطبيقه على واصفات العناصر التالية,,,Operational
bufr4/3/08/015/50/022106,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022106,الكثافة الطيفية الموجية القصوى غير الاتجاهية المحسوبة حسب التردد,1A1A1A1x ... - القسم 5,,,Operational
bufr4/3/08/015/51/008090,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,تعيين إلى مفقود,,,Operational
bufr4/3/08/015/52/022186,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022186,الاتجاه المتوسط الذي تأتي منه الأمواج,١د١د١ - القسم ٤,,,Operational
bufr4/3/08/015/53/022187,08,تسلسلات تقارير السطح (البحر),308015,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),022187,انتشار الاتجاه للموجة,dsds - القسم 0,,,Operational
bufr4/3/08/016/1/001003,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001003,رقم المنطقة/المنطقة الجغرافية التابعة للمنظمة العالمية للأرصاد الجوية,A1 - الرقم الأول من رقم WMO (على سبيل المثال 62024 => 6),,,Operational
bufr4/3/08/016/2/001020,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001020,رقم المنطقة/المنطقة الجغرافية التابعة للمنظمة العالمية للأرصاد الجوية,A1 - الرقم الأول من رقم WMO (على سبيل المثال 62024 => 6),,,Operational
bufr4/3/08/016/3/001005,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001005,معرف العوامة/المنصة,نبنبنب - آخر 3 أرقام من رقم WMO (مثل 62024 => 024),,,Operational
bufr4/3/08/016/4/001011,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001011,معرّف السفينة أو محطة الأرض المتنقلة,د....د,,,Operational
bufr4/3/08/016/5/001007,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001007,معرّف القمر الصناعي، الأداة ونوع المنتج,I6I6I6,,,Operational
bufr4/3/08/016/6/001001,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001001,رقم كتلة WMO,الثاني,,,Operational
bufr4/3/08/016/7/001002,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),001002,رقم محطة WMO,ثالثًا - IIiii تنطبق فقط على المحطات البحرية الثابتة,,,Operational
bufr4/3/08/016/8/002044,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),002044,مؤشر لطريقة حساب بيانات الموجات الطيفية,أنا - جدول الرموز 1744 (WAVEOB)، 0 02 044 (BUFR),,,Operational
bufr4/3/08/016/9/002045,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),002045,مؤشر لنوع المنصة,إب - جدول الرموز 1747 (WAVEOB)، 0 02 045 (BUFR),,,Operational
bufr4/3/08/016/10/301011,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301011,سنة، شهر، يوم,YYMMJ - تاريخ الملاحظة,,,Operational
bufr4/3/08/016/11/301012,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301012,ساعة، دقيقة، ثانية,جي جي جي جي - وقت الملاحظة,,,Operational
bufr4/3/08/016/12/301021,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),التعريف (قسم WAVEOB 0),301021,خط العرض/خط الطول (دقة عالية),QcLaLaLaLa LoLoLoLoLo,,,Operational
bufr4/3/08/016/13/022063,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022063,إجمالي عمق المياه,1hhhh,,,Operational
bufr4/3/08/016/14/022076,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022076,الاتجاه الذي تأتي منه الأمواج السائدة,9dddd - القسم 0,,,Operational
bufr4/3/08/016/15/022077,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022077,انتشار الاتجاه للموجة,dsds - القسم 0,,,Operational
bufr4/3/08/016/16/022094,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022094,إجمالي عدد نطاقات الموجات,111BTBT - القسم 1,,,Operational
bufr4/3/08/016/17/025044,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),025044,فترة أخذ عينات الموجة (الزمن),SSSS - القسم 1,,,Operational
bufr4/3/08/016/18/022079,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022079,مدة تسجيل الموجة,دددد - القسم 1,,,Operational
bufr4/3/08/016/19/105002,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),105002,كرر 5 أوصاف مرتين,كرر حسب نوع المستشعر,,,Operational
bufr4/3/08/016/20/002046,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),002046,أجهزة قياس الموجات,= 1 مستشعر الارتفاع، = 2 مستشعر الميل,,,Operational
bufr4/3/08/016/21/022070,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022070,ارتفاع الموجة الكبير,2HsHsHsHs أو 6HseHseHseHse - القسم 0,,,Operational
bufr4/3/08/016/22/022072,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022072,فترة موجة الذروة الطيفية,3PpPpPpPp - القسم 0,,,Operational
bufr4/3/08/016/23/022073,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022073,ارتفاع الموجة الكبير,٤HmHmHmHm,,,Operational
bufr4/3/08/016/24/022075,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الأساسية (قسم WAVEOB 0),022075,الطول الموجي المتوسط,5بابابابا - القسم 0,,,Operational
bufr4/3/08/016/25/127000,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),127000,تكرار متأخر لـ 6 أوصاف,كرر حسب نوع المستشعر,,,Operational
bufr4/3/08/016/26/031001,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),031001,عامل تكرار الأوصاف المتأخر,"(0,1,2) عادةً 1",(انظر الملاحظة 3),41,Operational
bufr4/3/08/016/27/002046,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),002046,أجهزة قياس الموجات,= 1 مستشعر الارتفاع، = 2 مستشعر الميل,,,Operational
bufr4/3/08/016/28/008090,08,تسلسلات تقارير السطح (البحر),308016,(قالب لبيانات WAVEOB معبر عنها كالتردد (Ia = 0 في FM-65 WAVEOB)),البيانات الطيفية (أقسام WAVEOB 1-5),008090,المقياس العشري للمعاملات التالية,س - المقياس الذي سيتم تطبيقه على واصفات العناصر التالية,,,Operational
