Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status,translated_by
bufr4/0/40/054/10,040054,أخطاء المعالجة المحتملة ومدخلاتها,10,حقل أو بيانات فارغة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/11,040054,أخطاء المعالجة المحتملة ومدخلاتها,11,ضغط السطح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/054/12,040054,أخطاء المعالجة المحتملة ومدخلاتها,12,تصفية الإشعاع,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/054/All-13,040054,أخطاء المعالجة المحتملة ومدخلاتها,All 13,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/1,040055,التشخيصات على الاسترجاع,1,تصفية الإشعاع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/2,040055,التشخيصات على الاسترجاع,2,المناطق القطبية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/3,040055,التشخيصات على الاسترجاع,3,الموقع في الليل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/4,040055,التشخيصات على الاسترجاع,4,سطح ارتفاع سلبي تحت مستوى سطح البحر المتوسط,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/5,040055,التشخيصات على الاسترجاع,5,مشهد مغطى بالغيوم,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/6,040055,التشخيصات على الاسترجاع,6,مشهد فوق البحر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/7,040055,التشخيصات على الاسترجاع,7,مشهد فوق الصحراء,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/8,040055,التشخيصات على الاسترجاع,8,درجة حرارة الجلد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/9,040055,التشخيصات على الاسترجاع,9,درجة حرارة الجلد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/10,040055,التشخيصات على الاسترجاع,10,تباين الخط الطيفي ضعيف جدًا,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/11,040055,التشخيصات على الاسترجاع,11,عدد التكرارات كبير جدًا (يتجاوز 8),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/12,040055,التشخيصات على الاسترجاع,12,أعمدة جزئية سالبة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/13,040055,التشخيصات على الاسترجاع,13,المصفوفة سيئة التكييف,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/14,040055,التشخيصات على الاسترجاع,14,تباين الملاءمة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/15,040055,التشخيصات على الاسترجاع,15,خطأ في استخدام مكتبة GNU العلمية (GSL),,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/16,040055,التشخيصات على الاسترجاع,16,"المتبقيات ""منحازة""",,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/17,040055,التشخيصات على الاسترجاع,17,"المتبقيات ""منحدرة""",,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/18,040055,التشخيصات على الاسترجاع,18,خطأ الجذر التربيعي لمربعات البواقي (RMS) كبير,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/055/19,040055,التشخيصات على الاسترجاع,19,مصفوفة نواة المتوسطات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/20,040055,التشخيصات على الاسترجاع,20,تم الكشف عن الجليد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/055/All-21,040055,التشخيصات على الاسترجاع,All 21,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/0,040056,جودة الاسترجاع العامة,0,غير موصى بالاستخدام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/056/1,040056,جودة الاسترجاع العامة,1,استخدم بحذر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/056/2,040056,جودة الاسترجاع العامة,2,جودة عالية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/3-6,040056,جودة الاسترجاع العامة,3-6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/056/7,040056,جودة الاسترجاع العامة,7,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/1,040057,أعلام الاسترجاع للمستوى 2 من IASI,1,تم اكتشاف خطأ وتمت محاولة الاستعادة.,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/2,040057,أعلام الاسترجاع للمستوى 2 من IASI,2,رسالة من L1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/3,040057,أعلام الاسترجاع للمستوى 2 من IASI,3,رسالة من L1,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/4,040057,أعلام الاسترجاع للمستوى 2 من IASI,4,رسالة من البيانات المساندة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/5,040057,أعلام الاسترجاع للمستوى 2 من IASI,5,رسالة من إجراء التركيب,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/6,040057,أعلام الاسترجاع للمستوى 2 من IASI,6,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/7,040057,أعلام الاسترجاع للمستوى 2 من IASI,7,تم رفع علم L1 أو L2 غير صالح.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/8,040057,أعلام الاسترجاع للمستوى 2 من IASI,8,المستوى 2 غير موثوق به بالكامل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/9,040057,أعلام الاسترجاع للمستوى 2 من IASI,9,فقدان درجات الحرارة أو مستويات الرطوبة في الملف الرأسي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/10,040057,أعلام الاسترجاع للمستوى 2 من IASI,10,ضغط السطح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/11,040057,أعلام الاسترجاع للمستوى 2 من IASI,11,تصفية الإشعاع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/12,040057,أعلام الاسترجاع للمستوى 2 من IASI,12,المناطق القطبية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/13,040057,أعلام الاسترجاع للمستوى 2 من IASI,13,الموقع في الليل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/14,040057,أعلام الاسترجاع للمستوى 2 من IASI,14,سطح ارتفاع سلبي تحت مستوى سطح البحر المتوسط,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/15,040057,أعلام الاسترجاع للمستوى 2 من IASI,15,مشهد مغطى بالغيوم,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/16,040057,أعلام الاسترجاع للمستوى 2 من IASI,16,مشهد فوق البحر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/17,040057,أعلام الاسترجاع للمستوى 2 من IASI,17,مشهد فوق الصحراء,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/18,040057,أعلام الاسترجاع للمستوى 2 من IASI,18,درجة حرارة الجلد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/19,040057,أعلام الاسترجاع للمستوى 2 من IASI,19,تم استرجاع درجة حرارة الجلد مختلفة جدًا عن النموذج,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/20,040057,أعلام الاسترجاع للمستوى 2 من IASI,20,تباين الخط الطيفي ضعيف جدًا,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/21,040057,أعلام الاسترجاع للمستوى 2 من IASI,21,عدد التكرارات كبير جدًا (يتجاوز 8),,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/22,040057,أعلام الاسترجاع للمستوى 2 من IASI,22,أعمدة جزئية سالبة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/23,040057,أعلام الاسترجاع للمستوى 2 من IASI,23,المصفوفة سيئة التكييف,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/24,040057,أعلام الاسترجاع للمستوى 2 من IASI,24,تباين الملاءمة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/25,040057,أعلام الاسترجاع للمستوى 2 من IASI,25,خطأ في استخدام GSL,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/057/26,040057,أعلام الاسترجاع للمستوى 2 من IASI,26,"المتبقيات ""منحازة""",,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/27,040057,أعلام الاسترجاع للمستوى 2 من IASI,27,"المتبقيات ""منحدرة""",,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/28,040057,أعلام الاسترجاع للمستوى 2 من IASI,28,خطأ الجذر التربيعي لمربعات البواقي (RMS) كبير,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/29,040057,أعلام الاسترجاع للمستوى 2 من IASI,29,مصفوفة نواة المتوسطات,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/30,040057,أعلام الاسترجاع للمستوى 2 من IASI,30,تم الكشف عن الجليد,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/057/All-31,040057,أعلام الاسترجاع للمستوى 2 من IASI,All 31,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/068/0,040068,علامة جودة الاسترجاع العامة لـ SO2,0,القيم المحسوبة باستخدام IASI L2,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/068/1,040068,علامة جودة الاسترجاع العامة لـ SO2,1,ملفات الضغط ودرجة الحرارة مفقودة في بيانات IASI L2؛ تم استخدام بيانات النموذج/التنبؤ بدلاً من ذلك.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/068/2,040068,علامة جودة الاسترجاع العامة لـ SO2,2,جودة عالية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/068/3-14,040068,علامة جودة الاسترجاع العامة لـ SO2,3-14,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/068/15,040068,علامة جودة الاسترجاع العامة لـ SO2,15,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/074/1,040074,أعلام جودة التداخل العام,1,عدم توافق زاوية المسح لتخطيط كهربية الدماغ,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/2,040074,أعلام جودة التداخل العام,2,فشل المعايرة (تم الوصول إلى حد درجة حرارة الجسم الأسود، عدم وجود مصادر كافية للتداخل، إلخ).,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/3,040074,أعلام جودة التداخل العام,3,تم تنفيذ تحديد الموقع الجغرافي مع مراعاة توجيه المركبة الفضائية واستخدام فهرس النجوم.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/4,040074,أعلام جودة التداخل العام,4,وصل مستوى عالٍ من الرواسب المبردة، مما يتطلب تفريغ غاز مبرد الإشعاع. يتم ضبطه عند تجاوز مستوى NESR لعتبة غطاء الجليد.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/5,040074,أعلام جودة التداخل العام,5,أعلام جودة التداخل العام,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/074/6,040074,أعلام جودة التداخل العام,6,علم الدقة العام,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/7,040074,أعلام جودة التداخل العام,7,وجود ضوضاء أثناء التداخل.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/8,040074,أعلام جودة التداخل العام,8,انبعاث الغازات من مبرد الإشعاع,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/9,040074,أعلام جودة التداخل العام,9,العلم الذي يسبق علامة أول 24 ساعة/يوم (يُضبط على التشغيل كقاعدة).,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/10,040074,أعلام جودة التداخل العام,10,حزمة قياس عن بُعد العلم,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/074/11-15,040074,أعلام جودة التداخل العام,11-15,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/074/All-16,040074,أعلام جودة التداخل العام,All 16,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/077/1,040077,علم جودة المحيط الخاص بالنطاق,1,درجة حرارة سطح البحر,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/077/2,040077,علم جودة المحيط الخاص بالنطاق,2,سرعة رياح سطح البحر غير مقبولة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/077/3,040077,علم جودة المحيط الخاص بالنطاق,3,محتوى بخار الماء الجوي غير مقبول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/077/4,040077,علم جودة المحيط الخاص بالنطاق,4,محتوى الماء السائل في السحب غير مقبول,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/077/5-7,040077,علم جودة المحيط الخاص بالنطاق,5-7,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/077/All-8,040077,علم جودة المحيط الخاص بالنطاق,All 8,القيمة المفقودة,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/080/1,040080,نتائج اختبار السحابة لمستوى IASI-NG 2,1,تم الكشف عن السحب الرقيقة في البكسل,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/080/2,040080,نتائج اختبار السحابة لمستوى IASI-NG 2,2,يشير اكتشاف السحب الرقيقة إلى وجود غيمة.,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/080/3,040080,نتائج اختبار السحابة لمستوى IASI-NG 2,3,تم تنفيذ كشف غبار الهباء الجوي,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/080/4,040080,نتائج اختبار السحابة لمستوى IASI-NG 2,4,تم تنفيذ كشف غبار الهباء الجوي,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/080/All-5,040080,نتائج اختبار السحابة لمستوى IASI-NG 2,All 5,مفقود,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/1-17,040081,تصنيف وجودة OLCI المستوى 1,1-17,محجوز,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/18,040081,تصنيف وجودة OLCI المستوى 1,18,أرض,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/19,040081,تصنيف وجودة OLCI المستوى 1,19,خط الساحل,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/20,040081,تصنيف وجودة OLCI المستوى 1,20,المياه الداخلية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/21,040081,تصنيف وجودة OLCI المستوى 1,21,المناطق المدِّيَّة,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/22,040081,تصنيف وجودة OLCI المستوى 1,22,السحابة الأولية,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/23,040081,تصنيف وجودة OLCI المستوى 1,23,خطر الضوء الشارد,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/24,040081,تصنيف وجودة OLCI المستوى 1,24,غير صالح,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/25,040081,تصنيف وجودة OLCI المستوى 1,25,القيمة التجميلية,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/26,040081,تصنيف وجودة OLCI المستوى 1,26,مكرر,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/27,040081,تصنيف وجودة OLCI المستوى 1,27,خطر لمعان الشمس,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/28,040081,تصنيف وجودة OLCI المستوى 1,28,مشبوه,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/29,040081,تصنيف وجودة OLCI المستوى 1,29,مشبع,,,,,Operational,"AI Translator: azure, Glossary Not Used"
bufr4/0/40/081/30,040081,تصنيف وجودة OLCI المستوى 1,30,مشبع,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
bufr4/0/40/081/All-31,040081,تصنيف وجودة OLCI المستوى 1,All 31,مفقود,,,,,Operational,"AI Translator: rag_cache, Glossary Not Used"
