Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/07/048/13/011002,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,011002,سرعة الرياح,ث - م/ث,(انظر الملاحظة 3),76,Operational
bufr4/3/07/048/14/008054,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,008054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,,Operational
bufr4/3/07/048/15/011085,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,011085,أقصى سرعة لهبات الرياح,فمفم - كم/سا,(انظر الملاحظة 3),75,Operational
bufr4/3/07/048/16/011086,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,011086,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),75,Operational
bufr4/3/07/048/17/011041,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,011041,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),75,Operational
bufr4/3/07/048/18/008054,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,008054,مؤهل لسرعة الرياح أو هبات الرياح,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/048/19/007032,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/048/20/020009,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,020009,مؤشر الطقس العام (TAF/METAR),CAVOK NSW NSC,,,Operational
bufr4/3/07/048/21/101000,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/048/22/031000,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,031000,عامل تكرار الأوصاف المتأخر,= 0، 1 أو 2,,,Operational
bufr4/3/07/048/23/020060,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,020060,الرؤية الأفقية,دفVVVV,,,Operational
bufr4/3/07/048/24/307014,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,307014,(الطقس الحالي أو المتوقع الهام),شدة الطقس والظواهر الجوية,,,Operational
bufr4/3/07/048/25/307047,07,تسلسلات تقارير السطح (البحر),307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,307047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,,Operational
bufr4/3/07/049/1/102000,07,تسلسلات تقارير السطح (البحر),307049,(حالة البحر),,102000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/049/2/031000,07,تسلسلات تقارير السطح (البحر),307049,(حالة البحر),,031000,عامل تكرار الأوصاف المتأخر,= 0، 1 أو 2,,,Operational
bufr4/3/07/049/3/022043,07,تسلسلات تقارير السطح (البحر),307049,(حالة البحر),,022043,درجة حرارة سطح البحر,تس تس,,,Operational
bufr4/3/07/049/4/022021,07,تسلسلات تقارير السطح (البحر),307049,(حالة البحر),,022021,ارتفاع الموجة الكبير,س´,,,Operational
bufr4/3/07/050/1/101000,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/050/2/031000,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,031000,عامل تكرار الأوصاف المتأخر,= 0، 1 أو 2,,,Operational
bufr4/3/07/050/3/020085,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020085,الحالة العامة للمدرج,سنوكلو,,,Operational
bufr4/3/07/050/4/102000,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,102000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/050/5/031001,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/050/6/001064,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,001064,مُحدد المدرج,در در,,,Operational
bufr4/3/07/050/7/020085,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020085,الحالة العامة للمدرج,تم الإخلاء (CLRD//),,,Operational
bufr4/3/07/050/8/105000,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,105000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/050/9/031001,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/050/10/001064,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,001064,مُحدد المدرج,در در,,,Operational
bufr4/3/07/050/11/020086,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020086,رواسب المدرج,نظام تخطيط الموارد,,,Operational
bufr4/3/07/050/12/020087,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020087,تلوث المدرج,سي آر,,,Operational
bufr4/3/07/050/13/020088,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020088,رواسب المدرج,إعادة ضبط النظام الإلكتروني,,,Operational
bufr4/3/07/050/14/020089,07,تسلسلات تقارير السطح (البحر),307050,(حالة المدرج),,020089,معامل احتكاك المدرج,بربر,,,Operational
bufr4/3/07/051/1/307045,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307045,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,,,Operational
bufr4/3/07/051/2/307046,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307046,(رؤية ميتار/سبيشي),VVVV أو VVVVNDV,,,Operational
bufr4/3/07/051/3/307013,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307013,ميل مدى الرؤية على المدرج,ردردر/فرفرفرفر,,,Operational
bufr4/3/07/051/4/307014,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307014,(الطقس الحالي أو المتوقع الهام),شدة الطقس والظواهر الجوية,,,Operational
bufr4/3/07/051/5/307047,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,,Operational
bufr4/3/07/051/6/307016,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307016,ظواهر جوية أخرى,إعادة و´و´,,,Operational
bufr4/3/07/051/7/307017,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307017,قص الرياح على المدرج (المدارج),دليل WS RDRDR,,,Operational
bufr4/3/07/051/8/307049,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307049,(حالة البحر),WTsTs/SS’,,,Operational
bufr4/3/07/051/9/307050,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307050,(حالة المدرج),ردردر/إي آر سي ري ري آر بي آر بي آر,,,Operational
bufr4/3/07/051/10/101000,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/051/11/031001,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,031001,عامل تكرار الأوصاف المتأخر,= 0 إلى 3 عادةً,,,Operational
bufr4/3/07/051/12/307048,07,تسلسلات تقارير السطح (البحر),307051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,307048,(توقع نوع الاتجاه)، استبدال 3 07 018,,,,Operational
bufr4/3/07/052/1/001063,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,001063,مؤشر موقع الإيكاو,سي سي سي سي,,,Operational
bufr4/3/07/052/2/008039,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,008039,أهمية الوقت (توقعات الطيران),= 0 وقت إصدار التنبؤ,,,Operational
bufr4/3/07/052/3/301011,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301011,سنة، شهر، يوم,واي واي,,,Operational
bufr4/3/07/052/4/301012,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301012,ساعة، دقيقة، ثانية,جي جي,,,Operational
bufr4/3/07/052/5/008079,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,008079,حالة المنتج,كور سي إن إل إيه إم دي نيل,,,Operational
bufr4/3/07/052/6/008039,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,008039,أهمية الوقت (توقعات الطيران),وقت بدء فترة التنبؤ,,,Operational
bufr4/3/07/052/7/301011,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301011,سنة، شهر، يوم,Y1Y1,,,Operational
bufr4/3/07/052/8/301012,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301012,ساعة، دقيقة، ثانية,جي1جي1,,,Operational
bufr4/3/07/052/9/008039,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,008039,أهمية الوقت (توقعات الطيران),= 2 وقت انتهاء فترة التنبؤ,,,Operational
bufr4/3/07/052/10/301011,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301011,سنة، شهر، يوم,Y2Y2,,,Operational
bufr4/3/07/052/11/301012,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301012,ساعة، دقيقة، ثانية,جي2جي2,,,Operational
bufr4/3/07/052/12/301023,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,301023,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/07/052/13/007030,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,007030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,,Operational
bufr4/3/07/052/14/007031,07,تسلسلات تقارير السطح (البحر),307052,تحديد توقع المطار وفترة الزمن.,,007031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,,Operational
bufr4/3/07/053/1/007032,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,= 10 م (إذا لم تكن القيمة الفعلية متوفرة),,,Operational
bufr4/3/07/053/2/011001,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011001,اتجاه الرياح,ددد,,,Operational
bufr4/3/07/053/3/008054,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,008054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,,Operational
bufr4/3/07/053/4/011083,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011083,سرعة الرياح,كم/سا,(انظر الملاحظة 3),76,Operational
bufr4/3/07/053/5/011084,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011084,سرعة الرياح,عذرًا، النص المقدم غير واضح بما يكفي للترجمة.,(انظر الملاحظة 3),76,Operational
bufr4/3/07/053/6/011002,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011002,سرعة الرياح,ث - م/ث,(انظر الملاحظة 3),76,Operational
bufr4/3/07/053/7/008054,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,008054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,,Operational
bufr4/3/07/053/8/011085,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011085,أقصى سرعة لهبات الرياح,فمفم - كم/سا,(انظر الملاحظة 3),75,Operational
bufr4/3/07/053/9/011086,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011086,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),75,Operational
bufr4/3/07/053/10/011041,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,011041,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),75,Operational
bufr4/3/07/053/11/008054,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,008054,مؤهل لسرعة الرياح أو هبات الرياح,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/053/12/007032,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/053/13/020009,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,020009,مؤشر الطقس العام (TAF/METAR),CAVOK NSW NSC,,,Operational
bufr4/3/07/053/14/020060,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,020060,الرؤية الأفقية,دفVVVV,,,Operational
bufr4/3/07/053/15/307014,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,307014,(الطقس الحالي أو المتوقع الهام),و´و´,,,Operational
bufr4/3/07/053/16/307047,07,تسلسلات تقارير السطح (البحر),307053,توقع الطقس في المطار,,307047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,,Operational
bufr4/3/07/054/1/007032,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,= 10 م (إذا لم تكن القيمة الفعلية متوفرة),,,Operational
bufr4/3/07/054/2/008039,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,008039,أهمية الوقت (توقعات الطيران),وقت التنبؤ بدرجة الحرارة القصوى,,,Operational
bufr4/3/07/054/3/004003,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,004003,يوم,,,,Operational
bufr4/3/07/054/4/004004,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,004004,ساعة,جي إف جي إف,,,Operational
bufr4/3/07/054/5/008023,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,008023,القيم الإحصائية من الدرجة الأولى تتبع,= 3 القيمة الدنيا,,,Operational
bufr4/3/07/054/6/012023,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,012023,درجة الحرارة/درجة حرارة الهواء,تف تف - درجة مئوية,,,Operational
bufr4/3/07/054/7/008039,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,008039,أهمية الوقت (توقعات الطيران),وقت التنبؤ بدرجة الحرارة الدنيا,,,Operational
bufr4/3/07/054/8/004003,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,004003,يوم,,,,Operational
bufr4/3/07/054/9/004004,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,004004,ساعة,جي إف جي إف,,,Operational
bufr4/3/07/054/10/008023,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,008023,القيم الإحصائية من الدرجة الأولى تتبع,القيمة القصوى,,,Operational
bufr4/3/07/054/11/012023,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,012023,درجة الحرارة/درجة حرارة الهواء,تف تف - درجة مئوية,,,Operational
bufr4/3/07/054/12/008023,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,008023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/054/13/007032,07,تسلسلات تقارير السطح (البحر),307054,تنبؤ بدرجات الحرارة القصوى,,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,,Operational
bufr4/3/07/055/1/033045,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,033045,احتمالية الحدث التالي,C2C2,,,Operational
bufr4/3/07/055/2/008016,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,008016,تغيير المؤهل لتوقع من نوع الاتجاه أو توقع المطار,تي تي تي تي تي تي,,,Operational
bufr4/3/07/055/3/008039,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,008039,أهمية الوقت (توقعات الطيران),= 5 وقت بدء تغيير التنبؤ,,,Operational
bufr4/3/07/055/4/004003,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,004003,يوم,,,,Operational
bufr4/3/07/055/5/301012,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,301012,ساعة، دقيقة، ثانية,جي جي,,,Operational
bufr4/3/07/055/6/008039,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,008039,أهمية الوقت (توقعات الطيران),وقت انتهاء تغيير التنبؤ,,,Operational
bufr4/3/07/055/7/004003,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,004003,يوم,,,,Operational
bufr4/3/07/055/8/301012,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,301012,ساعة، دقيقة، ثانية,جيجي,,,Operational
bufr4/3/07/055/9/307053,07,تسلسلات تقارير السطح (البحر),307055,(تغيير المؤشر وتوقع التغييرات),,307053,توقع الطقس في المطار,أثناء التغيير أو بعده,,,Operational
bufr4/3/07/056/1/307052,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,307052,تحديد توقع المطار وفترة الزمن.,,,,Operational
bufr4/3/07/056/2/307053,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,307053,توقع الطقس في المطار,,,,Operational
bufr4/3/07/056/3/307054,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,307054,تنبؤ بدرجات الحرارة القصوى,,,,Operational
bufr4/3/07/056/4/101000,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,101000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/056/5/031001,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/056/6/307055,07,تسلسلات تقارير السطح (البحر),307056,توقع المطار - TAF كامل,,307055,(تغيير المؤشر وتوقع التغييرات),,,,Operational
bufr4/3/07/060/1/007061,07,تسلسلات تقارير السطح (البحر),307060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,007061,العمق تحت سطح البحر/المياه,,,,Operational
bufr4/3/07/060/2/012030,07,تسلسلات تقارير السطح (البحر),307060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,012030,درجة حرارة التربة,,,,Operational
bufr4/3/07/061/1/301031,07,تسلسلات تقارير السطح (البحر),307061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,301031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,,Operational
bufr4/3/07/061/2/101005,07,تسلسلات تقارير السطح (البحر),307061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,101005,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/061/3/307060,07,تسلسلات تقارير السطح (البحر),307061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,307060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,,,Operational
bufr4/3/07/062/1/301032,07,تسلسلات تقارير السطح (البحر),307062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,301032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,,Operational
bufr4/3/07/062/2/101005,07,تسلسلات تقارير السطح (البحر),307062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,101005,كرر 5 أوصاف مرتين,,,,Operational
bufr4/3/07/062/3/307060,07,تسلسلات تقارير السطح (البحر),307062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,307060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,,,Operational
bufr4/3/07/063/1/007061,07,تسلسلات تقارير السطح (البحر),307063,(العمق تحت سطح الأرض ودرجة حرارة التربة),,007061,العمق تحت سطح البحر/المياه,,,,Operational
bufr4/3/07/063/2/012130,07,تسلسلات تقارير السطح (البحر),307063,(العمق تحت سطح الأرض ودرجة حرارة التربة),,012130,درجة حرارة التربة,المقياس: 2,,,Operational
bufr4/3/07/064/1/004025,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,004025,فترة زمنية أو إزاحة,,,,Operational
bufr4/3/07/064/2/106000,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,106000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/07/064/3/031001,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/07/064/4/007061,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,007061,العمق تحت سطح البحر/المياه,,,,Operational
bufr4/3/07/064/5/201131,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,201131,استبدال عرض البيانات,,,,Operational
bufr4/3/07/064/6/202129,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,202129,تغيير المقياس,,,,Operational
bufr4/3/07/064/7/012130,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,012130,درجة حرارة التربة,,,,Operational
bufr4/3/07/064/8/201000,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/07/064/9/202000,07,تسلسلات تقارير السطح (البحر),307064,ملف درجة حرارة التربة بما في ذلك التربة الصقيعية,,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/07/071/1/301090,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),,301090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,(انظر الملاحظة 3),59,Operational
bufr4/3/07/071/2/004074,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),,004074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),59,Operational
bufr4/3/07/071/3/004023,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),,004023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,,Operational
bufr4/3/07/071/4/008023,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,008023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,,Operational
bufr4/3/07/071/5/010004,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,010004,ضغط,,,,Operational
bufr4/3/07/071/6/010051,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,010051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,,Operational
bufr4/3/07/071/7/007004,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007004,ضغط,المستوى القياسي | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة,,,Operational
bufr4/3/07/071/8/010009,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,010009,ارتفاع الجهد الجغرافي,المستوى القياسي | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة,,,Operational
bufr4/3/07/071/9/007032,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,007032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),25,Operational
bufr4/3/07/071/10/012101,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/07/071/11/002051,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,002051,مؤشر لتحديد طريقة المراقبة لدرجات الحرارة القصوى,,,,Operational
bufr4/3/07/071/12/004051,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004051,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,,Operational
bufr4/3/07/071/13/012118,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,012118,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,,,,Operational
bufr4/3/07/071/14/004052,07,تسلسلات تقارير السطح (البحر),307071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,004052,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,,Operational
