Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
01,تسلسلات الموقع والتعريف,D01070,قياس الأوزون الكلي باستخدام مقياس طيف بريور الأرضي المستند إلى ملاحظة واحدة.,,B02144,نوع مصدر الضوء لمطياف بريور,,,Operational
01,تسلسلات الموقع والتعريف,D01071,(معرف القمر الصناعي/توليد الدقة),,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01071,(معرف القمر الصناعي/توليد الدقة),,B01031,تحديد المركز المُنشئ/المُصدر,,,Operational
01,تسلسلات الموقع والتعريف,D01071,(معرف القمر الصناعي/توليد الدقة),,B02020,تصنيف الأقمار الصناعية,,,Operational
01,تسلسلات الموقع والتعريف,D01071,(معرف القمر الصناعي/توليد الدقة),,B02028,حجم المقطع عند النقطة الدنيا في الاتجاه x,,,Operational
01,تسلسلات الموقع والتعريف,D01071,(معرف القمر الصناعي/توليد الدقة),,B02029,حجم المقطع عند النقطة الدنيا في الاتجاه x,,,Operational
01,تسلسلات الموقع والتعريف,D01072,تحديد الأقمار الصناعية,,D01071,(معرف القمر الصناعي/توليد الدقة),,,Operational
01,تسلسلات الموقع والتعريف,D01072,تحديد الأقمار الصناعية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01072,تحديد الأقمار الصناعية,,D01013,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01072,تحديد الأقمار الصناعية,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01074,أجهزة قياس الأوزون - مقياس طيف دوبسون,,B02143,نوع جهاز الأوزون,,,Operational
01,تسلسلات الموقع والتعريف,D01074,أجهزة قياس الأوزون - مقياس طيف دوبسون,,B02142,نوع جهاز الأوزون,,,Operational
01,تسلسلات الموقع والتعريف,D01074,أجهزة قياس الأوزون - مقياس طيف دوبسون,,B02145,إعداد الطول الموجي لأجهزة دوبسون,,,Operational
01,تسلسلات الموقع والتعريف,D01074,أجهزة قياس الأوزون - مقياس طيف دوبسون,,B02146,شروط المصدر لأجهزة دوبسون,,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,B01015,اسم المحطة أو الموقع,,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,D01024,خط العرض/خط الطول (دقة تقريبية)، ارتفاع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,B08021,أهمية الوقت,= ١٨ وقت الإطلاق,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01075,تحديد الهوية الصوتية,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01076,نوع جهاز الأوزون,,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01076,نوع جهاز الأوزون,,B02143,نوع جهاز الأوزون,,,Operational
01,تسلسلات الموقع والتعريف,D01076,نوع جهاز الأوزون,,B02142,نوع جهاز الأوزون,,,Operational
01,تسلسلات الموقع والتعريف,D01089,التعريف الوطني للمحطة,,B01101,معرّف الدولة,,,Operational
01,تسلسلات الموقع والتعريف,D01089,التعريف الوطني للمحطة,,B01102,التعريف الوطني للمحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01004,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02180,نظام الكشف عن الطقس الحالي الرئيسي,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02181,مستشعر الطقس الحالي الإضافي,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02182,نظام قياس الرؤية,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02183,نظام كشف السحب,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02184,مستشعر للبرق,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02179,نوع خوارزمية حالة السماء,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02186,القدرة على كشف ظواهر الهطول,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02187,القدرة على كشف ظواهر الطقس الأخرى,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02188,القدرة على كشف التعتيم,,,Operational
01,تسلسلات الموقع والتعريف,D01091,أجهزة محطة السطح,,B02189,القدرة على التمييز بين ضربات البرق,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B01011,معرّف السفينة أو محطة الأرض المتنقلة,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B01003,رقم المنطقة/المنطقة الجغرافية التابعة للمنظمة العالمية للأرصاد الجوية,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B02001,نوع المحطة,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01092,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,B33024,علامة جودة ارتفاع المحطة (للمحطات المتنقلة),,,Operational
01,تسلسلات الموقع والتعريف,D01093,تحديد السفينة، الحركة، التاريخ/الوقت، الإحداثيات الأفقية والعمودية,,D01036,سفينة,اسم السفينة,,Operational
01,تسلسلات الموقع والتعريف,D01093,تحديد السفينة، الحركة، التاريخ/الوقت، الإحداثيات الأفقية والعمودية,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01093,تحديد السفينة، الحركة، التاريخ/الوقت، الإحداثيات الأفقية والعمودية,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01110,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01110,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B01011,معرّف السفينة أو محطة الأرض المتنقلة,,,Operational
01,تسلسلات الموقع والتعريف,D01110,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01110,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02014,تقنية التتبع/حالة النظام المستخدم,,,Operational
01,تسلسلات الموقع والتعريف,D01110,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02003,نوع معدات القياس المستخدمة,,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B01011,معرّف السفينة أو محطة الأرض المتنقلة,,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02014,تقنية التتبع/حالة النظام المستخدم,,,Operational
01,تسلسلات الموقع والتعريف,D01111,(تحديد موقع الإطلاق والأجهزة لقياس الرياح),,B02003,نوع معدات القياس المستخدمة,,,Operational
01,تسلسلات الموقع والتعريف,D01112,(تحديد نقطة الإطلاق وتجهيز جهاز الإسقاط الجوي),,B01006,رقم رحلة الطائرة,,,Operational
01,تسلسلات الموقع والتعريف,D01112,(تحديد نقطة الإطلاق وتجهيز جهاز الإسقاط الجوي),,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01112,(تحديد نقطة الإطلاق وتجهيز جهاز الإسقاط الجوي),,B02013,تصحيح الإشعاع الشمسي والأشعة تحت الحمراء,,,Operational
01,تسلسلات الموقع والتعريف,D01112,(تحديد نقطة الإطلاق وتجهيز جهاز الإسقاط الجوي),,B02014,تقنية التتبع/حالة النظام المستخدم,,,Operational
01,تسلسلات الموقع والتعريف,D01112,(تحديد نقطة الإطلاق وتجهيز جهاز الإسقاط الجوي),,B02003,نوع معدات القياس المستخدمة,,,Operational
01,تسلسلات الموقع والتعريف,D01113,(تاريخ/وقت الإطلاق) (انظر الملاحظة 11),,B08021,أهمية الوقت,= ١٨ وقت الإطلاق,,Operational
01,تسلسلات الموقع والتعريف,D01113,(تاريخ/وقت الإطلاق) (انظر الملاحظة 11),,D01011,سنة، شهر، يوم,= ١٨ وقت الإطلاق,,Operational
01,تسلسلات الموقع والتعريف,D01113,(تاريخ/وقت الإطلاق) (انظر الملاحظة 11),,D01013,ساعة، دقيقة، ثانية,= ١٨ وقت الإطلاق,,Operational
01,تسلسلات الموقع والتعريف,D01114,(الإحداثيات الأفقية والرأسية لموقع الإطلاق),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01114,(الإحداثيات الأفقية والرأسية لموقع الإطلاق),,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01114,(الإحداثيات الأفقية والرأسية لموقع الإطلاق),,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01114,(الإحداثيات الأفقية والرأسية لموقع الإطلاق),,B07007,ارتفاع,إطلاق المسبار فوق متوسط مستوى سطح البحر,,Operational
01,تسلسلات الموقع والتعريف,D01114,(الإحداثيات الأفقية والرأسية لموقع الإطلاق),,B33024,علامة جودة ارتفاع المحطة (للمحطات المتنقلة),,,Operational
01,تسلسلات الموقع والتعريف,D01120,(معلومات موجزة عن الراديوسوندي وإطلاقه),,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01120,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01094,رقم WBAN,,,Operational
01,تسلسلات الموقع والتعريف,D01120,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01120,(معلومات موجزة عن الراديوسوندي وإطلاقه),,D01121,موقع نقطة إطلاق الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01121,موقع نقطة إطلاق الراديوسوندي,,B08041,أهمية البيانات,نقطة إطلاق البالون,,Operational
01,تسلسلات الموقع والتعريف,D01121,موقع نقطة إطلاق الراديوسوندي,,D01122,التاريخ/الوقت (حتى جزء من المئة من الثانية),,,Operational
01,تسلسلات الموقع والتعريف,D01121,موقع نقطة إطلاق الراديوسوندي,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01121,موقع نقطة إطلاق الراديوسوندي,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
01,تسلسلات الموقع والتعريف,D01121,موقع نقطة إطلاق الراديوسوندي,,B07007,ارتفاع,إطلاق جهاز الراديوسوندي فوق متوسط مستوى سطح البحر,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,R02002,كرر 5 أوصاف مرتين,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B08041,أهمية البيانات,= 0 الموقع الرئيسي، = 1 موقع المراقبة,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01062,مؤشر موقع الإيكاو,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,D01001,(رقم كتلة ومحطة WMO),,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01094,رقم WBAN,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02011,نوع الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01018,اسم مختصر للمحطة أو الموقع,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01095,تحديد المراقب,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B25061,تحديد البرمجيات ورقم الإصدار,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B25068,عدد إعادة حسابات الأرشيف,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01082,رقم صعود الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01083,رقم إطلاق الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01081,رقم إطلاق الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02067,تردد تشغيل الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02066,نظام استقبال أرضي للراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02014,تقنية التتبع/حالة النظام المستخدم,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B25067,تصحيح ضغط نقطة إطلاق الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B25065,تصحيح الاتجاه (السمت),,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B25066,تصحيح الاتجاه (الارتفاع),,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02095,نوع مستشعر الضغط,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02096,نوع مستشعر درجة الحرارة,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02097,نوع مستشعر الرطوبة,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02016,تكوين الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02083,نوع مأوى البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02080,مصنّع البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02081,نوع غلاف البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B01093,رقم دفعة البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02084,نوع الغاز المستخدم في البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02085,نوع الغاز المستخدم في البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02086,طول قطار رحلة المنطاد,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B02082,وزن البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,B08041,أهمية البيانات,تاريخ تصنيع البالون,,Operational
01,تسلسلات الموقع والتعريف,D01123,(معلومات موجزة عن الراديوسوندي وإطلاقه),,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B01033,تحديد المركز المُنشئ/المُصدر,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B01034,تحديد المركز المُنشئ/المُصدر,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B25060,تحديد البرمجيات,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B02019,أدوات الأقمار الصناعية,,,Operational
01,تسلسلات الموقع والتعريف,D01125,(معلومات رأس ASCAT),,B01012,سرعة حركة منصة الرصد المتحركة,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,B01087,معرّف موسّع لمنصة المراقبة البحرية التابعة للمنظمة العالمية للأرصاد الجوية,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,B01015,اسم المحطة أو الموقع,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,B02149,نوع عوامة البيانات,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,D01011,سنة، شهر، يوم,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,D01012,ساعة، دقيقة، ثانية,,,Operational
01,تسلسلات الموقع والتعريف,D01126,التسلسل لتمثيل البيانات من العوامات الراسية,,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B01081,رقم إطلاق الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B01082,رقم صعود الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B01083,رقم إطلاق الراديوسوند,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B01095,تحديد المراقب,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02015,اكتمال الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02016,تكوين الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02017,خوارزميات التصحيح لقياسات الرطوبة,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02066,نظام استقبال أرضي للراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02067,تردد تشغيل الراديوسوندي,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02080,مصنّع البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02081,نوع غلاف البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02082,وزن البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02083,نوع مأوى البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02084,نوع الغاز المستخدم في البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02085,نوع الغاز المستخدم في البالون,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02086,طول قطار رحلة المنطاد,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02095,نوع مستشعر الضغط,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02096,نوع مستشعر درجة الحرارة,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02097,نوع مستشعر الرطوبة,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02103,الرادوم,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B02191,ارتفاع الجهد الجغرافي,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B25061,تحديد البرمجيات ورقم الإصدار,,,Operational
01,تسلسلات الموقع والتعريف,D01128,(معلومات إضافية عن صعود الراديوسوندي),,B35035,سبب الإنهاء,سبب إنهاء الصعود,,Operational
01,تسلسلات الموقع والتعريف,D01129,أدوات الأقمار الصناعية,,B01007,معرّف القمر الصناعي، الأداة ونوع المنتج,,,Operational
01,تسلسلات الموقع والتعريف,D01129,أدوات الأقمار الصناعية,,B01031,تحديد المركز المُنشئ/المُصدر,,,Operational
01,تسلسلات الموقع والتعريف,D01129,أدوات الأقمار الصناعية,,B02019,أدوات الأقمار الصناعية,,,Operational
01,تسلسلات الموقع والتعريف,D01129,أدوات الأقمار الصناعية,,B02020,تصنيف الأقمار الصناعية,,,Operational
01,تسلسلات الموقع والتعريف,D01131,(تحديد الموقع الجغرافي بالبكسل),,D01021,خط العرض/خط الطول (دقة عالية),,,Operational
01,تسلسلات الموقع والتعريف,D01131,(تحديد الموقع الجغرافي بالبكسل),,B07024,زاوية السمت للقمر الصناعي,,,Operational
01,تسلسلات الموقع والتعريف,D01131,(تحديد الموقع الجغرافي بالبكسل),,B05021,التحمل أو زاوية السمت,,,Operational
01,تسلسلات الموقع والتعريف,D01131,(تحديد الموقع الجغرافي بالبكسل),,B07025,زاوية السمت الشمسية أكبر من 84 درجة,,,Operational
01,تسلسلات الموقع والتعريف,D01131,(تحديد الموقع الجغرافي بالبكسل),,B05022,سمت الشمس,,,Operational
01,تسلسلات الموقع والتعريف,D01150,معرّف WIGOS,,B01125,معرّف WIGOS,,,Operational
01,تسلسلات الموقع والتعريف,D01150,معرّف WIGOS,,B01126,معرّف WIGOS,,,Operational
01,تسلسلات الموقع والتعريف,D01150,معرّف WIGOS,,B01127,رقم قضية WIGOS,,,Operational
01,تسلسلات الموقع والتعريف,D01150,معرّف WIGOS,,B01128,معرّف WIGOS,,,Operational
