Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/03/054/3/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,007004,ضغط,,,,Operational
bufr4/3/03/054/4/010009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,010009,ارتفاع الجهد الجغرافي,,,,Operational
bufr4/3/03/054/5/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/054/6/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/054/7/012101,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,012101,درجة الحرارة/درجة حرارة الهواء,المقياس: 2,,,Operational
bufr4/3/03/054/8/012103,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,012103,درجة حرارة نقطة الندى,المقياس: 2,,,Operational
bufr4/3/03/054/9/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/054/10/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303054,بيانات الرياح عند مستوى الضغط مع موقع الراديوسوندي,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/055/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/055/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/055/3/007009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,007009,ارتفاع الجهد الجغرافي,,,,Operational
bufr4/3/03/055/4/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/055/5/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/055/6/012101,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,012101,درجة الحرارة/درجة حرارة الهواء,المقياس: 2,,,Operational
bufr4/3/03/055/7/013009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,013009,الرطوبة النسبية,,,,Operational
bufr4/3/03/055/8/012103,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,012103,درجة حرارة نقطة الندى,المقياس: 2,,,Operational
bufr4/3/03/055/9/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/055/10/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303055,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/056/1/004086,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,004086,فترة زمنية أو إزاحة,منذ وقت الإطلاق,,,Operational
bufr4/3/03/056/2/008042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,008042,أهمية السبر الرأسي,,,,Operational
bufr4/3/03/056/3/207001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,207001,زيادة المقياس، قيمة المرجع وعرض البيانات,,,,Operational
bufr4/3/03/056/4/007004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,007004,ضغط,المقياس: 0,,,Operational
bufr4/3/03/056/5/010009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,010009,ارتفاع الجهد الجغرافي,المقياس: 2,,,Operational
bufr4/3/03/056/6/207000,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,207000,زيادة المقياس، قيمة المرجع وعرض البيانات,إلغاء,,,Operational
bufr4/3/03/056/7/005015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,005015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/056/8/006015,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,006015,إزاحة خط العرض (دقة عالية),منذ وقت الإطلاق,,,Operational
bufr4/3/03/056/9/012101,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,012101,درجة الحرارة/درجة حرارة الهواء,المقياس: 2,,,Operational
bufr4/3/03/056/10/012103,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,012103,درجة حرارة نقطة الندى,المقياس: 2,,,Operational
bufr4/3/03/056/11/011001,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,011001,اتجاه الرياح,,,,Operational
bufr4/3/03/056/12/011002,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303056,بيانات درجة الحرارة، نقطة الندى، الرطوبة النسبية والرياح عند مستوى الارتفاع مع موقع الراديوسوندي,,011002,سرعة الرياح,,,,Operational
bufr4/3/03/099/1/003005,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003005,العرض الأفقي للشاشة أو الدرع (x),,,,Operational
bufr4/3/03/099/2/003006,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003006,العمق الأفقي للشاشة أو الدرع (y),,,,Operational
bufr4/3/03/099/3/003007,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003007,الارتفاع العمودي للشاشة أو الدرع (z),,,,Operational
bufr4/3/03/099/4/002096,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,002096,نوع مستشعر درجة الحرارة,,,,Operational
bufr4/3/03/099/5/003022,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003022,مالك الجهاز,,,,Operational
bufr4/3/03/099/6/003003,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003003,غلاف مقياس الحرارة/الرطوبة,,,,Operational
bufr4/3/03/099/7/003020,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003020,غلاف مقياس الحرارة/الرطوبة,,,,Operational
bufr4/3/03/099/8/003004,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003004,نوع الشاشة/الملجأ/الدرع الإشعاعي,,,,Operational
bufr4/3/03/099/9/003023,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003023,تكوين الشفرات لشاشة مقياس الحرارة/الرطوبة,,,,Operational
bufr4/3/03/099/10/003008,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003008,شاشة أو درع مهوى اصطناعيًا,,,,Operational
bufr4/3/03/099/11/003009,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303099,(بيانات وصفية شائعة لأجهزة استشعار درجة الحرارة/الرطوبة),,003009,كمية التهوية القسرية وقت القراءة,,,,Operational
bufr4/3/03/100/1/013165,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013165,CAPE (الطاقة المتاحة للحمل الحراري),,(انظر الملاحظة 3),80,Operational
bufr4/3/03/100/2/013045,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013045,مؤشر KO,,,,Operational
bufr4/3/03/100/3/013166,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013166,إجمالي مؤشر الإجماليات,,,,Operational
bufr4/3/03/100/4/013044,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013044,مؤشر K,,,,Operational
bufr4/3/03/100/5/013042,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013042,مؤشر رفع الطرد (إلى 500 هكتوباسكال),,,,Operational
bufr4/3/03/100/6/013167,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013167,مؤشر S (STT),,,,Operational
bufr4/3/03/100/7/013168,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013168,مؤشر تهديد الضباب,,,,Operational
bufr4/3/03/100/8/013169,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013169,مؤشر احتمالية يوم الانفجار الدقيق (MDPI),,,,Operational
bufr4/3/03/100/9/013170,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013170,مؤشر TQ,,,,Operational
bufr4/3/03/100/10/013171,03,تسلسلات الأرصاد الجوية الشائعة في بيانات السبر الرأسي,303100,مؤشرات التوقعات,,013171,CIN (التثبيط الحراري),,,,Operational
