Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01012,ساعة، دقيقة، ثانية,جي جي,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,B08079,حالة المنتج,كور سي إن إل إيه إم دي نيل,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,B08039,أهمية الوقت (توقعات الطيران),وقت بدء فترة التنبؤ,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01011,سنة، شهر، يوم,Y1Y1,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01012,ساعة، دقيقة، ثانية,جي1جي1,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,B08039,أهمية الوقت (توقعات الطيران),= 2 وقت انتهاء فترة التنبؤ,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01011,سنة، شهر، يوم,Y2Y2,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01012,ساعة، دقيقة، ثانية,جي2جي2,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,D01023,خط العرض/خط الطول (دقة عالية),,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,B07030,ارتفاع أرض المحطة فوق متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07052,تحديد توقع المطار وفترة الزمن.,,B07031,ارتفاع البارومتر فوق متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,= 10 م (إذا لم تكن القيمة الفعلية متوفرة),,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11001,اتجاه الرياح,ددد,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11083,سرعة الرياح,كم/سا,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11084,سرعة الرياح,عذرًا، النص المقدم غير واضح بما يكفي للترجمة.,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11002,سرعة الرياح,ث - م/ث,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11085,أقصى سرعة لهبات الرياح,فمفم - كم/سا,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11086,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B11041,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B20009,مؤشر الطقس العام (TAF/METAR),CAVOK NSW NSC,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,B20060,الرؤية الأفقية,في,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,D07014,(الطقس الحالي أو المتوقع الهام),و´و´,,Operational
07,تسلسلات تقارير السطح (البحر),D07053,توقع الطقس في المطار,,D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,= 10 م (إذا لم تكن القيمة الفعلية متوفرة),,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B08039,أهمية الوقت (توقعات الطيران),وقت التنبؤ بدرجة الحرارة القصوى,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B04004,ساعة,جي إف جي إف,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 3 القيمة الدنيا,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B12023,درجة الحرارة/درجة حرارة الهواء,تف تف - درجة مئوية,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B08039,أهمية الوقت (توقعات الطيران),وقت التنبؤ بدرجة الحرارة الدنيا,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B04004,ساعة,جي إف جي إف,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B08023,القيم الإحصائية من الدرجة الأولى تتبع,القيمة القصوى,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B12023,درجة الحرارة/درجة حرارة الهواء,تف تف - درجة مئوية,,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07054,تنبؤ بدرجات الحرارة القصوى,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B33045,احتمالية الحدث التالي,C2C2,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B08016,تغيير المؤهل لتوقع من نوع الاتجاه أو توقع المطار,تي تي تي تي تي تي,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B08039,أهمية الوقت (توقعات الطيران),= 5 وقت بدء تغيير التنبؤ,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,D01012,ساعة، دقيقة، ثانية,جي جي,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B08039,أهمية الوقت (توقعات الطيران),وقت انتهاء تغيير التنبؤ,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,D01012,ساعة، دقيقة، ثانية,جيجي,,Operational
07,تسلسلات تقارير السطح (البحر),D07055,(تغيير المؤشر وتوقع التغييرات),,D07053,توقع الطقس في المطار,أثناء التغيير أو بعده,,Operational
07,تسلسلات تقارير السطح (البحر),D07056,توقع المطار - TAF كامل,,D07052,تحديد توقع المطار وفترة الزمن.,,,Operational
07,تسلسلات تقارير السطح (البحر),D07056,توقع المطار - TAF كامل,,D07053,توقع الطقس في المطار,,,Operational
07,تسلسلات تقارير السطح (البحر),D07056,توقع المطار - TAF كامل,,D07054,تنبؤ بدرجات الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07056,توقع المطار - TAF كامل,,R01000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07056,توقع المطار - TAF كامل,,D07055,(تغيير المؤشر وتوقع التغييرات),,,Operational
07,تسلسلات تقارير السطح (البحر),D07060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,B07061,العمق تحت سطح البحر/المياه,,,Operational
07,تسلسلات تقارير السطح (البحر),D07060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,B12030,درجة حرارة التربة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,D01031,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,R01005,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07061,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,D07060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,D01032,التعريف ونوع المحطة، التاريخ/الوقت، الموقع (دقة عالية)، الحركة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,R01005,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07062,بيانات درجة حرارة التربة (العمق 1) مشبوهة,,D07060,(العمق تحت سطح الأرض ودرجة حرارة التربة),,,Operational
07,تسلسلات تقارير السطح (البحر),D07063,(العمق تحت سطح الأرض ودرجة حرارة التربة),,B07061,العمق تحت سطح البحر/المياه,,,Operational
07,تسلسلات تقارير السطح (البحر),D07063,(العمق تحت سطح الأرض ودرجة حرارة التربة),,B12130,درجة حرارة التربة,المقياس: 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),,D01090,التعريف بمحطة السطح؛ الوقت، الإحداثيات الأفقية والعمودية,,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),,B04074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10004,ضغط,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10051,الضغط مُقلل إلى متوسط مستوى سطح البحر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07004,ضغط,المستوى القياسي | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10009,ارتفاع الجهد الجغرافي,المستوى القياسي | يتم تعيينه إلى مفقود لمحطات الأراضي المنخفضة,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B02051,مؤشر لتحديد طريقة المراقبة لدرجات الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04051,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12118,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B04052,الوقت الرئيسي للقراءة اليومية لدرجة الحرارة القصوى,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12119,درجة الحرارة القصوى على الارتفاع المحدد، خلال الـ 24 ساعة الماضية,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B13004,ضغط البخار,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B12151,انحراف معياري لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,R02005,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,= 1 الضغط، = 2 درجة الحرارة، = 4 ضغط البخار، = 7 أقصى درجة حرارة، = 8 أدنى درجة حرارة,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),مدة سطوع الشمس,B14032,إجمالي أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),مدة سطوع الشمس,B14033,إجمالي أشعة الشمس,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),مدة سطوع الشمس,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,مدة سطوع الشمس,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),مدة سطوع الشمس,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,R02018,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,B08052,الشرط الذي يتبع عدد أيام حدوثه,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,B08022,العدد الإجمالي (فيما يتعلق بالتراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12152,أعلى متوسط يومي لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12153,أدنى متوسط يومي لدرجة الحرارة,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,القيمة القصوى,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 3 القيمة الدنيا,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B12101,درجة الحرارة/درجة حرارة الهواء,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08023,القيم الإحصائية من الدرجة الأولى تتبع,تعيين إلى مفقود,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B02002,نوع الأجهزة لقياس الرياح,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B11046,السرعة اللحظية القصوى للرياح,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث قيم قصوى لدرجة الحرارة وسرعة الرياح,B08053,مؤهل يوم الحدوث,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B04003,يوم,= ١,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B04004,ساعة,= ٦,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B04023,فترة زمنية أو إزاحة,= عدد الأيام في الشهر,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B13060,إجمالي الهطول المتراكم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B13051,مجموعة التردد، الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B04053,عدد الأيام التي كان فيها الهطول مساوياً أو أكثر من 1 ملم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B08050,مؤهل لعدد القيم المفقودة في حساب الإحصائية,الهطول,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الهطول,B08020,إجمالي عدد الكيانات المفقودة (بالنسبة إلى التراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,R02006,كرر 5 أوصاف مرتين,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,B08052,الشرط الذي يتبع عدد أيام حدوثه,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),الشرط الذي يتبع عدد أيام حدوثه,B08022,العدد الإجمالي (فيما يتعلق بالتراكم أو المتوسط),أيام,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث الهطول الشديد,B08053,مؤهل يوم الحدوث,= 0 في يوم واحد فقط، = 1 في يومين أو أكثر,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث الهطول الشديد,B04003,يوم,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث الهطول الشديد,B13052,أعلى كمية يومية من الهطول,,,Operational
07,تسلسلات تقارير السطح (البحر),D07071,(القيم الشهرية لمحطة أرضية),حدوث الهطول الشديد,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04001,سنة,بداية فترة المرجع,,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04002,شهر,,,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04003,يوم,= ١,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04004,ساعة,= ٠,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04074,فترة زمنية أو إزاحة,التوقيت العالمي المنسق - التوقيت المحلي,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),,B04022,فترة زمنية أو إزاحة,= ١,,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B08023,القيم الإحصائية من الدرجة الأولى تتبع,= 4 القيمة المتوسطة,,Operational
07,تسلسلات تقارير السطح (البحر),D07072,(القيم الشهرية لمحطة أرضية),القيم المتوسطة الشهرية للضغط، درجة الحرارة، ضغط البخار ودرجة حرارة البحر/الماء,B10004,ضغط,,,Operational
