Id,Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,noteIDs,Status
bufr4/3/11/010/50/103000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,103000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/010/51/031001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/010/52/011075,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011075,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,,Operational
bufr4/3/11/010/53/011076,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011076,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,,Operational
bufr4/3/11/010/54/011039,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011039,وقت حدوث معدل تلاشي الدوامة القصوى,,,,Operational
bufr4/3/11/010/55/102000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,102000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/010/56/031000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/010/57/011037,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011037,مؤشر الاضطراب,EDR,,,Operational
bufr4/3/11/010/58/011077,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011077,وقت حدوث معدل تلاشي الدوامة القصوى,,,,Operational
bufr4/3/11/010/59/103000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,103000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/010/60/031000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,031000,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/010/61/011034,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011034,سرعة الهبات الرأسية,,,,Operational
bufr4/3/11/010/62/011035,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011035,سرعة الهبات الرأسية,,,,Operational
bufr4/3/11/010/63/011036,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011036,سرعة الهبات الرأسية,,,,Operational
bufr4/3/11/010/64/204000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/11/010/65/119000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,119000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/010/66/031001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/010/67/301011,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,301011,سنة، شهر، يوم,,,,Operational
bufr4/3/11/010/68/301013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,301013,ساعة، دقيقة، ثانية,,,,Operational
bufr4/3/11/010/69/301021,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,301021,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/11/010/70/007007,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,007007,ارتفاع,,,,Operational
bufr4/3/11/010/71/011105,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011105,إصدار خوارزمية EDR,,,,Operational
bufr4/3/11/010/72/204007,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,204007,أضف الحقل المرتبط,طولها 8 بتات,,,Operational
bufr4/3/11/010/73/031021,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,031021,أهمية الحقل المرتبط,نسبة الثقة,,,Operational
bufr4/3/11/010/74/011076,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011076,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,,Operational
bufr4/3/11/010/75/011075,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011075,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,,Operational
bufr4/3/11/010/76/204000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,204000,أضف الحقل المرتبط,إلغاء,,,Operational
bufr4/3/11/010/77/011106,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011106,تشغيل الحد الأدنى من الثقة,,,,Operational
bufr4/3/11/010/78/011107,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011107,الحد الأقصى لعدد الإدخالات غير الصحيحة,,,,Operational
bufr4/3/11/010/79/011108,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011108,موقع الذروة,,,,Operational
bufr4/3/11/010/80/011109,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011109,عدد EDR الجيد,,,,Operational
bufr4/3/11/010/81/012101,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/11/010/82/011001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011001,اتجاه الرياح,,,,Operational
bufr4/3/11/010/83/201130,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,201130,استبدال عرض البيانات,,,,Operational
bufr4/3/11/010/84/011084,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,011084,سرعة الرياح,,,,Operational
bufr4/3/11/010/85/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311010,(قالب BUFR لـ AMDAR، الإصدار 7),,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/11/011/1/001023,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,001023,رقم تسلسل الملاحظة,,,,Operational
bufr4/3/11/011/2/008004,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,008004,مرحلة من مراحل طيران الطائرة,,,,Operational
bufr4/3/11/011/3/301011,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,301011,سنة، شهر، يوم,,,,Operational
bufr4/3/11/011/4/301013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,301013,ساعة، دقيقة، ثانية,,,,Operational
bufr4/3/11/011/5/005002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,005002,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/11/011/6/006002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,006002,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/11/011/7/007004,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,007004,ضغط,,,,Operational
bufr4/3/11/011/8/011001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,011001,اتجاه الرياح,,,,Operational
bufr4/3/11/011/9/011002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,011002,سرعة الرياح,,,,Operational
bufr4/3/11/011/10/012101,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/11/011/11/106000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,106000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/011/12/031001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/011/13/008046,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,008046,نوع المكون الكيميائي أو الفيزيائي الجوي,,,,Operational
bufr4/3/11/011/14/201139,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,201139,استبدال عرض البيانات,طولها 8 بتات,,,Operational
bufr4/3/11/011/15/202126,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,202126,تغيير المقياس,المقياس: 2,,,Operational
bufr4/3/11/011/16/015026,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015026,تركيز الملوث (مول مول-1),,,,Operational
bufr4/3/11/011/17/202000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/11/011/18/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/11/011/19/106000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,106000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/011/20/031001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,031001,عامل تكرار الأوصاف المتأخر,,,,Operational
bufr4/3/11/011/21/008046,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,008046,نوع المكون الكيميائي أو الفيزيائي الجوي,,,,Operational
bufr4/3/11/011/22/201138,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,201138,استبدال عرض البيانات,طولها 8 بتات,,,Operational
bufr4/3/11/011/23/202130,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,202130,تغيير المقياس,المقياس: 11,,,Operational
bufr4/3/11/011/24/015026,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015026,تركيز الملوث (مول مول-1),,,,Operational
bufr4/3/11/011/25/202000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/11/011/26/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/11/011/27/015052,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015052,لوغاريتم الأساس 10 لكثافة عدد جسيمات الهباء الجوي ذات القطر الأكبر من 5 نانومتر,,,,Operational
bufr4/3/11/011/28/015053,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015053,لوغاريتم الأساس 10 لكثافة عدد جسيمات الهباء الجوي ذات القطر الأكبر من 5 نانومتر,,,,Operational
bufr4/3/11/011/29/015054,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015054,لوغاريتم الأساس 10 لكثافة عدد جسيمات الهباء الجوي ذات القطر الأكبر من 5 نانومتر,,,,Operational
bufr4/3/11/011/30/015055,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,015055,نسبة الهباء الجوي غير المتطاير,,,,Operational
bufr4/3/11/011/31/007004,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,007004,ضغط,,,,Operational
bufr4/3/11/011/32/007004,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,007004,ضغط,,,,Operational
bufr4/3/11/011/33/013099,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,013099,لوغاريتم الأساس 10 لكثافة جسيمات السحب المدمجة,,,,Operational
bufr4/3/11/011/34/013100,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,013100,لوغاريتم الأساس 10 لكثافة جسيمات السحب المدمجة,,,,Operational
bufr4/3/11/011/35/013101,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311011,(قالب IAGOS لملاحظة واحدة)، الإصدار 2,,013101,لوغاريتم الأساس 10 لكثافة جسيمات السحب المدمجة,,,,Operational
bufr4/3/11/012/1/301150,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,301150,معرّف WIGOS,,,,Operational
bufr4/3/11/012/2/001008,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,001008,رقم تسجيل الطائرة أو تعريف آخر,,,,Operational
bufr4/3/11/012/3/001111,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,001111,مطار المنشأ,يجب الإبلاغ في حالة وجود ملف تعريف صعود.,,,Operational
bufr4/3/11/012/4/001112,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,001112,مطار الوجهة,يجب الإبلاغ في حالة وجود ملف تعريف صعود.,,,Operational
bufr4/3/11/012/5/301011,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,301011,سنة، شهر، يوم,تاريخ/وقت وموقع المستوى الأول في الملف الشخصي (لملف الصعود التقرير الأول/الإقلاع، لملف الهبوط التقرير الأخير/الهبوط).,,,Operational
bufr4/3/11/012/6/301013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,301013,ساعة، دقيقة، ثانية,تاريخ/وقت وموقع المستوى الأول في الملف الشخصي (لملف الصعود التقرير الأول/الإقلاع، لملف الهبوط التقرير الأخير/الهبوط).,,,Operational
bufr4/3/11/012/7/301021,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,301021,خط العرض/خط الطول,تاريخ/وقت وموقع المستوى الأول في الملف الشخصي (لملف الصعود التقرير الأول/الإقلاع، لملف الهبوط التقرير الأخير/الهبوط).,,,Operational
bufr4/3/11/012/8/008004,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,008004,مرحلة من مراحل طيران الطائرة,ملف الصعود أو الهبوط,,,Operational
bufr4/3/11/012/9/110000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,110000,تكرار متأخر لـ 6 أوصاف,,,,Operational
bufr4/3/11/012/10/031002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,,031002,عامل تكرار الأوصاف المتأخر,عدد المستويات التالية,,,Operational
bufr4/3/11/012/11/301011,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,301011,سنة، شهر، يوم,تاريخ تقرير المستوى الفردي,,,Operational
bufr4/3/11/012/12/301013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,301013,ساعة، دقيقة، ثانية,تاريخ تقرير المستوى الفردي,,,Operational
bufr4/3/11/012/13/311007,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,311007,بيانات الطائرات لمستوى واحد مع الإشارة إلى خط العرض/خط الطول,ارتفاع الضغط,,,Operational
bufr4/3/11/012/14/201144,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,201144,استبدال عرض البيانات,,,,Operational
bufr4/3/11/012/15/202133,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,202133,تغيير المقياس,,,,Operational
bufr4/3/11/012/16/013002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,013002,نسبة الخلط,القيمة المقاسة الأصلية,,,Operational
bufr4/3/11/012/17/202000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,202000,إلغاء تغيير المقياس,,,,Operational
bufr4/3/11/012/18/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,201000,إلغاء تغيير عرض البيانات,,,,Operational
bufr4/3/11/012/19/013003,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,013003,الرطوبة النسبية,نسبة الخلط,,,Operational
bufr4/3/11/012/20/033026,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311012,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,ملف الصعود/الهبوط للطائرة بدون تحديد خط العرض/خط الطول عند كل مستوى,033026,جودة الرطوبة,جدول الأكواد,,,Operational
bufr4/3/11/013/1/301150,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,301150,معرّف WIGOS,,,,Operational
bufr4/3/11/013/2/001008,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,001008,رقم تسجيل الطائرة أو تعريف آخر,,,,Operational
bufr4/3/11/013/3/001095,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,001095,تحديد المراقب,,,,Operational
bufr4/3/11/013/4/301011,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,301011,سنة، شهر، يوم,,,,Operational
bufr4/3/11/013/5/301013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,301013,ساعة، دقيقة، ثانية,,,,Operational
bufr4/3/11/013/6/301021,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,301021,خط العرض/خط الطول (دقة عالية),,,,Operational
bufr4/3/11/013/7/001013,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,001013,سرعة حركة منصة الرصد المتحركة,,,,Operational
bufr4/3/11/013/8/008009,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,008009,مرحلة من مراحل طيران الطائرة,,,,Operational
bufr4/3/11/013/9/007010,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,007010,أهمية مستوى الطيران,,,,Operational
bufr4/3/11/013/10/033003,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,033003,معلومات الجودة,,,,Operational
bufr4/3/11/013/11/011001,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,011001,اتجاه الرياح,,,,Operational
bufr4/3/11/013/12/011002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,011002,سرعة الرياح,,,,Operational
bufr4/3/11/013/13/012101,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,012101,درجة الحرارة/درجة حرارة الهواء,,,,Operational
bufr4/3/11/013/14/002170,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,002170,مستشعرات الرطوبة للطائرات,,,,Operational
bufr4/3/11/013/15/201144,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,201144,استبدال عرض البيانات,,,,Operational
bufr4/3/11/013/16/202133,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,202133,تغيير المقياس,,,,Operational
bufr4/3/11/013/17/013002,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,013002,نسبة الخلط,,,,Operational
bufr4/3/11/013/18/202000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/11/013/19/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/11/013/20/201135,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,201135,استبدال عرض البيانات,,,,Operational
bufr4/3/11/013/21/202130,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,202130,تغيير المقياس,,,,Operational
bufr4/3/11/013/22/013003,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,013003,الرطوبة النسبية,,,,Operational
bufr4/3/11/013/23/202000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,202000,تغيير المقياس,إلغاء,,,Operational
bufr4/3/11/013/24/201000,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,201000,استبدال عرض البيانات,إلغاء,,,Operational
bufr4/3/11/013/25/011073,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,011073,الطاقة الحركية المضطربة,,,,Operational
bufr4/3/11/013/26/011075,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311013,أنظمة الطائرات غير المأهولة (UAS),,011075,متوسط شدة الاضطراب (معدل تلاشي الدوامة),,,,Operational
bufr4/3/11/014/1/301150,11,تسلسلات التقارير ذات المستوى الواحد (البيانات التقليدية),311014,(قالب لأنظمة البالونات المنجرفة),,301150,معرّف WIGOS,,,,Operational
