"No","Category","CategoryOfSequences_en","FXY1","Title_en","SubTitle_en","FXY2","ElementName_en","ElementDescription_en","Note_en","Status"
2189.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"001015","Station or site name",,,"Operational"
2190.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"301024","Latitude/longitude (coarse accuracy), height of station",,,"Operational"
2191.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"301011","Year, month, day","Ozone measurement",,"Operational"
2192.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"301012","Hour, minute","Ozone measurement",,"Operational"
2193.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"008021","Time significance","= 8 Ensemble mean",,"Operational"
2194.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"004025","Time period or displacement","Time period (minutes) for the computation of the average",,"Operational"
2195.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"301074","Ozone instrumentation - Dobson spectrophotometer",,,"Operational"
2196.00,"07","Surface report sequences (land)","307044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)",,"307031","Ozone data - averaged observations",,,"Operational"
2197.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"001063","ICAO location indicator","CCCC",,"Operational"
2198.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"008079","Product status","METAR SPECI COR",,"Operational"
2199.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"002001","Type of station","AUTO",,"Operational"
2200.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"301011","Year, month, day","YY",,"Operational"
2201.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"301012","Hour, minute","GGgg",,"Operational"
2202.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"301023","Latitude/longitude (coarse accuracy)",,,"Operational"
2203.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"007030","Height of station ground above mean sea level",,,"Operational"
2204.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"007031","Height of barometer above mean sea level",,,"Operational"
2205.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"007032","Height of sensor above local ground (or deck of marine platform)","= 10 m (if the actual value is not available)",,"Operational"
2206.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011001","Wind direction","ddd",,"Operational"
2207.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011016","Extreme counterclockwise wind direction of a variable wind","dndndn",,"Operational"
2208.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011017","Extreme clockwise wind direction of a variable wind","dxdxdx",,"Operational"
2209.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2210.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011083","Wind speed","ff - km/h","(see Note 5)","Operational"
2211.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011084","Wind speed","ff - kt","(see Note 5)","Operational"
2212.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011002","Wind speed","ff - m/s","(see Note 5)","Operational"
2213.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2214.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011085","Maximum wind gust speed","fmfm - km/h","(see Note 6)","Operational"
2215.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011086","Maximum wind gust speed","fmfm - kt","(see Note 6)","Operational"
2216.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"011041","Maximum wind gust speed","fmfm - m/s","(see Note 6)","Operational"
2217.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"008054","Qualifier for wind speed or wind gusts","Set to missing (cancel)",,"Operational"
2218.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"007032","Height of sensor above local ground (or deck of marine platform)","= 2 m (if the actual value is not available)",,"Operational"
2219.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"012023","Temperature","T'T' - Celsius",,"Operational"
2220.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"012024","Dewpoint temperature","T'dT'd - Celsius",,"Operational"
2221.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2222.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"010052","Altimeter setting (QNH)","QPHPHPHPH",,"Operational"
2223.00,"07","Surface report sequences (land)","307045","(Main part of METAR/SPECI), replacing 3 07 011",,"020009","General weather indicator (TAF/METAR)","CAVOK",,"Operational"
2224.00,"07","Surface report sequences (land)","307046","(METAR/SPECI visibility)",,"020060","Prevailing horizontal visibility","VVVV or VVVVNDV",,"Operational"
2225.00,"07","Surface report sequences (land)","307046","(METAR/SPECI visibility)",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2226.00,"07","Surface report sequences (land)","307046","(METAR/SPECI visibility)",,"031001","Delayed descriptor replication factor","Up to 2",,"Operational"
2227.00,"07","Surface report sequences (land)","307046","(METAR/SPECI visibility)",,"005021","Bearing or azimuth","Direction of minimum visibility observed Dv",,"Operational"
2228.00,"07","Surface report sequences (land)","307046","(METAR/SPECI visibility)",,"020059","Minimum horizontal visibility","VNVNVNVN",,"Operational"
2233.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"105000","Delayed replication of 5 descriptors",,,"Operational"
2234.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"031001","Delayed descriptor replication factor",,,"Operational"
2235.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"008002","Vertical significance (surface observations)",,,"Operational"
2236.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020011","Cloud amount","NsNsNs",,"Operational"
2237.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020012","Cloud type","CC",,"Operational"
2238.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020013","Height of base of cloud","hshshs - m",,"Operational"
2239.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020092","Height of base of cloud","hshshs - ft",,"Operational"
2240.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020002","Vertical visibility","VVhshshs - m",,"Operational"
2241.00,"07","Surface report sequences (land)","307047","(METAR/SPECI/TAF clouds), replacing 3 07 015",,"020091","Vertical visibility","VVhshshs - ft",,"Operational"
2250.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"008016","Change qualifier of a trend-type forecast or an aerodrome forecast","TTTTT NOSIG",,"Operational"
2251.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2252.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"031001","Delayed descriptor replication factor","= 0, 1 or 2",,"Operational"
2253.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"008017","Qualifier of the time when the forecast change is expected","TT",,"Operational"
2254.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"301012","Hour, minute","GGgg",,"Operational"
2255.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"112000","Delayed replication of 12 descriptors",,,"Operational"
2256.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"031000","Short delayed descriptor replication factor","= 0 or 1",,"Operational"
2257.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"007032","Height of sensor above local ground (or deck of marine platform)","= 10 m (if the actual value is not available)",,"Operational"
2258.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011001","Wind direction","ddd",,"Operational"
2259.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2260.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011083","Wind speed","ff - km/h","(see Note 5)","Operational"
2261.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011084","Wind speed","ff - kt","(see Note 5)","Operational"
2262.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011002","Wind speed","ff - m/s","(see Note 5)","Operational"
2263.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2264.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011085","Maximum wind gust speed","fmfm - km/h","(see Note 6)","Operational"
2265.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011086","Maximum wind gust speed","fmfm - kt","(see Note 6)","Operational"
2266.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"011041","Maximum wind gust speed","fmfm - m/s","(see Note 6)","Operational"
2267.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"008054","Qualifier for wind speed or wind gusts","Set to missing (cancel)",,"Operational"
2268.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2269.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"020009","General weather indicator (TAF/METAR)","CAVOK NSW NSC",,"Operational"
2270.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2271.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"031000","Short delayed descriptor replication factor","= 0 or 1",,"Operational"
2272.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"020060","Prevailing horizontal visibility","VVVV",,"Operational"
2273.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"307014","Significant present and forecast weather","Weather intensity and phenomena w´w´",,"Operational"
2274.00,"07","Surface report sequences (land)","307048","(Trend type forecast), replacing 3 07 018",,"307047","METAR/SPECI/TAF clouds, replacing 3 07 015","NsNsNshshshs",,"Operational"
2297.00,"07","Surface report sequences (land)","307049","(Sea conditions)",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2298.00,"07","Surface report sequences (land)","307049","(Sea conditions)",,"031000","Short delayed descriptor replication factor","= 0 or 1",,"Operational"
2299.00,"07","Surface report sequences (land)","307049","(Sea conditions)",,"022043","Sea/water temperature","TsTs",,"Operational"
2300.00,"07","Surface report sequences (land)","307049","(Sea conditions)",,"022021","Height of waves","S´",,"Operational"
2304.00,"07","Surface report sequences (land)","307050","(Runway state)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2305.00,"07","Surface report sequences (land)","307050","(Runway state)",,"031000","Short delayed descriptor replication factor","= 0 or 1",,"Operational"
2306.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020085","General condition of runway","SNOCLO",,"Operational"
2307.00,"07","Surface report sequences (land)","307050","(Runway state)",,"102000","Delayed replication of 2 descriptors",,,"Operational"
2308.00,"07","Surface report sequences (land)","307050","(Runway state)",,"031001","Delayed descriptor replication factor",,,"Operational"
2309.00,"07","Surface report sequences (land)","307050","(Runway state)",,"001064","Runway designator","DRDR",,"Operational"
2310.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020085","General condition of runway","CLRD//",,"Operational"
2311.00,"07","Surface report sequences (land)","307050","(Runway state)",,"105000","Delayed replication of 5 descriptors",,,"Operational"
2312.00,"07","Surface report sequences (land)","307050","(Runway state)",,"031001","Delayed descriptor replication factor",,,"Operational"
2313.00,"07","Surface report sequences (land)","307050","(Runway state)",,"001064","Runway designator","DRDR",,"Operational"
2314.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020086","Runway deposits","ER",,"Operational"
2315.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020087","Runway contamination","CR",,"Operational"
2316.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020088","Depth of runway deposits","eReR",,"Operational"
2317.00,"07","Surface report sequences (land)","307050","(Runway state)",,"020089","Runway friction coefficient","BRBR",,"Operational"
2329.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307045","Main part of METAR/SPECI, replacing 3 07 011",,,"Operational"
2330.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307046","METAR/SPECI visibility","VVVV or VVVVNDV VNVNVNVNDV",,"Operational"
2331.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307013","Runway visual range","RDRDR/VRVRVRVR",,"Operational"
2332.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307014","Significant present and forecast weather","Weather intensity and phenomena w´w´",,"Operational"
2333.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307047","METAR/SPECI/TAF clouds, replacing 3 07 015","NsNsNshshshs",,"Operational"
2334.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307016","Significant recent weather phenomena","REw´w´",,"Operational"
2335.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307017","Wind shear on runway(s)","WS RDRDR",,"Operational"
2336.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307049","Sea conditions","WTsTs/SS’",,"Operational"
2337.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307050","Runway state","RDRDR/ERCReReRBRBR",,"Operational"
2338.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2339.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"031001","Delayed descriptor replication factor","= 0 to 3 normally",,"Operational"
2340.00,"07","Surface report sequences (land)","307051","(Full METAR/SPECI), replacing 3 07 021",,"307048","Trend type forecast, replacing 3 07 018",,,"Operational"
2352.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"001063","ICAO location indicator","CCCC",,"Operational"
2353.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"008039","Time significance (Aviation forecast)","= 0 Issue time of forecast",,"Operational"
2354.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301011","Year, month, day","YY",,"Operational"
2355.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301012","Hour, minute","GGgg",,"Operational"
2356.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"008079","Product status","COR CNL AMD NIL",,"Operational"
2357.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"008039","Time significance (Aviation forecast)","= 1 Time of commencement of period of the forecast",,"Operational"
2358.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301011","Year, month, day","Y1Y1",,"Operational"
2359.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301012","Hour, minute","G1G1",,"Operational"
2360.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"008039","Time significance (Aviation forecast)","= 2 Time of ending of period of the forecast",,"Operational"
2361.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301011","Year, month, day","Y2Y2",,"Operational"
2362.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301012","Hour, minute","G2G2",,"Operational"
2363.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"301023","Latitude/longitude (coarse accuracy)",,,"Operational"
2364.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"007030","Height of station ground above mean sea level",,,"Operational"
2365.00,"07","Surface report sequences (land)","307052","(Aerodrome forecast identification and time interval)",,"007031","Height of barometer above mean sea level",,,"Operational"
2366.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"007032","Height of sensor above local ground (or deck of marine platform)","= 10 m (if the actual value is not available)",,"Operational"
2367.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011001","Wind direction","ddd",,"Operational"
2368.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2369.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011083","Wind speed","ff - km/h","(see Note 5)","Operational"
2370.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011084","Wind speed","ff - kt","(see Note 5)","Operational"
2371.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011002","Wind speed","ff - m/s","(see Note 5)","Operational"
2372.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"008054","Qualifier for wind speed or wind gusts","P",,"Operational"
2373.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011085","Maximum wind gust speed","fmfm - km/h","(see Note 6)","Operational"
2374.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011086","Maximum wind gust speed","fmfm - kt","(see Note 6)","Operational"
2375.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"011041","Maximum wind gust speed","fmfm - m/s","(see Note 6)","Operational"
2376.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"008054","Qualifier for wind speed or wind gusts","Set to missing (cancel)",,"Operational"
2377.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2378.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"020009","General weather indicator (TAF/METAR)","CAVOK NSW NSC",,"Operational"
2379.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"020060","Prevailing horizontal visibility","VVVV",,"Operational"
2380.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"307014","Significant present and forecast weather","w´w´",,"Operational"
2381.00,"07","Surface report sequences (land)","307053","(Forecast weather at an aerodrome)",,"307047","METAR/SPECI/TAF clouds, replacing 3 07 015","NsNsNshshshs",,"Operational"
2382.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"007032","Height of sensor above local ground (or deck of marine platform)","= 2 m (if the actual value is not available)",,"Operational"
2383.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008039","Time significance (Aviation forecast)","= 3 Forecast time of maximum temperature",,"Operational"
2384.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004003","Day",,,"Operational"
2385.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004004","Hour","GFGF",,"Operational"
2386.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","= 3 Minimum",,"Operational"
2387.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"012023","Temperature","TFTF - Celsius",,"Operational"
2388.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008039","Time significance (Aviation forecast)","= 4 Forecast time of minimum temperature",,"Operational"
2389.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004003","Day",,,"Operational"
2390.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"004004","Hour","GFGF",,"Operational"
2391.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","= 2 Maximum",,"Operational"
2392.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"012023","Temperature","TFTF - Celsius",,"Operational"
2393.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"008023","First-order statistics","Set to missing (cancel)",,"Operational"
2394.00,"07","Surface report sequences (land)","307054","(Forecast of extreme temperatures)",,"007032","Height of sensor above local ground (or deck of marine platform)","Set to missing (cancel)",,"Operational"
2395.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"033045","Probability of following event","C2C2",,"Operational"
2396.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008016","Change qualifier of a trend-type forecast or an aerodrome forecast","TTTTTT",,"Operational"
2397.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008039","Time significance (Aviation forecast)","= 5 Time of beginning of the forecast change",,"Operational"
2398.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"004003","Day",,,"Operational"
2399.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"301012","Hour, minute","GGgg",,"Operational"
2400.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"008039","Time significance (Aviation forecast)","= 6 Time of ending of the forecast change",,"Operational"
2401.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"004003","Day",,,"Operational"
2402.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"301012","Hour, minute","GeGe",,"Operational"
2403.00,"07","Surface report sequences (land)","307055","(Change indicator and forecast changes)",,"307053","Forecast weather at an aerodrome","During or after change",,"Operational"
2404.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307052","Aerodrome forecast identification and time interval",,,"Operational"
2405.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307053","Forecast weather at an aerodrome",,,"Operational"
2406.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307054","Forecast of extreme temperatures",,,"Operational"
2407.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"101000","Delayed replication of 1 descriptor",,,"Operational"
2408.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"031001","Delayed descriptor replication factor",,,"Operational"
2409.00,"07","Surface report sequences (land)","307056","(Aerodrome forecast - full TAF)",,"307055","Change indicator and forecast changes",,,"Operational"
2415.00,"07","Surface report sequences (land)","307060","(Soil temperature below land surface)",,"007061","Depth below land surface",,,"Operational"
2416.00,"07","Surface report sequences (land)","307060","(Soil temperature below land surface)",,"012030","Soil temperature",,,"Operational"
2417.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"301031","Identification and type of station, date/time, location (high accuracy), height of station",,,"Operational"
2418.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"101005","Replicate 1 descriptor 5 times",,,"Operational"
2419.00,"07","Surface report sequences (land)","307061","(Soil temperature data at number of depths not exceeding five - high accuracy position)",,"307060","Soil temperature below land surface",,,"Operational"
2420.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"301032","Identification and type of station, date/time, location (coarse accuracy), height of station",,,"Operational"
2421.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"101005","Replicate 1 descriptor 5 times",,,"Operational"
2422.00,"07","Surface report sequences (land)","307062","(Soil temperature data at number of depths not exceeding five - coarse accuracy position)",,"307060","Soil temperature below land surface",,,"Operational"
2423.00,"07","Surface report sequences (land)","307063","(Depth below land surface and soil temperature)",,"007061","Depth below land surface",,,"Operational"
2424.00,"07","Surface report sequences (land)","307063","(Depth below land surface and soil temperature)",,"012130","Soil temperature","Scale: 2",,"Operational"
2425.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"301090","Surface station identification; time, horizontal and vertical coordinates",,"(see Note 1)","Operational"
2426.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"004074","Short time period or displacement","= UTC - LST","(see Note 1)","Operational"
2427.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)",,"004023","Time period or displacement","Number of days in the month",,"Operational"
2428.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008023","First-order statistics","= 4 Mean value",,"Operational"
2429.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010004","Pressure",,,"Operational"
2430.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010051","Pressure reduced to mean sea level",,,"Operational"
2431.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007004","Pressure","Standard level | Set to missing for lowland stations",,"Operational"
2432.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","010009","Geopotential height","Standard level | Set to missing for lowland stations",,"Operational"
2433.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","007032","Height of sensor above local ground (or deck of marine platform)",,"(see Note 3)","Operational"
2434.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012101","Temperature/air temperature",,,"Operational"
2435.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","002051","Indicator to specify observing method for extreme temperatures",,,"Operational"
2436.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","004051","Principal time of daily reading of maximum temperature",,,"Operational"
2437.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012118","Maximum temperature at height specified, past 24 hours",,,"Operational"
2438.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","004052","Principal time of daily reading of minimum temperature",,,"Operational"
2439.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","012119","Minimum temperature at height specified, past 24 hours",,,"Operational"
2440.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","013004","Vapour pressure",,,"Operational"
2441.00,"07","Surface report sequences (land)","307071","(Monthly values of a land station)","Monthly mean values of pressure, temperature, extreme temperatures and vapour pressure","008023","First-order statistics","Set to missing",,"Operational"
