Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status,translated_by
bufr4/0/08/023/33-62,008023,Statistiques de premier ordre*,33-62,Réservés pour les besoins locaux,,,,,Operational,Original
bufr4/0/08/023/63,008023,Statistiques de premier ordre*,63,Valeur manquante,,,,,Operational,Original
bufr4/0/08/024/0-1,008024,Statistiques sur les différences*,0-1,En réserve,,,,,Operational,Original
bufr4/0/08/024/2,008024,Statistiques sur les différences*,2,Valeur observée moins la valeur maximale,,,,,Operational,Original
bufr4/0/08/024/3,008024,Statistiques sur les différences*,3,Valeur observée moins la valeur minimale,,,,,Operational,Original
bufr4/0/08/024/4,008024,Statistiques sur les différences*,4,Valeur observée moins la valeur moyenne,,,,,Operational,Original
bufr4/0/08/024/5,008024,Statistiques sur les différences*,5,Valeur observée moins la valeur médiane,,,,,Operational,Original
bufr4/0/08/024/6,008024,Statistiques sur les différences*,6,Valeur observée moins la valeur la plus probable,,,,,Operational,Original
bufr4/0/08/024/7-10,008024,Statistiques sur les différences*,7-10,En réserve,,,,,Operational,Original
bufr4/0/08/024/11,008024,Statistiques sur les différences*,11,Valeur observée moins la valeur climatologique (anomalie),,,,,Operational,Original
bufr4/0/08/024/12,008024,Statistiques sur les différences*,12,Valeur observée moins la valeur analysée,,,,,Operational,Original
bufr4/0/08/024/13,008024,Statistiques sur les différences*,13,Valeur observée moins la valeur analysée initialisée,,,,,Operational,Original
bufr4/0/08/024/14,008024,Statistiques sur les différences*,14,Valeur observée moins la valeur prévue**,,,,,Operational,Original
bufr4/0/08/024/15-20,008024,Statistiques sur les différences*,15-20,En réserve,,,,,Operational,Original
bufr4/0/08/024/21,008024,Statistiques sur les différences*,21,Valeur observée moins la valeur interpolée,,,,,Operational,Original
bufr4/0/08/024/22,008024,Statistiques sur les différences*,22,Valeur observée moins la valeur calculée de façon hydrostatique,,,,,Operational,Original
bufr4/0/08/024/23-31,008024,Statistiques sur les différences*,23-31,En réserve,,,,,Operational,Original
bufr4/0/08/024/32-62,008024,Statistiques sur les différences*,32-62,Réservés pour les besoins locaux,,,,,Operational,Original
bufr4/0/08/024/63,008024,Statistiques sur les différences*,63,Valeur manquante,,,,,Operational,Original
bufr4/0/08/025/0,008025,Décalage dans le temps,0,Temps universel coordonné (UTC) moins heure standard locale,,,,,Operational,Original
bufr4/0/08/025/1,008025,Décalage dans le temps,1,Heure standard locale,,,,,Operational,Original
bufr4/0/08/025/2,008025,Décalage dans le temps,2,Temps universel coordonné (UTC) moins horloge de satellite,,,,,Operational,Original
bufr4/0/08/025/3-4,008025,Décalage dans le temps,3-4,En réserve,,,,,Operational,Original
bufr4/0/08/025/5,008025,Décalage dans le temps,5,Décalage dans le temps à partir de l'extrémité du segment traité,,,,,Operational,Original
bufr4/0/08/025/6-14,008025,Décalage dans le temps,6-14,En réserve,,,,,Operational,Original
bufr4/0/08/025/15,008025,Décalage dans le temps,15,Valeur manquante,,,,,Operational,Original
bufr4/0/08/026/0,008026,Caractéristique matricielle,0,Matrice de noyaux moyens,,,,,Operational,Original
bufr4/0/08/026/1,008026,Caractéristique matricielle,1,Matrice de corrélation (C),,,,,Operational,Original
bufr4/0/08/026/2,008026,Caractéristique matricielle,2,Racine carrée de la matrice triangulaire inférieure de corrélation (L dans C=LLT),,,,,Operational,Original
bufr4/0/08/026/3,008026,Caractéristique matricielle,3,Inverse de la racine carrée de la matrice triangulaire inférieure de corrélation (L-1),,,,,Operational,Original
bufr4/0/08/026/4-42,008026,Caractéristique matricielle,4-42,En réserve,,,,,Operational,Original
bufr4/0/08/026/43-62,008026,Caractéristique matricielle,43-62,En réserve pour un usage local,,,,,Operational,Original
bufr4/0/08/026/63,008026,Caractéristique matricielle,63,Valeur manquante ou caractéristique non définie,,,,,Operational,Original
bufr4/0/08/027/0,008027,Type de mesure d'anomalie de hauteur de la surface de la mer,0,Mesure brute non filtrée incluant des bruits,,,,,Operational,AI Translator: MCP
bufr4/0/08/027/1,008027,Type de mesure des anomalies de hauteur de la surface de la mer,1,Hauteur de la surface de la mer filtrée passe-bas pour la réduction du bruit,,,,,Operational,AI Translator: MCP
bufr4/0/08/027/2-254,008027,Type de mesure d'anomalie de hauteur de la surface de la mer,2-254,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/027/255,008027,Type de mesure d'anomalie de hauteur de la surface de la mer,255,Valeur manquante,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/0,008029,Type de surface,0,Pleine mer ou mer semi-fermée,,,,,Operational,Original
bufr4/0/08/029/1,008029,Type de surface,1,Mer fermée ou lac,,,,,Operational,Original
bufr4/0/08/029/2,008029,Type de surface,2,Glace continentale,,,,,Operational,Original
bufr4/0/08/029/3,008029,Type de surface,3,Terre,,,,,Operational,Original
bufr4/0/08/029/4,008029,Type de surface,4,Basse terre (sous le niveau de la mer),,,,,Operational,Original
bufr4/0/08/029/5,008029,Type de surface,5,Mélange de terre et d'eau,,,,,Operational,Original
bufr4/0/08/029/6,008029,Type de surface,6,Mélange de terre et de basse terre,,,,,Operational,Original
bufr4/0/08/029/7-10,008029,Type de surface,7-10,En réserve,,,,,Operational,Original
bufr4/0/08/029/11,008029,Type de surface,11,Cours d'eau,,,,,Operational,Original
bufr4/0/08/029/12,008029,Type de surface,12,Lac,,,,,Operational,Original
bufr4/0/08/029/13,008029,Type de surface,13,Mer,,,,,Operational,Original
bufr4/0/08/029/14,008029,Type de surface,14,Glacier,,,,,Operational,Original
bufr4/0/08/029/15,008029,Type de surface,15,Sol urbain,,,,,Operational,Original
bufr4/0/08/029/16,008029,Type de surface,16,Sol rural,,,,,Operational,Original
bufr4/0/08/029/17,008029,Type de surface,17,Sol suburbain,,,,,Operational,Original
bufr4/0/08/029/18,008029,Type de surface,18,Glace de mer,,,,,Operational,Original
bufr4/0/08/029/19,008029,Type de surface,19,Forêt,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/20,008029,Type de surface,20,Terres arbustives,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/21,008029,Type de surface,21,Savannah,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/22,008029,Type de surface,22,Désert,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/23,008029,Type de surface,23,Prairies,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/24,008029,Type de surface,24,Zones humides,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/25,008029,Type de surface,25,Neige/glace,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/26,008029,Type de surface,26,Côte,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/27-254,008029,Type de surface,27-254,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/029/255,008029,Type de surface,255,Valeur manquante,,,,,Operational,Original
bufr4/0/08/032/0,008032,Mode de fonctionnement,0,Exploitation courante,,,,,Operational,Original
bufr4/0/08/032/1,008032,Mode de fonctionnement,1,Déclenchement événementiel (onde de tempête),,,,,Operational,Original
bufr4/0/08/032/2,008032,Mode de fonctionnement,2,Déclenchement événementiel (tsunami),,,,,Operational,Original
bufr4/0/08/032/3,008032,Mode de fonctionnement,3,Déclenchement manuel,,,,,Operational,Original
bufr4/0/08/032/4,008032,Mode de fonctionnement,4,Essai (installation),,,,,Operational,Original
bufr4/0/08/032/5,008032,Mode de fonctionnement,5,Essai (maintenance),,,,,Operational,Original
bufr4/0/08/032/6-14,008032,Mode de fonctionnement,6-14,En réserve,,,,,Operational,Original
bufr4/0/08/032/15,008032,Mode de fonctionnement,15,Valeur manquante,,,,,Operational,Original
bufr4/0/08/033/0,008033,Méthode de dérivation du pourcentage de confiance,0,En réserve,,,,,Operational,Original
bufr4/0/08/033/1,008033,Méthode de dérivation du pourcentage de confiance,1,Pourcentage de confiance calculé à partir de l'élément nuage,,,,,Operational,Original
bufr4/0/08/033/2,008033,Méthode de dérivation du pourcentage de confiance,2,Pourcentage de confiance calculé à partir de l'écart type de la température,,,,,Operational,Original
bufr4/0/08/033/3,008033,Méthode de dérivation du pourcentage de confiance,3,Pourcentage de confiance calculé à partir de la probabilité de contamination des nuages,,,,,Operational,Original
bufr4/0/08/033/4,008033,Méthode de dérivation du pourcentage de confiance,4,Pourcentage de confiance calculé à partir de la normalité de la distribution,,,,,Operational,Original
bufr4/0/08/033/5-126,008033,Méthode de dérivation du pourcentage de confiance,5-126,En réserve,,,,,Operational,Original
bufr4/0/08/033/127,008033,Méthode de dérivation du pourcentage de confiance,127,Valeur manquante,,,,,Operational,Original
bufr4/0/08/034/0,008034,Indicateur de la mesure de la température ou de la salinité,0,Échantillonnage secondaire: mesure moyenne,,,,,Operational,Original
bufr4/0/08/034/1,008034,Indicateur de la mesure de la température ou de la salinité,1,Échantillonnage secondaire: mesure discontinue,,,,,Operational,Original
bufr4/0/08/034/2,008034,Indicateur de la mesure de la température ou de la salinité,2,Échantillonnage secondaire: mesure mixte,,,,,Operational,Original
bufr4/0/08/034/3,008034,Indicateur de la mesure de la température ou de la salinité,3,"Échantillonnage près de la surface: mesure moyenne, par pompage",,,,,Operational,Original
bufr4/0/08/034/4,008034,Indicateur de la mesure de la température ou de la salinité,4,"Échantillonnage près de la surface: mesure moyenne, sans pompage",,,,,Operational,Original
bufr4/0/08/034/5,008034,Indicateur de la mesure de la température ou de la salinité,5,"Échantillonnage près de la surface: mesure discontinue, par pompage",,,,,Operational,Original
bufr4/0/08/034/6,008034,Indicateur de la mesure de la température ou de la salinité,6,"Échantillonnage près de la surface: mesure discontinue, sans pompage",,,,,Operational,Original
bufr4/0/08/034/7,008034,Indicateur de la mesure de la température ou de la salinité,7,"Échantillonnage près de la surface: mesure mixte, par pompage",,,,,Operational,Original
bufr4/0/08/034/8,008034,Indicateur de la mesure de la température ou de la salinité,8,"Échantillonnage près de la surface: mesure mixte, sans pompage",,,,,Operational,Original
bufr4/0/08/034/9-14,008034,Indicateur de la mesure de la température ou de la salinité,9-14,En réserve,,,,,Operational,Original
bufr4/0/08/034/15,008034,Indicateur de la mesure de la température ou de la salinité,15,Valeur manquante,,,,,Operational,Original
bufr4/0/08/035/0,008035,Type d'exercice de contrôle,0,Mondial,,,,,Operational,Original
bufr4/0/08/035/1,008035,Type d'exercice de contrôle,1,Régional,,,,,Operational,Original
bufr4/0/08/035/2,008035,Type d'exercice de contrôle,2,National,,,,,Operational,Original
bufr4/0/08/035/3,008035,Type d'exercice de contrôle,3,Spécial,,,,,Operational,Original
bufr4/0/08/035/4,008035,Type d'exercice de contrôle,4,Bilatéral,,,,,Operational,Original
bufr4/0/08/035/5,008035,Type d'exercice de contrôle,5,En réserve,,,,,Operational,Original
bufr4/0/08/035/6,008035,Type d'exercice de contrôle,6,En réserve,,,,,Operational,Original
bufr4/0/08/035/7,008035,Type d'exercice de contrôle,7,Valeur manquante,,,,,Operational,Original
bufr4/0/08/036/0,008036,Type de centre ou de station effectuant le contrôle,0,Secrétariat de l'OMM,,,,,Operational,Original
bufr4/0/08/036/1,008036,Type de centre ou de station effectuant le contrôle,1,OMM,,,,,Operational,Original
bufr4/0/08/036/2,008036,Type de centre ou de station effectuant le contrôle,2,CMRS,,,,,Operational,Original
bufr4/0/08/036/3,008036,Type de centre ou de station effectuant le contrôle,3,CMN,,,,,Operational,Original
bufr4/0/08/036/4,008036,Type de centre ou de station effectuant le contrôle,4,CRT,,,,,Operational,Original
bufr4/0/08/036/5,008036,Type de centre ou de station effectuant le contrôle,5,Site d'observation,,,,,Operational,Original
bufr4/0/08/036/6,008036,Type de centre ou de station effectuant le contrôle,6,Autre,,,,,Operational,Original
bufr4/0/08/036/7,008036,Type de centre ou de station effectuant le contrôle,7,Valeur manquante,,,,,Operational,Original
bufr4/0/08/037/0,008037,Caractéristique du calage,0,Appareil de contrôle du fabricant,,,,,Operational,Original
bufr4/0/08/037/1,008037,Caractéristique du calage,1,Abri météorologique,,,,,Operational,Original
bufr4/0/08/037/2,008037,Caractéristique du calage,2,"Banc de contrôle de l'humidité, type GRUAN",,,,,Operational,Original
bufr4/0/08/037/3-30,008037,Caractéristique du calage,3-30,En réserve,,,,,Operational,Original
bufr4/0/08/037/31,008037,Caractéristique du calage,31,Valeur manquante,,,,,Operational,Original
bufr4/0/08/038/0,008038,Caractéristique des données instrumentales,0,Données instrumentales vérifiées,,,,,Operational,Original
bufr4/0/08/038/1,008038,Caractéristique des données instrumentales,1,Données instrumentales de référence,,,,,Operational,Original
bufr4/0/08/038/2-254,008038,Caractéristique des données instrumentales,2-254,En réserve,,,,,Operational,Original
bufr4/0/08/038/255,008038,Caractéristique des données instrumentales,255,Valeur manquante,,,,,Operational,Original
bufr4/0/08/039/0,008039,Caractéristique temporelle (prévision aéronautique),0,Heure de transmission de la prévision,,,,,Operational,Original
bufr4/0/08/039/1,008039,Caractéristique temporelle (prévision aéronautique),1,Heure de début de période de la prévision,,,,,Operational,Original
bufr4/0/08/039/2,008039,Caractéristique temporelle (prévision aéronautique),2,Heure de fin de période de la prévision,,,,,Operational,Original
bufr4/0/08/039/3,008039,Caractéristique temporelle (prévision aéronautique),3,Heure à laquelle la température maximale est attendue,,,,,Operational,Original
bufr4/0/08/039/4,008039,Caractéristique temporelle (prévision aéronautique),4,Heure à laquelle la température minimale est attendue,,,,,Operational,Original
bufr4/0/08/039/5,008039,Caractéristique temporelle (prévision aéronautique),5,Heure de début du changement de prévision,,,,,Operational,Original
bufr4/0/08/039/6,008039,Caractéristique temporelle (prévision aéronautique),6,Heure de fin du changement de prévision,,,,,Operational,Original
bufr4/0/08/039/7-62,008039,Caractéristique temporelle (prévision aéronautique),7-62,En réserve,,,,,Operational,Original
bufr4/0/08/039/63,008039,Caractéristique temporelle (prévision aéronautique),63,Valeur manquante,,,,,Operational,Original
bufr4/0/08/040/0,008040,Caractéristique du niveau de vol,0,Échantillon de données de haute résolution,,,,,Operational,Original
bufr4/0/08/040/1,008040,Caractéristique du niveau de vol,1,20 hPa de la surface au plus,,,,,Operational,Original
bufr4/0/08/040/2,008040,Caractéristique du niveau de vol,2,"Pression inférieure à 10 hPa (c.-à-d., 9, 8, 7, etc.), quand aucune autre raison ne s'applique",,,,,Operational,Original
bufr4/0/08/040/3,008040,Caractéristique du niveau de vol,3,Niveau de pression de base pour l'indice de stabilité,,,,,Operational,Original
bufr4/0/08/040/4,008040,Caractéristique du niveau de vol,4,"Début des températures douteuses, données sur l'altitude",,,,,Operational,Original
bufr4/0/08/040/5,008040,Caractéristique du niveau de vol,5,Début des données manquantes (tous les éléments),,,,,Operational,Original
bufr4/0/08/040/6,008040,Caractéristique du niveau de vol,6,Début des données manquantes sur l'humidité relative,,,,,Operational,Original
bufr4/0/08/040/7,008040,Caractéristique du niveau de vol,7,Début des données manquantes sur la température,,,,,Operational,Original
bufr4/0/08/040/8,008040,Caractéristique du niveau de vol,8,Niveau le plus élevé atteint avant que le ballon descende pour cause de givrage ou de turbulence,,,,,Operational,Original
bufr4/0/08/040/9,008040,Caractéristique du niveau de vol,9,"Fin des températures douteuses, données sur l'altitude",,,,,Operational,Original
bufr4/0/08/040/10,008040,Caractéristique du niveau de vol,10,Fin des données manquantes (tous les éléments),,,,,Operational,Original
bufr4/0/08/040/11,008040,Caractéristique du niveau de vol,11,Fin des données manquantes sur l'humidité relative,,,,,Operational,Original
bufr4/0/08/040/12,008040,Caractéristique du niveau de vol,12,Fin des données manquantes sur la température,,,,,Operational,Original
bufr4/0/08/040/13,008040,Caractéristique du niveau de vol,13,Isotherme(s) 0 °C pour RADAT,,,,,Operational,Original
bufr4/0/08/040/14,008040,Caractéristique du niveau de vol,14,Niveau de pression standard,,,,,Operational,Original
bufr4/0/08/040/15,008040,Caractéristique du niveau de vol,15,Niveau ajouté par l'opérateur,,,,,Operational,Original
bufr4/0/08/040/16,008040,Caractéristique du niveau de vol,16,Niveau supprimé par l'opérateur,,,,,Operational,Original
bufr4/0/08/040/17,008040,Caractéristique du niveau de vol,17,Nouvelle ascension du ballon au-delà du niveau d'ascension le plus élevé atteint,,,,,Operational,Original
bufr4/0/08/040/18,008040,Caractéristique du niveau de vol,18,Niveau significatif - humidité relative,,,,,Operational,Original
bufr4/0/08/040/19,008040,Caractéristique du niveau de vol,19,Dernier niveau sélectionné pour l'humidité relative,,,,,Operational,Original
bufr4/0/08/040/20,008040,Caractéristique du niveau de vol,20,Niveau de surface,,,,,Operational,Original
bufr4/0/08/040/21,008040,Caractéristique du niveau de vol,21,Niveau significatif - température,,,,,Operational,Original
bufr4/0/08/040/22,008040,Caractéristique du niveau de vol,22,Niveau obligatoire - température,,,,,Operational,Original
bufr4/0/08/040/23,008040,Caractéristique du niveau de vol,23,Niveau de fin de vol,,,,,Operational,Original
bufr4/0/08/040/24,008040,Caractéristique du niveau de vol,24,Tropopause(s),,,,,Operational,Original
bufr4/0/08/040/25,008040,Caractéristique du niveau de vol,25,Message d'aéronef,,,,,Operational,Original
bufr4/0/08/040/26,008040,Caractéristique du niveau de vol,26,Niveau interpolé (établi),,,,,Operational,Original
bufr4/0/08/040/27,008040,Caractéristique du niveau de vol,27,Niveau obligatoire – vent,,,,,Operational,Original
bufr4/0/08/040/28,008040,Caractéristique du niveau de vol,28,Niveau significatif – vent,,,,,Operational,Original
bufr4/0/08/040/29,008040,Caractéristique du niveau de vol,29,Niveau du vent maximal,,,,,Operational,Original
bufr4/0/08/040/30,008040,Caractéristique du niveau de vol,30,Niveau vent à valeur ascendante (fixé au plan régional),,,,,Operational,Original
bufr4/0/08/040/31,008040,Caractéristique du niveau de vol,31,Niveau altitude à valeur ascendante (établi),,,,,Operational,Original
bufr4/0/08/040/32,008040,Caractéristique du niveau de vol,32,Dernier niveau - vent,,,,,Operational,Original
bufr4/0/08/040/33,008040,Caractéristique du niveau de vol,33,"Pression de 100 à 110 hPa, quand aucune autre raison ne s'applique",,,,,Operational,Original
bufr4/0/08/040/34,008040,Caractéristique du niveau de vol,34,Isotherme 0 °C inférieur,,,,,Operational,Original
bufr4/0/08/040/35,008040,Caractéristique du niveau de vol,35,Isotherme 0 °C supérieur,,,,,Operational,Original
bufr4/0/08/040/36,008040,Caractéristique du niveau de vol,36,Limite inférieure exprimée en niveau de vol,,,,,Operational,Original
bufr4/0/08/040/37,008040,Caractéristique du niveau de vol,37,Limite supérieure exprimée en niveau de vol,,,,,Operational,Original
bufr4/0/08/040/38,008040,Caractéristique du niveau de vol,38,Sommet du sondage du vent,,,,,Operational,Original
bufr4/0/08/040/39,008040,Caractéristique du niveau de vol,39,Base du sondage du vent,,,,,Operational,Original
bufr4/0/08/040/40,008040,Caractéristique du niveau de vol,40,Niveau thermodynamique significatif (inversion),,,,,Operational,Original
bufr4/0/08/040/41,008040,Caractéristique du niveau de vol,41,Niveau significatif – humidité relative (selon les critères du NCDC),,,,,Operational,Original
bufr4/0/08/040/42,008040,Caractéristique du niveau de vol,42,Niveau significatif - température (selon les critères du NCDC),,,,,Operational,Original
bufr4/0/08/040/43,008040,Caractéristique du niveau de vol,43,Début des données manquantes sur le vent,,,,,Operational,Original
bufr4/0/08/040/44,008040,Caractéristique du niveau de vol,44,Fin des données manquantes sur le vent,,,,,Operational,Original
bufr4/0/08/040/45-59,008040,Caractéristique du niveau de vol,45-59,En réserve,,,,,Operational,Original
bufr4/0/08/040/60,008040,Caractéristique du niveau de vol,60,Isotache de 80 nœuds au-dessus du courant-jet,,,,,Operational,Original
bufr4/0/08/040/61,008040,Caractéristique du niveau de vol,61,Isotache de 80 nœuds au-dessous du courant-jet,,,,,Operational,Original
bufr4/0/08/040/62,008040,Caractéristique du niveau de vol,62,Autre,,,,,Operational,Original
bufr4/0/08/040/63,008040,Caractéristique du niveau de vol,63,Valeur manquante,,,,,Operational,Original
bufr4/0/08/041/0,008041,Caractéristique des données,0,Site principal,,,,,Operational,Original
bufr4/0/08/041/1,008041,Caractéristique des données,1,Site d'observation,,,,,Operational,Original
bufr4/0/08/041/2,008041,Caractéristique des données,2,Date de fabrication du ballon,,,,,Operational,Original
bufr4/0/08/041/3,008041,Caractéristique des données,3,Point de lâcher du ballon,,,,,Operational,Original
bufr4/0/08/041/4,008041,Caractéristique des données,4,Observation de surface,,,,,Operational,Original
bufr4/0/08/041/5,008041,Caractéristique des données,5,Décalage entre l'observation de surface et le point de lâcher,,,,,Operational,Original
bufr4/0/08/041/6,008041,Caractéristique des données,6,Observation au niveau de vol,,,,,Operational,Original
bufr4/0/08/041/7,008041,Caractéristique des données,7,Point de terminaison du niveau de vol,,,,,Operational,Original
bufr4/0/08/041/8,008041,Caractéristique des données,8,Plafond et visibilité IFR,,,,,Operational,Original
bufr4/0/08/041/9,008041,Caractéristique des données,9,Obscurcissement des montagnes,,,,,Operational,Original
bufr4/0/08/041/10,008041,Caractéristique des données,10,Vent de surface fort,,,,,Operational,Original
bufr4/0/08/041/11,008041,Caractéristique des données,11,Isotherme 0 °C,,,,,Operational,Original
bufr4/0/08/041/12,008041,Caractéristique des données,12,Zéros multiples,,,,,Operational,Original
bufr4/0/08/041/13,008041,Caractéristique des données,13,Date de fabrication de l'instrument,,,,,Operational,Original
bufr4/0/08/041/14,008041,Caractéristique des données,14,Dérivé de la polarisation pure,,,,,Operational,AI Translator: MCP
bufr4/0/08/041/15-30,008041,Caractéristique des données,15-30,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/041/31,008041,Caractéristique des données,31,Valeur manquante,,,,,Operational,Original
bufr4/0/08/042/1,008042,Caractéristique étendue correspondant à des données de sondage vertical,1,Surface,,,,,Operational,Original
bufr4/0/08/042/2,008042,Caractéristique étendue correspondant à des données de sondage vertical,2,Niveau standard,,,,,Operational,Original
bufr4/0/08/042/3,008042,Caractéristique étendue correspondant à des données de sondage vertical,3,Niveau de la tropopause,,,,,Operational,Original
bufr4/0/08/042/4,008042,Caractéristique étendue correspondant à des données de sondage vertical,4,Niveau de vent maximal,,,,,Operational,Original
bufr4/0/08/042/5,008042,Caractéristique étendue correspondant à des données de sondage vertical,5,Niveau significatif du point de vue de la température,,,,,Operational,Original
bufr4/0/08/042/6,008042,Caractéristique étendue correspondant à des données de sondage vertical,6,Niveau significatif du point de vue de l'humidité,,,,,Operational,Original
bufr4/0/08/042/7,008042,Caractéristique étendue correspondant à des données de sondage vertical,7,Niveau significatif du point de vue du vent,,,,,Operational,Original
bufr4/0/08/042/8,008042,Caractéristique étendue correspondant à des données de sondage vertical,8,Début des valeurs manquantes pour la température,,,,,Operational,Original
bufr4/0/08/042/9,008042,Caractéristique étendue correspondant à des données de sondage vertical,9,Fin des valeurs manquantes pour la température,,,,,Operational,Original
bufr4/0/08/042/10,008042,Caractéristique étendue correspondant à des données de sondage vertical,10,Début des valeurs manquantes pour l'humidité,,,,,Operational,Original
bufr4/0/08/042/11,008042,Caractéristique étendue correspondant à des données de sondage vertical,11,Fin des valeurs manquantes pour l'humidité,,,,,Operational,Original
bufr4/0/08/042/12,008042,Caractéristique étendue correspondant à des données de sondage vertical,12,Début des valeurs manquantes pour le vent,,,,,Operational,Original
bufr4/0/08/042/13,008042,Caractéristique étendue correspondant à des données de sondage vertical,13,Fin des valeurs manquantes pour le vent,,,,,Operational,Original
bufr4/0/08/042/14,008042,Caractéristique étendue correspondant à des données de sondage vertical,14,Sommet du sondage du vent,,,,,Operational,Original
bufr4/0/08/042/15,008042,Caractéristique étendue correspondant à des données de sondage vertical,15,Niveau déterminé par décision régionale,,,,,Operational,Original
bufr4/0/08/042/16,008042,Caractéristique étendue correspondant à des données de sondage vertical,16,Isotherme 0 °C,,,,,Operational,Original
bufr4/0/08/042/17,008042,Caractéristique étendue correspondant à des données de sondage vertical,17,Niveau de pression indiqué à l'origine par l'altitude en tant que coordonnée verticale,,,,,Operational,Original
bufr4/0/08/042/All-18,008042,Caractéristique étendue correspondant à des données de sondage vertical,All 18,Valeur manquante,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/0,008043,Type de constituants chimiques ou physiques de l'atmosphère,0,Ozone,O3,10028-15-6,,,Operational,Original
bufr4/0/08/043/1,008043,Type de constituants chimiques ou physiques de l'atmosphère,1,Vapeur d'eau,H₂O,7732-18-5,,,Operational,Original
bufr4/0/08/043/2,008043,Type de constituants chimiques ou physiques de l'atmosphère,2,Méthane,CH4,74-82-8,,,Operational,Original
bufr4/0/08/043/3,008043,Type de constituants chimiques ou physiques de l'atmosphère,3,Dioxyde de carbone,CO2,124-38-9,,,Operational,Original
bufr4/0/08/043/4,008043,Type de constituants chimiques ou physiques de l'atmosphère,4,Monoxyde de carbone,CO,630-08-0,,,Operational,Original
bufr4/0/08/043/5,008043,Type de constituants chimiques ou physiques de l'atmosphère,5,Dioxyde d'azote,NO2,10102-44-0,,,Operational,Original
bufr4/0/08/043/6,008043,Type de constituants chimiques ou physiques de l'atmosphère,6,Protoxyde d'azote,N₂O,10024-97-2,,,Operational,Original
bufr4/0/08/043/7,008043,Type de constituants chimiques ou physiques de l'atmosphère,7,Formaldéhyde,HCHO,50-00-0,,,Operational,Original
bufr4/0/08/043/8,008043,Type de constituants chimiques ou physiques de l'atmosphère,8,Dioxyde de soufre,SO2,7446-09-5,,,Operational,Original
bufr4/0/08/043/9,008043,Type de constituants chimiques ou physiques de l'atmosphère,9,Dioxyde de soufre volcanique,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/10-24,008043,Type de constituants chimiques ou physiques de l'atmosphère,10-24,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/25,008043,Type de constituants chimiques ou physiques de l'atmosphère,25,"Particule < 1,0 micron",,,,,Operational,Original
bufr4/0/08/043/26,008043,Type de constituants chimiques ou physiques de l'atmosphère,26,"Particule < 2,5 microns",,,,,Operational,Original
bufr4/0/08/043/27,008043,Type de constituants chimiques ou physiques de l'atmosphère,27,Particule < 10 microns,,,,,Operational,Original
bufr4/0/08/043/28,008043,Type de constituants chimiques ou physiques de l'atmosphère,28,Aérosols (de toute nature),,,,,Operational,Original
bufr4/0/08/043/29,008043,Type de constituants chimiques ou physiques de l'atmosphère,29,Fumée (de toute nature),,,,,Operational,Original
bufr4/0/08/043/30,008043,Type de constituants chimiques ou physiques de l'atmosphère,30,Matière crustale (poussière de toute nature),,,,,Operational,Original
bufr4/0/08/043/31,008043,Type de constituants chimiques ou physiques de l'atmosphère,31,Cendres volcaniques,,,,,Operational,Original
bufr4/0/08/043/32,008043,Type de constituants chimiques ou physiques de l'atmosphère,32,Nuages,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/33,008043,Type de constituants chimiques ou physiques de l'atmosphère,33,nuages CH et aérosols,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/34-200,008043,Type de constituants chimiques ou physiques de l'atmosphère,34-200,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/043/201-254,008043,Type de constituants chimiques ou physiques de l'atmosphère,201-254,En réserve pour un usage local,,,,,Operational,Original
bufr4/0/08/043/255,008043,Type de constituants chimiques ou physiques de l'atmosphère,255,Valeur manquante,,,,,Operational,Original
bufr4/0/08/045/0,008045,Caractère des matières particulaires,0,Aérosols tous types,,,,,Operational,AI Translator: MCP
bufr4/0/08/045/1,008045,Caractéristique des matières particulaires,1,Poussière désertique,,,,,Operational,AI Translator: MCP
bufr4/0/08/045/2,008045,Caractéristique des matières particulaires,2,Carbone noir,,,,,Operational,AI Translator: MCP
bufr4/0/08/045/3,008045,Caractéristique des matières particulaires,3,Sel de mer,,,,,Operational,AI Translator: MCP
bufr4/0/08/045/4-254,008045,Caractéristique des matières particulaires,4-254,En réserve,,,,,Operational,AI Translator: MCP
bufr4/0/08/045/255,008045,Caractéristique des matières particulaires,255,Valeur manquante,,,,,Operational,AI Translator: MCP
